,2015,2016,2017,2018,2019,2020,Report
"Other Equity, Total",,-495.0,-276.0,-202.0,-707.0,-508.0,Balance Sheet
Total Equity,,3056.0,2928.0,3278.0,3363.0,22587.0,Balance Sheet
Total Liabilities & Shareholders’ Equity,,12009.0,10090.0,9851.0,10117.0,38336.0,Balance Sheet
Ttl Comm. Shares Outs.,,125.0,120.0,118.0,119.0,218.0,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,,0.0,0.0,0.0,0.0,0.0,Balance Sheet
Date,,2016-07-01 00:00:00,2017-06-30 00:00:00,2018-06-29 00:00:00,2019-06-28 00:00:00,2020-01-03 00:00:00,Income Statement
Total Revenue,,5992.0,5897.0,6168.0,6801.0,9263.0,Income Statement
"Cost of Revenue, Total",,3900.0,3854.0,4066.0,4467.0,6726.0,Income Statement
Selling/Gen/Admin Expense,,700.0,801.0,828.0,865.0,1598.0,Income Statement
Labor & Related Expense,,32.0,39.0,43.0,46.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",,732.0,840.0,871.0,911.0,1598.0,Income Statement
Research & Development,,305.0,310.0,311.0,331.0,329.0,Income Statement
Unusual Expense (Income),,-10.0,-2.0,24.0,0.0,-371.0,Income Statement
Total Operating Expense,,4927.0,5002.0,5272.0,5709.0,8282.0,Income Statement
Total Operating Income,,1065.0,895.0,896.0,1092.0,981.0,Income Statement
"Inter Expse,Net Non-Operat",,-183.0,-172.0,-170.0,-169.0,-135.0,Income Statement
"Inter Income, Non-Operating",,2.0,2.0,2.0,2.0,12.0,Income Statement
"Invest Income, Non-Operat",,,0.0,0.0,1.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,2.0,2.0,2.0,3.0,12.0,Income Statement
OtherNon-OperatInc (Expnse),,0.0,164.0,180.0,187.0,192.0,Income Statement
"Other, Net",,0.0,164.0,180.0,187.0,192.0,Income Statement
Income Before Tax,,884.0,889.0,908.0,1113.0,1050.0,Income Statement
Income Tax - Total,,273.0,261.0,224.0,160.0,73.0,Income Statement
Income After Tax,,611.0,628.0,684.0,953.0,977.0,Income Statement
Minority Interest,,,,,,-12.0,Income Statement
Net Inc Before Extra Items,,611.0,628.0,684.0,953.0,965.0,Income Statement
Discontinued Operations,,-287.0,-85.0,-3.0,-4.0,-1.0,Income Statement
Extraordinary Item,,,,18.0,,,Income Statement
Total Extraordinary Items,,-287.0,-85.0,15.0,-4.0,-1.0,Income Statement
Total Net Income,,324.0,543.0,699.0,949.0,964.0,Income Statement
Total Adjust to Net Income,,-2.0,-1.0,-2.0,-2.0,,Income Statement
Income Available to Common Excl. Extra. Items,,609.0,627.0,682.0,951.0,965.0,Income Statement
Income Available to Common Incl. Extra. Items,,322.0,542.0,697.0,947.0,964.0,Income Statement
Basic/Primary Weighted Average Shares,,124.0,123.0,119.0,118.0,221.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,4.92,5.11,5.75,8.06,4.36,Income Statement
Basic/Primary EPS Incl. Extra. Items,,2.6,4.42,5.88,8.03,4.36,Income Statement
Diluted Weighted Average Shares,,125.0,124.0,121.0,121.0,224.0,Income Statement
Diluted EPS Excl. Extra. Items,,4.87,5.04,5.63,7.89,4.31,Income Statement
Diluted EPS Incl. Extra. Items,,2.58,4.36,5.76,7.86,4.31,Income Statement
Div/Share-ComStockPrimIssue,,2.0,2.12,2.28,2.74,1.5,Income Statement
Gross Divid - Common Stock,,252.0,262.0,272.0,325.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",,183.0,172.0,170.0,169.0,135.0,Income Statement
"Depreciat/Amort, Suppl",,229.0,160.0,143.0,143.0,157.0,Income Statement
Total Special Items,,-10.0,-2.0,24.0,0.0,-403.0,Income Statement
Normalzd Income Before Tax,,874.0,887.0,932.0,1113.0,647.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,-3.0,-1.0,6.0,0.0,-28.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,270.0,260.0,230.0,160.0,45.0,Income Statement
Normalized Income After Tax,,604.0,627.0,702.0,953.0,602.0,Income Statement
Normalzd Inc Avail to Common,,602.0,626.0,700.0,951.0,590.0,Income Statement
Basic Normalized EPS,,4.86,5.1,5.9,8.06,2.67,Income Statement
Diluted Normalized EPS,,4.82,5.03,5.78,7.89,2.64,Income Statement
Date,,2016-07-01 00:00:00,2017-06-30 00:00:00,2018-06-29 00:00:00,2019-06-28 00:00:00,2020-01-03 00:00:00,Cash Flow
Net Income,,324.0,543.0,699.0,949.0,834.0,Cash Flow
Depreciation/Depletion,,229.0,160.0,142.0,143.0,442.0,Cash Flow
Amortization,,132.0,151.0,117.0,115.0,,Cash Flow
Unusual Items,,357.0,254.0,24.0,0.0,-216.0,Cash Flow
Other Non-Cash Items,,-242.0,-644.0,-354.0,4.0,-230.0,Cash Flow
Non-Cash Items,,115.0,-390.0,-330.0,4.0,-446.0,Cash Flow
"Cash Taxes Pd, Supplemental",,53.0,51.0,-8.0,137.0,,Cash Flow
"Cash Interest Pd, Suppl",,146.0,168.0,175.0,170.0,,Cash Flow
Accounts Receivable,,192.0,180.0,-177.0,-34.0,89.0,Cash Flow
Inventories,,-28.0,-32.0,-19.0,-1.0,158.0,Cash Flow
Accounts Payable,,82.0,18.0,82.0,-84.0,-148.0,Cash Flow
Accrued Expenses,,,,,,-128.0,Cash Flow
Changes in Working Capital,,124.0,105.0,123.0,-26.0,109.0,Cash Flow
Total Cash from Operations,,924.0,569.0,751.0,1185.0,939.0,Cash Flow
Purchase of Fixed Assets,,-152.0,-119.0,-136.0,-161.0,-173.0,Cash Flow
Purchase/Acq of Intangibles,,0.0,,,,,Cash Flow
Capital Expenditures,,-152.0,-119.0,-136.0,-161.0,-173.0,Cash Flow
Acquisition of Business,,-11.0,-25.0,-2.0,,,Cash Flow
Sale of Business,,181.0,1014.0,0.0,0.0,1473.0,Cash Flow
Sale of Fixed Assets,,,,,,20.0,Cash Flow
Purchase of Investments,,-19.0,,,,,Cash Flow
Other Investing Cash Flow,,,0.0,-3.0,2.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",,151.0,989.0,-5.0,2.0,1493.0,Cash Flow
Total Cash from Investing,,-1.0,870.0,-141.0,-159.0,1320.0,Cash Flow
Financing Cash Flow Items,,-16.0,-21.0,-24.0,-25.0,-48.0,Cash Flow
Total Cash Dividends Paid,,-252.0,-262.0,-272.0,-325.0,-337.0,Cash Flow
"Common Stock, Net",,0.0,-710.0,-272.0,-200.0,-1586.0,Cash Flow
Options Exercised,,44.0,54.0,34.0,50.0,109.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,44.0,-656.0,-238.0,-150.0,-1477.0,Cash Flow
Total Debt Issued,,61.0,85.0,1387.0,27.0,396.0,Cash Flow
Total Debt Reduction,,-730.0,-584.0,-1658.0,-308.0,-505.0,Cash Flow
"Iss (Retirmnt) of Debt, Net",,-669.0,-499.0,-271.0,-281.0,-109.0,Cash Flow
Total Cash From Financing,,-893.0,-1438.0,-805.0,-781.0,-1971.0,Cash Flow
Foreign Exchange Effects,,-24.0,-4.0,-1.0,-3.0,6.0,Cash Flow
Net Change in Cash,,6.0,-3.0,-196.0,242.0,294.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,481.0,487.0,484.0,288.0,530.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,487.0,484.0,288.0,530.0,824.0,Cash Flow
"Depreciation, Supplemental",,229.0,160.0,142.0,143.0,442.0,Cash Flow
Free Cash Flow,,772.0,450.0,615.0,1024.0,766.0,
FCF Growth,,,-0.41709844559585496,0.3666666666666667,0.6650406504065041,-0.251953125,
