,2015,2016,2017,2018,2019,2020,Report
Def. Inc. Tax - LT Asset,6.0,2.0,53.0,33.0,28.0,,Balance Sheet
Restricted Cash - LT,1.0,9.0,11.0,11.0,3.0,,Balance Sheet
Other Long Term Assets,8.0,,,,39.0,,Balance Sheet
Total Assets,2312.0,2306.0,2476.0,2605.0,3390.0,,Balance Sheet
Accounts Payable,51.0,34.0,51.0,58.0,63.0,,Balance Sheet
Accrued Expenses,117.0,156.0,172.0,163.0,204.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Customer Advances,574.0,632.0,696.0,716.0,807.0,,Balance Sheet
Income Taxes Payable,13.0,22.0,16.0,18.0,32.0,,Balance Sheet
"Other Curr. Lblts, Total",587.0,654.0,712.0,733.0,839.0,,Balance Sheet
Total Current Liabilities,755.0,844.0,935.0,954.0,1106.0,,Balance Sheet
Total Long Term Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Total Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
"Other Liabilities, Total",240.0,273.0,312.0,366.0,523.0,,Balance Sheet
Total Liabilities,996.0,1121.0,1247.0,1320.0,1629.0,,Balance Sheet
Redeemable Preferred Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,10.0,13.0,18.0,20.0,143.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1322.0,1185.0,1230.0,1287.0,1638.0,,Balance Sheet
"Other Equity, Total",-15.0,-13.0,-18.0,-22.0,-19.0,,Balance Sheet
Total Equity,1317.0,1185.0,1229.0,1285.0,1761.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,2312.0,2306.0,2476.0,2605.0,3390.0,,Balance Sheet
Ttl Comm. Shares Outs.,70.0,65.0,63.0,60.0,60.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Income Statement
Total Revenue,1920.0,1995.0,2090.0,2161.0,2242.0,,Income Statement
"Cost of Revenue, Total",332.0,337.0,353.0,361.0,357.0,,Income Statement
Selling/Gen/Admin Expense,653.0,681.0,709.0,735.0,851.0,,Income Statement
Labor & Related Expense,85.0,86.0,101.0,89.0,102.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",738.0,767.0,809.0,825.0,953.0,,Income Statement
Research & Development,297.0,334.0,350.0,366.0,408.0,,Income Statement
Restructuring Charge,,,13.0,18.0,0.0,,Income Statement
Litigation,,9.0,0.0,0.0,0.0,,Income Statement
Impair-Assets Held for Use,,,,,6.0,,Income Statement
Other Unusual Expnse (In),0.0,,,,,,Income Statement
Unusual Expense (Income),0.0,9.0,13.0,18.0,6.0,,Income Statement
Total Operating Expense,1367.0,1448.0,1526.0,1571.0,1724.0,,Income Statement
Total Operating Income,553.0,547.0,564.0,591.0,518.0,,Income Statement
"Inter Income, Non-Operating",5.0,7.0,9.0,17.0,25.0,,Income Statement
"Invest Income, Non-Operat",4.0,-7.0,7.0,0.0,9.0,,Income Statement
"Inter/Invest Inc, Non-Oper",9.0,-1.0,16.0,17.0,34.0,,Income Statement
OtherNon-OperatInc (Expnse),-1.0,3.0,-4.0,-4.0,-11.0,,Income Statement
"Other, Net",-1.0,3.0,-4.0,-4.0,-11.0,,Income Statement
Income Before Tax,561.0,550.0,576.0,604.0,541.0,,Income Statement
Income Tax - Total,196.0,184.0,155.0,129.0,113.0,,Income Statement
Income After Tax,365.0,366.0,421.0,475.0,428.0,,Income Statement
Net Inc Before Extra Items,365.0,366.0,421.0,475.0,428.0,,Income Statement
Total Extraordinary Items,,,,-21.0,0.0,,Income Statement
Total Net Income,365.0,366.0,421.0,454.0,428.0,,Income Statement
Income Available to Common Excl. Extra. Items,365.0,366.0,421.0,475.0,428.0,,Income Statement
Income Available to Common Incl. Extra. Items,365.0,366.0,421.0,454.0,428.0,,Income Statement
Basic/Primary Weighted Average Shares,72.0,67.0,64.0,61.0,60.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,5.07,5.43,6.56,7.75,7.12,,Income Statement
Basic/Primary EPS Incl. Extra. Items,5.07,5.43,6.56,7.41,7.12,,Income Statement
Dilution Adjustment,,,0.0,,,,Income Statement
Diluted Weighted Average Shares,73.0,68.0,65.0,62.0,60.0,,Income Statement
Diluted EPS Excl. Extra. Items,5.03,5.38,6.5,7.65,7.08,,Income Statement
Diluted EPS Incl. Extra. Items,5.03,5.38,6.5,7.32,7.08,,Income Statement
Div/Share-ComStockPrimIssue,0.0,0.0,,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Depreciat/Amort, Suppl",39.0,43.0,49.0,48.0,58.0,,Income Statement
Total Special Items,0.0,9.0,13.0,18.0,15.0,,Income Statement
Normalzd Income Before Tax,561.0,559.0,589.0,622.0,556.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,3.0,4.0,4.0,3.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,196.0,187.0,158.0,133.0,116.0,,Income Statement
Normalized Income After Tax,365.0,372.0,430.0,489.0,439.0,,Income Statement
Normalzd Inc Avail to Common,365.0,372.0,430.0,489.0,439.0,,Income Statement
Basic Normalized EPS,5.07,5.51,6.71,7.98,7.31,,Income Statement
Diluted Normalized EPS,5.03,5.47,6.64,7.89,7.26,,Income Statement
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Cash Flow
Net Income,365.0,366.0,421.0,454.0,428.0,,Cash Flow
Depreciation/Depletion,53.0,57.0,61.0,59.0,69.0,,Cash Flow
Deferred Taxes,-13.0,3.0,-5.0,21.0,7.0,,Cash Flow
Unusual Items,0.0,1.0,0.0,0.0,16.0,,Cash Flow
Other Non-Cash Items,147.0,158.0,176.0,159.0,163.0,,Cash Flow
Non-Cash Items,147.0,159.0,175.0,159.0,179.0,,Cash Flow
"Cash Taxes Pd, Supplemental",189.0,164.0,163.0,105.0,101.0,,Cash Flow
Accounts Receivable,-39.0,10.0,-24.0,-5.0,-18.0,,Cash Flow
Inventories,-9.0,0.0,4.0,-1.0,-4.0,,Cash Flow
Other Assets,-6.0,-3.0,-17.0,16.0,-98.0,,Cash Flow
Payable/Accrued,40.0,33.0,31.0,7.0,75.0,,Cash Flow
Changes in Working Capital,132.0,127.0,88.0,68.0,65.0,,Cash Flow
Total Cash from Operations,685.0,712.0,740.0,761.0,748.0,,Cash Flow
Purchase of Fixed Assets,-60.0,-63.0,-39.0,-53.0,-104.0,,Cash Flow
Purchase/Acq of Intangibles,-7.0,-5.0,-4.0,0.0,0.0,,Cash Flow
Capital Expenditures,-67.0,-68.0,-43.0,-53.0,-104.0,,Cash Flow
Acquisition of Business,0.0,0.0,0.0,0.0,-612.0,,Cash Flow
Sale of Fixed Assets,,,0.0,1.0,0.0,,Cash Flow
Sale/Maturity of Investment,667.0,486.0,457.0,452.0,903.0,,Cash Flow
Purchase of Investments,-610.0,-355.0,-447.0,-855.0,-603.0,,Cash Flow
Other Investing Cash Flow,0.0,0.0,,,,,Cash Flow
"OtherInvestCashFlowItms,Tot",56.0,131.0,10.0,-403.0,-311.0,,Cash Flow
Total Cash from Investing,-11.0,63.0,-32.0,-456.0,-415.0,,Cash Flow
Financing Cash Flow Items,10.0,3.0,7.0,0.0,0.0,,Cash Flow
"Common Stock, Net",-607.0,-700.0,-600.0,-600.0,-201.0,,Cash Flow
Options Exercised,40.0,45.0,47.0,49.0,46.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-566.0,-655.0,-553.0,-551.0,-155.0,,Cash Flow
Total Cash From Financing,-557.0,-653.0,-546.0,-551.0,-155.0,,Cash Flow
Foreign Exchange Effects,-8.0,3.0,-3.0,-2.0,-1.0,,Cash Flow
Net Change in Cash,109.0,124.0,159.0,-249.0,176.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,282.0,390.0,516.0,674.0,426.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,390.0,515.0,674.0,426.0,602.0,,Cash Flow
"Depreciation, Supplemental",53.0,57.0,61.0,59.0,69.0,,Cash Flow
Free Cash Flow,618.0,644.0,697.0,708.0,644.0,,
FCF Growth,,0.04207119741100329,0.08229813664596275,0.015781922525107683,-0.09039548022598876,0.0,
