,2015,2016,2017,2018,2019,2020,Report
Curr. Port. LT Dbt/Cap Ls.,261.0,746.0,806.0,1185.0,776.0,,Balance Sheet
Customer Advances,507.0,531.0,732.0,927.0,1008.0,,Balance Sheet
Income Taxes Payable,,105.0,64.0,85.0,70.0,,Balance Sheet
Other Current Liabilities,45.0,39.0,71.0,119.0,167.0,,Balance Sheet
"Other Curr. Lblts, Total",552.0,674.0,867.0,1131.0,1245.0,,Balance Sheet
Total Current Liabilities,2247.0,3296.0,4096.0,4495.0,4463.0,,Balance Sheet
Total Long Term Debt,2060.0,2522.0,2902.0,2748.0,3290.0,,Balance Sheet
Total Debt,2935.0,3858.0,4519.0,4819.0,5037.0,,Balance Sheet
"Other Liabilities, Total",39.0,56.0,125.0,127.0,264.0,,Balance Sheet
Total Liabilities,5060.0,6543.0,7642.0,7862.0,8537.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,1989.0,2074.0,2214.0,2307.0,2495.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1766.0,2219.0,2959.0,3818.0,4713.0,,Balance Sheet
Treasury Stock - Common,-355.0,-542.0,-945.0,-1871.0,-2523.0,,Balance Sheet
"Other Equity, Total",-571.0,-666.0,-552.0,-914.0,-972.0,,Balance Sheet
Total Equity,2830.0,3084.0,3677.0,3340.0,3712.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,7890.0,9627.0,11318.0,11202.0,12249.0,,Balance Sheet
Ttl Comm. Shares Outs.,92.0,92.0,90.0,86.0,85.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,28.0,29.0,32.0,37.0,39.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,1703.0,1832.0,2250.0,2433.0,2649.0,,Income Statement
"Cost of Revenue, Total",108.0,104.0,113.0,0.0,0.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",738.0,770.0,988.0,1059.0,1143.0,,Income Statement
Depreciation/Amortization,193.0,203.0,265.0,275.0,274.0,,Income Statement
Unusual Expense (Income),0.0,0.0,3.0,2.0,0.0,,Income Statement
"Other Operat Expse, Total",-4.0,-1.0,0.0,9.0,1.0,,Income Statement
Total Operating Expense,1035.0,1077.0,1369.0,1345.0,1417.0,,Income Statement
Total Operating Income,668.0,754.0,880.0,1089.0,1231.0,,Income Statement
"Inter Inc(Exp),Net Non-Oper",-71.0,-72.0,-107.0,-138.0,-150.0,,Income Statement
"Other, Net",-3.0,-3.0,173.0,152.0,-89.0,,Income Statement
Income Before Tax,536.0,643.0,894.0,1095.0,1078.0,,Income Statement
Income Tax - Total,174.0,191.0,282.0,259.0,183.0,,Income Statement
Income After Tax,362.0,452.0,612.0,836.0,895.0,,Income Statement
Net Inc Before Extra Items,362.0,452.0,612.0,836.0,895.0,,Income Statement
Total Extraordinary Items,,,128.0,-25.0,0.0,,Income Statement
Total Net Income,362.0,452.0,740.0,811.0,895.0,,Income Statement
Income Available to Common Excl. Extra. Items,362.0,452.0,612.0,836.0,895.0,,Income Statement
Income Available to Common Incl. Extra. Items,362.0,452.0,740.0,811.0,895.0,,Income Statement
Basic/Primary Weighted Average Shares,92.0,93.0,91.0,89.0,86.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.94,4.89,6.72,9.42,10.36,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.94,4.89,8.12,9.14,10.36,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
Diluted Weighted Average Shares,94.0,95.0,94.0,92.0,90.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.85,4.75,6.54,9.07,9.94,,Income Statement
Diluted EPS Incl. Extra. Items,3.85,4.75,7.91,8.81,9.94,,Income Statement
Gross Divid - Common Stock,,,,,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Depreciat/Amort, Suppl",34.0,42.0,53.0,58.0,63.0,,Income Statement
Total Special Items,0.0,0.0,-92.0,-136.0,9.0,,Income Statement
Normalzd Income Before Tax,536.0,643.0,802.0,959.0,1087.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,0.0,-29.0,-32.0,2.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,174.0,191.0,253.0,227.0,184.0,,Income Statement
Normalized Income After Tax,362.0,452.0,549.0,732.0,903.0,,Income Statement
Normalzd Inc Avail to Common,362.0,452.0,549.0,732.0,903.0,,Income Statement
Basic Normalized EPS,3.94,4.89,6.03,8.25,10.45,,Income Statement
Diluted Normalized EPS,3.85,4.75,5.87,7.94,10.02,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,362.0,452.0,740.0,811.0,895.0,,Cash Flow
Depreciation/Depletion,30.0,36.0,47.0,53.0,63.0,,Cash Flow
Amortization,160.0,162.0,212.0,216.0,211.0,,Cash Flow
Deferred Taxes,31.0,-29.0,-248.0,-3.0,38.0,,Cash Flow
Unusual Items,58.0,36.0,-119.0,-135.0,5.0,,Cash Flow
Other Non-Cash Items,121.0,112.0,151.0,145.0,139.0,,Cash Flow
Non-Cash Items,178.0,148.0,33.0,10.0,144.0,,Cash Flow
"Cash Taxes Pd, Supplemental",83.0,102.0,392.0,208.0,201.0,,Cash Flow
"Cash Interest Pd, Suppl",73.0,70.0,113.0,157.0,178.0,,Cash Flow
Accounts Receivable,40.0,-339.0,-431.0,-159.0,-196.0,,Cash Flow
Prepaid Expenses,-13.0,5.0,26.0,-28.0,-185.0,,Cash Flow
Other Assets,-38.0,-20.0,-21.0,-25.0,-7.0,,Cash Flow
Payable/Accrued,30.0,292.0,322.0,27.0,199.0,,Cash Flow
Changes in Working Capital,-7.0,-62.0,-104.0,-185.0,-189.0,,Cash Flow
Total Cash from Operations,755.0,708.0,680.0,903.0,1162.0,,Cash Flow
Capital Expenditures,-42.0,-59.0,-70.0,-81.0,-75.0,,Cash Flow
Acquisition of Business,-58.0,-1332.0,-705.0,-21.0,-448.0,,Cash Flow
Sale of Business,,0.0,317.0,99.0,0.0,,Cash Flow
Other Investing Cash Flow,,1.0,-39.0,-23.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-58.0,-1331.0,-428.0,55.0,-449.0,,Cash Flow
Total Cash from Investing,-99.0,-1390.0,-498.0,-26.0,-524.0,,Cash Flow
Financing Cash Flow Items,-16.0,-3.0,-12.0,-4.0,-3.0,,Cash Flow
Sale/Issuance of Common,20.0,21.0,45.0,56.0,169.0,,Cash Flow
Repurch/Retirement Common,,-188.0,-402.0,-959.0,-695.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",20.0,-166.0,-358.0,-903.0,-526.0,,Cash Flow
"Short Term Debt, Net",-61.0,-23.0,220.0,75.0,85.0,,Cash Flow
Long Term Debt Issued,0.0,,,,,,Cash Flow
Long Term Debt Reduction,0.0,,,,,,Cash Flow
"Long Term Debt, Net",-1.0,27.0,-24.0,-5.0,53.0,,Cash Flow
Total Debt Issued,0.0,1825.0,1881.0,1857.0,2512.0,,Cash Flow
Total Debt Reduction,-590.0,-905.0,-1455.0,-1597.0,-2431.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-652.0,923.0,622.0,329.0,219.0,,Cash Flow
Total Cash From Financing,-648.0,754.0,252.0,-578.0,-310.0,,Cash Flow
Foreign Exchange Effects,-37.0,-43.0,53.0,-65.0,-18.0,,Cash Flow
Net Change in Cash,-30.0,29.0,487.0,234.0,310.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,477.0,615.0,644.0,1131.0,1365.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,447.0,644.0,1131.0,1365.0,1675.0,,Cash Flow
"Depreciation, Supplemental",30.0,36.0,47.0,53.0,63.0,,Cash Flow
Free Cash Flow,713.0,649.0,610.0,822.0,1087.0,,
FCF Growth,,-0.08976157082748948,-0.06009244992295837,0.3475409836065573,0.3223844282238444,0.0,
