,2015,2016,2017,2018,2019,2020,Report
Net Inc Before Extra Items,,-331.0,-582.0,-159.0,-97.0,224.0,Income Statement
Total Extraordinary Items,,,,-408.0,16.0,-10.0,Income Statement
Total Net Income,,-331.0,-582.0,-567.0,-81.0,215.0,Income Statement
Income Available to Common Excl. Extra. Items,,-331.0,-582.0,-159.0,-97.0,224.0,Income Statement
Income Available to Common Incl. Extra. Items,,-331.0,-582.0,-567.0,-81.0,215.0,Income Statement
Basic/Primary Weighted Average Shares,,226.0,223.0,220.0,219.0,220.0,Income Statement
Basic/Primary EPS Excl. Extra. Items,,-1.46,-2.61,-0.72,-0.44,1.02,Income Statement
Basic/Primary EPS Incl. Extra. Items,,-1.46,-2.61,-2.58,-0.37,0.98,Income Statement
Diluted Weighted Average Shares,,226.0,223.0,220.0,219.0,223.0,Income Statement
Diluted EPS Excl. Extra. Items,,-1.46,-2.61,-0.72,-0.44,1.01,Income Statement
Diluted EPS Incl. Extra. Items,,-1.46,-2.61,-2.58,-0.37,0.96,Income Statement
Gross Divid - Common Stock,,0.0,0.0,0.0,0.0,0.0,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Depreciat/Amort, Suppl",,63.0,73.0,72.0,62.0,51.0,Income Statement
Total Special Items,,0.0,81.0,94.0,42.0,1.0,Income Statement
Normalzd Income Before Tax,,-20.0,-443.0,-463.0,-1.0,295.0,Income Statement
Efct/SpecItemsIncTxs (STEC),,0.0,28.0,33.0,15.0,0.0,Income Statement
IncTxsExcl ImpctofSpec Itms,,310.0,86.0,-366.0,69.0,71.0,Income Statement
Normalized Income After Tax,,-331.0,-530.0,-97.0,-70.0,224.0,Income Statement
Normalzd Inc Avail to Common,,-331.0,-530.0,-97.0,-70.0,224.0,Income Statement
Basic Normalized EPS,,-1.46,-2.38,-0.44,-0.32,1.02,Income Statement
Diluted Normalized EPS,,-1.46,-2.38,-0.44,-0.32,1.01,Income Statement
Date,,2016-01-31 00:00:00,2017-01-31 00:00:00,2018-01-31 00:00:00,2019-01-31 00:00:00,2020-01-31 00:00:00,Cash Flow
Net Income,,-331.0,-582.0,-567.0,-81.0,215.0,Cash Flow
Depreciation/Depletion,,146.0,139.0,108.0,95.0,127.0,Cash Flow
Deferred Taxes,,236.0,-39.0,-39.0,-7.0,10.0,Cash Flow
Unusual Items,,0.0,81.0,94.0,32.0,1.0,Cash Flow
Other Non-Cash Items,,172.0,214.0,269.0,252.0,351.0,Cash Flow
Non-Cash Items,,172.0,295.0,363.0,283.0,351.0,Cash Flow
"Cash Taxes Pd, Supplemental",,59.0,78.0,85.0,78.0,60.0,Cash Flow
"Cash Interest Pd, Suppl",,35.0,48.0,55.0,59.0,68.0,Cash Flow
Accounts Receivable,,-196.0,202.0,13.0,-25.0,-179.0,Cash Flow
Prepaid Expenses,,-3.0,-14.0,-10.0,8.0,59.0,Cash Flow
Payable/Accrued,,25.0,3.0,-14.0,-59.0,-91.0,Cash Flow
Changes in Working Capital,,191.0,357.0,136.0,86.0,712.0,Cash Flow
Total Cash from Operations,,414.0,170.0,1.0,377.0,1415.0,Cash Flow
Capital Expenditures,,-72.0,-76.0,-51.0,-67.0,-53.0,Cash Flow
Acquisition of Business,,-149.0,-85.0,0.0,-1040.0,0.0,Cash Flow
Sale/Maturity of Investment,,1706.0,2315.0,1083.0,531.0,27.0,Cash Flow
Purchase of Investments,,-2250.0,-1868.0,-514.0,-138.0,-20.0,Cash Flow
Other Investing Cash Flow,,-45.0,-14.0,-12.0,4.0,-12.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,-737.0,348.0,557.0,-643.0,-4.0,Cash Flow
Total Cash from Investing,,-810.0,272.0,506.0,-710.0,-57.0,Cash Flow
Financing Cash Flow Items,,-58.0,-76.0,-149.0,-146.0,-117.0,Cash Flow
Sale/Issuance of Common,,111.0,120.0,94.0,91.0,94.0,Cash Flow
Repurch/Retirement Common,,-458.0,-622.0,-699.0,-294.0,-443.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-347.0,-502.0,-605.0,-203.0,-349.0,Cash Flow
Long Term Debt Issued,,,,497.0,500.0,499.0,Cash Flow
Long Term Debt Reduction,,,,-400.0,0.0,-500.0,Cash Flow
"Long Term Debt, Net",,,,97.0,500.0,-1.0,Cash Flow
Total Debt Issued,,748.0,0.0,,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,748.0,0.0,97.0,500.0,-1.0,Cash Flow
Total Cash From Financing,,343.0,-578.0,-657.0,152.0,-467.0,Cash Flow
Foreign Exchange Effects,,-5.0,-3.0,14.0,-11.0,-2.0,Cash Flow
Net Change in Cash,,-58.0,-140.0,-135.0,-192.0,889.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,1411.0,1353.0,1213.0,1078.0,886.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,1353.0,1213.0,1078.0,886.0,1775.0,Cash Flow
"Depreciation, Supplemental",,146.0,139.0,108.0,95.0,127.0,Cash Flow
Free Cash Flow,,342.0,94.0,-50.0,310.0,1362.0,
FCF Growth,,,-0.7251461988304093,-1.5319148936170213,-7.2,3.393548387096774,
