,2015,2016,2017,2018,2019,2020,Report
"Cash Interest Pd, Suppl",193.0,200.0,285.0,302.0,347.0,,Cash Flow
Accounts Receivable,-12.0,-27.0,20.0,-37.0,-203.0,,Cash Flow
Inventories,-125.0,67.0,-114.0,-90.0,-115.0,,Cash Flow
Prepaid Expenses,-11.0,-8.0,8.0,-20.0,-19.0,,Cash Flow
Other Assets,-11.0,-7.0,-36.0,-78.0,-21.0,,Cash Flow
Accounts Payable,73.0,24.0,323.0,77.0,246.0,,Cash Flow
Accrued Expenses,464.0,-158.0,-4.0,47.0,138.0,,Cash Flow
Changes in Working Capital,225.0,-74.0,104.0,-426.0,-20.0,,Cash Flow
Total Cash from Operations,1555.0,1988.0,2239.0,2159.0,2411.0,,Cash Flow
Capital Expenditures,-543.0,-527.0,-686.0,-688.0,-692.0,,Cash Flow
Acquisition of Business,-116.0,-219.0,-2922.0,-248.0,-107.0,,Cash Flow
Sale of Business,,,,,150.0,,Cash Flow
Sale of Fixed Assets,24.0,24.0,24.0,22.0,21.0,,Cash Flow
"Investment, Net",,-46.0,0.0,0.0,,,Cash Flow
Purchase of Investments,,,,,-116.0,,Cash Flow
Other Investing Cash Flow,-20.0,,,,2.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-112.0,-242.0,-2898.0,-226.0,-50.0,,Cash Flow
Total Cash from Investing,-654.0,-769.0,-3584.0,-914.0,-743.0,,Cash Flow
Financing Cash Flow Items,-204.0,-52.0,-32.0,-307.0,-23.0,,Cash Flow
Total Cash Dividends Paid,-695.0,-699.0,-699.0,-722.0,-775.0,,Cash Flow
"Common Stock, Net",0.0,-1949.0,-1886.0,-979.0,-1022.0,,Cash Flow
Options Exercised,240.0,282.0,205.0,269.0,253.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",240.0,-1667.0,-1681.0,-710.0,-769.0,,Cash Flow
"Short Term Debt, Net",-130.0,0.0,120.0,-120.0,132.0,,Cash Flow
Long Term Debt Issued,5041.0,5135.0,754.0,1001.0,388.0,,Cash Flow
Long Term Debt Reduction,-354.0,-5177.0,-144.0,-552.0,-790.0,,Cash Flow
"Long Term Debt, Net",4687.0,-42.0,610.0,449.0,-402.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",4557.0,-42.0,730.0,329.0,-270.0,,Cash Flow
Total Cash From Financing,3898.0,-2460.0,-1683.0,-1410.0,-1837.0,,Cash Flow
Foreign Exchange Effects,-82.0,-138.0,-22.0,12.0,-15.0,,Cash Flow
Net Change in Cash,4717.0,-1379.0,-3050.0,-154.0,-184.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,413.0,5298.0,3919.0,870.0,716.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,5130.0,3919.0,870.0,716.0,532.0,,Cash Flow
"Depreciation, Supplemental",553.0,663.0,902.0,765.0,764.0,,Cash Flow
Free Cash Flow,1012.0,1461.0,1553.0,1471.0,1719.0,,
FCF Growth,,0.44367588932806323,0.06297056810403823,-0.05280103026400518,0.16859279401767502,0.0,
