,2015,2016,2017,2018,2019,2020,Report
Total Cash from Investing,-7.0,-53.0,-12.0,-48.0,-46.0,,Cash Flow
Financing Cash Flow Items,0.0,-1.0,-1.0,-6.0,-7.0,,Cash Flow
Total Cash Dividends Paid,-136.0,-145.0,-150.0,-157.0,-171.0,,Cash Flow
Sale/Issuance of Common,131.0,185.0,205.0,183.0,148.0,,Cash Flow
Repurch/Retirement Common,-630.0,-338.0,-478.0,-648.0,-389.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-499.0,-152.0,-273.0,-465.0,-241.0,,Cash Flow
Total Cash From Financing,-635.0,-299.0,-425.0,-628.0,-418.0,,Cash Flow
Foreign Exchange Effects,-42.0,-11.0,24.0,-24.0,-1.0,,Cash Flow
Net Change in Cash,-119.0,167.0,77.0,-127.0,307.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,927.0,808.0,974.0,1051.0,924.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,808.0,974.0,1051.0,924.0,1230.0,,Cash Flow
"Depreciation, Supplemental",46.0,47.0,49.0,54.0,51.0,,Cash Flow
Free Cash Flow,521.0,470.0,394.0,526.0,725.0,,
FCF Growth,,-0.09788867562380044,-0.16170212765957448,0.3350253807106598,0.3783269961977187,0.0,
