,2015,2016,2017,2018,2019,2020,Report
Accum. Intangible Amort.,,,,,-376.0,,Balance Sheet
Intangibles - Net,,,,,661.0,,Balance Sheet
LT Invt. - Affiliate Comp.,,,37.0,36.0,46.0,,Balance Sheet
LT Investments - Other,,,61.0,53.0,56.0,,Balance Sheet
Long Term Investments,,,98.0,89.0,102.0,,Balance Sheet
Note Rcvble - Long Term,0.0,1591.0,1695.0,953.0,42.0,,Balance Sheet
Def. Inc. Tax - LT Asset,216.0,254.0,342.0,2431.0,2620.0,,Balance Sheet
Disct. Ops. - LT Asset,46331.0,,,,,,Balance Sheet
Other Long Term Assets,1376.0,1316.0,960.0,1596.0,699.0,,Balance Sheet
Total Assets,106882.0,28987.0,32913.0,34622.0,33467.0,,Balance Sheet
Accounts Payable,10194.0,11103.0,13279.0,14816.0,14793.0,,Balance Sheet
Accrued Expenses,6786.0,6392.0,6575.0,7297.0,8590.0,,Balance Sheet
Notes Payable/ST Debt,34.0,27.0,976.0,898.0,50.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,2160.0,51.0,96.0,565.0,307.0,,Balance Sheet
Customer Advances,1051.0,919.0,1012.0,1095.0,1178.0,,Balance Sheet
Income Taxes Payable,243.0,231.0,214.0,340.0,237.0,,Balance Sheet
Discontinued Operations,21521.0,,,,,,Balance Sheet
Other Current Liabilities,202.0,85.0,260.0,120.0,138.0,,Balance Sheet
"Other Curr. Lblts, Total",23017.0,1235.0,1486.0,1555.0,1553.0,,Balance Sheet
Total Current Liabilities,42191.0,18808.0,22412.0,25131.0,25293.0,,Balance Sheet
Total Long Term Debt,6677.0,6735.0,6747.0,4524.0,4780.0,,Balance Sheet
Total Debt,8871.0,6813.0,7819.0,5987.0,5137.0,,Balance Sheet
Minority Interest,383.0,,,,,,Balance Sheet
Pension Benefits - Underfunded,2203.0,2705.0,1999.0,1645.0,1762.0,,Balance Sheet
Other LT Liabilities,3398.0,3512.0,3753.0,3861.0,2765.0,,Balance Sheet
Discont. Ops. - Lblts,22449.0,,,,,,Balance Sheet
"Other Liabilities, Total",28050.0,6217.0,5752.0,5506.0,4527.0,,Balance Sheet
Total Liabilities,79114.0,32876.0,36321.0,35261.0,34660.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,18.0,17.0,16.0,16.0,15.0,,Balance Sheet
Additional Paid-In Capital,1963.0,1030.0,380.0,663.0,835.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),32089.0,-3498.0,-2386.0,-473.0,-818.0,,Balance Sheet
Unrealized Gain (Loss),66.0,9.0,12.0,5.0,9.0,,Balance Sheet
Cum. Trans. Adjustment,-974.0,,,,4.0,,Balance Sheet
Min. Pension Lblty Adj.,-5355.0,-1633.0,-1190.0,-1141.0,-1410.0,,Balance Sheet
Other Comprehensive Income,-39.0,186.0,-240.0,291.0,172.0,,Balance Sheet
"Other Equity, Total",-6368.0,-1447.0,-1430.0,-850.0,-1234.0,,Balance Sheet
Total Equity,27768.0,-3889.0,-3408.0,-639.0,-1193.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,106882.0,28987.0,32913.0,34622.0,33467.0,,Balance Sheet
Ttl Comm. Shares Outs.,1804.0,1712.0,1650.0,1560.0,1458.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-10-31 00:00:00,2016-10-31 00:00:00,2017-10-31 00:00:00,2018-10-31 00:00:00,2019-10-31 00:00:00,,Income Statement
Total Revenue,51463.0,48238.0,52056.0,58472.0,58756.0,,Income Statement
"Cost of Revenue, Total",41524.0,39240.0,42478.0,47803.0,47586.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",4720.0,3840.0,4532.0,5099.0,5368.0,,Income Statement
Research & Development,1191.0,1209.0,1190.0,1404.0,1499.0,,Income Statement
Depreciation/Amortization,102.0,16.0,1.0,80.0,116.0,,Income Statement
Restructuring Charge,63.0,205.0,362.0,132.0,275.0,,Income Statement
Other Unusual Expnse (In),-57.0,179.0,125.0,249.0,35.0,,Income Statement
Unusual Expense (Income),6.0,384.0,487.0,381.0,310.0,,Income Statement
Total Operating Expense,47543.0,44689.0,48688.0,54767.0,54879.0,,Income Statement
Total Operating Income,3920.0,3549.0,3368.0,3705.0,3877.0,,Income Statement
"Inter Expse,Net Non-Operat",-167.0,-273.0,-309.0,-312.0,-242.0,,Income Statement
"Inter/Invest Inc, Non-Oper",292.0,-40.0,-29.0,26.0,-105.0,,Income Statement
OtherNon-OperatInc (Expnse),-513.0,525.0,246.0,-406.0,-1007.0,,Income Statement
"Other, Net",-513.0,525.0,246.0,-406.0,-1007.0,,Income Statement
Income Before Tax,3532.0,3761.0,3276.0,3013.0,2523.0,,Income Statement
Income Tax - Total,-186.0,1095.0,750.0,150.0,-551.0,,Income Statement
Income After Tax,3718.0,2666.0,2526.0,2863.0,3074.0,,Income Statement
Net Inc Before Extra Items,3718.0,2666.0,2526.0,2863.0,3074.0,,Income Statement
Discontinued Operations,836.0,-170.0,,,,,Income Statement
Extraordinary Item,,,,2464.0,78.0,,Income Statement
Total Extraordinary Items,836.0,-170.0,,2464.0,78.0,,Income Statement
Total Net Income,4554.0,2496.0,2526.0,5327.0,3152.0,,Income Statement
Income Available to Common Excl. Extra. Items,3718.0,2666.0,2526.0,2863.0,3074.0,,Income Statement
Income Available to Common Incl. Extra. Items,4554.0,2496.0,2526.0,5327.0,3152.0,,Income Statement
Basic/Primary Weighted Average Shares,1814.0,1730.0,1688.0,1615.0,1515.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.05,1.54,1.5,1.77,2.03,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.51,1.44,1.5,3.3,2.08,,Income Statement
Diluted Weighted Average Shares,1836.0,1743.0,1702.0,1634.0,1524.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.03,1.53,1.48,1.75,2.02,,Income Statement
Diluted EPS Incl. Extra. Items,2.48,1.43,1.48,3.26,2.07,,Income Statement
Div/Share-ComStockPrimIssue,0.67,0.5,0.53,0.56,0.64,,Income Statement
Gross Divid - Common Stock,1219.0,858.0,894.0,899.0,968.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",167.0,273.0,309.0,312.0,242.0,,Income Statement
"Depreciat/Amort, Suppl",302.0,316.0,353.0,448.0,623.0,,Income Statement
Total Special Items,6.0,384.0,487.0,381.0,310.0,,Income Statement
Normalzd Income Before Tax,3538.0,4145.0,3763.0,3394.0,2833.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),2.0,112.0,111.0,19.0,109.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,-184.0,1207.0,861.0,169.0,-443.0,,Income Statement
Normalized Income After Tax,3722.0,2938.0,2902.0,3225.0,3276.0,,Income Statement
Normalzd Inc Avail to Common,3722.0,2938.0,2902.0,3225.0,3276.0,,Income Statement
Basic Normalized EPS,2.05,1.7,1.72,2.0,2.16,,Income Statement
Diluted Normalized EPS,2.03,1.69,1.7,1.97,2.15,,Income Statement
Date,2015-10-31 00:00:00,2016-10-31 00:00:00,2017-10-31 00:00:00,2018-10-31 00:00:00,2019-10-31 00:00:00,,Cash Flow
Net Income,4554.0,2496.0,2526.0,5327.0,3152.0,,Cash Flow
Depreciation/Depletion,4061.0,332.0,354.0,528.0,744.0,,Cash Flow
Deferred Taxes,-700.0,401.0,238.0,-3653.0,133.0,,Cash Flow
Unusual Items,1017.0,200.0,362.0,132.0,275.0,,Cash Flow
Other Non-Cash Items,2135.0,150.0,358.0,587.0,551.0,,Cash Flow
Non-Cash Items,3152.0,350.0,720.0,719.0,826.0,,Cash Flow
"Cash Taxes Pd, Supplemental",1012.0,587.0,438.0,951.0,89.0,,Cash Flow
"Cash Interest Pd, Suppl",532.0,318.0,322.0,329.0,240.0,,Cash Flow
Accounts Receivable,572.0,565.0,-453.0,-491.0,-761.0,,Cash Flow
Inventories,-330.0,-291.0,-1346.0,-136.0,-68.0,,Cash Flow
Accounts Payable,31.0,928.0,2161.0,1429.0,-53.0,,Cash Flow
Changes in Working Capital,-4041.0,-327.0,-161.0,1607.0,-201.0,,Cash Flow
Total Cash from Operations,7026.0,3252.0,3677.0,4528.0,4654.0,,Cash Flow
Capital Expenditures,-3603.0,-433.0,-402.0,-546.0,-671.0,,Cash Flow
Acquisition of Business,-2644.0,-7.0,0.0,-1036.0,-458.0,,Cash Flow
Sale of Business,246.0,475.0,0.0,0.0,0.0,,Cash Flow
Sale of Fixed Assets,424.0,6.0,69.0,172.0,0.0,,Cash Flow
Sale/Maturity of Investment,302.0,133.0,535.0,847.0,771.0,,Cash Flow
"Investment, Net",,,,214.0,0.0,,Cash Flow
Purchase of Investments,-259.0,-126.0,-1919.0,-367.0,-80.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-1931.0,481.0,-1315.0,-170.0,233.0,,Cash Flow
Total Cash from Investing,-5534.0,48.0,-1717.0,-716.0,-438.0,,Cash Flow
Financing Cash Flow Items,-24.0,-10339.0,48.0,52.0,-61.0,,Cash Flow
Total Cash Dividends Paid,-1250.0,-858.0,-894.0,-899.0,-970.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-2883.0,-1161.0,-1412.0,-2557.0,-2405.0,,Cash Flow
Short Term Debt Issued,6023.0,0.0,887.0,712.0,0.0,,Cash Flow
Short Term Debt Reduction,-6296.0,0.0,-3.0,-1596.0,0.0,,Cash Flow
"Short Term Debt, Net",-199.0,97.0,1086.0,-141.0,-856.0,,Cash Flow
Long Term Debt Issued,14735.0,4.0,5.0,0.0,127.0,,Cash Flow
Long Term Debt Reduction,-9571.0,-2188.0,-84.0,-2098.0,-680.0,,Cash Flow
"Long Term Debt, Net",5164.0,-2184.0,-79.0,-2098.0,-553.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",4965.0,-2087.0,1007.0,-2239.0,-1409.0,,Cash Flow
Total Cash From Financing,808.0,-14445.0,-1251.0,-5643.0,-4845.0,,Cash Flow
Net Change in Cash,2300.0,-11145.0,709.0,-1831.0,-629.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,15133.0,17433.0,6288.0,6997.0,5166.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,17433.0,6288.0,6997.0,5166.0,4537.0,,Cash Flow
"Depreciation, Supplemental",4061.0,332.0,354.0,528.0,744.0,,Cash Flow
Free Cash Flow,3423.0,2819.0,3275.0,3982.0,3983.0,,
FCF Growth,,-0.17645340344726845,0.1617594891805605,0.21587786259541986,0.00025113008538424353,0.0,
