,2015,2016,2017,2018,2019,2020,Report
Ret. Earn.(Accum. Deficit),2965.0,3134.0,3611.0,3871.0,3601.0,,Balance Sheet
"Other Equity, Total",-5.0,-6.0,-13.0,-11.0,-29.0,,Balance Sheet
Total Equity,3914.0,4090.0,4549.0,4813.0,4423.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,8341.0,8818.0,9199.0,9470.0,9787.0,,Balance Sheet
Ttl Comm. Shares Outs.,108.0,107.0,103.0,101.0,96.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,15.0,17.0,20.0,22.0,27.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 1,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,2419.0,2334.0,2583.0,2714.0,2866.0,,Income Statement
"Cost of Revenue, Total",879.0,811.0,891.0,941.0,877.0,,Income Statement
Selling/Gen/Admin Expense,,,,,54.0,,Income Statement
Labor & Related Expense,442.0,462.0,494.0,496.0,529.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",442.0,462.0,494.0,496.0,583.0,,Income Statement
Depreciation/Amortization,285.0,305.0,321.0,347.0,351.0,,Income Statement
Restructuring Charge,,,,,169.0,,Income Statement
Other Unusual Expnse (In),17.0,0.0,0.0,-16.0,1.0,,Income Statement
Unusual Expense (Income),17.0,0.0,0.0,-16.0,170.0,,Income Statement
"Other Operat Expse, Total",,-63.0,-44.0,-38.0,0.0,,Income Statement
Total Operating Expense,1623.0,1516.0,1661.0,1730.0,1981.0,,Income Statement
Total Operating Income,796.0,819.0,922.0,984.0,885.0,,Income Statement
"Inter Expse, Non-Operating",-83.0,-98.0,-101.0,-110.0,-116.0,,Income Statement
"Inter Capital, Non-Operat",1.0,1.0,0.0,0.0,,,Income Statement
"Inter Expse,Net Non-Operat",-82.0,-98.0,-100.0,-110.0,-116.0,,Income Statement
"Inter/Invest Inc, Non-Oper",-38.0,-57.0,53.0,10.0,18.0,,Income Statement
OtherNon-OperatInc (Expnse),-3.0,-1.0,0.0,2.0,1.0,,Income Statement
"Other, Net",-3.0,-1.0,0.0,2.0,1.0,,Income Statement
Income Before Tax,673.0,663.0,874.0,887.0,788.0,,Income Statement
Income Tax - Total,187.0,183.0,323.0,278.0,248.0,,Income Statement
Income After Tax,485.0,480.0,551.0,609.0,541.0,,Income Statement
Minority Interest,-2.0,-2.0,-2.0,-2.0,-2.0,,Income Statement
Net Inc Before Extra Items,484.0,478.0,549.0,607.0,539.0,,Income Statement
Total Extraordinary Items,,,413.0,21.0,0.0,,Income Statement
Total Net Income,484.0,478.0,962.0,627.0,539.0,,Income Statement
Total Adjust to Net Income,0.0,0.0,0.0,0.0,0.0,,Income Statement
Income Available to Common Excl. Extra. Items,483.0,478.0,549.0,606.0,539.0,,Income Statement
Income Available to Common Incl. Extra. Items,483.0,478.0,962.0,627.0,539.0,,Income Statement
Basic/Primary Weighted Average Shares,110.0,108.0,105.0,102.0,99.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,4.41,4.44,5.24,5.95,5.42,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.41,4.44,9.18,6.16,5.42,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
Diluted Weighted Average Shares,110.0,108.0,105.0,102.0,100.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.4,4.43,5.22,5.93,5.4,,Income Statement
Diluted EPS Incl. Extra. Items,4.4,4.43,9.16,6.13,5.4,,Income Statement
Div/Share-ComStockPrimIssue,1.27,1.32,1.35,1.8,1.48,,Income Statement
Gross Divid - Common Stock,145.0,142.0,144.0,147.0,147.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",82.0,98.0,100.0,110.0,116.0,,Income Statement
"Interest Capitalized, Suppl",-1.0,-1.0,0.0,0.0,,,Income Statement
"Depreciat/Amort, Suppl",285.0,305.0,321.0,347.0,353.0,,Income Statement
Total Special Items,17.0,0.0,0.0,-16.0,170.0,,Income Statement
Normalzd Income Before Tax,690.0,663.0,874.0,871.0,958.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),5.0,0.0,0.0,-5.0,53.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,192.0,183.0,323.0,273.0,301.0,,Income Statement
Normalized Income After Tax,498.0,480.0,551.0,598.0,657.0,,Income Statement
Normalzd Inc Avail to Common,496.0,478.0,549.0,596.0,655.0,,Income Statement
Basic Normalized EPS,4.52,4.44,5.24,5.85,6.6,,Income Statement
Diluted Normalized EPS,4.51,4.43,5.22,5.82,6.57,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,485.0,480.0,964.0,629.0,541.0,,Cash Flow
Depreciation/Depletion,285.0,305.0,321.0,347.0,351.0,,Cash Flow
Deferred Taxes,136.0,105.0,-301.0,92.0,53.0,,Cash Flow
Extraordinary Item,0.0,0.0,41.0,-19.0,0.0,,Cash Flow
Unusual Items,49.0,-5.0,-49.0,8.0,135.0,,Cash Flow
Equity in Net Earnings/Loss,-2.0,-2.0,1.0,3.0,6.0,,Cash Flow
Other Non-Cash Items,11.0,-44.0,-26.0,-17.0,23.0,,Cash Flow
Non-Cash Items,59.0,-50.0,-33.0,-26.0,164.0,,Cash Flow
"Cash Taxes Pd, Supplemental",40.0,41.0,51.0,221.0,171.0,,Cash Flow
"Cash Interest Pd, Suppl",81.0,84.0,98.0,105.0,111.0,,Cash Flow
Accounts Receivable,12.0,-18.0,-47.0,-68.0,36.0,,Cash Flow
Inventories,-26.0,-14.0,1.0,-5.0,1.0,,Cash Flow
Other Assets,-10.0,10.0,-25.0,-3.0,-57.0,,Cash Flow
Payable/Accrued,-27.0,102.0,160.0,-18.0,11.0,,Cash Flow
Changes in Working Capital,-55.0,79.0,78.0,-97.0,-5.0,,Cash Flow
Total Cash from Operations,909.0,919.0,1028.0,946.0,1104.0,,Cash Flow
Capital Expenditures,-832.0,-590.0,-628.0,-619.0,-626.0,,Cash Flow
Sale of Fixed Assets,5.0,5.0,9.0,9.0,22.0,,Cash Flow
Purchase of Investments,-18.0,-34.0,-46.0,-45.0,-64.0,,Cash Flow
Other Investing Cash Flow,-27.0,-9.0,-16.0,4.0,-8.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-41.0,-38.0,-53.0,-33.0,-50.0,,Cash Flow
Total Cash from Investing,-873.0,-628.0,-681.0,-652.0,-676.0,,Cash Flow
Financing Cash Flow Items,-20.0,-3.0,0.0,-8.0,-12.0,,Cash Flow
Cash Divids Paid - Common,-140.0,-143.0,-142.0,-147.0,-144.0,,Cash Flow
Cash Divs Paid - Preferred,,,0.0,0.0,0.0,,Cash Flow
Total Cash Dividends Paid,-140.0,-143.0,-143.0,-148.0,-144.0,,Cash Flow
"Common Stock, Net",-194.0,-185.0,-376.0,-244.0,-793.0,,Cash Flow
Options Exercised,4.0,1.0,1.0,2.0,7.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-190.0,-185.0,-375.0,-242.0,-786.0,,Cash Flow
Short Term Debt Issued,10866.0,8699.0,12103.0,,,,Cash Flow
Short Term Debt Reduction,-11237.0,-8598.0,-11944.0,,,,Cash Flow
"Short Term Debt, Net",-371.0,101.0,159.0,-348.0,0.0,,Cash Flow
Long Term Debt Issued,624.0,249.0,0.0,499.0,848.0,,Cash Flow
Long Term Debt Reduction,-150.0,-276.0,-25.0,-82.0,-285.0,,Cash Flow
"Long Term Debt, Net",474.0,-28.0,-25.0,418.0,563.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",103.0,73.0,134.0,70.0,563.0,,Cash Flow
Total Cash From Financing,-248.0,-257.0,-384.0,-327.0,-379.0,,Cash Flow
Net Change in Cash,-211.0,34.0,-37.0,-34.0,48.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,348.0,137.0,171.0,134.0,101.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,137.0,171.0,134.0,101.0,149.0,,Cash Flow
"Depreciation, Supplemental",285.0,305.0,321.0,347.0,351.0,,Cash Flow
Free Cash Flow,77.0,329.0,400.0,327.0,478.0,,
FCF Growth,,3.2727272727272725,0.21580547112462,-0.1825,0.46177370030581044,0.0,
