,2015,2016,2017,2018,2019,2020,Report
Unusual Expense (Income),368.0,-272.0,76.0,238.0,890.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),-7.0,-32.0,-10.0,-23.0,-307.0,,Income Statement
Total Operating Expense,67564.0,60946.0,71341.0,91572.0,118930.0,,Income Statement
Total Operating Income,4687.0,2386.0,4018.0,5507.0,5576.0,,Income Statement
"Inter Expse, Non-Operating",-325.0,-602.0,-688.0,-1026.0,-1396.0,,Income Statement
"Inter Capital, Non-Operat",37.0,64.0,63.0,80.0,158.0,,Income Statement
"Inter Expse,Net Non-Operat",-288.0,-538.0,-625.0,-946.0,-1238.0,,Income Statement
"Inter Income, Non-Operating",6.0,6.0,27.0,87.0,40.0,,Income Statement
"Invest Income, Non-Operat",-6.0,,,,,,Income Statement
"Inter/Invest Inc, Non-Oper",0.0,6.0,27.0,87.0,40.0,,Income Statement
OtherNon-OperatInc (Expnse),-25.0,-32.0,-76.0,-80.0,-49.0,,Income Statement
"Other, Net",-25.0,-32.0,-76.0,-80.0,-49.0,,Income Statement
Income Before Tax,4374.0,1822.0,3344.0,4568.0,4329.0,,Income Statement
Income Tax - Total,1506.0,609.0,1040.0,962.0,1074.0,,Income Statement
Income After Tax,2868.0,1213.0,2304.0,3606.0,3255.0,,Income Statement
Minority Interest,-16.0,-39.0,-372.0,-826.0,-618.0,,Income Statement
Net Inc Before Extra Items,2852.0,1174.0,1932.0,2780.0,2637.0,,Income Statement
Total Extraordinary Items,,,1500.0,,,,Income Statement
Total Net Income,2852.0,1174.0,3432.0,2780.0,2637.0,,Income Statement
Total Adjust to Net Income,-4.0,-1.0,-2.0,-1.0,,,Income Statement
Income Available to Common Excl. Extra. Items,2848.0,1173.0,1930.0,2779.0,2637.0,,Income Statement
Income Available to Common Incl. Extra. Items,2848.0,1173.0,3430.0,2779.0,2637.0,,Income Statement
Basic/Primary Weighted Average Shares,538.0,528.0,507.0,518.0,659.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,5.29,2.22,3.81,5.36,4.0,,Income Statement
Basic/Primary EPS Incl. Extra. Items,5.29,2.22,6.77,5.36,4.0,,Income Statement
Diluted Weighted Average Shares,542.0,530.0,512.0,526.0,664.0,,Income Statement
Diluted EPS Excl. Extra. Items,5.25,2.21,3.77,5.28,3.97,,Income Statement
Diluted EPS Incl. Extra. Items,5.25,2.21,6.7,5.28,3.97,,Income Statement
Div/Share-ComStockPrimIssue,1.14,1.36,1.52,1.84,2.12,,Income Statement
Gross Divid - Common Stock,615.0,720.0,774.0,955.0,1398.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",325.0,602.0,688.0,1026.0,1439.0,,Income Statement
"Interest Capitalized, Suppl",-37.0,-64.0,-63.0,-80.0,-158.0,,Income Statement
"Depreciat/Amort, Suppl",1646.0,1981.0,2062.0,2356.0,3266.0,,Income Statement
Total Special Items,368.0,-272.0,53.0,230.0,2052.0,,Income Statement
Normalzd Income Before Tax,4742.0,1550.0,3397.0,4798.0,6381.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),127.0,-91.0,16.0,48.0,509.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,1633.0,518.0,1056.0,1010.0,1583.0,,Income Statement
Normalized Income After Tax,3109.0,1032.0,2341.0,3787.0,4798.0,,Income Statement
Normalzd Inc Avail to Common,3089.0,992.0,1967.0,2960.0,4180.0,,Income Statement
Basic Normalized EPS,5.74,1.88,3.88,5.72,6.34,,Income Statement
Diluted Normalized EPS,5.7,1.87,3.84,5.63,6.3,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,2868.0,1213.0,3804.0,3606.0,3255.0,,Cash Flow
Depreciation/Depletion,1502.0,2001.0,2114.0,2490.0,3638.0,,Cash Flow
Deferred Taxes,134.0,394.0,-1233.0,47.0,1023.0,,Cash Flow
Unusual Items,141.0,57.0,106.0,-85.0,882.0,,Cash Flow
Equity in Net Earnings/Loss,-88.0,185.0,-306.0,-373.0,-394.0,,Cash Flow
Other Non-Cash Items,466.0,-300.0,111.0,160.0,-31.0,,Cash Flow
Non-Cash Items,519.0,-58.0,-89.0,-298.0,457.0,,Cash Flow
"Cash Taxes Pd, Supplemental",1605.0,140.0,904.0,424.0,491.0,,Cash Flow
"Cash Interest Pd, Suppl",272.0,478.0,525.0,887.0,1174.0,,Cash Flow
Accounts Receivable,1292.0,-674.0,-1093.0,1589.0,-2024.0,,Cash Flow
Inventories,80.0,-70.0,106.0,931.0,-366.0,,Cash Flow
Accrued Expenses,,,,,14.0,,Cash Flow
Payable/Accrued,-2400.0,985.0,2814.0,-2798.0,2502.0,,Cash Flow
Changes in Working Capital,-950.0,467.0,2016.0,313.0,1068.0,,Cash Flow
Total Cash from Operations,4073.0,4017.0,6612.0,6158.0,9441.0,,Cash Flow
Capital Expenditures,-1998.0,-2892.0,-2732.0,-3578.0,-5374.0,,Cash Flow
Acquisition of Business,-1218.0,0.0,-249.0,-3822.0,-129.0,,Cash Flow
Sale of Fixed Assets,21.0,101.0,79.0,54.0,127.0,,Cash Flow
Sale/Maturity of Investment,4.0,0.0,62.0,16.0,98.0,,Cash Flow
Purchase of Investments,-331.0,-288.0,-805.0,-409.0,-1064.0,,Cash Flow
Other Investing Cash Flow,81.0,112.0,247.0,69.0,81.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-1443.0,-75.0,-666.0,-4092.0,-887.0,,Cash Flow
Total Cash from Investing,-3441.0,-2967.0,-3398.0,-7670.0,-6261.0,,Cash Flow
Financing Cash Flow Items,-221.0,-744.0,-734.0,-1005.0,-1239.0,,Cash Flow
Total Cash Dividends Paid,-613.0,-719.0,-773.0,-954.0,-1398.0,,Cash Flow
Sale/Issuance of Common,33.0,787.0,519.0,24.0,10.0,,Cash Flow
Repurch/Retirement Common,-965.0,-197.0,-2372.0,-3287.0,-1950.0,,Cash Flow
"Common Stock, Net",-932.0,590.0,-1853.0,-3263.0,-1940.0,,Cash Flow
"Preferred Stock, Net",0.0,984.0,0.0,0.0,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-932.0,1574.0,-1853.0,-3263.0,-1940.0,,Cash Flow
Short Term Debt Issued,0.0,1263.0,300.0,0.0,0.0,,Cash Flow
Short Term Debt Reduction,0.0,-1263.0,-300.0,0.0,0.0,,Cash Flow
"Short Term Debt, Net",0.0,0.0,0.0,0.0,0.0,,Cash Flow
Long Term Debt Issued,2993.0,864.0,2911.0,13476.0,14274.0,,Cash Flow
Long Term Debt Reduction,-2226.0,-2269.0,-642.0,-8032.0,-13073.0,,Cash Flow
"Long Term Debt, Net",767.0,-1405.0,2269.0,5444.0,1201.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",767.0,-1405.0,2269.0,5444.0,1201.0,,Cash Flow
Total Cash From Financing,-999.0,-1294.0,-1091.0,222.0,-3376.0,,Cash Flow
Net Change in Cash,-367.0,-244.0,2123.0,-1290.0,-196.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1494.0,1136.0,892.0,3015.0,1725.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1127.0,892.0,3015.0,1725.0,1529.0,,Cash Flow
"Depreciation, Supplemental",1502.0,2001.0,2114.0,2490.0,3638.0,,Cash Flow
Free Cash Flow,2075.0,1125.0,3880.0,2580.0,4067.0,,
FCF Growth,,-0.45783132530120485,2.448888888888889,-0.3350515463917526,0.5763565891472868,0.0,
