,2015,2016,2017,2018,2019,2020,Report
Other Assets,636.0,669.0,785.0,759.0,923.0,,Balance Sheet
"Other Assets, Total",643.0,673.0,789.0,763.0,931.0,,Balance Sheet
Total Assets,59665.0,63239.0,66288.0,68746.0,69172.0,,Balance Sheet
Accrued Expenses,,,,,246.0,,Balance Sheet
Non-Interest Bearing Dep.,22277.0,24115.0,23886.0,23645.0,23576.0,,Balance Sheet
Interest Bearing Deposits,28097.0,29121.0,28735.0,30456.0,33509.0,,Balance Sheet
Total Deposits,50374.0,53236.0,52621.0,54101.0,57085.0,,Balance Sheet
Total ST Borrowings,347.0,827.0,4976.0,5653.0,2053.0,,Balance Sheet
Long Term Debt,811.0,534.0,382.0,724.0,1719.0,,Balance Sheet
Capital Lease Obligations,1.0,1.0,1.0,0.0,4.0,,Balance Sheet
Total Long Term Debt,812.0,535.0,383.0,724.0,1723.0,,Balance Sheet
Total Debt,1159.0,1362.0,5359.0,6377.0,3776.0,,Balance Sheet
Reserves,75.0,65.0,58.0,57.0,59.0,,Balance Sheet
Other Liabilities,549.0,942.0,571.0,633.0,653.0,,Balance Sheet
"Other Liabilities, Total",624.0,1007.0,629.0,690.0,712.0,,Balance Sheet
Total Liabilities,52157.0,55605.0,58609.0,61168.0,61819.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",828.0,710.0,566.0,566.0,566.0,,Balance Sheet
Common Stock,4767.0,4725.0,4445.0,0.0,2735.0,,Balance Sheet
Additional Paid-In Capital,,,,3806.0,,,Balance Sheet
Ret. Earn.(Accum. Deficit),1967.0,2322.0,2807.0,3456.0,4009.0,,Balance Sheet
Unrealized Gain (Loss),-18.0,-92.0,-114.0,-228.0,29.0,,Balance Sheet
Min. Pension Lblty Adj.,-38.0,-31.0,-22.0,-21.0,-14.0,,Balance Sheet
Other Comprehensive Income,2.0,2.0,-3.0,-1.0,28.0,,Balance Sheet
"Other Equity, Total",-36.0,-29.0,-25.0,-22.0,14.0,,Balance Sheet
Total Equity,7508.0,7634.0,7679.0,7578.0,7353.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,59665.0,63239.0,66288.0,68746.0,69172.0,,Balance Sheet
Ttl Comm. Shares Outs.,204.0,203.0,198.0,188.0,165.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Shrs Out-Pref Primary Iss.,66.0,66.0,66.0,66.0,66.0,,Balance Sheet
Shrs Out-Pref Stk Iss. 2,144.0,144.0,0.0,0.0,,,Balance Sheet
Shrs Out-Pref Stk Iss. 3,172.0,138.0,138.0,138.0,138.0,,Balance Sheet
Shrs Out-Pref Stk Iss. 4,126.0,126.0,126.0,126.0,126.0,,Balance Sheet
Shrs Out-Pref Stk Iss. 5,125.0,99.0,99.0,99.0,99.0,,Balance Sheet
Shrs Out-Pref Stk Iss. 6,195.0,136.0,136.0,136.0,126.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 1,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 2,,0.0,0.0,0.0,,,Balance Sheet
Trsry Shrs-Pref. Iss. 3,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 4,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 5,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 6,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Interest & Fees on Loans,1686.0,1729.0,1847.0,2102.0,2289.0,,Income Statement
Inter & Divs/ Invest Securs,122.0,201.0,324.0,345.0,355.0,,Income Statement
Interest on Deposits,23.0,22.0,19.0,29.0,32.0,,Income Statement
Trading Account Interest,2.0,3.0,2.0,5.0,7.0,,Income Statement
"Interest Income, Bank",1833.0,1954.0,2192.0,2481.0,2683.0,,Income Statement
Interest on Deposit,49.0,49.0,59.0,135.0,254.0,,Income Statement
Inter on Other Borrowings,69.0,38.0,68.0,116.0,157.0,,Income Statement
Total Interest Expense,118.0,87.0,127.0,251.0,411.0,,Income Statement
Net Interest Income,1715.0,1867.0,2065.0,2230.0,2272.0,,Income Statement
Loan Loss Provision,40.0,93.0,24.0,-39.0,37.0,,Income Statement
NetInterIn after Loan Loss Provision,1675.0,1775.0,2041.0,2269.0,2235.0,,Income Statement
Fees & Commish from Operat,355.0,379.0,388.0,394.0,274.0,,Income Statement
Commish & Fees/Secur Act,31.0,37.0,42.0,51.0,60.0,,Income Statement
Credit Card Fees,,,,,92.0,,Income Statement
Fees for Other Cust Serv,,,,,21.0,,Income Statement
Invest Securities Gains,-97.0,31.0,54.0,44.0,37.0,,Income Statement
Foreign Currency Gains,26.0,22.0,30.0,31.0,78.0,,Income Statement
Unrealized Gains,0.0,2.0,,,,,Income Statement
Other Unusual Income,0.0,0.0,,,,,Income Statement
Other Revenue,42.0,44.0,30.0,32.0,,,Income Statement
"Non-Interest Income, Bank",357.0,516.0,544.0,552.0,562.0,,Income Statement
Labor & Related Expenses,-973.0,-983.0,-1011.0,-1070.0,-1141.0,,Income Statement
Amortization of Intangibles,-9.0,-8.0,-6.0,,,,Income Statement
Real Estate Operat Expnse,1.0,2.0,1.0,-1.0,3.0,,Income Statement
Other Unusual Expense,-3.0,0.0,,,,,Income Statement
Other Expense,-597.0,-596.0,-633.0,-607.0,-606.0,,Income Statement
"Non-Interest Expense, Bank",-1581.0,-1585.0,-1649.0,-1678.0,-1744.0,,Income Statement
Income Before Tax,452.0,705.0,936.0,1143.0,1053.0,,Income Statement
Income Tax - Total,142.0,236.0,297.0,261.0,237.0,,Income Statement
Income After Tax,309.0,469.0,639.0,882.0,816.0,,Income Statement
Net Inc Before Extra Items,309.0,469.0,639.0,882.0,816.0,,Income Statement
Total Extraordinary Items,,,-47.0,2.0,,,Income Statement
Total Net Income,309.0,469.0,592.0,884.0,816.0,,Income Statement
Preferred Dividends,-63.0,-48.0,-40.0,-34.0,-34.0,,Income Statement
Misc Earnings Adjustment,-2.0,-14.0,-7.0,-7.0,-6.0,,Income Statement
Total Adjust to Net Income,-65.0,-62.0,-47.0,-41.0,-40.0,,Income Statement
Income Available to Common Excl. Extra. Items,244.0,407.0,592.0,841.0,776.0,,Income Statement
Income Available to Common Incl. Extra. Items,244.0,407.0,545.0,843.0,776.0,,Income Statement
Basic/Primary Weighted Average Shares,203.0,204.0,201.0,194.0,176.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.2,2.0,2.95,4.34,4.41,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.2,2.0,2.71,4.35,4.41,,Income Statement
Diluted Weighted Average Shares,204.0,204.0,210.0,207.0,187.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.2,1.99,2.82,4.07,4.16,,Income Statement
Diluted EPS Incl. Extra. Items,1.2,1.99,2.6,4.08,4.16,,Income Statement
Div/Share-ComStockPrimIssue,0.22,0.28,0.44,1.04,1.28,,Income Statement
Gross Divid - Common Stock,45.0,48.0,89.0,202.0,226.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Depreciat/Amort, Suppl",77.0,115.0,173.0,192.0,187.0,,Income Statement
Total Special Items,3.0,0.0,,5.0,40.0,,Income Statement
Normalzd Income Before Tax,454.0,705.0,936.0,1148.0,1093.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),1.0,0.0,,1.0,9.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,143.0,236.0,297.0,262.0,246.0,,Income Statement
Normalized Income After Tax,311.0,469.0,639.0,886.0,847.0,,Income Statement
Normalzd Inc Avail to Common,246.0,407.0,592.0,845.0,807.0,,Income Statement
Basic Normalized EPS,1.21,2.0,2.95,4.36,4.59,,Income Statement
Diluted Normalized EPS,1.21,1.99,2.82,4.09,4.33,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,309.0,469.0,592.0,884.0,816.0,,Cash Flow
Depreciation/Depletion,86.0,123.0,179.0,193.0,188.0,,Cash Flow
Deferred Taxes,-30.0,-8.0,154.0,0.0,-2.0,,Cash Flow
Unusual Items,3.0,0.0,,,,,Cash Flow
Other Non-Cash Items,,,25.0,26.0,27.0,,Cash Flow
Non-Cash Items,3.0,0.0,25.0,26.0,27.0,,Cash Flow
"Cash Taxes Pd, Supplemental",132.0,214.0,246.0,207.0,233.0,,Cash Flow
"Cash Interest Pd, Suppl",102.0,83.0,118.0,237.0,401.0,,Cash Flow
Loan Loss Provision,34.0,83.0,17.0,-40.0,39.0,,Cash Flow
Other Assets,-67.0,-10.0,-89.0,14.0,-179.0,,Cash Flow
Changes in Working Capital,96.0,12.0,-22.0,73.0,-332.0,,Cash Flow
Total Cash from Operations,464.0,596.0,928.0,1176.0,697.0,,Cash Flow
Capital Expenditures,-157.0,-196.0,-169.0,-129.0,-117.0,,Cash Flow
Sale/Maturity of Investment,1804.0,3881.0,2726.0,3422.0,3496.0,,Cash Flow
"Investment, Net",1885.0,4734.0,586.0,-770.0,1024.0,,Cash Flow
Purchase of Investments,-5574.0,-9774.0,-4935.0,-3292.0,-2073.0,,Cash Flow
Loans,-563.0,-2102.0,-2135.0,-1943.0,-1957.0,,Cash Flow
Foreclosed Real Estate,25.0,20.0,8.0,6.0,,,Cash Flow
Other Investing Cash Flow,,,,0.0,2.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-2423.0,-3241.0,-3750.0,-2577.0,492.0,,Cash Flow
Total Cash from Investing,-2580.0,-3436.0,-3919.0,-2706.0,375.0,,Cash Flow
Deposits,2526.0,2883.0,-614.0,1484.0,2984.0,,Cash Flow
Other Financing Cash Flow,-1.0,2.0,0.0,0.0,-9.0,,Cash Flow
Financing Cash Flow Items,2525.0,2885.0,-614.0,1484.0,2975.0,,Cash Flow
Cash Divids Paid - Common,,,,,-226.0,,Cash Flow
Cash Divs Paid - Preferred,,,,,-34.0,,Cash Flow
Total Cash Dividends Paid,-108.0,-108.0,-129.0,-236.0,-260.0,,Cash Flow
Sale/Issuance of Common,,,,,14.0,,Cash Flow
Repurch/Retirement Common,-7.0,-97.0,-332.0,-684.0,-1102.0,,Cash Flow
"Common Stock, Net",16.0,-72.0,-307.0,-664.0,-1088.0,,Cash Flow
"Preferred Stock, Net",-176.0,-126.0,-144.0,0.0,0.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-160.0,-198.0,-451.0,-664.0,-1088.0,,Cash Flow
Short Term Debt Issued,,,5100.0,0.0,0.0,,Cash Flow
Short Term Debt Reduction,,,-3100.0,-2000.0,0.0,,Cash Flow
"Short Term Debt, Net",103.0,480.0,4149.0,677.0,-3600.0,,Cash Flow
Long Term Debt Issued,,,,,992.0,,Cash Flow
Long Term Debt Reduction,-288.0,-280.0,-153.0,-162.0,0.0,,Cash Flow
"Long Term Debt, Net",-288.0,-280.0,-153.0,335.0,992.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-185.0,200.0,3996.0,1012.0,-2608.0,,Cash Flow
Total Cash From Financing,2072.0,2779.0,2802.0,1596.0,-981.0,,Cash Flow
Net Change in Cash,-44.0,-61.0,-189.0,66.0,91.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,842.0,798.0,737.0,548.0,614.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,798.0,737.0,548.0,614.0,705.0,,Cash Flow
"Depreciation, Supplemental",86.0,123.0,179.0,193.0,188.0,,Cash Flow
Free Cash Flow,307.0,400.0,759.0,1047.0,580.0,,
FCF Growth,,0.3029315960912051,0.8975,0.37944664031620556,-0.44603629417382995,0.0,
