,2015,2016,2017,2018,2019,2020,Report
Total Special Items,-1.0,-1.0,-1.0,-1.0,-1.0,,Income Statement
Normalzd Income Before Tax,825.0,789.0,872.0,987.0,1043.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),-1.0,0.0,0.0,0.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,309.0,290.0,318.0,245.0,253.0,,Income Statement
Normalized Income After Tax,515.0,499.0,554.0,741.0,790.0,,Income Statement
Normalzd Inc Avail to Common,515.0,499.0,554.0,741.0,790.0,,Income Statement
Basic Normalized EPS,0.88,0.86,0.96,1.29,1.38,,Income Statement
Diluted Normalized EPS,0.88,0.86,0.96,1.29,1.38,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,516.0,499.0,579.0,752.0,791.0,,Cash Flow
Depreciation/Depletion,86.0,104.0,124.0,134.0,145.0,,Cash Flow
Amortization,1.0,1.0,4.0,4.0,4.0,,Cash Flow
Deferred Taxes,8.0,26.0,-30.0,34.0,15.0,,Cash Flow
Unusual Items,-1.0,-1.0,-1.0,-1.0,-1.0,,Cash Flow
Other Non-Cash Items,15.0,13.0,13.0,13.0,11.0,,Cash Flow
Non-Cash Items,13.0,12.0,12.0,13.0,10.0,,Cash Flow
"Cash Taxes Pd, Supplemental",327.0,248.0,304.0,215.0,243.0,,Cash Flow
"Cash Interest Pd, Suppl",3.0,6.0,9.0,13.0,14.0,,Cash Flow
Accounts Receivable,-21.0,-41.0,-104.0,-120.0,-30.0,,Cash Flow
Inventories,-48.0,-81.0,-76.0,-193.0,-84.0,,Cash Flow
Other Assets,-16.0,29.0,-16.0,-29.0,-10.0,,Cash Flow
Accounts Payable,21.0,-17.0,36.0,46.0,-1.0,,Cash Flow
Accrued Expenses,11.0,-29.0,38.0,47.0,11.0,,Cash Flow
Changes in Working Capital,-74.0,-121.0,-103.0,-262.0,-122.0,,Cash Flow
Total Cash from Operations,550.0,520.0,585.0,674.0,843.0,,Cash Flow
Capital Expenditures,-155.0,-190.0,-120.0,-176.0,-246.0,,Cash Flow
Acquisition of Business,-24.0,0.0,-59.0,-4.0,0.0,,Cash Flow
Sale of Fixed Assets,10.0,7.0,7.0,10.0,7.0,,Cash Flow
Other Investing Cash Flow,-12.0,-5.0,-8.0,-3.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-25.0,1.0,-59.0,2.0,7.0,,Cash Flow
Total Cash from Investing,-181.0,-188.0,-179.0,-174.0,-240.0,,Cash Flow
Total Cash Dividends Paid,-327.0,-347.0,-369.0,-442.0,-499.0,,Cash Flow
"Common Stock, Net",-293.0,-60.0,-83.0,-103.0,0.0,,Cash Flow
Options Exercised,19.0,29.0,10.0,13.0,59.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-274.0,-30.0,-73.0,-90.0,59.0,,Cash Flow
Long Term Debt Issued,1215.0,950.0,1015.0,980.0,910.0,,Cash Flow
Long Term Debt Reduction,-955.0,-920.0,-980.0,-895.0,-1065.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",260.0,30.0,35.0,85.0,-155.0,,Cash Flow
Total Cash From Financing,-341.0,-347.0,-407.0,-447.0,-595.0,,Cash Flow
Foreign Exchange Effects,-14.0,-1.0,6.0,-4.0,0.0,,Cash Flow
Net Change in Cash,15.0,-16.0,4.0,50.0,8.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,114.0,129.0,113.0,117.0,167.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,129.0,113.0,117.0,167.0,175.0,,Cash Flow
"Depreciation, Supplemental",86.0,104.0,124.0,134.0,145.0,,Cash Flow
Free Cash Flow,395.0,330.0,465.0,498.0,597.0,,
FCF Growth,,-0.16455696202531644,0.40909090909090917,0.07096774193548394,0.1987951807228916,0.0,
