,2015,2016,2017,2018,2019,2020,Report
Diluted EPS Excl. Extra. Items,6.55,6.41,5.84,3.52,6.19,,Income Statement
Diluted EPS Incl. Extra. Items,6.55,6.41,7.75,3.52,6.19,,Income Statement
Div/Share-ComStockPrimIssue,0.8,1.1,1.2,1.28,1.4,,Income Statement
Gross Divid - Common Stock,102.0,136.0,148.0,158.0,173.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",42.0,55.0,103.0,91.0,78.0,,Income Statement
"Interest Capitalized, Suppl",-34.0,-25.0,-17.0,-18.0,-15.0,,Income Statement
"Depreciat/Amort, Suppl",320.0,363.0,372.0,398.0,423.0,,Income Statement
Total Special Items,32.0,117.0,116.0,154.0,38.0,,Income Statement
Normalzd Income Before Tax,1344.0,1433.0,1275.0,739.0,1054.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),11.0,46.0,44.0,-37.0,-9.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,475.0,565.0,480.0,111.0,238.0,,Income Statement
Normalized Income After Tax,869.0,868.0,795.0,628.0,816.0,,Income Statement
Normalzd Inc Avail to Common,869.0,868.0,795.0,628.0,816.0,,Income Statement
Basic Normalized EPS,6.77,7.02,6.46,5.1,6.62,,Income Statement
Diluted Normalized EPS,6.71,6.98,6.42,5.07,6.57,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,848.0,797.0,960.0,437.0,769.0,,Cash Flow
Depreciation/Depletion,320.0,363.0,372.0,398.0,423.0,,Cash Flow
Unusual Items,0.0,,,,,,Cash Flow
Other Non-Cash Items,25.0,26.0,55.0,47.0,29.0,,Cash Flow
Non-Cash Items,25.0,26.0,55.0,47.0,29.0,,Cash Flow
"Cash Taxes Pd, Supplemental",349.0,459.0,177.0,0.0,31.0,,Cash Flow
"Cash Interest Pd, Suppl",8.0,24.0,84.0,72.0,60.0,,Cash Flow
Changes in Working Capital,391.0,200.0,203.0,313.0,501.0,,Cash Flow
Total Cash from Operations,1584.0,1386.0,1590.0,1195.0,1722.0,,Cash Flow
Capital Expenditures,-831.0,-678.0,-1026.0,-960.0,-696.0,,Cash Flow
Acquisition of Business,,-1951.0,0.0,0.0,,,Cash Flow
Sale of Fixed Assets,53.0,5.0,78.0,47.0,41.0,,Cash Flow
Sale/Maturity of Investment,1175.0,962.0,1388.0,1116.0,1674.0,,Cash Flow
Purchase of Investments,-1327.0,-960.0,-1569.0,-834.0,-1810.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-99.0,-1944.0,-103.0,329.0,-95.0,,Cash Flow
Total Cash from Investing,-930.0,-2622.0,-1129.0,-631.0,-791.0,,Cash Flow
Financing Cash Flow Items,35.0,25.0,28.0,29.0,43.0,,Cash Flow
Total Cash Dividends Paid,-102.0,-136.0,-148.0,-158.0,-173.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-505.0,-193.0,-75.0,-50.0,-75.0,,Cash Flow
Long Term Debt Issued,0.0,2044.0,0.0,339.0,450.0,,Cash Flow
Long Term Debt Reduction,-116.0,-249.0,-397.0,-807.0,-1058.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-116.0,1795.0,-397.0,-468.0,-608.0,,Cash Flow
Total Cash From Financing,-688.0,1491.0,-592.0,-647.0,-813.0,,Cash Flow
Net Change in Cash,-34.0,255.0,-131.0,-83.0,118.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,107.0,73.0,328.0,197.0,114.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,73.0,328.0,197.0,114.0,232.0,,Cash Flow
"Depreciation, Supplemental",320.0,363.0,372.0,398.0,423.0,,Cash Flow
Free Cash Flow,753.0,708.0,564.0,235.0,1026.0,,
FCF Growth,,-0.05976095617529875,-0.2033898305084746,-0.5833333333333333,3.365957446808511,0.0,
