,2015,2016,2017,2018,2019,2020,Report
Depreciation/Depletion,31.0,41.0,49.0,57.0,65.0,,Cash Flow
Deferred Taxes,-182.0,-19.0,68.0,-1.0,1.0,,Cash Flow
Unusual Items,-162.0,0.0,-1.0,-1.0,0.0,,Cash Flow
Other Non-Cash Items,33.0,46.0,52.0,57.0,63.0,,Cash Flow
Non-Cash Items,-129.0,46.0,51.0,56.0,63.0,,Cash Flow
"Cash Taxes Pd, Supplemental",225.0,431.0,389.0,201.0,294.0,,Cash Flow
"Cash Interest Pd, Suppl",0.0,0.0,0.0,0.0,0.0,,Cash Flow
Accounts Receivable,-77.0,-106.0,142.0,-38.0,-60.0,,Cash Flow
Inventories,-7.0,21.0,-89.0,-26.0,-85.0,,Cash Flow
Prepaid Expenses,-21.0,-55.0,-74.0,92.0,-4.0,,Cash Flow
Accounts Payable,21.0,45.0,30.0,10.0,29.0,,Cash Flow
Accrued Expenses,66.0,-2.0,13.0,35.0,15.0,,Cash Flow
Changes in Working Capital,255.0,-79.0,-1.0,56.0,-123.0,,Cash Flow
Total Cash from Operations,523.0,701.0,988.0,1162.0,1114.0,,Cash Flow
Capital Expenditures,-36.0,-100.0,-83.0,-62.0,-102.0,,Cash Flow
Acquisition of Business,0.0,-688.0,0.0,0.0,,,Cash Flow
Sale of Business,198.0,0.0,0.0,,,,Cash Flow
Sale of Fixed Assets,1.0,1.0,1.0,4.0,1.0,,Cash Flow
Sale/Maturity of Investment,2094.0,868.0,0.0,0.0,851.0,,Cash Flow
"Investment, Net",4.0,121.0,533.0,1181.0,,,Cash Flow
Purchase of Investments,-2034.0,-452.0,-972.0,-826.0,-1068.0,,Cash Flow
"Intangible, Net",-7.0,-6.0,-10.0,-13.0,-9.0,,Cash Flow
Other Investing Cash Flow,179.0,0.0,-1.0,-12.0,-1.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",436.0,-156.0,-448.0,335.0,-225.0,,Cash Flow
Total Cash from Investing,400.0,-256.0,-532.0,273.0,-327.0,,Cash Flow
Sale/Issuance of Common,1697.0,16.0,53.0,28.0,92.0,,Cash Flow
Repurch/Retirement Common,-808.0,-2252.0,-361.0,-1342.0,-707.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",889.0,-2236.0,-309.0,-1314.0,-615.0,,Cash Flow
Long Term Debt Reduction,-1.0,-2.0,-3.0,-2.0,-14.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-1.0,-2.0,-3.0,-2.0,-14.0,,Cash Flow
Total Cash From Financing,888.0,-2238.0,-311.0,-1316.0,-629.0,,Cash Flow
Foreign Exchange Effects,-5.0,-5.0,6.0,-10.0,2.0,,Cash Flow
Net Change in Cash,1805.0,-1798.0,151.0,109.0,160.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,370.0,2175.0,378.0,529.0,638.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,2175.0,378.0,529.0,638.0,798.0,,Cash Flow
"Depreciation, Supplemental",31.0,41.0,49.0,57.0,65.0,,Cash Flow
Free Cash Flow,487.0,601.0,905.0,1100.0,1012.0,,
FCF Growth,,0.2340862422997947,0.5058236272878536,0.2154696132596685,-0.07999999999999996,0.0,
