,2015,2016,2017,2018,2019,2020,Report
Cum. Trans. Adjustment,-114.0,,-99.0,-95.0,-91.0,,Balance Sheet
Min. Pension Lblty Adj.,-216.0,,-113.0,-17.0,-53.0,,Balance Sheet
Other Comprehensive Income,1.0,-345.0,-1.0,1.0,34.0,,Balance Sheet
"Other Equity, Total",-329.0,-345.0,-213.0,-111.0,-110.0,,Balance Sheet
Total Equity,4526.0,3714.0,3991.0,3676.0,7385.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,17438.0,13391.0,10096.0,10390.0,22214.0,,Balance Sheet
Ttl Comm. Shares Outs.,428.0,438.0,417.0,391.0,486.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,140.0,130.0,151.0,177.0,98.0,,Balance Sheet
Date,2015-05-31 00:00:00,2016-05-29 00:00:00,2017-05-28 00:00:00,2018-05-27 00:00:00,2019-05-26 00:00:00,,Income Statement
Total Revenue,9034.0,8664.0,7827.0,7938.0,9538.0,,Income Statement
"Cost of Revenue, Total",6667.0,6228.0,5468.0,5578.0,6878.0,,Income Statement
Selling/Gen/Admin Expense,1077.0,1387.0,382.0,802.0,1007.0,,Income Statement
Advertising Expense,313.0,347.0,328.0,279.0,253.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1390.0,1735.0,710.0,1081.0,1260.0,,Income Statement
Restructuring Charge,,233.0,64.0,38.0,174.0,,Income Statement
Litigation,,5.0,6.0,151.0,-39.0,,Income Statement
Impair-Assets Held for Use,,50.0,332.0,5.0,90.0,,Income Statement
Other Unusual Expnse (In),,,322.0,50.0,5.0,,Income Statement
Unusual Expense (Income),,288.0,723.0,244.0,230.0,,Income Statement
"Other Operat Expse, Total",,,,,-35.0,,Income Statement
Total Operating Expense,8057.0,8250.0,6901.0,6903.0,8333.0,,Income Statement
Total Operating Income,977.0,414.0,926.0,1036.0,1206.0,,Income Statement
"Inter Expse, Non-Operating",-336.0,-305.0,-204.0,-166.0,-401.0,,Income Statement
"Inter Capital, Non-Operat",7.0,8.0,5.0,4.0,3.0,,Income Statement
"Inter Expse,Net Non-Operat",-329.0,-297.0,-199.0,-163.0,-398.0,,Income Statement
"Inter Income, Non-Operating",1.0,1.0,4.0,4.0,7.0,,Income Statement
"Invest Income, Non-Operat",-64.0,-10.0,-1.0,-2.0,9.0,,Income Statement
"Inter/Invest Inc, Non-Oper",-63.0,-8.0,3.0,2.0,16.0,,Income Statement
Income Before Tax,585.0,109.0,730.0,875.0,823.0,,Income Statement
Income Tax - Total,213.0,46.0,255.0,408.0,219.0,,Income Statement
Income After Tax,372.0,62.0,475.0,467.0,605.0,,Income Statement
Minority Interest,-12.0,-11.0,-9.0,-3.0,0.0,,Income Statement
Equity In Affiliates,79.0,66.0,71.0,97.0,76.0,,Income Statement
Net Inc Before Extra Items,440.0,117.0,537.0,561.0,680.0,,Income Statement
Discontinued Operations,-692.0,-794.0,102.0,14.0,-2.0,,Income Statement
Extraordinary Item,,,,233.0,,,Income Statement
Total Extraordinary Items,-692.0,-794.0,102.0,248.0,-2.0,,Income Statement
Total Net Income,-253.0,-677.0,639.0,808.0,678.0,,Income Statement
Total Adjust to Net Income,-2.0,-5.0,-1.0,0.0,0.0,,Income Statement
Income Available to Common Excl. Extra. Items,438.0,113.0,537.0,561.0,680.0,,Income Statement
Income Available to Common Incl. Extra. Items,-254.0,-682.0,639.0,808.0,678.0,,Income Statement
Basic/Primary Weighted Average Shares,426.0,434.0,432.0,404.0,444.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.03,0.26,1.24,1.39,1.53,,Income Statement
Basic/Primary EPS Incl. Extra. Items,-0.6,-1.57,1.48,2.0,1.53,,Income Statement
Diluted Weighted Average Shares,426.0,434.0,436.0,407.0,446.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.03,0.26,1.23,1.38,1.53,,Income Statement
Diluted EPS Incl. Extra. Items,-0.6,-1.57,1.46,1.98,1.52,,Income Statement
Div/Share-ComStockPrimIssue,1.0,1.0,0.95,0.84,0.85,,Income Statement
Gross Divid - Common Stock,427.0,435.0,389.0,342.0,377.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",329.0,297.0,199.0,163.0,398.0,,Income Statement
"Interest Capitalized, Suppl",-7.0,-8.0,-5.0,-4.0,-3.0,,Income Statement
"Depreciat/Amort, Suppl",258.0,244.0,234.0,222.0,284.0,,Income Statement
Total Special Items,,288.0,723.0,243.0,230.0,,Income Statement
Normalzd Income Before Tax,585.0,397.0,1452.0,1118.0,1053.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,123.0,252.0,113.0,61.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,213.0,169.0,507.0,521.0,280.0,,Income Statement
Normalized Income After Tax,372.0,228.0,945.0,597.0,773.0,,Income Statement
Normalzd Inc Avail to Common,438.0,278.0,1007.0,691.0,849.0,,Income Statement
Basic Normalized EPS,1.03,0.64,2.33,1.71,1.91,,Income Statement
Diluted Normalized EPS,1.03,0.64,2.31,1.7,1.9,,Income Statement
Date,2015-05-31 00:00:00,2016-05-29 00:00:00,2017-05-28 00:00:00,2018-05-27 00:00:00,2019-05-26 00:00:00,,Cash Flow
Net Income,-241.0,-666.0,648.0,812.0,678.0,,Cash Flow
Depreciation/Depletion,285.0,279.0,268.0,257.0,333.0,,Cash Flow
Deferred Taxes,45.0,-265.0,52.0,11.0,84.0,,Cash Flow
Discontinued Operations,1357.0,1477.0,-31.0,20.0,13.0,,Cash Flow
Unusual Items,61.0,87.0,239.0,166.0,11.0,,Cash Flow
Equity in Net Earnings/Loss,0.0,-26.0,-3.0,-35.0,-21.0,,Cash Flow
Other Non-Cash Items,30.0,498.0,-114.0,-317.0,9.0,,Cash Flow
Non-Cash Items,1447.0,2036.0,92.0,-166.0,12.0,,Cash Flow
"Cash Taxes Pd, Supplemental",161.0,291.0,213.0,164.0,134.0,,Cash Flow
"Cash Interest Pd, Suppl",334.0,322.0,224.0,165.0,376.0,,Cash Flow
Accounts Receivable,68.0,-157.0,105.0,-5.0,-69.0,,Cash Flow
Inventories,-63.0,66.0,123.0,-63.0,78.0,,Cash Flow
Prepaid Expenses,-19.0,11.0,15.0,3.0,-19.0,,Cash Flow
Accounts Payable,-16.0,-118.0,71.0,145.0,38.0,,Cash Flow
Accrued Expenses,-2.0,123.0,-167.0,-40.0,-9.0,,Cash Flow
Changes in Working Capital,-32.0,-75.0,147.0,40.0,19.0,,Cash Flow
Total Cash from Operations,1505.0,1308.0,1207.0,954.0,1126.0,,Cash Flow
Capital Expenditures,-237.0,-278.0,-242.0,-252.0,-353.0,,Cash Flow
Acquisition of Business,-196.0,-10.0,-449.0,-337.0,-5119.0,,Cash Flow
Sale of Business,0.0,2379.0,489.0,0.0,282.0,,Cash Flow
Sale of Fixed Assets,0.0,36.0,13.0,8.0,23.0,,Cash Flow
Sale/Maturity of Investment,391.0,0.0,0.0,,52.0,,Cash Flow
Purchase of Investments,,,0.0,,-61.0,,Cash Flow
Other Investing Cash Flow,0.0,0.0,5.0,5.0,11.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",195.0,2405.0,58.0,-325.0,-4813.0,,Cash Flow
Total Cash from Investing,-42.0,2127.0,-184.0,-576.0,-5166.0,,Cash Flow
Financing Cash Flow Items,-30.0,-4.0,822.0,-16.0,-109.0,,Cash Flow
Total Cash Dividends Paid,-425.0,-433.0,-415.0,-342.0,-356.0,,Cash Flow
Sale/Issuance of Common,0.0,9.0,0.0,,556.0,,Cash Flow
Repurch/Retirement Common,-50.0,0.0,-1000.0,-967.0,0.0,,Cash Flow
"Common Stock, Net",-50.0,9.0,-1000.0,-967.0,556.0,,Cash Flow
Options Exercised,130.0,208.0,74.0,15.0,-2.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",80.0,217.0,-926.0,-952.0,554.0,,Cash Flow
"Short Term Debt, Net",-137.0,10.0,14.0,249.0,-277.0,,Cash Flow
Long Term Debt Issued,550.0,0.0,0.0,797.0,8311.0,,Cash Flow
Long Term Debt Reduction,-1491.0,-2523.0,-1065.0,-242.0,-3973.0,,Cash Flow
"Long Term Debt, Net",-941.0,-2523.0,-1065.0,555.0,4338.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-1079.0,-2514.0,-1050.0,804.0,4061.0,,Cash Flow
Total Cash From Financing,-1454.0,-2733.0,-1569.0,-507.0,4150.0,,Cash Flow
Foreign Exchange Effects,-9.0,-2.0,0.0,6.0,-1.0,,Cash Flow
Net Change in Cash,0.0,700.0,-547.0,-123.0,109.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,134.0,98.0,799.0,251.0,129.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,134.0,798.0,252.0,128.0,238.0,,Cash Flow
"Depreciation, Supplemental",285.0,279.0,268.0,257.0,333.0,,Cash Flow
Free Cash Flow,1268.0,1030.0,965.0,702.0,773.0,,
FCF Growth,,-0.1876971608832808,-0.06310679611650483,-0.27253886010362693,0.10113960113960108,0.0,
