,2015,2016,2017,2018,2019,2020,Report
Unusual Expense (Income),0.0,41.0,61.0,4.0,15.0,,Income Statement
Other Operating Expense,184.0,201.0,354.0,243.0,277.0,,Income Statement
"Other, Net",24.0,28.0,13.0,20.0,22.0,,Income Statement
"Other Operat Expse, Total",207.0,230.0,367.0,263.0,299.0,,Income Statement
Total Operating Expense,4531.0,4709.0,5597.0,6165.0,6648.0,,Income Statement
Total Operating Income,777.0,812.0,928.0,1311.0,1375.0,,Income Statement
Income Before Tax,777.0,812.0,928.0,1311.0,1375.0,,Income Statement
Income Tax - Total,296.0,271.0,289.0,349.0,341.0,,Income Statement
Income After Tax,481.0,541.0,639.0,962.0,1034.0,,Income Statement
Minority Interest,21.0,-11.0,-3.0,,,,Income Statement
Net Inc Before Extra Items,502.0,529.0,636.0,962.0,1034.0,,Income Statement
Total Extraordinary Items,,,,-105.0,0.0,,Income Statement
Total Net Income,502.0,529.0,636.0,857.0,1034.0,,Income Statement
Total Adjust to Net Income,-2.0,-1.0,-1.0,-1.0,-2.0,,Income Statement
Income Available to Common Excl. Extra. Items,501.0,528.0,635.0,961.0,1032.0,,Income Statement
Income Available to Common Incl. Extra. Items,501.0,528.0,635.0,856.0,1032.0,,Income Statement
Basic/Primary Weighted Average Shares,143.0,142.0,143.0,145.0,141.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.51,3.72,4.43,6.61,7.32,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.51,3.72,4.43,5.89,7.32,,Income Statement
Dilution Adjustment,0.0,0.0,0.0,,,,Income Statement
Diluted Weighted Average Shares,146.0,145.0,147.0,149.0,144.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.43,3.65,4.33,6.46,7.17,,Income Statement
Diluted EPS Incl. Extra. Items,3.43,3.65,4.33,5.75,7.17,,Income Statement
Div/Share-ComStockPrimIssue,0.7,0.78,0.86,1.02,1.32,,Income Statement
Gross Divid - Common Stock,106.0,117.0,131.0,164.0,196.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",108.0,116.0,154.0,202.0,283.0,,Income Statement
"Depreciat/Amort, Suppl",60.0,63.0,71.0,85.0,97.0,,Income Statement
Total Special Items,0.0,41.0,61.0,4.0,15.0,,Income Statement
Normalzd Income Before Tax,777.0,853.0,989.0,1315.0,1390.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,14.0,19.0,1.0,4.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,296.0,285.0,308.0,350.0,345.0,,Income Statement
Normalized Income After Tax,481.0,568.0,681.0,965.0,1045.0,,Income Statement
Normalzd Inc Avail to Common,501.0,555.0,677.0,964.0,1043.0,,Income Statement
Basic Normalized EPS,3.51,3.92,4.73,6.63,7.4,,Income Statement
Diluted Normalized EPS,3.43,3.84,4.62,6.48,7.25,,Income Statement
Date,2015-09-30 00:00:00,2016-09-30 00:00:00,2017-09-30 00:00:00,2018-09-30 00:00:00,2019-09-30 00:00:00,,Cash Flow
Net Income,502.0,529.0,636.0,857.0,1034.0,,Cash Flow
Depreciation/Depletion,68.0,72.0,84.0,99.0,112.0,,Cash Flow
Deferred Taxes,-23.0,-59.0,-12.0,117.0,-23.0,,Cash Flow
Unusual Items,0.0,-25.0,3.0,-32.0,9.0,,Cash Flow
Other Non-Cash Items,99.0,122.0,152.0,192.0,236.0,,Cash Flow
Non-Cash Items,99.0,97.0,155.0,160.0,245.0,,Cash Flow
"Cash Taxes Pd, Supplemental",379.0,304.0,349.0,231.0,390.0,,Cash Flow
"Cash Interest Pd, Suppl",106.0,114.0,156.0,201.0,283.0,,Cash Flow
Accounts Receivable,-56.0,-610.0,-54.0,-518.0,696.0,,Cash Flow
Prepaid Expenses,47.0,,,,,,Cash Flow
Other Assets,-375.0,-2236.0,498.0,-144.0,-164.0,,Cash Flow
Accounts Payable,594.0,1782.0,-1133.0,346.0,-1231.0,,Cash Flow
Accrued Expenses,29.0,46.0,160.0,132.0,80.0,,Cash Flow
Changes in Working Capital,253.0,-1214.0,-988.0,-349.0,-791.0,,Cash Flow
Total Cash from Operations,899.0,-573.0,-125.0,884.0,577.0,,Cash Flow
Capital Expenditures,-74.0,-122.0,-190.0,-134.0,-138.0,,Cash Flow
Acquisition of Business,,-175.0,0.0,-159.0,-5.0,,Cash Flow
Sale/Maturity of Investment,155.0,107.0,393.0,540.0,644.0,,Cash Flow
"Investment, Net",-45.0,-40.0,,,,,Cash Flow
Purchase of Investments,-92.0,-463.0,-1733.0,-1124.0,-1027.0,,Cash Flow
Other Investing Cash Flow,-2111.0,-2225.0,-1846.0,-2599.0,-1371.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-2094.0,-2796.0,-3186.0,-3342.0,-1759.0,,Cash Flow
Total Cash from Investing,-2168.0,-2918.0,-3376.0,-3476.0,-1897.0,,Cash Flow
Financing Cash Flow Items,-8.0,-17.0,-27.0,-25.0,-57.0,,Cash Flow
Total Cash Dividends Paid,-103.0,-113.0,-127.0,-151.0,-191.0,,Cash Flow
"Common Stock, Net",-89.0,-163.0,-34.0,-62.0,-778.0,,Cash Flow
Options Exercised,48.0,43.0,57.0,63.0,65.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-41.0,-119.0,23.0,1.0,-713.0,,Cash Flow
"Short Term Debt, Net",-35.0,-115.0,610.0,-610.0,0.0,,Cash Flow
Long Term Debt Issued,550.0,25.0,950.0,1150.0,1150.0,,Cash Flow
Long Term Debt Reduction,-509.0,-254.0,-1342.0,-1155.0,-1155.0,,Cash Flow
"Long Term Debt, Net",41.0,563.0,116.0,-5.0,-5.0,,Cash Flow
Total Debt Issued,1891.0,2343.0,3470.0,2210.0,2339.0,,Cash Flow
Total Debt Reduction,-20.0,,,,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1878.0,2790.0,4196.0,1595.0,2334.0,,Cash Flow
Total Cash From Financing,1726.0,2540.0,4065.0,1420.0,1373.0,,Cash Flow
Foreign Exchange Effects,-55.0,0.0,47.0,-33.0,-23.0,,Cash Flow
Net Change in Cash,402.0,-951.0,611.0,-1205.0,30.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,2199.0,2601.0,6535.0,7146.0,5941.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,2601.0,1650.0,7146.0,5941.0,5971.0,,Cash Flow
"Depreciation, Supplemental",68.0,72.0,84.0,99.0,112.0,,Cash Flow
Free Cash Flow,825.0,-695.0,-315.0,750.0,439.0,,
FCF Growth,,-1.8424242424242423,-0.5467625899280575,-3.380952380952381,-0.41466666666666663,0.0,
