,2015,2016,2017,2018,2019,2020,Report
"Other, Net",3.0,,,,,,Income Statement
"Other Operat Expse, Total",-14.0,-5.0,8.0,-4.0,-3.0,,Income Statement
Total Operating Expense,4737.0,4778.0,4940.0,5070.0,5190.0,,Income Statement
Total Operating Income,918.0,983.0,1033.0,1054.0,1024.0,,Income Statement
Income Before Tax,921.0,983.0,1033.0,1054.0,1024.0,,Income Statement
Income Tax - Total,315.0,335.0,330.0,312.0,204.0,,Income Statement
Income After Tax,606.0,648.0,703.0,742.0,820.0,,Income Statement
Net Inc Before Extra Items,606.0,648.0,703.0,742.0,820.0,,Income Statement
Discontinued Operations,-26.0,-2.0,-4.0,0.0,0.0,,Income Statement
Extraordinary Item,,,,81.0,,,Income Statement
Tax on Extraordinary Items,,2.0,2.0,,,,Income Statement
Total Extraordinary Items,-26.0,0.0,-2.0,81.0,0.0,,Income Statement
Total Net Income,580.0,648.0,701.0,823.0,820.0,,Income Statement
Income Available to Common Excl. Extra. Items,606.0,648.0,703.0,742.0,820.0,,Income Statement
Income Available to Common Incl. Extra. Items,580.0,648.0,701.0,823.0,820.0,,Income Statement
Basic/Primary Weighted Average Shares,130.0,129.0,129.0,129.0,128.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,4.65,5.0,5.45,5.74,6.42,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.45,5.0,5.44,6.37,6.42,,Income Statement
Diluted Weighted Average Shares,133.0,132.0,132.0,132.0,130.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.56,4.92,5.34,5.64,6.32,,Income Statement
Diluted EPS Incl. Extra. Items,4.37,4.92,5.33,6.25,6.32,,Income Statement
Div/Share-ComStockPrimIssue,2.96,3.08,3.2,3.48,3.84,,Income Statement
Gross Divid - Common Stock,385.0,398.0,412.0,450.0,503.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",105.0,88.0,88.0,85.0,97.0,,Income Statement
"Depreciat/Amort, Suppl",157.0,157.0,153.0,156.0,165.0,,Income Statement
Total Special Items,5.0,9.0,12.0,5.0,0.0,,Income Statement
Normalzd Income Before Tax,926.0,992.0,1045.0,1059.0,1024.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),2.0,3.0,4.0,1.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,317.0,338.0,334.0,313.0,204.0,,Income Statement
Normalized Income After Tax,609.0,654.0,711.0,746.0,820.0,,Income Statement
Normalzd Inc Avail to Common,609.0,654.0,711.0,746.0,820.0,,Income Statement
Basic Normalized EPS,4.68,5.05,5.51,5.77,6.42,,Income Statement
Diluted Normalized EPS,4.59,4.96,5.41,5.67,6.32,,Income Statement
Date,2015-06-30 00:00:00,2016-06-30 00:00:00,2017-06-30 00:00:00,2018-06-30 00:00:00,2019-06-30 00:00:00,,Cash Flow
Net Income,580.0,648.0,701.0,823.0,820.0,,Cash Flow
Depreciation/Depletion,169.0,165.0,163.0,166.0,180.0,,Cash Flow
Deferred Taxes,-16.0,5.0,-35.0,-23.0,-20.0,,Cash Flow
Discontinued Operations,42.0,10.0,-1.0,0.0,0.0,,Cash Flow
Other Non-Cash Items,-10.0,46.0,87.0,96.0,14.0,,Cash Flow
Non-Cash Items,32.0,56.0,86.0,96.0,14.0,,Cash Flow
"Cash Taxes Pd, Supplemental",236.0,323.0,347.0,245.0,207.0,,Cash Flow
"Cash Interest Pd, Suppl",104.0,79.0,78.0,75.0,87.0,,Cash Flow
Accounts Receivable,6.0,-52.0,-1.0,-24.0,-32.0,,Cash Flow
Inventories,-25.0,-45.0,-19.0,-21.0,-7.0,,Cash Flow
Prepaid Expenses,6.0,6.0,-5.0,3.0,-6.0,,Cash Flow
Payable/Accrued,93.0,57.0,-34.0,-47.0,17.0,,Cash Flow
Changes in Working Capital,109.0,-96.0,-47.0,-88.0,-2.0,,Cash Flow
Total Cash from Operations,874.0,778.0,868.0,974.0,992.0,,Cash Flow
Capital Expenditures,-125.0,-172.0,-231.0,-194.0,-206.0,,Cash Flow
Acquisition of Business,,-290.0,0.0,-681.0,0.0,,Cash Flow
Other Investing Cash Flow,19.0,32.0,26.0,16.0,10.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",19.0,-258.0,26.0,-665.0,10.0,,Cash Flow
Total Cash from Investing,-106.0,-430.0,-205.0,-859.0,-196.0,,Cash Flow
Total Cash Dividends Paid,-385.0,-398.0,-412.0,-450.0,-490.0,,Cash Flow
Sale/Issuance of Common,251.0,210.0,75.0,45.0,147.0,,Cash Flow
Repurch/Retirement Common,-434.0,-254.0,-183.0,-271.0,-661.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-183.0,-44.0,-108.0,-226.0,-514.0,,Cash Flow
"Short Term Debt, Net",-48.0,426.0,-125.0,-214.0,189.0,,Cash Flow
"Long Term Debt, Net",-80.0,-300.0,0.0,491.0,0.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-128.0,126.0,-125.0,277.0,189.0,,Cash Flow
Total Cash From Financing,-696.0,-316.0,-645.0,-399.0,-815.0,,Cash Flow
Foreign Exchange Effects,-19.0,-13.0,-1.0,-3.0,-2.0,,Cash Flow
Net Change in Cash,53.0,19.0,17.0,-287.0,-21.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,329.0,382.0,401.0,418.0,134.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,382.0,401.0,418.0,131.0,113.0,,Cash Flow
"Depreciation, Supplemental",169.0,165.0,163.0,166.0,180.0,,Cash Flow
Free Cash Flow,749.0,606.0,637.0,780.0,786.0,,
FCF Growth,,-0.19092122830440583,0.05115511551155105,0.22448979591836737,0.007692307692307665,0.0,
