,2015,2016,2017,2018,2019,2020,Report
Basic/Primary EPS Excl. Extra. Items,4.41,2.69,2.86,1.93,2.96,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.41,2.69,2.86,1.93,2.96,,Income Statement
Dilution Adjustment,,,,0.0,1.0,,Income Statement
Diluted Weighted Average Shares,75.0,79.0,114.0,114.0,118.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.41,2.68,2.85,1.93,2.96,,Income Statement
Diluted EPS Incl. Extra. Items,4.41,2.68,2.85,1.93,2.96,,Income Statement
Div/Share-ComStockPrimIssue,3.08,3.28,3.48,3.69,3.84,,Income Statement
Gross Divid - Common Stock,236.0,285.0,401.0,424.0,443.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",122.0,130.0,155.0,174.0,180.0,,Income Statement
"Interest Capitalized, Suppl",-2.0,-2.0,-7.0,-2.0,-3.0,,Income Statement
"Depreciat/Amort, Suppl",290.0,315.0,465.0,491.0,498.0,,Income Statement
Funds From Operats - REIT,452.0,490.0,700.0,713.0,773.0,,Income Statement
Total Special Items,-184.0,-39.0,-107.0,5.0,-93.0,,Income Statement
Normalzd Income Before Tax,169.0,187.0,234.0,236.0,276.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),-1.0,0.0,-1.0,0.0,-1.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,1.0,1.0,2.0,3.0,3.0,,Income Statement
Normalized Income After Tax,168.0,186.0,233.0,234.0,273.0,,Income Statement
Normalzd Inc Avail to Common,149.0,173.0,218.0,223.0,258.0,,Income Statement
Basic Normalized EPS,1.98,2.2,1.92,1.97,2.18,,Income Statement
Diluted Normalized EPS,1.98,2.19,1.91,1.97,2.18,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,351.0,224.0,341.0,231.0,367.0,,Cash Flow
Depreciation/Depletion,295.0,323.0,495.0,491.0,498.0,,Cash Flow
Discontinued Operations,0.0,,,,,,Cash Flow
Unusual Items,-187.0,-83.0,-127.0,-4.0,-93.0,,Cash Flow
Equity in Net Earnings/Loss,0.0,,,,,,Cash Flow
Other Non-Cash Items,-13.0,2.0,1.0,7.0,19.0,,Cash Flow
Non-Cash Items,-200.0,-81.0,-127.0,3.0,-74.0,,Cash Flow
"Cash Taxes Pd, Supplemental",2.0,2.0,2.0,3.0,3.0,,Cash Flow
"Cash Interest Pd, Suppl",141.0,145.0,167.0,185.0,170.0,,Cash Flow
Other Assets,15.0,,,,,,Cash Flow
Accounts Payable,-3.0,,,,,,Cash Flow
Accrued Expenses,6.0,,,,,,Cash Flow
Changes in Working Capital,18.0,18.0,-48.0,9.0,-9.0,,Cash Flow
Total Cash from Operations,464.0,485.0,661.0,734.0,781.0,,Cash Flow
Capital Expenditures,-494.0,-523.0,-480.0,-384.0,-408.0,,Cash Flow
Acquisition of Business,,-424.0,,,,,Cash Flow
Sale of Business,0.0,,0.0,0.0,,,Cash Flow
Sale of Fixed Assets,358.0,296.0,187.0,20.0,175.0,,Cash Flow
"Investment, Net",0.0,2.0,0.0,1.0,1.0,,Cash Flow
Other Investing Cash Flow,0.0,0.0,-2.0,-3.0,-5.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",358.0,-126.0,186.0,18.0,170.0,,Cash Flow
Total Cash from Investing,-136.0,-649.0,-294.0,-366.0,-238.0,,Cash Flow
Financing Cash Flow Items,-21.0,-16.0,-20.0,-21.0,-15.0,,Cash Flow
Cash Divids Paid - Common,-232.0,-248.0,-395.0,-420.0,-438.0,,Cash Flow
Cash Divs Paid - Preferred,,-1.0,-4.0,-4.0,-4.0,,Cash Flow
Total Cash Dividends Paid,-232.0,-249.0,-399.0,-424.0,-441.0,,Cash Flow
Sale/Issuance of Common,1.0,0.0,2.0,1.0,,,Cash Flow
Repurch/Retirement Common,-1.0,-2.0,-5.0,-3.0,,,Cash Flow
"Common Stock, Net",0.0,-2.0,-3.0,-2.0,,,Cash Flow
Options Exercised,0.0,0.0,0.0,1.0,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",0.0,-2.0,-3.0,-1.0,,,Cash Flow
"Short Term Debt, Net",-181.0,,,,70.0,,Cash Flow
Long Term Debt Issued,396.0,935.0,1402.0,2410.0,1624.0,,Cash Flow
Long Term Debt Reduction,-279.0,-146.0,-414.0,-879.0,-658.0,,Cash Flow
"Long Term Debt, Net",117.0,789.0,989.0,1531.0,967.0,,Cash Flow
Total Debt Reduction,,-300.0,-967.0,-1490.0,-1105.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-64.0,489.0,22.0,41.0,-68.0,,Cash Flow
Total Cash From Financing,-317.0,222.0,-400.0,-405.0,-524.0,,Cash Flow
Net Change in Cash,11.0,58.0,-33.0,-37.0,19.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,27.0,64.0,122.0,89.0,52.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,38.0,122.0,89.0,52.0,71.0,,Cash Flow
"Depreciation, Supplemental",295.0,323.0,495.0,491.0,498.0,,Cash Flow
Free Cash Flow,-30.0,-38.0,181.0,350.0,373.0,,
FCF Growth,,0.2666666666666666,-5.7631578947368425,0.9337016574585635,0.06571428571428561,0.0,
