,2015,2016,2017,2018,2019,2020,Report
Accum. Intangible Amort.,-445.0,-469.0,-558.0,-1021.0,-1660.0,,Balance Sheet
Intangibles - Net,504.0,606.0,2148.0,1662.0,6686.0,,Balance Sheet
Long Term Investments,383.0,119.0,107.0,0.0,,,Balance Sheet
Other Long Term Assets,76.0,79.0,75.0,72.0,112.0,,Balance Sheet
Total Assets,4781.0,5538.0,7687.0,8257.0,18350.0,,Balance Sheet
Accounts Payable,87.0,79.0,149.0,144.0,226.0,,Balance Sheet
Accrued Expenses,101.0,119.0,212.0,230.0,787.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,,0.0,50.0,1310.0,1361.0,,Balance Sheet
"Other Curr. Lblts, Total",166.0,183.0,293.0,334.0,0.0,,Balance Sheet
Total Current Liabilities,354.0,382.0,704.0,2017.0,2375.0,,Balance Sheet
Total Long Term Debt,1827.0,2453.0,2901.0,1758.0,8946.0,,Balance Sheet
Total Debt,1827.0,2453.0,2950.0,3068.0,10307.0,,Balance Sheet
Minority Interest,16.0,,,,,,Balance Sheet
"Other Liabilities, Total",158.0,152.0,402.0,996.0,1036.0,,Balance Sheet
Total Liabilities,2736.0,3387.0,4416.0,4977.0,13063.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,1000.0,1392.0,2537.0,2563.0,2680.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1550.0,1583.0,1479.0,1397.0,3211.0,,Balance Sheet
Treasury Stock - Common,-516.0,-820.0,-732.0,-663.0,-582.0,,Balance Sheet
Unrealized Gain (Loss),15.0,0.0,0.0,2.0,0.0,,Balance Sheet
Cum. Trans. Adjustment,-3.0,-4.0,-9.0,-9.0,-15.0,,Balance Sheet
Min. Pension Lblty Adj.,0.0,0.0,-5.0,-10.0,-6.0,,Balance Sheet
"Other Equity, Total",-3.0,-4.0,-15.0,-20.0,-21.0,,Balance Sheet
Total Equity,2045.0,2151.0,3271.0,3280.0,5288.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,4781.0,5538.0,7687.0,8257.0,18350.0,,Balance Sheet
Ttl Comm. Shares Outs.,202.0,204.0,229.0,235.0,238.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,17.0,23.0,20.0,18.0,16.0,,Balance Sheet
Date,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,,Income Statement
Total Revenue,2147.0,2173.0,3408.0,3981.0,5350.0,,Income Statement
"Cost of Revenue, Total",917.0,968.0,1651.0,1560.0,2418.0,,Income Statement
Selling/Gen/Admin Expense,253.0,271.0,437.0,415.0,621.0,,Income Statement
Labor & Related Expense,21.0,31.0,63.0,37.0,62.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",275.0,302.0,500.0,452.0,683.0,,Income Statement
Research & Development,350.0,373.0,545.0,529.0,826.0,,Income Statement
Depreciation/Amortization,177.0,175.0,338.0,486.0,674.0,,Income Statement
Restructuring Charge,,,,-3.0,64.0,,Income Statement
Litigation,0.0,-7.0,0.0,0.0,-30.0,,Income Statement
Other Unusual Expnse (In),53.0,11.0,142.0,36.0,13.0,,Income Statement
Unusual Expense (Income),53.0,4.0,142.0,34.0,46.0,,Income Statement
Total Operating Expense,1772.0,1821.0,3176.0,3061.0,4648.0,,Income Statement
Total Operating Income,375.0,352.0,232.0,920.0,702.0,,Income Statement
"Inter Expse,Net Non-Operat",-62.0,-104.0,-146.0,-199.0,-503.0,,Income Statement
"Inter Income, Non-Operating",20.0,24.0,3.0,22.0,8.0,,Income Statement
"Invest Income, Non-Operat",0.0,0.0,0.0,0.0,0.0,,Income Statement
"Inter/Invest Inc, Non-Oper",19.0,24.0,3.0,22.0,8.0,,Income Statement
OtherNon-OperatInc (Expnse),14.0,9.0,1.0,-6.0,-2.0,,Income Statement
"Other, Net",14.0,9.0,1.0,-6.0,-2.0,,Income Statement
Income Before Tax,346.0,281.0,90.0,737.0,205.0,,Income Statement
Income Tax - Total,-19.0,-43.0,-81.0,-35.0,-165.0,,Income Statement
Income After Tax,365.0,324.0,171.0,772.0,369.0,,Income Statement
Minority Interest,4.0,0.0,0.0,0.0,,,Income Statement
Net Inc Before Extra Items,369.0,324.0,171.0,772.0,369.0,,Income Statement
Discontinued Operations,,,-6.0,0.0,0.0,,Income Statement
Extraordinary Item,,,,-517.0,-13.0,,Income Statement
Tax on Extraordinary Items,,,,0.0,0.0,,Income Statement
Total Extraordinary Items,,,-6.0,-517.0,-13.0,,Income Statement
Total Net Income,369.0,324.0,165.0,255.0,356.0,,Income Statement
Income Available to Common Excl. Extra. Items,369.0,324.0,171.0,772.0,369.0,,Income Statement
Income Available to Common Incl. Extra. Items,369.0,324.0,165.0,255.0,356.0,,Income Statement
Basic/Primary Weighted Average Shares,201.0,203.0,217.0,233.0,236.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.84,1.59,0.79,3.32,1.56,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.84,1.59,0.76,1.1,1.51,,Income Statement
Diluted Weighted Average Shares,224.0,217.0,235.0,249.0,250.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.65,1.49,0.73,3.1,1.48,,Income Statement
Diluted EPS Incl. Extra. Items,1.65,1.49,0.7,1.03,1.42,,Income Statement
Div/Share-ComStockPrimIssue,1.43,1.43,1.44,1.45,1.46,,Income Statement
Gross Divid - Common Stock,287.0,291.0,315.0,338.0,344.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",62.0,104.0,146.0,199.0,503.0,,Income Statement
"Depreciat/Amort, Suppl",97.0,104.0,123.0,124.0,190.0,,Income Statement
Total Special Items,53.0,4.0,142.0,34.0,46.0,,Income Statement
Normalzd Income Before Tax,399.0,285.0,232.0,771.0,251.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),19.0,1.0,50.0,12.0,16.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,-1.0,-41.0,-31.0,-23.0,-148.0,,Income Statement
Normalized Income After Tax,400.0,326.0,263.0,794.0,399.0,,Income Statement
Normalzd Inc Avail to Common,404.0,327.0,263.0,794.0,399.0,,Income Statement
Basic Normalized EPS,2.01,1.61,1.21,3.41,1.69,,Income Statement
Diluted Normalized EPS,1.81,1.5,1.12,3.19,1.6,,Income Statement
Date,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,,Cash Flow
Net Income,365.0,324.0,165.0,255.0,356.0,,Cash Flow
Depreciation/Depletion,278.0,283.0,469.0,616.0,876.0,,Cash Flow
Deferred Taxes,-33.0,-60.0,-127.0,51.0,-62.0,,Cash Flow
Discontinued Operations,,,9.0,0.0,0.0,,Cash Flow
Unusual Items,34.0,-11.0,60.0,26.0,23.0,,Cash Flow
Equity in Net Earnings/Loss,0.0,-2.0,0.0,0.0,0.0,,Cash Flow
Other Non-Cash Items,85.0,132.0,189.0,206.0,297.0,,Cash Flow
Non-Cash Items,119.0,119.0,258.0,233.0,320.0,,Cash Flow
"Cash Taxes Pd, Supplemental",26.0,25.0,48.0,26.0,78.0,,Cash Flow
"Cash Interest Pd, Suppl",40.0,53.0,83.0,85.0,348.0,,Cash Flow
Accounts Receivable,-16.0,-2.0,-47.0,-85.0,239.0,,Cash Flow
Inventories,26.0,48.0,224.0,-59.0,342.0,,Cash Flow
Payable/Accrued,-34.0,-21.0,-16.0,-14.0,-181.0,,Cash Flow
Changes in Working Capital,-9.0,79.0,295.0,265.0,185.0,,Cash Flow
Total Cash from Operations,721.0,744.0,1059.0,1420.0,1675.0,,Cash Flow
Capital Expenditures,-149.0,-98.0,-75.0,-207.0,-229.0,,Cash Flow
Acquisition of Business,-628.0,-344.0,-2748.0,0.0,-7851.0,,Cash Flow
Sale of Business,0.0,0.0,,,,,Cash Flow
Sale of Fixed Assets,0.0,14.0,23.0,10.0,0.0,,Cash Flow
Sale/Maturity of Investment,1097.0,2827.0,472.0,787.0,1455.0,,Cash Flow
"Investment, Net",-7.0,-7.0,-10.0,-7.0,-19.0,,Cash Flow
Purchase of Investments,-959.0,-1574.0,-500.0,-1595.0,-168.0,,Cash Flow
Other Investing Cash Flow,-32.0,-18.0,0.0,0.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-529.0,898.0,-2763.0,-805.0,-6582.0,,Cash Flow
Total Cash from Investing,-678.0,800.0,-2838.0,-1012.0,-6811.0,,Cash Flow
Financing Cash Flow Items,-51.0,-23.0,-95.0,-46.0,-145.0,,Cash Flow
Total Cash Dividends Paid,-286.0,-291.0,-315.0,-338.0,-344.0,,Cash Flow
Sale/Issuance of Common,34.0,29.0,42.0,42.0,43.0,,Cash Flow
Repurch/Retirement Common,,-364.0,0.0,0.0,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",34.0,-335.0,42.0,42.0,43.0,,Cash Flow
Short Term Debt Issued,1860.0,2205.0,1537.0,187.0,4417.0,,Cash Flow
Short Term Debt Reduction,-1698.0,-1614.0,-2781.0,-187.0,-1150.0,,Cash Flow
"Short Term Debt, Net",162.0,590.0,-1244.0,0.0,3267.0,,Cash Flow
Long Term Debt Issued,1725.0,0.0,2645.0,0.0,4990.0,,Cash Flow
Long Term Debt Reduction,-1485.0,-1.0,-437.0,-74.0,-3146.0,,Cash Flow
"Long Term Debt, Net",240.0,-1.0,2208.0,-74.0,1843.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",402.0,589.0,964.0,-74.0,5110.0,,Cash Flow
Total Cash From Financing,99.0,-60.0,595.0,-415.0,4664.0,,Cash Flow
Foreign Exchange Effects,0.0,0.0,-1.0,0.0,0.0,,Cash Flow
Net Change in Cash,141.0,1485.0,-1184.0,-7.0,-473.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,467.0,608.0,2093.0,909.0,901.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,608.0,2093.0,909.0,901.0,429.0,,Cash Flow
"Depreciation, Supplemental",278.0,283.0,469.0,616.0,876.0,,Cash Flow
Free Cash Flow,572.0,646.0,984.0,1213.0,1446.0,,
FCF Growth,,0.12937062937062938,0.5232198142414861,0.2327235772357723,0.192085737840066,0.0,
