,2015,2016,2017,2018,2019,2020,Report
"Other Liabilities, Total",502.0,604.0,1013.0,923.0,980.0,,Balance Sheet
Total Liabilities,3494.0,3782.0,4828.0,4585.0,3551.0,,Balance Sheet
Redeemable Preferred Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Additional Paid-In Capital,4567.0,4762.0,4884.0,5405.0,6249.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),3475.0,4011.0,3509.0,4169.0,4660.0,,Balance Sheet
Treasury Stock - Common,-6040.0,-6135.0,-7390.0,-9014.0,-10067.0,,Balance Sheet
Unrealized Gain (Loss),-3.0,-3.0,-7.0,-2.0,0.0,,Balance Sheet
Cum. Trans. Adjustment,-16.0,-16.0,-3.0,-3.0,-3.0,,Balance Sheet
Min. Pension Lblty Adj.,-7.0,-6.0,-3.0,-2.0,-3.0,,Balance Sheet
Other Comprehensive Income,-2.0,-3.0,2.0,-1.0,1.0,,Balance Sheet
"Other Equity, Total",-26.0,-26.0,-4.0,-6.0,-5.0,,Balance Sheet
Total Equity,1973.0,2609.0,992.0,552.0,838.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,5468.0,6390.0,5820.0,5136.0,4389.0,,Balance Sheet
Ttl Comm. Shares Outs.,154.0,156.0,144.0,131.0,130.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,145.0,147.0,162.0,178.0,189.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,2646.0,2736.0,2825.0,2974.0,3011.0,,Income Statement
"Cost of Revenue, Total",418.0,404.0,424.0,434.0,451.0,,Income Statement
Selling/Gen/Admin Expense,1205.0,1181.0,1195.0,1260.0,1290.0,,Income Statement
Labor & Related Expense,87.0,112.0,114.0,129.0,163.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1292.0,1293.0,1308.0,1390.0,1453.0,,Income Statement
Research & Development,481.0,395.0,416.0,440.0,519.0,,Income Statement
Depreciation/Amortization,30.0,15.0,15.0,16.0,16.0,,Income Statement
Restructuring Charge,99.0,67.0,72.0,17.0,22.0,,Income Statement
Impair-Assets Held for Use,123.0,1.0,18.0,,13.0,,Income Statement
Impair-Assets Held for Sale,,-1.0,-1.0,5.0,,,Income Statement
Other Unusual Expnse (In),0.0,,1.0,,,,Income Statement
Unusual Expense (Income),222.0,67.0,90.0,21.0,35.0,,Income Statement
Total Operating Expense,2443.0,2175.0,2252.0,2301.0,2474.0,,Income Statement
Total Operating Income,203.0,561.0,572.0,673.0,536.0,,Income Statement
"Inter Expse,Net Non-Operat",-44.0,-45.0,-52.0,-80.0,-46.0,,Income Statement
"Inter Income, Non-Operating",12.0,17.0,28.0,40.0,18.0,,Income Statement
"Invest Income, Non-Operat",,0.0,-7.0,6.0,-1.0,,Income Statement
"Inter/Invest Inc, Non-Oper",12.0,17.0,21.0,46.0,18.0,,Income Statement
OtherNon-OperatInc (Expnse),-6.0,-5.0,8.0,-9.0,2.0,,Income Statement
"Other, Net",-6.0,-5.0,8.0,-9.0,2.0,,Income Statement
Income Before Tax,165.0,528.0,550.0,629.0,510.0,,Income Statement
Income Tax - Total,-51.0,58.0,99.0,80.0,-172.0,,Income Statement
Income After Tax,215.0,470.0,451.0,549.0,682.0,,Income Statement
Net Inc Before Extra Items,215.0,470.0,451.0,549.0,682.0,,Income Statement
Discontinued Operations,147.0,89.0,-40.0,0.0,0.0,,Income Statement
Extraordinary Item,,,-429.0,26.0,,,Income Statement
Tax on Extraordinary Items,-43.0,-23.0,-3.0,,,,Income Statement
Total Extraordinary Items,104.0,66.0,-472.0,26.0,0.0,,Income Statement
Total Net Income,319.0,536.0,-21.0,576.0,682.0,,Income Statement
Income Available to Common Excl. Extra. Items,215.0,470.0,451.0,549.0,682.0,,Income Statement
Income Available to Common Incl. Extra. Items,319.0,536.0,-21.0,576.0,682.0,,Income Statement
Basic/Primary Weighted Average Shares,159.0,155.0,151.0,136.0,131.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.35,3.03,2.99,4.04,5.21,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.01,3.46,-0.14,4.23,5.21,,Income Statement
Diluted Weighted Average Shares,160.0,157.0,151.0,146.0,135.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.34,2.99,2.99,3.76,5.03,,Income Statement
Diluted EPS Incl. Extra. Items,1.99,3.41,-0.14,3.94,5.03,,Income Statement
Div/Share-ComStockPrimIssue,0.0,,,0.35,1.4,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,47.0,183.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",44.0,45.0,52.0,80.0,46.0,,Income Statement
"Depreciat/Amort, Suppl",102.0,108.0,87.0,79.0,85.0,,Income Statement
Total Special Items,222.0,67.0,90.0,21.0,35.0,,Income Statement
Normalzd Income Before Tax,387.0,595.0,640.0,651.0,545.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),78.0,7.0,16.0,3.0,-246.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,27.0,65.0,115.0,83.0,-418.0,,Income Statement
Normalized Income After Tax,359.0,530.0,525.0,568.0,963.0,,Income Statement
Normalzd Inc Avail to Common,359.0,530.0,525.0,568.0,963.0,,Income Statement
Basic Normalized EPS,2.26,3.42,3.48,4.18,7.36,,Income Statement
Diluted Normalized EPS,2.24,3.37,3.48,3.89,7.11,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,319.0,536.0,-21.0,576.0,682.0,,Cash Flow
Depreciation/Depletion,102.0,108.0,87.0,79.0,72.0,,Cash Flow
Amortization,225.0,70.0,83.0,63.0,67.0,,Cash Flow
Deferred Taxes,-85.0,-22.0,94.0,-13.0,-245.0,,Cash Flow
Discontinued Operations,98.0,102.0,-13.0,0.0,0.0,,Cash Flow
Other Non-Cash Items,179.0,188.0,208.0,301.0,397.0,,Cash Flow
Non-Cash Items,277.0,290.0,194.0,301.0,397.0,,Cash Flow
"Cash Taxes Pd, Supplemental",46.0,64.0,61.0,111.0,86.0,,Cash Flow
"Cash Interest Pd, Suppl",8.0,8.0,9.0,42.0,38.0,,Cash Flow
Accounts Receivable,-9.0,-62.0,-34.0,19.0,-39.0,,Cash Flow
Inventories,1.0,-4.0,-3.0,-8.0,3.0,,Cash Flow
Prepaid Expenses,-10.0,-12.0,-18.0,-8.0,-7.0,,Cash Flow
Other Assets,-1.0,-3.0,2.0,-34.0,-74.0,,Cash Flow
Accounts Payable,6.0,-16.0,-7.0,7.0,9.0,,Cash Flow
Accrued Expenses,50.0,23.0,35.0,37.0,-26.0,,Cash Flow
Changes in Working Capital,196.0,133.0,470.0,30.0,-190.0,,Cash Flow
Total Cash from Operations,1035.0,1116.0,908.0,1035.0,783.0,,Cash Flow
Purchase of Fixed Assets,-98.0,-85.0,-81.0,-69.0,-63.0,,Cash Flow
Purchase/Acq of Intangibles,-11.0,-26.0,-7.0,-3.0,-4.0,,Cash Flow
Capital Expenditures,-108.0,-111.0,-88.0,-73.0,-67.0,,Cash Flow
Acquisition of Business,-95.0,-13.0,-60.0,-249.0,0.0,,Cash Flow
Sale/Maturity of Investment,2382.0,1927.0,1242.0,924.0,1121.0,,Cash Flow
Purchase of Investments,-2183.0,-2239.0,-1156.0,-467.0,-20.0,,Cash Flow
Other Investing Cash Flow,-220.0,-48.0,-2.0,-3.0,2.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-116.0,-373.0,24.0,205.0,1103.0,,Cash Flow
Total Cash from Investing,-224.0,-484.0,-64.0,132.0,1036.0,,Cash Flow
Financing Cash Flow Items,-45.0,-51.0,-109.0,-72.0,-89.0,,Cash Flow
Total Cash Dividends Paid,,,,-47.0,-183.0,,Cash Flow
Sale/Issuance of Common,112.0,41.0,2.0,0.0,0.0,,Cash Flow
Repurch/Retirement Common,-756.0,-29.0,-1325.0,-1261.0,-454.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-643.0,13.0,-1323.0,-1261.0,-454.0,,Cash Flow
Short Term Debt Issued,,,,0.0,,,Cash Flow
Short Term Debt Reduction,,,,0.0,,,Cash Flow
"Short Term Debt, Net",,,,0.0,,,Cash Flow
Long Term Debt Issued,0.0,0.0,741.0,0.0,200.0,,Cash Flow
Long Term Debt Reduction,-3.0,0.0,-4.0,-6.0,-1364.0,,Cash Flow
"Long Term Debt, Net",-3.0,0.0,737.0,-6.0,-1164.0,,Cash Flow
Total Debt Issued,95.0,0.0,165.0,,,,Cash Flow
Total Debt Reduction,-95.0,0.0,-165.0,-273.0,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-3.0,0.0,737.0,-279.0,-1164.0,,Cash Flow
Total Cash From Financing,-691.0,-38.0,-694.0,-1658.0,-1891.0,,Cash Flow
Foreign Exchange Effects,-10.0,-5.0,8.0,-6.0,-1.0,,Cash Flow
Net Change in Cash,108.0,588.0,158.0,-496.0,-73.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,260.0,369.0,957.0,1115.0,619.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,369.0,957.0,1115.0,619.0,546.0,,Cash Flow
"Depreciation, Supplemental",102.0,108.0,87.0,79.0,72.0,,Cash Flow
Free Cash Flow,927.0,1005.0,820.0,962.0,716.0,,
FCF Growth,,0.08414239482200658,-0.1840796019900498,0.173170731707317,-0.2557172557172557,0.0,
