,2015,2016,2017,2018,2019,2020,Report
Net Inc Before Extra Items,189.0,366.0,470.0,415.0,420.0,,Income Statement
Total Extraordinary Items,,,9.0,0.0,,,Income Statement
Total Net Income,189.0,366.0,479.0,415.0,420.0,,Income Statement
Total Adjust to Net Income,-1.0,-1.0,-1.0,-1.0,-1.0,,Income Statement
Income Available to Common Excl. Extra. Items,189.0,365.0,469.0,415.0,419.0,,Income Statement
Income Available to Common Incl. Extra. Items,189.0,365.0,478.0,415.0,419.0,,Income Statement
Basic/Primary Weighted Average Shares,120.0,125.0,126.0,126.0,128.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.58,2.92,3.73,3.29,3.27,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.58,2.92,3.79,3.29,3.27,,Income Statement
Dilution Adjustment,10.0,1.0,27.0,,22.0,,Income Statement
Diluted Weighted Average Shares,127.0,126.0,134.0,133.0,136.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.56,2.91,3.7,3.11,3.24,,Income Statement
Diluted EPS Incl. Extra. Items,1.56,2.91,3.76,3.11,3.24,,Income Statement
Div/Share-ComStockPrimIssue,2.24,2.93,3.12,3.36,3.56,,Income Statement
Gross Divid - Common Stock,269.0,368.0,393.0,425.0,458.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",99.0,138.0,159.0,183.0,191.0,,Income Statement
"Depreciat/Amort, Suppl",116.0,162.0,180.0,201.0,206.0,,Income Statement
Funds From Operats - REIT,331.0,495.0,590.0,623.0,668.0,,Income Statement
Total Special Items,68.0,4.0,-113.0,-31.0,-1.0,,Income Statement
Normalzd Income Before Tax,289.0,417.0,405.0,426.0,461.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),3.0,0.0,-3.0,-1.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,15.0,16.0,10.0,9.0,11.0,,Income Statement
Normalized Income After Tax,274.0,401.0,395.0,417.0,450.0,,Income Statement
Normalzd Inc Avail to Common,253.0,369.0,359.0,384.0,418.0,,Income Statement
Basic Normalized EPS,2.11,2.95,2.85,3.05,3.26,,Income Statement
Diluted Normalized EPS,2.07,2.93,2.88,2.89,3.23,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,210.0,397.0,514.0,447.0,451.0,,Cash Flow
Depreciation/Depletion,133.0,183.0,193.0,209.0,220.0,,Cash Flow
Unusual Items,-2.0,-8.0,-113.0,-31.0,,,Cash Flow
Equity in Net Earnings/Loss,5.0,4.0,5.0,7.0,6.0,,Cash Flow
Other Non-Cash Items,12.0,-44.0,27.0,30.0,30.0,,Cash Flow
Non-Cash Items,15.0,-49.0,-81.0,6.0,36.0,,Cash Flow
"Cash Taxes Pd, Supplemental",2.0,15.0,6.0,1.0,10.0,,Cash Flow
"Cash Interest Pd, Suppl",90.0,122.0,136.0,159.0,174.0,,Cash Flow
Accounts Receivable,-1.0,1.0,,,,,Cash Flow
Other Assets,-1.0,-3.0,-13.0,-2.0,-12.0,,Cash Flow
Payable/Accrued,0.0,10.0,-11.0,3.0,16.0,,Cash Flow
Changes in Working Capital,9.0,9.0,-29.0,15.0,1.0,,Cash Flow
Total Cash from Operations,367.0,539.0,597.0,678.0,708.0,,Cash Flow
Capital Expenditures,-384.0,-1115.0,-693.0,-491.0,-411.0,,Cash Flow
Acquisition of Business,-1201.0,0.0,,,,,Cash Flow
Sale of Fixed Assets,1.0,61.0,312.0,52.0,11.0,,Cash Flow
Other Investing Cash Flow,-41.0,22.0,28.0,-5.0,-222.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-1241.0,83.0,340.0,47.0,-211.0,,Cash Flow
Total Cash from Investing,-1626.0,-1032.0,-353.0,-444.0,-622.0,,Cash Flow
Financing Cash Flow Items,-37.0,-52.0,-41.0,-36.0,-37.0,,Cash Flow
Total Cash Dividends Paid,-269.0,-368.0,-393.0,-425.0,-458.0,,Cash Flow
"Common Stock, Net",447.0,123.0,0.0,90.0,199.0,,Cash Flow
Options Exercised,2.0,1.0,1.0,1.0,3.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",448.0,125.0,1.0,91.0,202.0,,Cash Flow
Long Term Debt Issued,2685.0,1900.0,1326.0,1413.0,2214.0,,Cash Flow
Long Term Debt Reduction,-1541.0,-1145.0,-1109.0,-1291.0,-2009.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1145.0,756.0,217.0,122.0,205.0,,Cash Flow
Total Cash From Financing,1286.0,461.0,-216.0,-247.0,-88.0,,Cash Flow
Net Change in Cash,28.0,-32.0,28.0,-13.0,-2.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,48.0,76.0,58.0,86.0,73.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,76.0,44.0,86.0,73.0,71.0,,Cash Flow
"Depreciation, Supplemental",133.0,183.0,193.0,209.0,220.0,,Cash Flow
Free Cash Flow,-17.0,-576.0,-96.0,187.0,297.0,,
FCF Growth,,32.88235294117647,-0.8333333333333334,-2.947916666666667,0.588235294117647,0.0,
