,2015,2016,2017,2018,2019,2020,Report
Accounts Receivable,2.0,-52.0,-39.0,-20.0,-31.0,,Cash Flow
Inventories,-19.0,-12.0,-14.0,-21.0,-5.0,,Cash Flow
Other Assets,-5.0,0.0,-6.0,1.0,0.0,,Cash Flow
Accounts Payable,2.0,10.0,12.0,34.0,-12.0,,Cash Flow
Accrued Expenses,19.0,40.0,15.0,-27.0,-5.0,,Cash Flow
Changes in Working Capital,1.0,-18.0,-18.0,-35.0,-60.0,,Cash Flow
Total Cash from Operations,440.0,461.0,516.0,565.0,603.0,,Cash Flow
Capital Expenditures,-83.0,-124.0,-127.0,-143.0,-97.0,,Cash Flow
Acquisition of Business,-14.0,-111.0,-108.0,-6.0,-2.0,,Cash Flow
Sale of Fixed Assets,1.0,0.0,12.0,8.0,1.0,,Cash Flow
"Investment, Net",-5.0,3.0,7.0,1.0,-1.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-18.0,-107.0,-90.0,4.0,-2.0,,Cash Flow
Total Cash from Investing,-101.0,-231.0,-217.0,-139.0,-99.0,,Cash Flow
Financing Cash Flow Items,-2.0,-1.0,-7.0,-2.0,-8.0,,Cash Flow
"Common Stock, Net",-495.0,-500.0,-400.0,-475.0,-775.0,,Cash Flow
Options Exercised,30.0,25.0,29.0,25.0,48.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-465.0,-475.0,-371.0,-450.0,-727.0,,Cash Flow
Total Debt Issued,742.0,906.0,1244.0,941.0,1435.0,,Cash Flow
Total Debt Reduction,-594.0,-594.0,-1185.0,-876.0,-1177.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",147.0,312.0,59.0,64.0,258.0,,Cash Flow
Total Cash From Financing,-320.0,-164.0,-320.0,-388.0,-477.0,,Cash Flow
Foreign Exchange Effects,-5.0,-6.0,11.0,-9.0,3.0,,Cash Flow
Net Change in Cash,14.0,60.0,-10.0,29.0,30.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,85.0,99.0,159.0,149.0,178.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,99.0,159.0,149.0,178.0,208.0,,Cash Flow
"Depreciation, Supplemental",33.0,33.0,33.0,37.0,39.0,,Cash Flow
Free Cash Flow,357.0,337.0,389.0,422.0,506.0,,
FCF Growth,,-0.05602240896358546,0.1543026706231454,0.08483290488431883,0.19905213270142186,0.0,
