,2015,2016,2017,2018,2019,2020,Report
Total Current Liabilities,509.0,816.0,1131.0,776.0,1128.0,,Balance Sheet
Total Long Term Debt,1300.0,1044.0,2771.0,2535.0,2538.0,,Balance Sheet
Total Debt,1300.0,1294.0,3134.0,2535.0,2850.0,,Balance Sheet
Deferred Income Tax,339.0,259.0,469.0,353.0,438.0,,Balance Sheet
"Other Liabilities, Total",112.0,137.0,170.0,278.0,331.0,,Balance Sheet
Total Liabilities,2260.0,2256.0,4541.0,3942.0,4434.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",0.0,,0.0,0.0,0.0,,Balance Sheet
Common Stock,329.0,410.0,485.0,618.0,840.0,,Balance Sheet
Additional Paid-In Capital,157.0,205.0,224.0,245.0,228.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),4228.0,4806.0,5171.0,5838.0,6691.0,,Balance Sheet
Treasury Stock - Common,-2773.0,-3553.0,-3574.0,-3701.0,-4718.0,,Balance Sheet
Cum. Trans. Adjustment,3.0,-2.0,-13.0,7.0,-15.0,,Balance Sheet
Other Comprehensive Income,-11.0,-22.0,10.0,10.0,-24.0,,Balance Sheet
"Other Equity, Total",-8.0,-25.0,-3.0,16.0,-39.0,,Balance Sheet
Total Equity,1932.0,1843.0,2303.0,3017.0,3003.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,4192.0,4099.0,6844.0,6958.0,7437.0,,Balance Sheet
Ttl Comm. Shares Outs.,112.0,104.0,105.0,106.0,103.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,66.0,75.0,76.0,76.0,82.0,,Balance Sheet
Date,2015-05-31 00:00:00,2016-05-31 00:00:00,2017-05-31 00:00:00,2018-05-31 00:00:00,2019-05-31 00:00:00,,Income Statement
Total Revenue,4370.0,4796.0,5323.0,6477.0,6892.0,,Income Statement
"Cost of Revenue, Total",2477.0,2694.0,2943.0,3568.0,3764.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1209.0,1332.0,1527.0,1917.0,1981.0,,Income Statement
Unusual Expense (Income),0.0,0.0,79.0,42.0,14.0,,Income Statement
Total Operating Expense,3686.0,4027.0,4550.0,5527.0,5759.0,,Income Statement
Total Operating Income,684.0,769.0,774.0,950.0,1134.0,,Income Statement
"Inter Expse,Net Non-Operat",-65.0,-65.0,-87.0,-110.0,-102.0,,Income Statement
"Inter Income, Non-Operating",0.0,1.0,0.0,1.0,1.0,,Income Statement
"Invest Income, Non-Operat",22.0,0.0,0.0,,69.0,,Income Statement
"Inter/Invest Inc, Non-Oper",22.0,1.0,0.0,1.0,71.0,,Income Statement
Income Before Tax,641.0,705.0,687.0,841.0,1102.0,,Income Statement
Income Tax - Total,238.0,257.0,230.0,219.0,218.0,,Income Statement
Income After Tax,403.0,449.0,457.0,622.0,884.0,,Income Statement
Net Inc Before Extra Items,403.0,449.0,457.0,622.0,884.0,,Income Statement
Discontinued Operations,44.0,383.0,38.0,94.0,3.0,,Income Statement
Extraordinary Item,,,,161.0,-1.0,,Income Statement
Tax on Extraordinary Items,-16.0,-138.0,-15.0,-35.0,-1.0,,Income Statement
Total Extraordinary Items,28.0,245.0,23.0,220.0,1.0,,Income Statement
Total Net Income,431.0,694.0,481.0,843.0,885.0,,Income Statement
Total Adjust to Net Income,-4.0,-7.0,-8.0,-12.0,-10.0,,Income Statement
Income Available to Common Excl. Extra. Items,399.0,441.0,449.0,611.0,874.0,,Income Statement
Income Available to Common Incl. Extra. Items,427.0,686.0,473.0,831.0,875.0,,Income Statement
Basic/Primary Weighted Average Shares,116.0,108.0,105.0,107.0,106.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.44,4.08,4.28,5.73,8.24,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.68,6.34,4.5,7.79,8.25,,Income Statement
Diluted Weighted Average Shares,118.0,110.0,108.0,110.0,109.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.39,4.02,4.17,5.56,7.99,,Income Statement
Diluted EPS Incl. Extra. Items,3.63,6.24,4.38,7.57,8.0,,Income Statement
Div/Share-ComStockPrimIssue,1.7,1.05,1.33,1.62,2.05,,Income Statement
Gross Divid - Common Stock,202.0,115.0,142.0,176.0,221.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",65.0,65.0,87.0,110.0,102.0,,Income Statement
"Depreciat/Amort, Suppl",141.0,150.0,172.0,215.0,224.0,,Income Statement
Total Special Items,0.0,0.0,79.0,42.0,14.0,,Income Statement
Normalzd Income Before Tax,641.0,705.0,767.0,883.0,1117.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,0.0,27.0,11.0,3.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,238.0,257.0,257.0,229.0,221.0,,Income Statement
Normalized Income After Tax,403.0,449.0,510.0,653.0,895.0,,Income Statement
Normalzd Inc Avail to Common,399.0,441.0,502.0,642.0,886.0,,Income Statement
Basic Normalized EPS,3.44,4.08,4.78,6.02,8.35,,Income Statement
Diluted Normalized EPS,3.39,4.02,4.66,5.84,8.09,,Income Statement
Date,2015-05-31 00:00:00,2016-05-31 00:00:00,2017-05-31 00:00:00,2018-05-31 00:00:00,2019-05-31 00:00:00,,Cash Flow
Net Income,431.0,694.0,481.0,843.0,885.0,,Cash Flow
Depreciation/Depletion,141.0,150.0,172.0,215.0,224.0,,Cash Flow
Amortization,14.0,16.0,25.0,64.0,136.0,,Cash Flow
Deferred Taxes,21.0,-59.0,4.0,-119.0,32.0,,Cash Flow
Unusual Items,-56.0,-370.0,28.0,-96.0,-73.0,,Cash Flow
Other Non-Cash Items,47.0,79.0,136.0,113.0,139.0,,Cash Flow
Non-Cash Items,-9.0,-291.0,164.0,16.0,67.0,,Cash Flow
"Cash Taxes Pd, Supplemental",237.0,453.0,270.0,175.0,173.0,,Cash Flow
"Cash Interest Pd, Suppl",65.0,65.0,77.0,122.0,102.0,,Cash Flow
Accounts Receivable,-1.0,-53.0,-94.0,-66.0,-95.0,,Cash Flow
Inventories,24.0,-18.0,-1.0,-3.0,-60.0,,Cash Flow
Prepaid Expenses,-3.0,-1.0,24.0,-16.0,-101.0,,Cash Flow
Other Assets,-32.0,-6.0,-9.0,-64.0,-90.0,,Cash Flow
Accounts Payable,-33.0,-1.0,14.0,35.0,12.0,,Cash Flow
Accrued Expenses,36.0,36.0,13.0,33.0,46.0,,Cash Flow
Changes in Working Capital,-17.0,-43.0,-81.0,-55.0,-276.0,,Cash Flow
Total Cash from Operations,580.0,466.0,764.0,964.0,1068.0,,Cash Flow
Capital Expenditures,-218.0,-275.0,-273.0,-272.0,-277.0,,Cash Flow
Acquisition of Business,-15.0,-157.0,-2102.0,-19.0,-10.0,,Cash Flow
Sale of Business,,,,128.0,3.0,,Cash Flow
Sale of Fixed Assets,,,26.0,0.0,,,Cash Flow
Sale/Maturity of Investment,192.0,434.0,218.0,180.0,73.0,,Cash Flow
Purchase of Investments,-195.0,-494.0,-181.0,-154.0,-18.0,,Cash Flow
Other Investing Cash Flow,282.0,620.0,2.0,1.0,-8.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",263.0,404.0,-2037.0,136.0,41.0,,Cash Flow
Total Cash from Investing,45.0,128.0,-2310.0,-136.0,-236.0,,Cash Flow
Financing Cash Flow Items,2.0,0.0,-23.0,-3.0,-14.0,,Cash Flow
Total Cash Dividends Paid,-202.0,-115.0,-142.0,-176.0,-221.0,,Cash Flow
"Common Stock, Net",-552.0,-780.0,-21.0,-127.0,-1016.0,,Cash Flow
Options Exercised,40.0,28.0,32.0,42.0,65.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-512.0,-752.0,11.0,-85.0,-951.0,,Cash Flow
"Short Term Debt, Net",,,51.0,-51.0,113.0,,Cash Flow
Long Term Debt Issued,0.0,,1932.0,0.0,200.0,,Cash Flow
Long Term Debt Reduction,-1.0,0.0,-250.0,-550.0,0.0,,Cash Flow
"Long Term Debt, Net",-1.0,0.0,1682.0,-550.0,200.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-1.0,0.0,1733.0,-601.0,313.0,,Cash Flow
Total Cash From Financing,-713.0,-867.0,1579.0,-864.0,-873.0,,Cash Flow
Foreign Exchange Effects,-9.0,-5.0,-2.0,5.0,-1.0,,Cash Flow
Net Change in Cash,-96.0,-278.0,30.0,-31.0,-42.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,513.0,417.0,139.0,169.0,139.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,417.0,139.0,169.0,139.0,97.0,,Cash Flow
"Depreciation, Supplemental",141.0,150.0,172.0,215.0,224.0,,Cash Flow
Free Cash Flow,362.0,191.0,491.0,692.0,791.0,,
FCF Growth,,-0.47237569060773477,1.5706806282722514,0.4093686354378818,0.14306358381502893,0.0,
