,2015,2016,2017,2018,2019,2020,Report
"Inter/Invest Inc, Non-Oper",2.0,0.0,15.0,181.0,205.0,,Income Statement
Gain(Loss)on Sale of Assets,12.0,4.0,0.0,9.0,0.0,,Income Statement
Income Before Tax,146.0,-50.0,194.0,403.0,404.0,,Income Statement
Income After Tax,146.0,-50.0,194.0,403.0,404.0,,Income Statement
Minority Interest,-2.0,-16.0,-25.0,-23.0,-41.0,,Income Statement
Net Inc Before Extra Items,144.0,-66.0,169.0,379.0,363.0,,Income Statement
Total Extraordinary Items,0.0,0.0,0.0,,,,Income Statement
Total Net Income,144.0,-66.0,169.0,379.0,363.0,,Income Statement
Preferred Dividends,-25.0,-20.0,-8.0,-5.0,-3.0,,Income Statement
Misc Earnings Adjustment,-2.0,-65.0,-16.0,-10.0,-9.0,,Income Statement
Total Adjust to Net Income,-27.0,-85.0,-24.0,-15.0,-12.0,,Income Statement
Income Available to Common Excl. Extra. Items,117.0,-151.0,145.0,364.0,351.0,,Income Statement
Income Available to Common Incl. Extra. Items,117.0,-151.0,145.0,364.0,351.0,,Income Statement
Basic/Primary Weighted Average Shares,72.0,76.0,92.0,103.0,112.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.63,-1.99,1.59,3.53,3.13,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.63,-1.99,1.59,3.53,3.13,,Income Statement
Dilution Adjustment,,,0.0,,,,Income Statement
Diluted Weighted Average Shares,72.0,76.0,92.0,103.0,113.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.63,-1.99,1.58,3.52,3.12,,Income Statement
Diluted EPS Incl. Extra. Items,1.63,-1.99,1.58,3.52,3.12,,Income Statement
Div/Share-ComStockPrimIssue,3.02,4.17,3.38,3.66,3.97,,Income Statement
Gross Divid - Common Stock,221.0,258.0,329.0,399.0,464.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",106.0,107.0,129.0,157.0,174.0,,Income Statement
"Interest Capitalized, Suppl",-37.0,-52.0,-58.0,-66.0,-89.0,,Income Statement
"Depreciat/Amort, Suppl",261.0,313.0,417.0,478.0,545.0,,Income Statement
Funds From Operats - REIT,389.0,250.0,532.0,783.0,877.0,,Income Statement
Total Special Items,11.0,209.0,3.0,-1.0,59.0,,Income Statement
Normalzd Income Before Tax,157.0,159.0,197.0,402.0,463.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,0.0,0.0,0.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,0.0,0.0,0.0,0.0,0.0,,Income Statement
Normalized Income After Tax,157.0,159.0,197.0,402.0,463.0,,Income Statement
Normalzd Inc Avail to Common,128.0,58.0,149.0,363.0,410.0,,Income Statement
Basic Normalized EPS,1.79,0.76,1.62,3.52,3.66,,Income Statement
Diluted Normalized EPS,1.79,0.76,1.61,3.51,3.65,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,146.0,-50.0,194.0,403.0,404.0,,Cash Flow
Depreciation/Depletion,261.0,313.0,417.0,478.0,545.0,,Cash Flow
Unusual Items,-8.0,192.0,2.0,-138.0,-135.0,,Cash Flow
Equity in Net Earnings/Loss,-2.0,0.0,-15.0,-44.0,-10.0,,Cash Flow
Other Non-Cash Items,-25.0,-21.0,-92.0,-73.0,-85.0,,Cash Flow
Non-Cash Items,-35.0,171.0,-106.0,-255.0,-230.0,,Cash Flow
"Cash Interest Pd, Suppl",94.0,85.0,112.0,127.0,146.0,,Cash Flow
Accounts Receivable,0.0,0.0,-1.0,0.0,-1.0,,Cash Flow
Other Assets,-74.0,-47.0,-81.0,-78.0,-75.0,,Cash Flow
Payable/Accrued,44.0,5.0,26.0,22.0,39.0,,Cash Flow
Changes in Working Capital,-30.0,-41.0,-54.0,-55.0,-34.0,,Cash Flow
Total Cash from Operations,343.0,393.0,451.0,570.0,684.0,,Cash Flow
Capital Expenditures,-813.0,-1561.0,-1569.0,-1964.0,-3484.0,,Cash Flow
Acquisition of Business,,,-60.0,-36.0,,,Cash Flow
Sale of Business,0.0,0.0,,,0.0,,Cash Flow
Sale of Fixed Assets,130.0,123.0,15.0,20.0,7.0,,Cash Flow
Sale/Maturity of Investment,67.0,39.0,30.0,104.0,147.0,,Cash Flow
Purchase of Investments,-105.0,-114.0,-190.0,-352.0,-293.0,,Cash Flow
Other Investing Cash Flow,-1.0,15.0,36.0,67.0,-18.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",91.0,63.0,-168.0,-197.0,-157.0,,Cash Flow
Total Cash from Investing,-722.0,-1498.0,-1737.0,-2162.0,-3641.0,,Cash Flow
Financing Cash Flow Items,383.0,125.0,13.0,-23.0,880.0,,Cash Flow
Cash Divids Paid - Common,-218.0,-240.0,-312.0,-381.0,-447.0,,Cash Flow
Cash Divs Paid - Preferred,-25.0,-22.0,-10.0,-5.0,-4.0,,Cash Flow
Total Cash Dividends Paid,-243.0,-263.0,-322.0,-386.0,-451.0,,Cash Flow
"Common Stock, Net",78.0,1432.0,1275.0,1293.0,1216.0,,Cash Flow
"Preferred Stock, Net",0.0,-207.0,-148.0,-14.0,-9.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",78.0,1225.0,1127.0,1279.0,1207.0,,Cash Flow
Short Term Debt Issued,,,,,2233.0,,Cash Flow
Short Term Debt Reduction,,,,,-2233.0,,Cash Flow
"Short Term Debt, Net",,,,,0.0,,Cash Flow
"Long Term Debt, Net",-25.0,-200.0,-200.0,-200.0,-1300.0,,Cash Flow
Total Debt Issued,2614.0,4757.0,5035.0,5658.0,7777.0,,Cash Flow
Total Debt Reduction,-2388.0,-4551.0,-4232.0,-4740.0,-5186.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",201.0,6.0,602.0,718.0,1291.0,,Cash Flow
Total Cash From Financing,419.0,1094.0,1420.0,1588.0,2927.0,,Cash Flow
Foreign Exchange Effects,0.0,-1.0,2.0,-2.0,1.0,,Cash Flow
Net Change in Cash,39.0,-13.0,136.0,-5.0,-29.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,86.0,154.0,141.0,277.0,272.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,125.0,141.0,277.0,272.0,243.0,,Cash Flow
"Depreciation, Supplemental",261.0,313.0,417.0,478.0,545.0,,Cash Flow
Free Cash Flow,-470.0,-1168.0,-1118.0,-1394.0,-2800.0,,
FCF Growth,,1.4851063829787234,-0.042808219178082196,0.2468694096601074,1.0086083213773316,0.0,
