,2015,2016,2017,2018,2019,2020,Report
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,19820.0,20289.0,21146.0,21965.0,22428.0,,Income Statement
"Cost of Revenue, Total",5020.0,5012.0,5368.0,6111.0,5710.0,,Income Statement
Selling/Gen/Admin Expense,1005.0,1045.0,1001.0,1107.0,1409.0,,Income Statement
Labor & Related Expense,6383.0,6786.0,7305.0,7649.0,8293.0,,Income Statement
Advertising Expense,,,,,212.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",7388.0,7831.0,8306.0,8756.0,9914.0,,Income Statement
Depreciation,1015.0,1221.0,1218.0,1201.0,1042.0,,Income Statement
Amortiz of Intangibles,,,,,177.0,,Income Statement
Depreciation/Amortization,1015.0,1221.0,1218.0,1201.0,1219.0,,Income Statement
Unusual Expense (Income),39.0,,,-25.0,,,Income Statement
Loss(Gain)/Sale Asts (Oper),,,,-25.0,,,Income Statement
Other Operating Expense,2242.0,2703.0,2847.0,2716.0,2628.0,,Income Statement
"Other Operat Expse, Total",2242.0,2703.0,2847.0,2716.0,2628.0,,Income Statement
Total Operating Expense,15704.0,16767.0,17739.0,18759.0,19471.0,,Income Statement
Total Operating Income,4116.0,3522.0,3407.0,3206.0,2957.0,,Income Statement
"Inter Expse, Non-Operating",-121.0,-122.0,-114.0,-131.0,-118.0,,Income Statement
"Inter Capital, Non-Operat",31.0,47.0,49.0,38.0,36.0,,Income Statement
"Inter Expse,Net Non-Operat",-90.0,-75.0,-65.0,-93.0,-82.0,,Income Statement
"Inter Income, Non-Operating",9.0,24.0,35.0,69.0,90.0,,Income Statement
"Invest Income, Non-Operat",-556.0,-21.0,-112.0,0.0,,,Income Statement
"Inter/Invest Inc, Non-Oper",-547.0,3.0,-77.0,69.0,90.0,,Income Statement
OtherNon-OperatInc (Expnse),,,,-18.0,-8.0,,Income Statement
"Other, Net",,,,-18.0,-8.0,,Income Statement
Income Before Tax,3479.0,3450.0,3265.0,3164.0,2957.0,,Income Statement
Income Tax - Total,1298.0,1267.0,1178.0,699.0,688.0,,Income Statement
Income After Tax,2181.0,2183.0,2087.0,2465.0,2269.0,,Income Statement
Net Inc Before Extra Items,2181.0,2183.0,2087.0,2465.0,2269.0,,Income Statement
Total Extraordinary Items,,0.0,1270.0,0.0,31.0,,Income Statement
Total Net Income,2181.0,2183.0,3357.0,2465.0,2300.0,,Income Statement
Total Adjust to Net Income,4.0,,,,,,Income Statement
Income Available to Common Excl. Extra. Items,2185.0,2183.0,2087.0,2465.0,2269.0,,Income Statement
Income Available to Common Incl. Extra. Items,2185.0,2183.0,3357.0,2465.0,2300.0,,Income Statement
Basic/Primary Weighted Average Shares,661.0,627.0,601.0,573.0,538.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.31,3.48,3.47,4.3,4.22,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.31,3.48,5.59,4.3,4.28,,Income Statement
Dilution Adjustment,3.0,,,,,,Income Statement
Diluted Weighted Average Shares,669.0,633.0,603.0,574.0,539.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.27,3.45,3.46,4.29,4.21,,Income Statement
Diluted EPS Incl. Extra. Items,3.27,3.45,5.57,4.29,4.27,,Income Statement
Div/Share-ComStockPrimIssue,0.29,0.38,0.38,0.61,0.7,,Income Statement
Gross Divid - Common Stock,188.0,235.0,285.0,348.0,377.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",90.0,75.0,65.0,93.0,82.0,,Income Statement
"Interest Capitalized, Suppl",-31.0,-47.0,-49.0,-38.0,-36.0,,Income Statement
"Depreciat/Amort, Suppl",996.0,1204.0,1205.0,1185.0,1219.0,,Income Statement
Total Special Items,39.0,,,-25.0,,,Income Statement
Normalzd Income Before Tax,3518.0,3450.0,3265.0,3139.0,2957.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),15.0,,,-6.0,,,Income Statement
IncTxsExcl ImpctofSpec Itms,1313.0,1267.0,1178.0,693.0,688.0,,Income Statement
Normalized Income After Tax,2205.0,2183.0,2087.0,2446.0,2269.0,,Income Statement
Normalzd Inc Avail to Common,2209.0,2183.0,2087.0,2446.0,2269.0,,Income Statement
Basic Normalized EPS,3.34,3.48,3.47,4.27,4.22,,Income Statement
Diluted Normalized EPS,3.31,3.45,3.46,4.26,4.21,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,2181.0,2183.0,3357.0,2465.0,2300.0,,Cash Flow
Depreciation/Depletion,1015.0,1221.0,1218.0,1201.0,1219.0,,Cash Flow
Deferred Taxes,-109.0,419.0,-1066.0,301.0,-55.0,,Cash Flow
Non-Cash Items,113.0,-179.0,-50.0,-14.0,0.0,,Cash Flow
"Cash Taxes Pd, Supplemental",1440.0,902.0,992.0,327.0,779.0,,Cash Flow
"Cash Interest Pd, Suppl",105.0,100.0,81.0,107.0,88.0,,Cash Flow
Accounts Receivable,-88.0,-50.0,-102.0,117.0,-94.0,,Cash Flow
Other Assets,103.0,-119.0,-262.0,-227.0,239.0,,Cash Flow
Payable/Accrued,961.0,221.0,233.0,545.0,298.0,,Cash Flow
Changes in Working Capital,38.0,649.0,470.0,940.0,523.0,,Cash Flow
Total Cash from Operations,3238.0,4293.0,3929.0,4893.0,3987.0,,Cash Flow
Capital Expenditures,-2143.0,-2147.0,-2249.0,-1976.0,-1027.0,,Cash Flow
Sale/Maturity of Investment,2223.0,2263.0,2221.0,2342.0,2446.0,,Cash Flow
Purchase of Investments,-1986.0,-2388.0,-2380.0,-2409.0,-2122.0,,Cash Flow
Other Investing Cash Flow,-7.0,0.0,0.0,5.0,400.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",230.0,-125.0,-159.0,-62.0,724.0,,Cash Flow
Total Cash from Investing,-1913.0,-2272.0,-2408.0,-2038.0,-303.0,,Cash Flow
Financing Cash Flow Items,3.0,95.0,131.0,143.0,-43.0,,Cash Flow
Total Cash Dividends Paid,-180.0,-222.0,-274.0,-332.0,-372.0,,Cash Flow
"Common Stock, Net",-1180.0,-1750.0,-1600.0,-2000.0,-2000.0,,Cash Flow
Options Exercised,46.0,29.0,29.0,35.0,40.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1134.0,-1721.0,-1571.0,-1965.0,-1960.0,,Cash Flow
Long Term Debt Issued,500.0,515.0,600.0,0.0,0.0,,Cash Flow
Long Term Debt Reduction,-213.0,-591.0,-592.0,-342.0,-615.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",287.0,-76.0,8.0,-342.0,-615.0,,Cash Flow
Total Cash From Financing,-1024.0,-1924.0,-1706.0,-2496.0,-2990.0,,Cash Flow
Net Change in Cash,301.0,97.0,-185.0,359.0,694.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1282.0,1583.0,1680.0,1495.0,1854.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1583.0,1680.0,1495.0,1854.0,2548.0,,Cash Flow
"Depreciation, Supplemental",1015.0,1221.0,1218.0,1201.0,1219.0,,Cash Flow
Free Cash Flow,1095.0,2146.0,1680.0,2917.0,2960.0,,
FCF Growth,,0.9598173515981736,-0.21714818266542402,0.7363095238095239,0.014741172437435779,0.0,
