,2015,2016,2017,2018,2019,2020,Report
Accrued Expenses,2289.0,2352.0,2657.0,2545.0,2363.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1534.0,942.0,1069.0,1342.0,1171.0,,Balance Sheet
"Other Curr. Lblts, Total",870.0,774.0,709.0,655.0,681.0,,Balance Sheet
Total Current Liabilities,5163.0,4593.0,4828.0,4776.0,4496.0,,Balance Sheet
Long Term Debt,12222.0,15542.0,15134.0,13811.0,12797.0,,Balance Sheet
Capital Lease Obligations,,,,,172.0,,Balance Sheet
Total Long Term Debt,12222.0,15542.0,15134.0,13811.0,12968.0,,Balance Sheet
Total Debt,13756.0,16484.0,16203.0,15153.0,14140.0,,Balance Sheet
Deferred Income Tax,2085.0,2386.0,2020.0,2475.0,2871.0,,Balance Sheet
Minority Interest,283.0,317.0,384.0,459.0,552.0,,Balance Sheet
"Other Liabilities, Total",385.0,463.0,470.0,471.0,780.0,,Balance Sheet
Total Liabilities,20138.0,23301.0,22836.0,21991.0,21666.0,,Balance Sheet
Common Stock,5.0,5.0,5.0,5.0,5.0,,Balance Sheet
Additional Paid-In Capital,2780.0,3071.0,3296.0,3379.0,4947.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1471.0,1537.0,3635.0,5213.0,6612.0,,Balance Sheet
Treasury Stock - Common,-1569.0,,,,,,Balance Sheet
Unrealized Gain (Loss),62.0,1.0,0.0,-1.0,0.0,,Balance Sheet
"Other Equity, Total",0.0,0.0,1.0,0.0,0.0,,Balance Sheet
Total Equity,2749.0,4614.0,6937.0,8596.0,11565.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,22887.0,27914.0,29774.0,30587.0,33231.0,,Balance Sheet
Shr Outs.-Com. Primary Iss.,227.0,228.0,229.0,230.0,285.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,238.0,238.0,238.0,238.0,238.0,,Balance Sheet
Ttl Comm. Shares Outs.,465.0,466.0,467.0,469.0,523.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,56.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,15225.0,15212.0,14391.0,13621.0,12808.0,,Income Statement
"Cost of Revenue, Total",11349.0,10612.0,10327.0,9610.0,8985.0,,Income Statement
Selling/Gen/Admin Expense,742.0,724.0,660.0,691.0,780.0,,Income Statement
Labor & Related Expense,17.0,12.0,27.0,35.0,13.0,,Income Statement
Advertising Expense,579.0,603.0,551.0,426.0,520.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1338.0,1339.0,1238.0,1152.0,1313.0,,Income Statement
Depreciation/Amortization,963.0,921.0,818.0,712.0,631.0,,Income Statement
Litigation,21.0,21.0,296.0,0.0,0.0,,Income Statement
Impair-Assets Held for Use,126.0,0.0,146.0,0.0,0.0,,Income Statement
Other Unusual Expnse (In),0.0,0.0,1.0,-4.0,0.0,,Income Statement
Unusual Expense (Income),147.0,21.0,443.0,-4.0,0.0,,Income Statement
Total Operating Expense,13797.0,12893.0,12825.0,11470.0,10929.0,,Income Statement
Total Operating Income,1428.0,2319.0,1566.0,2151.0,1878.0,,Income Statement
"Inter Expse, Non-Operating",-864.0,-897.0,-1079.0,-1027.0,-1004.0,,Income Statement
"Inter Capital, Non-Operat",370.0,844.0,1016.0,1012.0,980.0,,Income Statement
"Inter Expse,Net Non-Operat",-494.0,-53.0,-63.0,-15.0,-24.0,,Income Statement
"Inter Income, Non-Operating",20.0,31.0,41.0,45.0,77.0,,Income Statement
"Invest Income, Non-Operat",292.0,122.0,104.0,6.0,1.0,,Income Statement
"Inter/Invest Inc, Non-Oper",311.0,153.0,145.0,51.0,78.0,,Income Statement
OtherNon-OperatInc (Expnse),-10.0,-2.0,2.0,2.0,11.0,,Income Statement
"Other, Net",-10.0,-2.0,2.0,2.0,11.0,,Income Statement
Income Before Tax,1235.0,2417.0,1650.0,2189.0,1944.0,,Income Statement
Income Tax - Total,393.0,866.0,685.0,534.0,451.0,,Income Statement
Income After Tax,842.0,1551.0,965.0,1655.0,1493.0,,Income Statement
Minority Interest,-40.0,-53.0,-67.0,-80.0,-93.0,,Income Statement
Net Inc Before Extra Items,802.0,1498.0,899.0,1575.0,1400.0,,Income Statement
Total Extraordinary Items,,,1200.0,,,,Income Statement
Total Net Income,802.0,1498.0,2099.0,1575.0,1400.0,,Income Statement
Income Available to Common Excl. Extra. Items,802.0,1498.0,899.0,1575.0,1400.0,,Income Statement
Income Available to Common Incl. Extra. Items,802.0,1498.0,2099.0,1575.0,1400.0,,Income Statement
Basic/Primary Weighted Average Shares,465.0,467.0,468.0,469.0,480.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.73,3.21,1.92,3.36,2.92,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.73,3.21,4.49,3.36,2.92,,Income Statement
Dilution Adjustment,0.0,28.0,30.0,,,,Income Statement
Diluted Weighted Average Shares,467.0,486.0,525.0,528.0,538.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.72,3.14,1.77,2.98,2.6,,Income Statement
Diluted EPS Incl. Extra. Items,1.72,3.14,4.06,2.98,2.6,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",494.0,53.0,63.0,15.0,34.0,,Income Statement
"Interest Capitalized, Suppl",-370.0,-844.0,-1016.0,-1012.0,-980.0,,Income Statement
"Depreciat/Amort, Suppl",963.0,921.0,818.0,712.0,631.0,,Income Statement
Total Special Items,147.0,21.0,443.0,-4.0,0.0,,Income Statement
Normalzd Income Before Tax,1382.0,2438.0,2093.0,2185.0,1944.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),47.0,8.0,184.0,-1.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,440.0,873.0,869.0,533.0,451.0,,Income Statement
Normalized Income After Tax,942.0,1564.0,1225.0,1653.0,1493.0,,Income Statement
Normalzd Inc Avail to Common,902.0,1512.0,1158.0,1572.0,1400.0,,Income Statement
Basic Normalized EPS,1.94,3.24,2.47,3.35,2.92,,Income Statement
Diluted Normalized EPS,1.93,3.17,2.26,2.98,2.6,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,842.0,1551.0,2165.0,1655.0,1493.0,,Cash Flow
Depreciation/Depletion,963.0,921.0,818.0,712.0,631.0,,Cash Flow
Deferred Taxes,228.0,507.0,-486.0,455.0,228.0,,Cash Flow
Unusual Items,-161.0,-119.0,46.0,-12.0,-4.0,,Cash Flow
Other Non-Cash Items,143.0,99.0,30.0,-38.0,335.0,,Cash Flow
Non-Cash Items,-19.0,-20.0,76.0,-50.0,331.0,,Cash Flow
"Cash Taxes Pd, Supplemental",16.0,440.0,40.0,31.0,31.0,,Cash Flow
"Cash Interest Pd, Suppl",854.0,775.0,996.0,921.0,900.0,,Cash Flow
Accounts Receivable,67.0,109.0,127.0,15.0,49.0,,Cash Flow
Inventories,96.0,-43.0,38.0,15.0,-80.0,,Cash Flow
Prepaid Expenses,61.0,-144.0,-47.0,94.0,50.0,,Cash Flow
Other Assets,15.0,9.0,-66.0,-48.0,70.0,,Cash Flow
Accounts Payable,67.0,34.0,-131.0,-161.0,47.0,,Cash Flow
Accrued Expenses,160.0,29.0,351.0,-70.0,-183.0,,Cash Flow
Changes in Working Capital,444.0,-104.0,207.0,-255.0,-20.0,,Cash Flow
Total Cash from Operations,2459.0,2854.0,2780.0,2518.0,2662.0,,Cash Flow
Purchase of Fixed Assets,-735.0,-614.0,-432.0,-394.0,-581.0,,Cash Flow
Purchase/Acq of Intangibles,-8970.0,-1500.0,-4711.0,0.0,-12.0,,Cash Flow
Capital Expenditures,-9705.0,-2114.0,-5143.0,-394.0,-593.0,,Cash Flow
Sale/Maturity of Investment,2055.0,869.0,206.0,730.0,1800.0,,Cash Flow
Purchase of Investments,-448.0,-345.0,-657.0,-1404.0,-1030.0,,Cash Flow
Other Investing Cash Flow,36.0,-147.0,-928.0,-908.0,-895.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",1643.0,377.0,-1379.0,-1581.0,-125.0,,Cash Flow
Total Cash from Investing,-8062.0,-1737.0,-6522.0,-1975.0,-718.0,,Cash Flow
Financing Cash Flow Items,205.0,-697.0,-15.0,-3.0,-4.0,,Cash Flow
"Common Stock, Net",,,,,998.0,,Cash Flow
Options Exercised,34.0,19.0,29.0,20.0,36.0,,Cash Flow
Warrants Converted,0.0,376.0,0.0,0.0,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",34.0,394.0,29.0,20.0,1035.0,,Cash Flow
Long Term Debt Issued,0.0,5000.0,1000.0,0.0,0.0,,Cash Flow
Long Term Debt Reduction,-687.0,-1544.0,-1117.0,-1151.0,-1359.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-687.0,3456.0,-117.0,-1151.0,-1359.0,,Cash Flow
Total Cash From Financing,-448.0,3154.0,-103.0,-1135.0,-328.0,,Cash Flow
Net Change in Cash,-6051.0,4271.0,-3845.0,-592.0,1616.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,7105.0,1054.0,5325.0,1480.0,888.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1054.0,5325.0,1480.0,888.0,2504.0,,Cash Flow
"Depreciation, Supplemental",963.0,921.0,818.0,712.0,631.0,,Cash Flow
Free Cash Flow,-7246.0,740.0,-2363.0,2124.0,2069.0,,
FCF Growth,,-1.1021253105161468,-4.193243243243243,-1.898857384680491,-0.025894538606403006,0.0,
