,2015,2016,2017,2018,2019,2020,Report
Minority Interest,10.0,8.0,6.0,3.0,4.0,,Balance Sheet
"Other Liabilities, Total",1.0,1.0,0.0,0.0,0.0,,Balance Sheet
Total Liabilities,7091.0,7696.0,8027.0,7748.0,8132.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",,0.0,0.0,0.0,0.0,,Balance Sheet
Common Stock,1.0,1.0,1.0,1.0,1.0,,Balance Sheet
Additional Paid-In Capital,10069.0,10106.0,10235.0,10307.0,10737.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),-198.0,95.0,189.0,351.0,283.0,,Balance Sheet
"Other Equity, Total",-31.0,-31.0,-37.0,-26.0,-32.0,,Balance Sheet
Total Equity,9841.0,10171.0,10388.0,10633.0,10990.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,16931.0,17867.0,18415.0,18380.0,19121.0,,Balance Sheet
Ttl Comm. Shares Outs.,137.0,137.0,138.0,139.0,141.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 1,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,1856.0,2045.0,2159.0,2285.0,2325.0,,Income Statement
"Cost of Revenue, Total",642.0,683.0,725.0,771.0,768.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",42.0,46.0,51.0,56.0,58.0,,Income Statement
Depreciation/Amortization,478.0,531.0,584.0,631.0,662.0,,Income Statement
"Inter Expense, Operating",255.0,266.0,264.0,281.0,266.0,,Income Statement
"Inter Capitalzd, Operating",-80.0,-79.0,-64.0,-60.0,-63.0,,Income Statement
"Inter Expense,Net Operatng",176.0,188.0,200.0,221.0,204.0,,Income Statement
"Inter/Invest Inc, Operating",0.0,,,,,,Income Statement
Impair-Assets Held for Use,-11.0,-4.0,6.0,0.0,0.0,,Income Statement
Other Unusual Expnse (In),-27.0,7.0,25.0,17.0,1.0,,Income Statement
Unusual Expense (Income),-30.0,13.0,34.0,22.0,6.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),7.0,10.0,3.0,4.0,5.0,,Income Statement
Total Operating Expense,1308.0,1461.0,1594.0,1701.0,1697.0,,Income Statement
Total Operating Income,548.0,584.0,564.0,583.0,628.0,,Income Statement
Gain(Loss)on Sale of Assets,125.0,385.0,242.0,375.0,163.0,,Income Statement
Income Before Tax,744.0,1034.0,877.0,974.0,799.0,,Income Statement
Income Tax - Total,2.0,0.0,0.0,0.0,13.0,,Income Statement
Income After Tax,742.0,1034.0,877.0,974.0,786.0,,Income Statement
Minority Interest,0.0,0.0,0.0,0.0,0.0,,Income Statement
Net Inc Before Extra Items,742.0,1034.0,877.0,975.0,786.0,,Income Statement
Total Extraordinary Items,0.0,0.0,,,,,Income Statement
Total Net Income,742.0,1034.0,877.0,975.0,786.0,,Income Statement
Total Adjust to Net Income,-2.0,-3.0,-2.0,-3.0,-2.0,,Income Statement
Income Available to Common Excl. Extra. Items,740.0,1031.0,874.0,972.0,784.0,,Income Statement
Income Available to Common Incl. Extra. Items,740.0,1031.0,874.0,972.0,784.0,,Income Statement
Basic/Primary Weighted Average Shares,134.0,137.0,138.0,138.0,139.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,5.54,7.53,6.36,7.05,5.64,,Income Statement
Basic/Primary EPS Incl. Extra. Items,5.54,7.53,6.36,7.05,5.64,,Income Statement
Diluted Weighted Average Shares,135.0,137.0,138.0,138.0,140.0,,Income Statement
Diluted EPS Excl. Extra. Items,5.5,7.5,6.33,7.03,5.62,,Income Statement
Diluted EPS Incl. Extra. Items,5.5,7.5,6.33,7.03,5.62,,Income Statement
Div/Share-ComStockPrimIssue,4.91,5.3,5.61,5.83,6.03,,Income Statement
Gross Divid - Common Stock,674.0,741.0,784.0,814.0,851.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",176.0,188.0,200.0,221.0,204.0,,Income Statement
"Interest Capitalized, Suppl",-80.0,-79.0,-64.0,-60.0,-63.0,,Income Statement
"Depreciat/Amort, Suppl",478.0,531.0,584.0,631.0,662.0,,Income Statement
Funds From Operats - REIT,1083.0,1136.0,1167.0,1219.0,1281.0,,Income Statement
Total Special Items,-156.0,-385.0,-202.0,-346.0,-162.0,,Income Statement
Normalzd Income Before Tax,588.0,649.0,675.0,628.0,637.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,0.0,0.0,-121.0,-3.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,1.0,0.0,0.0,-121.0,10.0,,Income Statement
Normalized Income After Tax,586.0,649.0,675.0,749.0,627.0,,Income Statement
Normalzd Inc Avail to Common,585.0,647.0,672.0,747.0,625.0,,Income Statement
Basic Normalized EPS,4.38,4.72,4.89,5.42,4.49,,Income Statement
Diluted Normalized EPS,4.35,4.71,4.87,5.4,4.48,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,742.0,1034.0,877.0,974.0,786.0,,Cash Flow
Depreciation/Depletion,478.0,531.0,584.0,631.0,662.0,,Cash Flow
Discontinued Operations,0.0,,,,,,Cash Flow
Unusual Items,-197.0,-433.0,-241.0,-362.0,-165.0,,Cash Flow
Equity in Net Earnings/Loss,12.0,9.0,-20.0,7.0,12.0,,Cash Flow
Other Non-Cash Items,-2.0,6.0,20.0,30.0,38.0,,Cash Flow
Non-Cash Items,-187.0,-419.0,-240.0,-325.0,-115.0,,Cash Flow
"Cash Interest Pd, Suppl",189.0,194.0,208.0,202.0,188.0,,Cash Flow
Other Assets,1.0,-5.0,3.0,17.0,-19.0,,Cash Flow
Accrued Expenses,23.0,19.0,33.0,3.0,9.0,,Cash Flow
Changes in Working Capital,24.0,14.0,36.0,20.0,-10.0,,Cash Flow
Total Cash from Operations,1057.0,1160.0,1256.0,1301.0,1322.0,,Cash Flow
Capital Expenditures,-1625.0,-1667.0,-1054.0,-1566.0,-1613.0,,Cash Flow
Acquisition of Business,0.0,,-462.0,,,,Cash Flow
Sale of Fixed Assets,282.0,533.0,503.0,883.0,422.0,,Cash Flow
"Investment, Net",-10.0,-8.0,-40.0,1.0,-15.0,,Cash Flow
Other Investing Cash Flow,153.0,110.0,88.0,85.0,13.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",426.0,635.0,89.0,969.0,420.0,,Cash Flow
Total Cash from Investing,-1200.0,-1032.0,-965.0,-597.0,-1194.0,,Cash Flow
Financing Cash Flow Items,-9.0,-40.0,-27.0,-15.0,-39.0,,Cash Flow
Total Cash Dividends Paid,-655.0,-727.0,-773.0,-805.0,-840.0,,Cash Flow
"Common Stock, Net",690.0,16.0,111.0,52.0,410.0,,Cash Flow
"Preferred Stock, Net",-14.0,-2.0,-2.0,-1.0,-1.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",676.0,14.0,109.0,51.0,408.0,,Cash Flow
Long Term Debt Issued,873.0,1122.0,1904.0,299.0,480.0,,Cash Flow
Long Term Debt Reduction,-851.0,-672.0,-1632.0,-515.0,-228.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",22.0,450.0,272.0,80.0,252.0,,Cash Flow
Total Cash From Financing,34.0,-303.0,-419.0,-689.0,-218.0,,Cash Flow
Net Change in Cash,-109.0,-175.0,-128.0,16.0,-90.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,509.0,505.0,330.0,202.0,218.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,401.0,330.0,202.0,218.0,128.0,,Cash Flow
"Depreciation, Supplemental",478.0,531.0,584.0,631.0,662.0,,Cash Flow
Free Cash Flow,-568.0,-507.0,202.0,-265.0,-291.0,,
FCF Growth,,-0.10739436619718312,-1.398422090729783,-2.3118811881188117,0.09811320754716979,0.0,
