,2015,2016,2017,2018,2019,2020,Report
"Other Equity, Total",-313.0,-363.0,-300.0,-351.0,-348.0,,Balance Sheet
Total Equity,1442.0,1515.0,1645.0,1717.0,1667.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,2629.0,2891.0,3197.0,3072.0,3058.0,,Balance Sheet
Shr Outs.-Com. Primary Iss.,150.0,147.0,146.0,146.0,146.0,,Balance Sheet
Shr Outs.-Com. Stk. Iss. 2,26.0,26.0,26.0,26.0,26.0,,Balance Sheet
Ttl Comm. Shares Outs.,176.0,173.0,172.0,172.0,172.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,15.0,17.0,19.0,19.0,19.0,,Balance Sheet
Trsy. Shrs-Comm. Iss. 2,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,2537.0,2686.0,2997.0,3188.0,2993.0,,Income Statement
"Cost of Revenue, Total",1527.0,1572.0,1764.0,1882.0,1812.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",611.0,663.0,723.0,754.0,716.0,,Income Statement
"Inter Expense, Operating",8.0,8.0,11.0,9.0,11.0,,Income Statement
"Inter Capitalzd, Operating",0.0,0.0,-1.0,0.0,,,Income Statement
"Inter Expense,Net Operatng",7.0,7.0,10.0,8.0,11.0,,Income Statement
Restructuring Charge,0.0,0.0,0.0,7.0,0.0,,Income Statement
Unusual Expense (Income),0.0,0.0,0.0,7.0,0.0,,Income Statement
"Other Operat Expse, Total",-11.0,-18.0,-21.0,-21.0,-18.0,,Income Statement
Total Operating Expense,2134.0,2223.0,2476.0,2630.0,2521.0,,Income Statement
Total Operating Income,403.0,463.0,521.0,558.0,472.0,,Income Statement
Income Before Tax,403.0,463.0,521.0,558.0,472.0,,Income Statement
Income Tax - Total,120.0,136.0,143.0,114.0,102.0,,Income Statement
Income After Tax,283.0,327.0,378.0,444.0,370.0,,Income Statement
Net Inc Before Extra Items,283.0,327.0,378.0,444.0,370.0,,Income Statement
Total Extraordinary Items,,,-82.0,0.0,0.0,,Income Statement
Total Net Income,283.0,327.0,297.0,444.0,370.0,,Income Statement
Income Available to Common Excl. Extra. Items,283.0,327.0,378.0,444.0,370.0,,Income Statement
Income Available to Common Incl. Extra. Items,283.0,327.0,297.0,444.0,370.0,,Income Statement
Basic/Primary Weighted Average Shares,178.0,175.0,173.0,171.0,165.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.59,1.87,2.19,2.6,2.24,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.59,1.87,1.72,2.6,2.24,,Income Statement
Diluted Weighted Average Shares,179.0,177.0,175.0,172.0,167.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.58,1.85,2.17,2.58,2.22,,Income Statement
Diluted EPS Incl. Extra. Items,1.58,1.85,1.7,2.58,2.22,,Income Statement
Div/Share-ComStockPrimIssue,0.38,0.48,0.56,0.76,0.9,,Income Statement
Gross Divid - Common Stock,68.0,84.0,97.0,130.0,149.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",7.0,7.0,10.0,8.0,11.0,,Income Statement
"Interest Capitalized, Suppl",0.0,0.0,-1.0,0.0,,,Income Statement
"Depreciat/Amort, Suppl",63.0,52.0,56.0,58.0,63.0,,Income Statement
Total Special Items,0.0,0.0,0.0,7.0,0.0,,Income Statement
Normalzd Income Before Tax,403.0,463.0,521.0,565.0,472.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,0.0,0.0,1.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,120.0,136.0,143.0,115.0,102.0,,Income Statement
Normalized Income After Tax,283.0,327.0,378.0,450.0,370.0,,Income Statement
Normalzd Inc Avail to Common,283.0,327.0,378.0,450.0,370.0,,Income Statement
Basic Normalized EPS,1.59,1.87,2.19,2.64,2.24,,Income Statement
Diluted Normalized EPS,1.58,1.85,2.17,2.61,2.22,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,283.0,327.0,297.0,444.0,370.0,,Cash Flow
Depreciation/Depletion,63.0,65.0,70.0,72.0,78.0,,Cash Flow
Discontinued Operations,-1.0,-1.0,,,,,Cash Flow
Extraordinary Item,,,82.0,0.0,0.0,,Cash Flow
Other Non-Cash Items,9.0,3.0,1.0,10.0,13.0,,Cash Flow
Non-Cash Items,8.0,1.0,83.0,10.0,13.0,,Cash Flow
"Cash Taxes Pd, Supplemental",98.0,117.0,131.0,116.0,117.0,,Cash Flow
"Cash Interest Pd, Suppl",6.0,7.0,10.0,9.0,,,Cash Flow
Accounts Receivable,-26.0,-15.0,-76.0,-55.0,62.0,,Cash Flow
Inventories,-15.0,-23.0,-38.0,-8.0,6.0,,Cash Flow
Other Assets,-5.0,-3.0,-9.0,10.0,-5.0,,Cash Flow
Accounts Payable,31.0,102.0,-5.0,9.0,-35.0,,Cash Flow
Accrued Expenses,20.0,6.0,12.0,-4.0,14.0,,Cash Flow
Changes in Working Capital,-2.0,54.0,-123.0,-77.0,-5.0,,Cash Flow
Total Cash from Operations,352.0,447.0,326.0,449.0,456.0,,Cash Flow
Capital Expenditures,-73.0,-81.0,-94.0,-85.0,-64.0,,Cash Flow
Acquisition of Business,0.0,-91.0,-43.0,0.0,-107.0,,Cash Flow
Sale/Maturity of Investment,315.0,435.0,563.0,596.0,478.0,,Cash Flow
Purchase of Investments,-429.0,-564.0,-584.0,-523.0,-273.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-113.0,-220.0,-64.0,73.0,98.0,,Cash Flow
Total Cash from Investing,-186.0,-300.0,-158.0,-13.0,34.0,,Cash Flow
Financing Cash Flow Items,,,-2.0,-2.0,-1.0,,Cash Flow
Total Cash Dividends Paid,-68.0,-84.0,-97.0,-130.0,-149.0,,Cash Flow
"Common Stock, Net",-128.0,-135.0,-139.0,-203.0,-288.0,,Cash Flow
Options Exercised,6.0,6.0,-1.0,1.0,-1.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-122.0,-130.0,-140.0,-202.0,-288.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",28.0,74.0,87.0,-189.0,63.0,,Cash Flow
Total Cash From Financing,-161.0,-140.0,-152.0,-523.0,-376.0,,Cash Flow
Net Change in Cash,4.0,7.0,16.0,-87.0,114.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,319.0,324.0,330.0,347.0,260.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,324.0,330.0,347.0,260.0,374.0,,Cash Flow
"Depreciation, Supplemental",63.0,65.0,70.0,72.0,78.0,,Cash Flow
Free Cash Flow,279.0,366.0,232.0,364.0,392.0,,
FCF Growth,,0.31182795698924726,-0.36612021857923494,0.5689655172413792,0.07692307692307687,0.0,
