,2015,2016,2017,2018,2019,2020,Report
Total Current Liabilities,4625.0,5485.0,5075.0,5154.0,5132.0,,Balance Sheet
Long Term Debt,7746.0,6711.0,7167.0,6768.0,7798.0,,Balance Sheet
Capital Lease Obligations,,,,,21.0,,Balance Sheet
Total Long Term Debt,7746.0,6711.0,7167.0,6768.0,7819.0,,Balance Sheet
Total Debt,8414.0,8277.0,7751.0,7521.0,8322.0,,Balance Sheet
Deferred Income Tax,390.0,321.0,538.0,349.0,396.0,,Balance Sheet
Minority Interest,45.0,44.0,37.0,35.0,51.0,,Balance Sheet
Pension Benefits - Underfunded,2026.0,2027.0,1588.0,1625.0,1790.0,,Balance Sheet
Other LT Liabilities,978.0,934.0,965.0,1054.0,1535.0,,Balance Sheet
"Other Liabilities, Total",3004.0,2961.0,2553.0,2679.0,3325.0,,Balance Sheet
Total Liabilities,15810.0,15522.0,15370.0,14985.0,16723.0,,Balance Sheet
Common Stock,5.0,5.0,4.0,4.0,4.0,,Balance Sheet
Additional Paid-In Capital,11701.0,11845.0,11987.0,12090.0,12200.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),7346.0,7555.0,8669.0,8161.0,8170.0,,Balance Sheet
Cum. Trans. Adjustment,-2492.0,-3062.0,-2255.0,-2864.0,-2848.0,,Balance Sheet
Other Equity,-3.0,-3.0,-3.0,-3.0,-2.0,,Balance Sheet
Min. Pension Lblty Adj.,-1374.0,-1380.0,-1139.0,-1278.0,-1408.0,,Balance Sheet
Other Comprehensive Income,3.0,-6.0,-10.0,-3.0,-34.0,,Balance Sheet
"Other Equity, Total",-3866.0,-4451.0,-3407.0,-4148.0,-4292.0,,Balance Sheet
Total Equity,15186.0,14954.0,17253.0,16107.0,16082.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,30996.0,30476.0,32623.0,31092.0,32805.0,,Balance Sheet
Ttl Comm. Shares Outs.,459.0,449.0,440.0,424.0,413.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,20855.0,19747.0,20404.0,21609.0,21390.0,,Income Statement
"Cost of Revenue, Total",14304.0,13416.0,13758.0,14512.0,14338.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",3596.0,3505.0,3561.0,3548.0,3583.0,,Income Statement
Research & Development,625.0,589.0,584.0,584.0,606.0,,Income Statement
Litigation,,,,275.0,0.0,,Income Statement
Other Unusual Expnse (In),,,4.0,0.0,,,Income Statement
Unusual Expense (Income),,,4.0,275.0,0.0,,Income Statement
"Other Operat Expse, Total",-35.0,-107.0,-38.0,-4.0,36.0,,Income Statement
Total Operating Expense,18490.0,17403.0,17869.0,18915.0,18563.0,,Income Statement
Total Operating Income,2365.0,2344.0,2535.0,2694.0,2827.0,,Income Statement
"Inter Inc(Exp),Net Non-Oper",-232.0,-233.0,-246.0,-271.0,-236.0,,Income Statement
Gain(Loss)on Sale of Assets,0.0,0.0,1077.0,0.0,0.0,,Income Statement
"Other, Net",,,0.0,,,,Income Statement
Income Before Tax,2133.0,2118.0,3368.0,2424.0,2591.0,,Income Statement
Income Tax - Total,159.0,199.0,444.0,278.0,378.0,,Income Statement
Income After Tax,1974.0,1919.0,2924.0,2146.0,2213.0,,Income Statement
Minority Interest,-2.0,-3.0,-1.0,-1.0,-2.0,,Income Statement
Net Inc Before Extra Items,1972.0,1916.0,2923.0,2145.0,2211.0,,Income Statement
Total Extraordinary Items,,,62.0,,,,Income Statement
Total Net Income,1972.0,1916.0,2985.0,2145.0,2211.0,,Income Statement
Income Available to Common Excl. Extra. Items,1972.0,1916.0,2923.0,2145.0,2211.0,,Income Statement
Income Available to Common Incl. Extra. Items,1972.0,1916.0,2985.0,2145.0,2211.0,,Income Statement
Basic/Primary Weighted Average Shares,466.0,455.0,445.0,434.0,419.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,4.24,4.21,6.58,4.94,5.28,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.24,4.21,6.72,4.94,5.28,,Income Statement
Diluted Weighted Average Shares,467.0,457.0,447.0,437.0,421.0,,Income Statement
Diluted EPS Excl. Extra. Items,4.22,4.2,6.54,4.91,5.25,,Income Statement
Diluted EPS Incl. Extra. Items,4.22,4.2,6.68,4.91,5.25,,Income Statement
Div/Share-ComStockPrimIssue,2.2,2.28,2.4,2.64,2.84,,Income Statement
Gross Divid - Common Stock,1026.0,1037.0,1068.0,1149.0,1201.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",224.0,228.0,262.0,,1.0,,Income Statement
"Interest Capitalized, Suppl",-13.0,-12.0,-11.0,,,,Income Statement
"Depreciat/Amort, Suppl",519.0,537.0,526.0,521.0,517.0,,Income Statement
Total Special Items,176.0,215.0,-957.0,396.0,198.0,,Income Statement
Normalzd Income Before Tax,2309.0,2333.0,2411.0,2820.0,2789.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),13.0,20.0,-126.0,45.0,29.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,172.0,219.0,318.0,323.0,407.0,,Income Statement
Normalized Income After Tax,2137.0,2114.0,2093.0,2497.0,2382.0,,Income Statement
Normalzd Inc Avail to Common,2135.0,2111.0,2092.0,2496.0,2380.0,,Income Statement
Basic Normalized EPS,4.59,4.64,4.71,5.75,5.68,,Income Statement
Diluted Normalized EPS,4.57,4.62,4.68,5.71,5.66,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1974.0,1919.0,2986.0,2146.0,2213.0,,Cash Flow
Depreciation/Depletion,925.0,929.0,914.0,903.0,884.0,,Cash Flow
Deferred Taxes,-105.0,-83.0,-206.0,-115.0,-71.0,,Cash Flow
Unusual Items,0.0,0.0,-843.0,0.0,66.0,,Cash Flow
Other Non-Cash Items,-38.0,-57.0,-285.0,8.0,23.0,,Cash Flow
Non-Cash Items,-38.0,-57.0,-1128.0,8.0,89.0,,Cash Flow
"Cash Taxes Pd, Supplemental",302.0,272.0,288.0,371.0,425.0,,Cash Flow
"Cash Interest Pd, Suppl",271.0,266.0,293.0,313.0,279.0,,Cash Flow
Accounts Receivable,5.0,-170.0,-231.0,-123.0,200.0,,Cash Flow
Inventories,-8.0,34.0,-202.0,-242.0,-60.0,,Cash Flow
Other Assets,7.0,-21.0,2.0,71.0,-94.0,,Cash Flow
Accounts Payable,-120.0,0.0,388.0,23.0,147.0,,Cash Flow
Accrued Expenses,-28.0,20.0,59.0,23.0,-23.0,,Cash Flow
Changes in Working Capital,-347.0,-138.0,100.0,-284.0,336.0,,Cash Flow
Total Cash from Operations,2409.0,2570.0,2666.0,2658.0,3451.0,,Cash Flow
Capital Expenditures,-506.0,-497.0,-520.0,-565.0,-587.0,,Cash Flow
Acquisition of Business,-72.0,,0.0,,-1216.0,,Cash Flow
Sale of Business,1.0,1.0,607.0,0.0,,,Cash Flow
"Investment, Net",37.0,-40.0,-298.0,245.0,-16.0,,Cash Flow
Other Investing Cash Flow,-35.0,7.0,-6.0,-78.0,-47.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-69.0,-32.0,303.0,167.0,-1279.0,,Cash Flow
Total Cash from Investing,-575.0,-529.0,-217.0,-398.0,-1866.0,,Cash Flow
Financing Cash Flow Items,-47.0,-23.0,-36.0,-26.0,-55.0,,Cash Flow
Total Cash Dividends Paid,-1026.0,-1037.0,-1068.0,-1149.0,-1201.0,,Cash Flow
"Common Stock, Net",-682.0,-730.0,-850.0,-1271.0,-1029.0,,Cash Flow
Options Exercised,52.0,74.0,66.0,29.0,66.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-630.0,-656.0,-784.0,-1242.0,-963.0,,Cash Flow
Total Debt Issued,425.0,631.0,1000.0,410.0,1232.0,,Cash Flow
Total Debt Reduction,-1027.0,-653.0,-1554.0,-574.0,-507.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-602.0,-22.0,-554.0,-164.0,725.0,,Cash Flow
Total Cash From Financing,-2305.0,-1738.0,-2442.0,-2581.0,-1494.0,,Cash Flow
Foreign Exchange Effects,-42.0,-28.0,11.0,43.0,-4.0,,Cash Flow
Net Change in Cash,-513.0,275.0,18.0,-278.0,87.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,781.0,268.0,543.0,561.0,283.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,268.0,543.0,561.0,283.0,370.0,,Cash Flow
"Depreciation, Supplemental",925.0,929.0,914.0,903.0,884.0,,Cash Flow
Free Cash Flow,1903.0,2073.0,2146.0,2093.0,2864.0,,
FCF Growth,,0.08933263268523395,0.03521466473709589,-0.024697110904007502,0.3683707596751076,0.0,
