,2015,2016,2017,2018,2019,2020,Report
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,154.0,231.0,277.0,435.0,402.0,,Cash Flow
Depreciation/Depletion,53.0,67.0,67.0,86.0,83.0,,Cash Flow
Deferred Taxes,-2.0,6.0,25.0,-64.0,-30.0,,Cash Flow
Discontinued Operations,0.0,0.0,0.0,,,,Cash Flow
Unusual Items,104.0,86.0,43.0,0.0,39.0,,Cash Flow
Other Non-Cash Items,-11.0,-7.0,-36.0,11.0,17.0,,Cash Flow
Non-Cash Items,93.0,79.0,7.0,12.0,56.0,,Cash Flow
"Cash Taxes Pd, Supplemental",81.0,10.0,87.0,102.0,103.0,,Cash Flow
"Cash Interest Pd, Suppl",39.0,56.0,58.0,52.0,49.0,,Cash Flow
Accounts Receivable,-14.0,-20.0,-23.0,-9.0,-6.0,,Cash Flow
Inventories,-6.0,-16.0,-4.0,-20.0,5.0,,Cash Flow
Other Assets,-5.0,62.0,4.0,-3.0,-15.0,,Cash Flow
Accounts Payable,-15.0,3.0,0.0,34.0,-11.0,,Cash Flow
Changes in Working Capital,-42.0,-6.0,-28.0,-11.0,-22.0,,Cash Flow
Total Cash from Operations,257.0,378.0,347.0,458.0,488.0,,Cash Flow
Capital Expenditures,-35.0,-43.0,-49.0,-49.0,-66.0,,Cash Flow
Acquisition of Business,-511.0,-36.0,-21.0,-376.0,-8.0,,Cash Flow
Sale of Business,0.0,,1.0,0.0,3.0,,Cash Flow
Sale of Fixed Assets,0.0,0.0,3.0,0.0,,,Cash Flow
Sale/Maturity of Investment,12.0,14.0,16.0,0.0,0.0,,Cash Flow
Purchase of Investments,,,,-14.0,0.0,,Cash Flow
Other Investing Cash Flow,0.0,0.0,,-5.0,-8.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-499.0,-22.0,-1.0,-395.0,-12.0,,Cash Flow
Total Cash from Investing,-534.0,-64.0,-50.0,-444.0,-78.0,,Cash Flow
Financing Cash Flow Items,-26.0,-6.0,-47.0,-4.0,-4.0,,Cash Flow
Total Cash Dividends Paid,-38.0,-46.0,-61.0,-79.0,-101.0,,Cash Flow
Sale/Issuance of Common,11.0,6.0,7.0,3.0,7.0,,Cash Flow
Repurch/Retirement Common,-30.0,-85.0,-60.0,-67.0,-226.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-19.0,-79.0,-53.0,-64.0,-220.0,,Cash Flow
"Short Term Debt, Net",19.0,-17.0,-1.0,-1.0,0.0,,Cash Flow
Long Term Debt Issued,700.0,0.0,1665.0,115.0,400.0,,Cash Flow
Long Term Debt Reduction,-441.0,-47.0,-1654.0,-151.0,-418.0,,Cash Flow
"Long Term Debt, Net",260.0,-47.0,11.0,-36.0,-18.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",278.0,-64.0,10.0,-36.0,-18.0,,Cash Flow
Total Cash From Financing,195.0,-196.0,-151.0,-183.0,-342.0,,Cash Flow
Foreign Exchange Effects,-9.0,-5.0,8.0,-6.0,0.0,,Cash Flow
Net Change in Cash,-91.0,113.0,154.0,-176.0,68.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,291.0,200.0,312.0,466.0,291.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,200.0,312.0,466.0,291.0,359.0,,Cash Flow
"Depreciation, Supplemental",53.0,67.0,67.0,86.0,83.0,,Cash Flow
Free Cash Flow,222.0,335.0,298.0,409.0,422.0,,
FCF Growth,,0.5090090090090089,-0.11044776119402988,0.37248322147651014,0.0317848410757946,0.0,
