,2015,2016,2017,2018,2019,2020,Report
Total Liabilities & Shareholders’ Equity,44687.0,44684.0,51214.0,56928.0,71005.0,,Balance Sheet
Ttl Comm. Shares Outs.,52.0,52.0,53.0,53.0,52.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Trsry Shrs-Pref. Iss. 1,,,,,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Interest & Fees on Loans,693.0,834.0,1026.0,1358.0,1599.0,,Income Statement
Inter & Divs/ Invest Securs,348.0,349.0,418.0,576.0,614.0,,Income Statement
Fed. Fund/Resale,6.0,10.0,22.0,35.0,96.0,,Income Statement
"Interest Income, Bank",1047.0,1193.0,1465.0,1970.0,2309.0,,Income Statement
Interest on Deposit,5.0,6.0,9.0,29.0,178.0,,Income Statement
Inter on Other Borrowings,35.0,37.0,36.0,47.0,35.0,,Income Statement
Total Interest Expense,40.0,43.0,45.0,76.0,213.0,,Income Statement
Net Interest Income,1006.0,1151.0,1420.0,1894.0,2097.0,,Income Statement
Loan Loss Provision,96.0,107.0,92.0,88.0,106.0,,Income Statement
NetInterIn after Loan Loss Provision,911.0,1044.0,1328.0,1806.0,1990.0,,Income Statement
Fees & Commish from Operat,55.0,60.0,63.0,76.0,341.0,,Income Statement
Commish & Fees/Secur Act,16.0,19.0,21.0,23.0,33.0,,Income Statement
Credit Card Fees,57.0,68.0,77.0,94.0,119.0,,Income Statement
Fees for Other Cust Serv,162.0,195.0,244.0,346.0,434.0,,Income Statement
Invest Securities Gains,89.0,52.0,65.0,88.0,135.0,,Income Statement
Foreign Currency Gains,0.0,-2.0,2.0,1.0,-9.0,,Income Statement
Other Revenue,93.0,63.0,87.0,117.0,170.0,,Income Statement
"Non-Interest Income, Bank",473.0,457.0,557.0,745.0,1221.0,,Income Statement
Labor & Related Expenses,-474.0,-514.0,-606.0,-727.0,-990.0,,Income Statement
Other Expense,-306.0,-346.0,-404.0,-461.0,-612.0,,Income Statement
"Non-Interest Expense, Bank",-780.0,-860.0,-1011.0,-1188.0,-1601.0,,Income Statement
Income Before Tax,604.0,641.0,875.0,1363.0,1610.0,,Income Statement
Income Tax - Total,229.0,250.0,318.0,352.0,426.0,,Income Statement
Income After Tax,375.0,390.0,557.0,1011.0,1185.0,,Income Statement
Minority Interest,-31.0,-8.0,-29.0,-38.0,-48.0,,Income Statement
Net Inc Before Extra Items,344.0,383.0,528.0,974.0,1137.0,,Income Statement
Total Extraordinary Items,,,-38.0,,,,Income Statement
Total Net Income,344.0,383.0,491.0,974.0,1137.0,,Income Statement
Income Available to Common Excl. Extra. Items,344.0,383.0,528.0,974.0,1137.0,,Income Statement
Income Available to Common Incl. Extra. Items,344.0,383.0,491.0,974.0,1137.0,,Income Statement
Basic/Primary Weighted Average Shares,51.0,52.0,53.0,53.0,52.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,6.7,7.37,10.04,18.35,21.9,,Income Statement
Basic/Primary EPS Incl. Extra. Items,6.7,7.37,9.33,18.35,21.9,,Income Statement
Diluted Weighted Average Shares,52.0,52.0,53.0,54.0,52.0,,Income Statement
Diluted EPS Excl. Extra. Items,6.62,7.31,9.91,18.11,21.73,,Income Statement
Diluted EPS Incl. Extra. Items,6.62,7.31,9.2,18.11,21.73,,Income Statement
Div/Share-ComStockPrimIssue,0.0,0.0,,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Depreciat/Amort, Suppl",40.0,47.0,56.0,58.0,71.0,,Income Statement
Normalzd Income Before Tax,604.0,641.0,875.0,1363.0,1610.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,229.0,250.0,318.0,352.0,426.0,,Income Statement
Normalized Income After Tax,375.0,390.0,557.0,1011.0,1185.0,,Income Statement
Normalzd Inc Avail to Common,344.0,383.0,528.0,974.0,1137.0,,Income Statement
Basic Normalized EPS,6.7,7.37,10.04,18.35,21.9,,Income Statement
Diluted Normalized EPS,6.62,7.31,9.91,18.11,21.73,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,375.0,390.0,519.0,1011.0,1185.0,,Cash Flow
Depreciation/Depletion,40.0,47.0,56.0,58.0,83.0,,Cash Flow
Deferred Taxes,-9.0,-4.0,25.0,-21.0,-3.0,,Cash Flow
Unusual Items,-53.0,-18.0,2.0,-28.0,-2.0,,Cash Flow
Other Non-Cash Items,-40.0,-52.0,-48.0,-28.0,12.0,,Cash Flow
Non-Cash Items,-94.0,-71.0,-45.0,-57.0,10.0,,Cash Flow
"Cash Taxes Pd, Supplemental",220.0,241.0,278.0,376.0,422.0,,Cash Flow
"Cash Interest Pd, Suppl",35.0,43.0,46.0,76.0,218.0,,Cash Flow
Loan Loss Provision,96.0,107.0,92.0,88.0,106.0,,Cash Flow
Other Assets,-42.0,-5.0,18.0,-85.0,-53.0,,Cash Flow
Changes in Working Capital,27.0,109.0,92.0,-58.0,-111.0,,Cash Flow
Total Cash from Operations,339.0,472.0,647.0,934.0,1164.0,,Cash Flow
Capital Expenditures,-54.0,-53.0,-51.0,-46.0,-65.0,,Cash Flow
Acquisition of Business,,,,,-102.0,,Cash Flow
Sale of Business,39.0,0.0,3.0,0.0,0.0,,Cash Flow
Sale/Maturity of Investment,3347.0,5976.0,5679.0,5897.0,6070.0,,Cash Flow
Purchase of Investments,-7515.0,-1784.0,-8432.0,-5476.0,-10501.0,,Cash Flow
Loans,-2329.0,-3157.0,-3170.0,-5175.0,-4774.0,,Cash Flow
Other Investing Cash Flow,16.0,,,,,,Cash Flow
"OtherInvestCashFlowItms,Tot",-6442.0,1035.0,-5920.0,-4755.0,-9306.0,,Cash Flow
Total Cash from Investing,-6496.0,982.0,-5970.0,-4800.0,-9372.0,,Cash Flow
Deposits,4720.0,-163.0,5274.0,5075.0,12429.0,,Cash Flow
Other Financing Cash Flow,-7.0,-12.0,-24.0,-28.0,-51.0,,Cash Flow
Financing Cash Flow Items,4713.0,-175.0,5251.0,5046.0,12378.0,,Cash Flow
Sale/Issuance of Common,22.0,26.0,27.0,18.0,25.0,,Cash Flow
Repurch/Retirement Common,,0.0,0.0,-147.0,-353.0,,Cash Flow
"Common Stock, Net",22.0,26.0,27.0,-129.0,-328.0,,Cash Flow
"Preferred Stock, Net",,,,,340.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",22.0,26.0,27.0,-129.0,12.0,,Cash Flow
"Short Term Debt, Net",767.0,-262.0,521.0,-402.0,-614.0,,Cash Flow
"Long Term Debt, Net",346.0,0.0,-98.0,0.0,-358.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1114.0,-262.0,423.0,-402.0,-972.0,,Cash Flow
Total Cash From Financing,5849.0,-411.0,5701.0,4515.0,11418.0,,Cash Flow
Net Change in Cash,-308.0,1042.0,377.0,648.0,3210.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1811.0,1503.0,2546.0,2923.0,3572.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1503.0,2546.0,2923.0,3572.0,6782.0,,Cash Flow
"Depreciation, Supplemental",40.0,47.0,56.0,58.0,83.0,,Cash Flow
Free Cash Flow,285.0,419.0,596.0,888.0,1099.0,,
FCF Growth,,0.47017543859649114,0.4224343675417661,0.48993288590604034,0.23761261261261257,0.0,
