,2015,2016,2017,2018,2019,2020,Report
"Inter/Invest Inc, Non-Oper",26.0,17.0,14.0,2.0,7.0,,Income Statement
OtherNon-OperatInc (Expnse),-12.0,3.0,4.0,16.0,9.0,,Income Statement
"Other, Net",-12.0,3.0,4.0,16.0,9.0,,Income Statement
Income Before Tax,942.0,342.0,348.0,991.0,1321.0,,Income Statement
Income Tax - Total,104.0,89.0,76.0,117.0,263.0,,Income Statement
Income After Tax,838.0,253.0,271.0,874.0,1058.0,,Income Statement
Net Inc Before Extra Items,838.0,253.0,271.0,874.0,1058.0,,Income Statement
Total Extraordinary Items,,,-828.0,-23.0,,,Income Statement
Total Net Income,838.0,253.0,-557.0,852.0,1058.0,,Income Statement
Income Available to Common Excl. Extra. Items,838.0,253.0,271.0,874.0,1058.0,,Income Statement
Income Available to Common Incl. Extra. Items,838.0,253.0,-557.0,852.0,1058.0,,Income Statement
Basic/Primary Weighted Average Shares,513.0,490.0,468.0,452.0,428.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.63,0.52,0.58,1.94,2.47,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.63,0.52,-1.19,1.89,2.47,,Income Statement
Diluted Weighted Average Shares,517.0,494.0,468.0,454.0,431.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.62,0.51,0.58,1.92,2.46,,Income Statement
Diluted EPS Incl. Extra. Items,1.62,0.51,-1.19,1.87,2.46,,Income Statement
Div/Share-ComStockPrimIssue,0.62,0.64,0.7,0.76,0.8,,Income Statement
Gross Divid - Common Stock,317.0,312.0,326.0,342.0,343.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",182.0,162.0,144.0,149.0,153.0,,Income Statement
"Depreciat/Amort, Suppl",68.0,74.0,77.0,77.0,80.0,,Income Statement
Total Special Items,11.0,-15.0,441.0,-94.0,-640.0,,Income Statement
Normalzd Income Before Tax,953.0,326.0,789.0,897.0,681.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),1.0,-4.0,97.0,-11.0,-127.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,105.0,85.0,173.0,106.0,136.0,,Income Statement
Normalized Income After Tax,848.0,242.0,615.0,791.0,546.0,,Income Statement
Normalzd Inc Avail to Common,848.0,242.0,615.0,791.0,546.0,,Income Statement
Basic Normalized EPS,1.65,0.49,1.32,1.75,1.28,,Income Statement
Diluted Normalized EPS,1.64,0.49,1.32,1.74,1.27,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,838.0,253.0,-557.0,852.0,1058.0,,Cash Flow
Depreciation/Depletion,68.0,74.0,77.0,77.0,80.0,,Cash Flow
Amortization,203.0,189.0,186.0,188.0,178.0,,Cash Flow
Deferred Taxes,-40.0,-174.0,70.0,-15.0,-25.0,,Cash Flow
Unusual Items,,,464.0,0.0,-532.0,,Cash Flow
Other Non-Cash Items,64.0,98.0,124.0,66.0,118.0,,Cash Flow
Non-Cash Items,64.0,98.0,588.0,66.0,-414.0,,Cash Flow
"Cash Taxes Pd, Supplemental",93.0,68.0,-12.0,339.0,319.0,,Cash Flow
"Cash Interest Pd, Suppl",162.0,159.0,128.0,143.0,151.0,,Cash Flow
Other Assets,-107.0,-71.0,-63.0,-31.0,8.0,,Cash Flow
Payable/Accrued,14.0,523.0,-418.0,-127.0,94.0,,Cash Flow
Changes in Working Capital,-61.0,601.0,379.0,-346.0,37.0,,Cash Flow
Total Cash from Operations,1071.0,1042.0,742.0,821.0,915.0,,Cash Flow
Purchase of Fixed Assets,-94.0,-69.0,-69.0,-137.0,-48.0,,Cash Flow
Software Development Costs,-49.0,-54.0,-33.0,-52.0,-33.0,,Cash Flow
Capital Expenditures,-144.0,-123.0,-102.0,-189.0,-81.0,,Cash Flow
Acquisition of Business,,,-25.0,,,,Cash Flow
Sale of Business,0.0,0.0,,0.0,712.0,,Cash Flow
Sale/Maturity of Investment,100.0,63.0,232.0,37.0,56.0,,Cash Flow
Purchase of Investments,-120.0,-104.0,-235.0,-27.0,-8.0,,Cash Flow
Other Investing Cash Flow,-123.0,-107.0,-75.0,-150.0,-47.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-143.0,-149.0,-102.0,-140.0,713.0,,Cash Flow
Total Cash from Investing,-286.0,-271.0,-205.0,-329.0,632.0,,Cash Flow
Financing Cash Flow Items,,,-1.0,-9.0,-4.0,,Cash Flow
Total Cash Dividends Paid,-317.0,-312.0,-326.0,-342.0,-341.0,,Cash Flow
"Common Stock, Net",-511.0,-502.0,-503.0,-412.0,-553.0,,Cash Flow
Options Exercised,76.0,35.0,13.0,10.0,37.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-436.0,-467.0,-490.0,-402.0,-516.0,,Cash Flow
"Short Term Debt, Net",,,0.0,125.0,120.0,,Cash Flow
Long Term Debt Issued,0.0,575.0,746.0,685.0,496.0,,Cash Flow
Long Term Debt Reduction,-500.0,-1005.0,-500.0,-414.0,-825.0,,Cash Flow
"Long Term Debt, Net",-500.0,-430.0,246.0,271.0,-329.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-500.0,-430.0,246.0,396.0,-209.0,,Cash Flow
Total Cash From Financing,-1252.0,-1209.0,-571.0,-357.0,-1070.0,,Cash Flow
Net Change in Cash,-467.0,-438.0,-33.0,135.0,477.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1783.0,1316.0,878.0,844.0,980.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1316.0,878.0,844.0,980.0,1457.0,,Cash Flow
"Depreciation, Supplemental",68.0,74.0,77.0,77.0,80.0,,Cash Flow
Free Cash Flow,927.0,919.0,640.0,632.0,834.0,,
FCF Growth,,-0.008629989212513456,-0.30359085963003263,-0.012499999999999956,0.3196202531645569,0.0,
