,2015,2016,2017,2018,2019,2020,Report
Total Extraordinary Items,,,-2600.0,496.0,,,Income Statement
Total Net Income,5163.0,5375.0,2748.0,6921.0,6759.0,,Income Statement
Preferred Dividends,-62.0,-80.0,-81.0,-80.0,-81.0,,Income Statement
Misc Earnings Adjustment,-38.0,-43.0,-21.0,-54.0,-47.0,,Income Statement
Total Adjust to Net Income,-100.0,-123.0,-102.0,-134.0,-128.0,,Income Statement
Income Available to Common Excl. Extra. Items,5063.0,5252.0,5246.0,6291.0,6631.0,,Income Statement
Income Available to Common Incl. Extra. Items,5063.0,5252.0,2646.0,6787.0,6631.0,,Income Statement
Basic/Primary Weighted Average Shares,999.0,933.0,883.0,856.0,828.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,5.07,5.63,5.94,7.35,8.01,,Income Statement
Basic/Primary EPS Incl. Extra. Items,5.07,5.63,3.0,7.93,8.01,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
Diluted Weighted Average Shares,1003.0,935.0,886.0,859.0,830.0,,Income Statement
Diluted EPS Excl. Extra. Items,5.05,5.62,5.92,7.32,7.99,,Income Statement
Diluted EPS Incl. Extra. Items,5.05,5.62,2.99,7.9,7.99,,Income Statement
Div/Share-ComStockPrimIssue,1.1,1.19,1.31,1.44,1.6,,Income Statement
Gross Divid - Common Stock,1128.0,1137.0,1183.0,1273.0,1358.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",1623.0,1705.0,2112.0,2943.0,3464.0,,Income Statement
"Depreciat/Amort, Suppl",1043.0,901.0,1114.0,1081.0,1139.0,,Income Statement
Total Special Items,692.0,-1218.0,0.0,0.0,,,Income Statement
Normalzd Income Before Tax,8630.0,6824.0,7425.0,8122.0,8429.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),242.0,-404.0,0.0,0.0,,,Income Statement
IncTxsExcl ImpctofSpec Itms,3017.0,2263.0,2077.0,1697.0,1670.0,,Income Statement
Normalized Income After Tax,5613.0,4561.0,5348.0,6425.0,6759.0,,Income Statement
Normalzd Inc Avail to Common,5513.0,4438.0,5246.0,6291.0,6631.0,,Income Statement
Basic Normalized EPS,5.52,4.76,5.94,7.35,8.01,,Income Statement
Diluted Normalized EPS,5.5,4.75,5.92,7.32,7.99,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,5163.0,5375.0,2748.0,6921.0,6759.0,,Cash Flow
Depreciation/Depletion,1043.0,1095.0,1321.0,1293.0,1188.0,,Cash Flow
Deferred Taxes,507.0,-1066.0,782.0,455.0,426.0,,Cash Flow
Non-Cash Items,2222.0,2281.0,3042.0,3635.0,3856.0,,Cash Flow
"Cash Taxes Pd, Supplemental",3400.0,3000.0,1400.0,2000.0,1700.0,,Cash Flow
"Cash Interest Pd, Suppl",1600.0,1700.0,2000.0,2700.0,3400.0,,Cash Flow
Accounts Receivable,-714.0,-332.0,475.0,248.0,,,Cash Flow
Other Assets,2058.0,206.0,-77.0,743.0,-368.0,,Cash Flow
Accounts Payable,794.0,1180.0,5506.0,-4121.0,1771.0,,Cash Flow
Changes in Working Capital,1771.0,606.0,5647.0,-3374.0,1403.0,,Cash Flow
Total Cash from Operations,10706.0,8291.0,13540.0,8930.0,13632.0,,Cash Flow
Capital Expenditures,-1341.0,-1375.0,-1062.0,-1310.0,-1645.0,,Cash Flow
Acquisition of Business,-155.0,-487.0,-211.0,-520.0,-352.0,,Cash Flow
Sale/Maturity of Investment,2103.0,2527.0,2496.0,3503.0,7351.0,,Cash Flow
Purchase of Investments,-1713.0,-2162.0,-2612.0,-5434.0,-11166.0,,Cash Flow
Other Investing Cash Flow,-7087.0,3220.0,-16853.0,-15854.0,-10895.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-6852.0,3098.0,-17180.0,-18305.0,-15062.0,,Cash Flow
Total Cash from Investing,-8193.0,1723.0,-18242.0,-19615.0,-16707.0,,Cash Flow
Financing Cash Flow Items,10878.0,-1935.0,11385.0,5542.0,3330.0,,Cash Flow
Cash Divids Paid - Common,-1110.0,-1127.0,-1170.0,-1244.0,-1341.0,,Cash Flow
Cash Divs Paid - Preferred,-62.0,-80.0,-81.0,-80.0,-81.0,,Cash Flow
Total Cash Dividends Paid,-1172.0,-1207.0,-1251.0,-1324.0,-1422.0,,Cash Flow
Sale/Issuance of Common,193.0,177.0,129.0,87.0,86.0,,Cash Flow
Repurch/Retirement Common,-4575.0,-4498.0,-4400.0,-1685.0,-4685.0,,Cash Flow
"Common Stock, Net",-4382.0,-4321.0,-4271.0,-1598.0,-4599.0,,Cash Flow
"Preferred Stock, Net",841.0,,,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-3541.0,-4321.0,-4271.0,-1598.0,-4599.0,,Cash Flow
"Short Term Debt, Net",1395.0,888.0,-2300.0,-148.0,3316.0,,Cash Flow
Long Term Debt Issued,9923.0,8824.0,32764.0,21524.0,12706.0,,Cash Flow
Long Term Debt Reduction,-19246.0,-9848.0,-24082.0,-18895.0,-13850.0,,Cash Flow
"Long Term Debt, Net",-9323.0,-1024.0,8682.0,2629.0,-1144.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-7928.0,-136.0,6382.0,2481.0,2172.0,,Cash Flow
Total Cash From Financing,-1763.0,-7599.0,12245.0,5101.0,-519.0,,Cash Flow
Foreign Exchange Effects,-276.0,-160.0,226.0,129.0,232.0,,Cash Flow
Net Change in Cash,474.0,2255.0,7769.0,-5455.0,-3362.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,22288.0,23239.0,25494.0,33263.0,27808.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,22762.0,25494.0,33263.0,27808.0,24446.0,,Cash Flow
"Depreciation, Supplemental",1043.0,1095.0,1321.0,1293.0,1188.0,,Cash Flow
Free Cash Flow,9365.0,6916.0,12478.0,7620.0,11987.0,,
FCF Growth,,-0.26150560597971173,0.8042220936957778,-0.3893252123737778,0.5730971128608924,0.0,
