,2015,2016,2017,2018,2019,2020,Report
Date,,2016-01-30 00:00:00,2017-01-28 00:00:00,2018-02-03 00:00:00,2019-02-02 00:00:00,2020-02-01 00:00:00,Cash Flow
Net Income,,320.0,410.0,555.0,659.0,706.0,Cash Flow
Depreciation/Depletion,,165.0,210.0,253.0,279.0,296.0,Cash Flow
Deferred Taxes,,6.0,27.0,-27.0,34.0,6.0,Cash Flow
Unusual Items,,4.0,9.0,8.0,3.0,6.0,Cash Flow
Other Non-Cash Items,,6.0,10.0,24.0,27.0,304.0,Cash Flow
Non-Cash Items,,10.0,19.0,32.0,30.0,310.0,Cash Flow
"Cash Taxes Pd, Supplemental",,179.0,213.0,255.0,196.0,134.0,Cash Flow
Accounts Receivable,,-13.0,-24.0,-11.0,-36.0,-21.0,Cash Flow
Inventories,,-181.0,-182.0,-152.0,-122.0,-79.0,Cash Flow
Prepaid Expenses,,-6.0,-16.0,-10.0,-39.0,9.0,Cash Flow
Accounts Payable,,5.0,63.0,66.0,78.0,10.0,Cash Flow
Accrued Expenses,,38.0,71.0,37.0,80.0,-229.0,Cash Flow
Changes in Working Capital,,-125.0,-32.0,-33.0,-46.0,-215.0,Cash Flow
Total Cash from Operations,,376.0,634.0,779.0,956.0,1101.0,Cash Flow
Capital Expenditures,,-299.0,-373.0,-441.0,-319.0,-299.0,Cash Flow
Acquisition of Business,,,0.0,,-14.0,0.0,Cash Flow
Sale/Maturity of Investment,,150.0,190.0,240.0,506.0,0.0,Cash Flow
Purchase of Investments,,-130.0,-90.0,-330.0,-388.0,-173.0,Cash Flow
"OtherInvestCashFlowItms,Tot",,20.0,100.0,-90.0,104.0,-173.0,Cash Flow
Total Cash from Investing,,-279.0,-273.0,-531.0,-215.0,-471.0,Cash Flow
Financing Cash Flow Items,,9.0,9.0,-1.0,0.0,0.0,Cash Flow
"Common Stock, Net",,-169.0,-347.0,-372.0,-622.0,-691.0,Cash Flow
Options Exercised,,20.0,16.0,16.0,13.0,44.0,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-150.0,-331.0,-356.0,-609.0,-647.0,Cash Flow
Total Cash From Financing,,-140.0,-322.0,-356.0,-609.0,-647.0,Cash Flow
Net Change in Cash,,-43.0,39.0,-108.0,132.0,-17.0,Cash Flow
NetCash-BeginBal/RsvdforFutUse,,389.0,346.0,385.0,277.0,409.0,Cash Flow
NetCash-EndBal/RsrvforFutUse,,346.0,385.0,277.0,409.0,392.0,Cash Flow
"Depreciation, Supplemental",,165.0,210.0,253.0,279.0,296.0,Cash Flow
Free Cash Flow,,77.0,261.0,338.0,637.0,802.0,
FCF Growth,,,2.3896103896103895,0.29501915708812265,0.8846153846153846,0.2590266875981162,
