,2015,2016,2017,2018,2019,2020,Report
Dilution Adjustment,,0.0,0.0,0.0,0.0,,Income Statement
Diluted Weighted Average Shares,360.0,342.0,307.0,285.0,275.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.36,1.75,2.0,3.55,3.66,,Income Statement
Diluted EPS Incl. Extra. Items,1.36,1.75,1.44,3.55,3.66,,Income Statement
Div/Share-ComStockPrimIssue,0.32,0.36,0.36,0.36,0.44,,Income Statement
Gross Divid - Common Stock,118.0,122.0,110.0,108.0,124.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",1.0,1.0,1.0,1.0,1.0,,Income Statement
"Interest Capitalized, Suppl",-120.0,-161.0,-182.0,-173.0,-164.0,,Income Statement
"Depreciat/Amort, Suppl",33.0,40.0,37.0,36.0,40.0,,Income Statement
Total Special Items,7.0,29.0,13.0,17.0,18.0,,Income Statement
Normalzd Income Before Tax,824.0,963.0,952.0,1365.0,1358.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),3.0,10.0,4.0,4.0,4.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,325.0,342.0,324.0,330.0,327.0,,Income Statement
Normalized Income After Tax,499.0,622.0,628.0,1035.0,1030.0,,Income Statement
Normalzd Inc Avail to Common,495.0,617.0,623.0,1024.0,1020.0,,Income Statement
Basic Normalized EPS,1.39,1.82,2.04,3.61,3.72,,Income Statement
Diluted Normalized EPS,1.38,1.8,2.03,3.59,3.71,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,494.0,603.0,447.0,1022.0,1017.0,,Cash Flow
Depreciation/Depletion,46.0,54.0,51.0,49.0,54.0,,Cash Flow
Deferred Taxes,312.0,335.0,422.0,363.0,105.0,,Cash Flow
Unusual Items,11.0,20.0,192.0,99.0,32.0,,Cash Flow
Other Non-Cash Items,20.0,24.0,32.0,25.0,30.0,,Cash Flow
Non-Cash Items,31.0,44.0,224.0,124.0,62.0,,Cash Flow
"Cash Taxes Pd, Supplemental",6.0,-3.0,-15.0,89.0,137.0,,Cash Flow
"Cash Interest Pd, Suppl",4.0,27.0,1.0,1.0,6.0,,Cash Flow
Inventories,-917.0,-897.0,-569.0,-50.0,-238.0,,Cash Flow
Other Assets,-280.0,-145.0,22.0,43.0,-63.0,,Cash Flow
Payable/Accrued,-24.0,75.0,66.0,-101.0,141.0,,Cash Flow
Changes in Working Capital,-1221.0,-967.0,-481.0,-109.0,-160.0,,Cash Flow
Total Cash from Operations,-338.0,68.0,663.0,1450.0,1078.0,,Cash Flow
Capital Expenditures,-45.0,-39.0,-32.0,-59.0,-58.0,,Cash Flow
Acquisition of Business,,-430.0,,,-164.0,,Cash Flow
Sale of Business,0.0,,0.0,0.0,,,Cash Flow
"Investment, Net",0.0,-15.0,,,-10.0,,Cash Flow
Purchase of Investments,,,-23.0,-1.0,,,Cash Flow
Other Investing Cash Flow,11.0,13.0,5.0,18.0,5.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",11.0,-432.0,-18.0,17.0,-168.0,,Cash Flow
Total Cash from Investing,-35.0,-471.0,-50.0,-42.0,-226.0,,Cash Flow
Financing Cash Flow Items,,,,,-11.0,,Cash Flow
Total Cash Dividends Paid,-116.0,-125.0,-113.0,-104.0,-122.0,,Cash Flow
"Common Stock, Net",-443.0,-603.0,-916.0,-302.0,-274.0,,Cash Flow
Options Exercised,11.0,6.0,28.0,7.0,6.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-432.0,-597.0,-889.0,-296.0,-268.0,,Cash Flow
"Short Term Debt, Net",128.0,64.0,106.0,-89.0,-22.0,,Cash Flow
Long Term Debt Issued,125.0,619.0,2720.0,1566.0,0.0,,Cash Flow
Long Term Debt Reduction,-364.0,-1606.0,-2855.0,-1657.0,-310.0,,Cash Flow
"Long Term Debt, Net",259.0,1009.0,-135.0,-91.0,-310.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",387.0,1073.0,-29.0,-180.0,-332.0,,Cash Flow
Total Cash From Financing,-162.0,351.0,-1030.0,-580.0,-734.0,,Cash Flow
Net Change in Cash,-534.0,-52.0,-417.0,828.0,118.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1309.0,775.0,723.0,306.0,1134.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,775.0,723.0,306.0,1134.0,1251.0,,Cash Flow
"Depreciation, Supplemental",46.0,54.0,51.0,49.0,54.0,,Cash Flow
Free Cash Flow,-383.0,29.0,631.0,1391.0,1020.0,,
FCF Growth,,-1.0757180156657964,20.75862068965517,1.2044374009508716,-0.2667145938173976,0.0,
