,2015,2016,2017,2018,2019,2020,Report
Min. Pension Lblty Adj.,-385.0,-399.0,-401.0,-577.0,-551.0,,Balance Sheet
Other Comprehensive Income,-54.0,-53.0,-233.0,-246.0,-262.0,,Balance Sheet
"Other Equity, Total",-445.0,-456.0,-635.0,-825.0,-815.0,,Balance Sheet
Total Equity,23044.0,25100.0,26503.0,28541.0,31728.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,61718.0,65083.0,70540.0,71571.0,77453.0,,Balance Sheet
Ttl Comm. Shares Outs.,261.0,264.0,256.0,257.0,253.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Gross Premiums Written,73481.0,78944.0,83692.0,85472.0,94218.0,,Income Statement
Other Insurance Revenue,5020.0,5334.0,5414.0,5920.0,8968.0,,Income Statement
Reinsurance - Income,-96.0,-83.0,-45.0,-51.0,-45.0,,Income Statement
Total Premiums Earned,78405.0,84194.0,89061.0,91341.0,103141.0,,Income Statement
Net Investment Income,678.0,780.0,867.0,970.0,1005.0,,Income Statement
Realized Gains (Losses),158.0,5.0,145.0,-180.0,114.0,,Income Statement
Total Revenue,79240.0,84978.0,90073.0,92131.0,104260.0,,Income Statement
"Losses,Benies& Adjmts,Total",61117.0,66834.0,72236.0,71895.0,81786.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",12535.0,12558.0,12650.0,14020.0,13364.0,,Income Statement
Depreciation/Amortization,230.0,192.0,168.0,358.0,338.0,,Income Statement
Impair-Assets Held for Sale,83.0,115.0,33.0,26.0,47.0,,Income Statement
Other Unusual Expnse (In),-9.0,0.0,282.0,11.0,2.0,,Income Statement
Unusual Expense (Income),74.0,115.0,316.0,37.0,49.0,,Income Statement
"Other Operat Expse, Total",,,,,1992.0,,Income Statement
Total Operating Expense,73956.0,79700.0,85370.0,86310.0,97529.0,,Income Statement
Total Operating Income,5284.0,5278.0,4703.0,5821.0,6731.0,,Income Statement
"Inter Expse,Net Non-Operat",-653.0,-723.0,-739.0,-753.0,-746.0,,Income Statement
Income Before Tax,4631.0,4555.0,3964.0,5068.0,5985.0,,Income Statement
Income Tax - Total,2071.0,2086.0,1229.0,1346.0,1178.0,,Income Statement
Income After Tax,2560.0,2470.0,2735.0,3722.0,4807.0,,Income Statement
Net Inc Before Extra Items,2560.0,2470.0,2735.0,3722.0,4807.0,,Income Statement
Discontinued Operations,0.0,0.0,,,,,Income Statement
Extraordinary Item,,,1108.0,28.0,0.0,,Income Statement
Total Extraordinary Items,0.0,0.0,1108.0,28.0,0.0,,Income Statement
Total Net Income,2560.0,2470.0,3843.0,3750.0,4807.0,,Income Statement
Income Available to Common Excl. Extra. Items,2560.0,2470.0,2735.0,3722.0,4807.0,,Income Statement
Income Available to Common Incl. Extra. Items,2560.0,2470.0,3843.0,3750.0,4807.0,,Income Statement
Basic/Primary Weighted Average Shares,263.0,263.0,262.0,258.0,256.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,9.73,9.39,10.46,14.42,18.81,,Income Statement
Basic/Primary EPS Incl. Extra. Items,9.73,9.39,14.7,14.53,18.81,,Income Statement
Diluted Weighted Average Shares,273.0,268.0,268.0,264.0,260.0,,Income Statement
Diluted EPS Excl. Extra. Items,9.38,9.21,10.21,14.09,18.47,,Income Statement
Diluted EPS Incl. Extra. Items,9.38,9.21,14.35,14.19,18.47,,Income Statement
Div/Share-ComStockPrimIssue,2.5,2.6,2.7,3.0,3.2,,Income Statement
Gross Divid - Common Stock,662.0,688.0,707.0,785.0,822.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",653.0,723.0,739.0,753.0,746.0,,Income Statement
"Depreciat/Amort, Suppl",678.0,720.0,890.0,650.0,1133.0,,Income Statement
Total Special Items,74.0,115.0,316.0,37.0,49.0,,Income Statement
Normalzd Income Before Tax,4705.0,4671.0,4279.0,5105.0,6034.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),33.0,53.0,98.0,10.0,10.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,2104.0,2138.0,1327.0,1356.0,1188.0,,Income Statement
Normalized Income After Tax,2601.0,2532.0,2952.0,3749.0,4846.0,,Income Statement
Normalzd Inc Avail to Common,2601.0,2532.0,2952.0,3749.0,4846.0,,Income Statement
Basic Normalized EPS,9.89,9.63,11.29,14.53,18.97,,Income Statement
Diluted Normalized EPS,9.53,9.45,11.02,14.19,18.62,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,2560.0,2470.0,3843.0,3750.0,4807.0,,Cash Flow
Depreciation/Depletion,908.0,912.0,890.0,1132.0,1133.0,,Cash Flow
Deferred Taxes,-66.0,127.0,-1272.0,91.0,81.0,,Cash Flow
Discontinued Operations,0.0,0.0,,,,,Cash Flow
Unusual Items,92.0,165.0,331.0,50.0,52.0,,Cash Flow
Other Non-Cash Items,52.0,111.0,170.0,226.0,294.0,,Cash Flow
Non-Cash Items,144.0,276.0,501.0,276.0,346.0,,Cash Flow
"Cash Taxes Pd, Supplemental",1952.0,1665.0,1503.0,738.0,1403.0,,Cash Flow
"Cash Interest Pd, Suppl",604.0,595.0,778.0,728.0,755.0,,Cash Flow
Other Assets,40.0,-147.0,-665.0,-27.0,-218.0,,Cash Flow
Accounts Payable,193.0,322.0,732.0,-1059.0,1826.0,,Cash Flow
Payable/Accrued,-219.0,117.0,922.0,122.0,-593.0,,Cash Flow
Changes in Working Capital,570.0,-580.0,223.0,-1422.0,-306.0,,Cash Flow
Total Cash from Operations,4116.0,3205.0,4185.0,3827.0,6061.0,,Cash Flow
Capital Expenditures,-638.0,-584.0,-800.0,-1208.0,-1077.0,,Cash Flow
Acquisition of Business,-639.0,0.0,-2080.0,-1760.0,0.0,,Cash Flow
Sale of Business,0.0,0.0,,,,,Cash Flow
Sale of Fixed Assets,35.0,0.0,9.0,0.0,,,Cash Flow
Sale/Maturity of Investment,11780.0,11952.0,13461.0,11600.0,21035.0,,Cash Flow
Purchase of Investments,-11859.0,-12067.0,-16375.0,-9671.0,-22954.0,,Cash Flow
Other Investing Cash Flow,170.0,185.0,701.0,-220.0,204.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-513.0,70.0,-4283.0,-51.0,-1715.0,,Cash Flow
Total Cash from Investing,-1152.0,-514.0,-5082.0,-1259.0,-2792.0,,Cash Flow
Financing Cash Flow Items,-119.0,-169.0,-671.0,69.0,-338.0,,Cash Flow
Total Cash Dividends Paid,-657.0,-684.0,-705.0,-776.0,-818.0,,Cash Flow
"Common Stock, Net",-1516.0,0.0,-1998.0,-1685.0,-1701.0,,Cash Flow
Options Exercised,186.0,119.0,226.0,1424.0,186.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1330.0,119.0,-1772.0,-261.0,-1515.0,,Cash Flow
Short Term Debt Issued,,,,23.0,,,Cash Flow
Short Term Debt Reduction,-2620.0,-2860.0,-5149.0,-9250.0,-8069.0,,Cash Flow
"Short Term Debt, Net",-104.0,53.0,757.0,-317.0,-648.0,,Cash Flow
Long Term Debt Issued,1227.0,0.0,5458.0,835.0,2473.0,,Cash Flow
Long Term Debt Reduction,-2697.0,0.0,-2815.0,-1684.0,-1123.0,,Cash Flow
"Long Term Debt, Net",-789.0,-53.0,2817.0,-956.0,1053.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-892.0,0.0,3574.0,-1273.0,405.0,,Cash Flow
Total Cash From Financing,-2997.0,-733.0,427.0,-2241.0,-2266.0,,Cash Flow
Foreign Exchange Effects,-5.0,4.0,4.0,-2.0,0.0,,Cash Flow
Net Change in Cash,-38.0,1962.0,-466.0,325.0,1003.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,2152.0,2114.0,4075.0,3609.0,3934.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,2114.0,4075.0,3609.0,3934.0,4937.0,,Cash Flow
"Depreciation, Supplemental",908.0,912.0,890.0,1132.0,1133.0,,Cash Flow
Free Cash Flow,3478.0,2621.0,3385.0,2619.0,4984.0,,
FCF Growth,,-0.24640598044853368,0.2914917970240367,-0.22629246676514037,0.903016418480336,0.0,
