,2015,2016,2017,2018,2019,2020,Report
Labor & Related Expense,60.0,73.0,84.0,93.0,96.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1033.0,1028.0,1112.0,1110.0,1162.0,,Income Statement
Research & Development,1094.0,1109.0,1205.0,1320.0,1433.0,,Income Statement
Depreciation/Amortization,14.0,7.0,6.0,9.0,23.0,,Income Statement
Restructuring Charge,0.0,0.0,,,,,Income Statement
Impair-Assets Held for Use,,,15.0,,,,Income Statement
Other Unusual Expnse (In),-3.0,0.0,0.0,,14.0,,Income Statement
Unusual Expense (Income),-3.0,0.0,15.0,,14.0,,Income Statement
Total Operating Expense,3567.0,3498.0,3621.0,3716.0,3954.0,,Income Statement
Total Operating Income,948.0,898.0,1224.0,1434.0,996.0,,Income Statement
"Inter Expse,Net Non-Operat",-31.0,-28.0,-47.0,-44.0,-45.0,,Income Statement
"Inter Income, Non-Operating",10.0,15.0,25.0,50.0,88.0,,Income Statement
"Invest Income, Non-Operat",-3.0,1.0,6.0,2.0,41.0,,Income Statement
"Inter/Invest Inc, Non-Oper",7.0,16.0,31.0,52.0,129.0,,Income Statement
OtherNon-OperatInc (Expnse),1.0,-9.0,2.0,7.0,-1.0,,Income Statement
"Other, Net",1.0,-9.0,2.0,7.0,-1.0,,Income Statement
Income Before Tax,925.0,877.0,1210.0,1449.0,1079.0,,Income Statement
Income Tax - Total,50.0,-279.0,243.0,171.0,60.0,,Income Statement
Income After Tax,875.0,1156.0,967.0,1278.0,1019.0,,Income Statement
Net Inc Before Extra Items,875.0,1156.0,967.0,1278.0,1019.0,,Income Statement
Total Extraordinary Items,,,,-235.0,,,Income Statement
Total Net Income,875.0,1156.0,967.0,1043.0,1019.0,,Income Statement
Income Available to Common Excl. Extra. Items,875.0,1156.0,967.0,1278.0,1019.0,,Income Statement
Income Available to Common Incl. Extra. Items,875.0,1156.0,967.0,1043.0,1019.0,,Income Statement
Basic/Primary Weighted Average Shares,311.0,310.0,303.0,308.0,303.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.81,3.73,3.19,4.15,3.36,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.81,3.73,3.19,3.39,3.36,,Income Statement
Dilution Adjustment,,0.0,0.0,0.0,,,Income Statement
Diluted Weighted Average Shares,325.0,330.0,314.0,312.0,306.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.69,3.5,3.08,4.1,3.33,,Income Statement
Diluted EPS Incl. Extra. Items,2.69,3.5,3.08,3.34,3.33,,Income Statement
Div/Share-ComStockPrimIssue,0.0,0.0,,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",31.0,28.0,47.0,44.0,45.0,,Income Statement
"Depreciat/Amort, Suppl",154.0,143.0,123.0,125.0,121.0,,Income Statement
Total Special Items,-3.0,0.0,15.0,,14.0,,Income Statement
Normalzd Income Before Tax,922.0,877.0,1225.0,1449.0,1093.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,0.0,3.0,,1.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,50.0,-279.0,246.0,171.0,61.0,,Income Statement
Normalized Income After Tax,872.0,1156.0,979.0,1278.0,1032.0,,Income Statement
Normalzd Inc Avail to Common,872.0,1156.0,979.0,1278.0,1032.0,,Income Statement
Basic Normalized EPS,2.8,3.73,3.23,4.15,3.41,,Income Statement
Diluted Normalized EPS,2.68,3.5,3.12,4.1,3.37,,Income Statement
Date,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,,Cash Flow
Net Income,875.0,1156.0,967.0,1043.0,1019.0,,Cash Flow
Depreciation/Depletion,220.0,197.0,172.0,136.0,145.0,,Cash Flow
Deferred Taxes,1.0,-403.0,100.0,204.0,-16.0,,Cash Flow
Unusual Items,-3.0,10.0,0.0,0.0,14.0,,Cash Flow
Other Non-Cash Items,144.0,178.0,196.0,242.0,284.0,,Cash Flow
Non-Cash Items,141.0,188.0,196.0,242.0,298.0,,Cash Flow
"Cash Taxes Pd, Supplemental",2.0,35.0,51.0,57.0,100.0,,Cash Flow
"Cash Interest Pd, Suppl",6.0,4.0,43.0,42.0,42.0,,Cash Flow
Accounts Receivable,-54.0,127.0,-136.0,-25.0,-88.0,,Cash Flow
Inventories,19.0,,,,,,Cash Flow
Other Assets,87.0,22.0,3.0,10.0,-24.0,,Cash Flow
Accounts Payable,-46.0,13.0,5.0,-44.0,59.0,,Cash Flow
Accrued Expenses,31.0,-10.0,190.0,43.0,3.0,,Cash Flow
Changes in Working Capital,-170.0,327.0,143.0,67.0,101.0,,Cash Flow
Total Cash from Operations,1067.0,1465.0,1578.0,1692.0,1547.0,,Cash Flow
Capital Expenditures,-95.0,-93.0,-123.0,-107.0,-119.0,,Cash Flow
Acquisition of Business,0.0,0.0,0.0,-150.0,-58.0,,Cash Flow
Sale/Maturity of Investment,727.0,941.0,1281.0,3166.0,1688.0,,Cash Flow
Purchase of Investments,-1102.0,-1332.0,-1917.0,-2287.0,-1342.0,,Cash Flow
Other Investing Cash Flow,0.0,,,,,,Cash Flow
"OtherInvestCashFlowItms,Tot",-375.0,-391.0,-636.0,729.0,288.0,,Cash Flow
Total Cash from Investing,-470.0,-484.0,-759.0,622.0,169.0,,Cash Flow
Financing Cash Flow Items,22.0,-156.0,-130.0,-120.0,-122.0,,Cash Flow
Sale/Issuance of Common,60.0,107.0,72.0,78.0,61.0,,Cash Flow
Repurch/Retirement Common,-337.0,-1018.0,-508.0,-601.0,-1192.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-277.0,-911.0,-436.0,-523.0,-1131.0,,Cash Flow
Long Term Debt Issued,,989.0,0.0,0.0,,,Cash Flow
Long Term Debt Reduction,,-470.0,-163.0,0.0,0.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",,519.0,-163.0,0.0,0.0,,Cash Flow
Total Cash From Financing,-255.0,-548.0,-729.0,-643.0,-1253.0,,Cash Flow
Foreign Exchange Effects,-56.0,-8.0,-18.0,22.0,-13.0,,Cash Flow
Net Change in Cash,286.0,425.0,72.0,1693.0,450.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1782.0,2068.0,2493.0,2565.0,4258.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,2068.0,2493.0,2565.0,4258.0,4708.0,,Cash Flow
"Depreciation, Supplemental",220.0,197.0,172.0,136.0,145.0,,Cash Flow
Free Cash Flow,972.0,1372.0,1455.0,1585.0,1428.0,,
FCF Growth,,0.41152263374485587,0.06049562682215748,0.08934707903780059,-0.0990536277602524,0.0,
