,2015,2016,2017,2018,2019,2020,Report
Other Comprehensive Income,-26.0,-24.0,-23.0,-24.0,-33.0,,Balance Sheet
"Other Equity, Total",-2361.0,-2175.0,-1936.0,-2083.0,-1933.0,,Balance Sheet
Total Equity,17708.0,20482.0,24598.0,23462.0,28959.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,118256.0,129819.0,137217.0,140406.0,152768.0,,Balance Sheet
Ttl Comm. Shares Outs.,849.0,812.0,781.0,755.0,727.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,491.0,531.0,565.0,592.0,623.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Gross Premiums Written,18090.0,19833.0,19097.0,19232.0,19327.0,,Income Statement
Other Insurance Revenue,330.0,394.0,95.0,69.0,84.0,,Income Statement
Reinsurance - Income,-520.0,-608.0,-566.0,-555.0,-547.0,,Income Statement
Total Premiums Earned,17900.0,19619.0,18626.0,18746.0,18864.0,,Income Statement
Net Investment Income,3135.0,3278.0,3220.0,3442.0,3578.0,,Income Statement
Realized Gains (Losses),-10.0,-255.0,-142.0,-349.0,-104.0,,Income Statement
Total Revenue,21025.0,22642.0,21704.0,21839.0,22338.0,,Income Statement
"Losses, Benies & Adjusts",11746.0,12919.0,12181.0,12000.0,11942.0,,Income Statement
Underwriting & Commissions,3141.0,3413.0,3758.0,3968.0,4096.0,,Income Statement
"Losses,Benies& Adjmts,Total",14887.0,16332.0,15939.0,15968.0,16038.0,,Income Statement
Amort. Of Policy Acquisition Costs,1066.0,1141.0,1132.0,1245.0,1282.0,,Income Statement
Selling/Gen/Admin Expense,65.0,75.0,75.0,73.0,54.0,,Income Statement
Advertising Expense,211.0,224.0,210.0,218.0,219.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",276.0,299.0,285.0,291.0,273.0,,Income Statement
Depreciation,94.0,102.0,50.0,48.0,40.0,,Income Statement
Amortiz of Intangibles,6.0,6.0,3.0,1.0,1.0,,Income Statement
Depreciation/Amortization,100.0,108.0,53.0,49.0,41.0,,Income Statement
Unusual Expense (Income),153.0,83.0,37.0,81.0,31.0,,Income Statement
"Other Operat Expse, Total",392.0,344.0,,,,,Income Statement
Total Operating Expense,16874.0,18307.0,17446.0,17634.0,17665.0,,Income Statement
Total Operating Income,4151.0,4335.0,4258.0,4205.0,4673.0,,Income Statement
"Inter Expse,Net Non-Operat",-289.0,-268.0,-240.0,-222.0,-228.0,,Income Statement
Income Before Tax,3862.0,4067.0,4018.0,3983.0,4445.0,,Income Statement
Income Tax - Total,1329.0,1408.0,1347.0,1045.0,1141.0,,Income Statement
Income After Tax,2533.0,2659.0,2671.0,2938.0,3304.0,,Income Statement
Net Inc Before Extra Items,2533.0,2659.0,2671.0,2938.0,3304.0,,Income Statement
Total Extraordinary Items,,,1933.0,-18.0,0.0,,Income Statement
Total Net Income,2533.0,2659.0,4604.0,2920.0,3304.0,,Income Statement
Income Available to Common Excl. Extra. Items,2533.0,2659.0,2671.0,2938.0,3304.0,,Income Statement
Income Available to Common Incl. Extra. Items,2533.0,2659.0,4604.0,2920.0,3304.0,,Income Statement
Basic/Primary Weighted Average Shares,861.0,823.0,792.0,770.0,742.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.94,3.23,3.37,3.82,4.45,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.94,3.23,5.81,3.79,4.45,,Income Statement
Diluted Weighted Average Shares,866.0,828.0,798.0,775.0,746.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.92,3.21,3.35,3.79,4.43,,Income Statement
Diluted EPS Incl. Extra. Items,2.92,3.21,5.77,3.77,4.43,,Income Statement
Div/Share-ComStockPrimIssue,0.79,0.83,0.87,1.04,1.08,,Income Statement
Gross Divid - Common Stock,682.0,685.0,690.0,801.0,801.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",289.0,268.0,240.0,222.0,228.0,,Income Statement
"Depreciat/Amort, Suppl",44.0,48.0,50.0,48.0,40.0,,Income Statement
Total Special Items,153.0,83.0,37.0,81.0,31.0,,Income Statement
Normalzd Income Before Tax,4015.0,4150.0,4055.0,4064.0,4476.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),53.0,29.0,12.0,21.0,8.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,1382.0,1437.0,1359.0,1066.0,1149.0,,Income Statement
Normalized Income After Tax,2633.0,2713.0,2696.0,2998.0,3327.0,,Income Statement
Normalzd Inc Avail to Common,2633.0,2713.0,2696.0,2998.0,3327.0,,Income Statement
Basic Normalized EPS,3.06,3.3,3.4,3.9,4.48,,Income Statement
Diluted Normalized EPS,3.04,3.28,3.38,3.87,4.46,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,2533.0,2659.0,4604.0,2920.0,3304.0,,Cash Flow
Amortization,,,1132.0,1245.0,1282.0,,Cash Flow
Non-Cash Items,-140.0,123.0,151.0,430.0,135.0,,Cash Flow
"Cash Taxes Pd, Supplemental",996.0,1526.0,780.0,998.0,1384.0,,Cash Flow
"Cash Interest Pd, Suppl",236.0,211.0,196.0,181.0,190.0,,Cash Flow
Changes in Working Capital,4383.0,3205.0,241.0,1419.0,734.0,,Cash Flow
Total Cash from Operations,6776.0,5987.0,6128.0,6014.0,5455.0,,Cash Flow
Sale/Maturity of Investment,5770.0,8472.0,7794.0,9987.0,6556.0,,Cash Flow
"Investment, Net",-2229.0,134.0,-2639.0,-655.0,-662.0,,Cash Flow
Purchase of Investments,-6961.0,-11969.0,-10313.0,-9526.0,-7281.0,,Cash Flow
Other Investing Cash Flow,-1477.0,-492.0,-273.0,-3388.0,-1784.0,,Cash Flow
Total Cash from Investing,-4897.0,-3855.0,-5431.0,-3582.0,-3171.0,,Cash Flow
Financing Cash Flow Items,22.0,39.0,35.0,-50.0,21.0,,Cash Flow
Total Cash Dividends Paid,-656.0,-658.0,-661.0,-793.0,-771.0,,Cash Flow
Sale/Issuance of Common,36.0,46.0,33.0,58.0,49.0,,Cash Flow
Repurch/Retirement Common,-1315.0,-1422.0,-1351.0,-1301.0,-1627.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1279.0,-1376.0,-1318.0,-1243.0,-1578.0,,Cash Flow
Long Term Debt Issued,998.0,986.0,1040.0,1020.0,615.0,,Cash Flow
Long Term Debt Reduction,-1272.0,-610.0,-1161.0,-550.0,0.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-274.0,376.0,-121.0,470.0,615.0,,Cash Flow
Total Cash From Financing,-2187.0,-1619.0,-2065.0,-1616.0,-1713.0,,Cash Flow
Foreign Exchange Effects,0.0,-4.0,0.0,30.0,-12.0,,Cash Flow
Net Change in Cash,-308.0,509.0,-1368.0,846.0,559.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,4658.0,4350.0,4859.0,3491.0,4337.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,4350.0,4859.0,3491.0,4337.0,4896.0,,Cash Flow
Free Cash Flow,,,,,,,
FCF Growth,,,,,,,
