,2015,2016,2017,2018,2019,2020,Report
"OtherInvestCashFlowItms,Tot",-256.0,1148.0,1370.0,-296.0,741.0,,Cash Flow
Total Cash from Investing,-3517.0,-1780.0,-966.0,-3212.0,-1928.0,,Cash Flow
Financing Cash Flow Items,-7.0,-8.0,-9.0,-54.0,-3.0,,Cash Flow
Total Cash Dividends Paid,-1757.0,-1799.0,-1831.0,-1951.0,-2132.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1992.0,-23.0,566.0,-3485.0,-3809.0,,Cash Flow
"Short Term Debt, Net",3022.0,140.0,-3058.0,762.0,-138.0,,Cash Flow
Long Term Debt Issued,,,,,9841.0,,Cash Flow
Long Term Debt Reduction,,,,,-8297.0,,Cash Flow
"Long Term Debt, Net",,,,,1544.0,,Cash Flow
Total Debt Issued,5132.0,5115.0,9063.0,8907.0,,,Cash Flow
Total Debt Reduction,-8292.0,-6568.0,-8388.0,-7829.0,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-138.0,-1313.0,-2383.0,1840.0,1406.0,,Cash Flow
Total Cash From Financing,-3894.0,-3143.0,-3657.0,-3650.0,-4538.0,,Cash Flow
Foreign Exchange Effects,-169.0,-28.0,38.0,-126.0,-44.0,,Cash Flow
Net Change in Cash,-881.0,688.0,1121.0,-430.0,402.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,7341.0,6511.0,7199.0,8320.0,7890.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,6460.0,7199.0,8320.0,7890.0,8292.0,,Cash Flow
"Depreciation, Supplemental",3046.0,3034.0,2877.0,2766.0,2577.0,,Cash Flow
Free Cash Flow,3438.0,2711.0,3370.0,3642.0,4243.0,,
FCF Growth,,-0.21146015125072715,0.2430837329398745,0.08071216617210686,0.16501922020867665,0.0,
