,2015,2016,2017,2018,2019,2020,Report
Discontinued Operations,-1.0,3.0,0.0,,,,Income Statement
Extraordinary Item,,,125.0,0.0,0.0,,Income Statement
Total Extraordinary Items,-1.0,3.0,125.0,0.0,0.0,,Income Statement
Total Net Income,355.0,562.0,828.0,900.0,1321.0,,Income Statement
Income Available to Common Excl. Extra. Items,356.0,559.0,703.0,900.0,1321.0,,Income Statement
Income Available to Common Incl. Extra. Items,355.0,562.0,828.0,900.0,1321.0,,Income Statement
Basic/Primary Weighted Average Shares,238.0,319.0,345.0,390.0,413.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.49,1.75,2.04,2.31,3.19,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.49,1.76,2.4,2.31,3.19,,Income Statement
Dilution Adjustment,,0.0,,,,,Income Statement
Diluted Weighted Average Shares,246.0,328.0,353.0,399.0,420.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.45,1.7,1.99,2.26,3.14,,Income Statement
Diluted EPS Incl. Extra. Items,1.44,1.71,2.34,2.26,3.14,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",43.0,217.0,255.0,343.0,412.0,,Income Statement
"Depreciat/Amort, Suppl",87.0,131.0,205.0,284.0,385.0,,Income Statement
Total Special Items,,,116.0,421.0,490.0,,Income Statement
Normalzd Income Before Tax,697.0,1157.0,1250.0,1789.0,2272.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,,46.0,146.0,-127.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,339.0,599.0,497.0,620.0,346.0,,Income Statement
Normalized Income After Tax,358.0,558.0,753.0,1169.0,1926.0,,Income Statement
Normalzd Inc Avail to Common,356.0,559.0,773.0,1175.0,1938.0,,Income Statement
Basic Normalized EPS,1.49,1.75,2.24,3.01,4.69,,Income Statement
Diluted Normalized EPS,1.45,1.7,2.19,2.95,4.61,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,357.0,561.0,808.0,894.0,1309.0,,Cash Flow
Depreciation/Depletion,111.0,278.0,361.0,495.0,643.0,,Cash Flow
Deferred Taxes,-17.0,92.0,-108.0,-129.0,55.0,,Cash Flow
Unusual Items,38.0,-7.0,0.0,0.0,301.0,,Cash Flow
Other Non-Cash Items,27.0,148.0,135.0,145.0,177.0,,Cash Flow
Non-Cash Items,65.0,141.0,135.0,145.0,478.0,,Cash Flow
"Cash Taxes Pd, Supplemental",328.0,556.0,496.0,448.0,612.0,,Cash Flow
"Cash Interest Pd, Suppl",55.0,165.0,237.0,323.0,374.0,,Cash Flow
Accounts Receivable,-360.0,74.0,-50.0,-1173.0,-1076.0,,Cash Flow
Other Assets,-105.0,167.0,-146.0,-38.0,-234.0,,Cash Flow
Payable/Accrued,39.0,402.0,53.0,-533.0,-421.0,,Cash Flow
Changes in Working Capital,142.0,779.0,293.0,-171.0,-1002.0,,Cash Flow
Total Cash from Operations,658.0,1851.0,1489.0,1234.0,1483.0,,Cash Flow
Capital Expenditures,-150.0,-306.0,-422.0,-675.0,-730.0,,Cash Flow
Acquisition of Business,-18.0,-1297.0,-50.0,-2055.0,-36.0,,Cash Flow
Sale of Fixed Assets,7.0,,,,0.0,,Cash Flow
Sale/Maturity of Investment,669.0,1566.0,1862.0,1991.0,1809.0,,Cash Flow
Purchase of Investments,-1321.0,-2432.0,-2656.0,-3846.0,-2575.0,,Cash Flow
Other Investing Cash Flow,,0.0,12.0,0.0,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-663.0,-2163.0,-832.0,-3910.0,-802.0,,Cash Flow
Total Cash from Investing,-813.0,-2469.0,-1254.0,-4585.0,-1532.0,,Cash Flow
Financing Cash Flow Items,3.0,-90.0,-64.0,-90.0,-11.0,,Cash Flow
Sale/Issuance of Common,0.0,0.0,0.0,2779.0,0.0,,Cash Flow
Repurch/Retirement Common,-53.0,-63.0,-65.0,-71.0,-75.0,,Cash Flow
"Common Stock, Net",-53.0,-63.0,-65.0,2708.0,-75.0,,Cash Flow
Options Exercised,13.0,,,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-40.0,-63.0,-65.0,2708.0,-75.0,,Cash Flow
Long Term Debt Issued,1925.0,8946.0,1400.0,6077.0,24721.0,,Cash Flow
Long Term Debt Reduction,-1583.0,-6076.0,-1353.0,-4083.0,-17803.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",342.0,2870.0,47.0,1994.0,6918.0,,Cash Flow
Total Cash From Financing,305.0,2717.0,-82.0,4612.0,6832.0,,Cash Flow
Foreign Exchange Effects,0.0,-1.0,0.0,0.0,-2.0,,Cash Flow
Net Change in Cash,150.0,2098.0,153.0,1261.0,6781.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1610.0,1838.0,3936.0,4089.0,5350.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1760.0,3936.0,4089.0,5350.0,12131.0,,Cash Flow
"Depreciation, Supplemental",111.0,278.0,361.0,495.0,643.0,,Cash Flow
Free Cash Flow,508.0,1545.0,1067.0,559.0,753.0,,
FCF Growth,,2.0413385826771653,-0.3093851132686084,-0.47610121836925956,0.3470483005366727,0.0,
