,2015,2016,2017,2018,2019,2020,Report
Basic/Primary EPS Incl. Extra. Items,2.87,3.01,3.4,3.01,4.91,,Income Statement
Diluted Weighted Average Shares,386.0,377.0,373.0,376.0,370.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.82,2.96,3.35,4.09,4.83,,Income Statement
Diluted EPS Incl. Extra. Items,2.82,2.96,3.35,2.95,4.82,,Income Statement
Div/Share-ComStockPrimIssue,0.92,1.14,1.32,1.48,1.67,,Income Statement
Gross Divid - Common Stock,351.0,425.0,490.0,552.0,612.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",60.0,71.0,103.0,128.0,133.0,,Income Statement
"Depreciat/Amort, Suppl",400.0,401.0,429.0,480.0,506.0,,Income Statement
Total Special Items,0.0,133.0,226.0,231.0,306.0,,Income Statement
Normalzd Income Before Tax,1561.0,1688.0,1843.0,2211.0,2613.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,37.0,50.0,51.0,67.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,467.0,472.0,411.0,487.0,575.0,,Income Statement
Normalized Income After Tax,1093.0,1217.0,1432.0,1724.0,2038.0,,Income Statement
Normalzd Inc Avail to Common,1089.0,1211.0,1425.0,1715.0,2029.0,,Income Statement
Basic Normalized EPS,2.87,3.27,3.88,4.66,5.58,,Income Statement
Diluted Normalized EPS,2.82,3.21,3.82,4.57,5.48,,Income Statement
Date,2015-06-30 00:00:00,2016-06-30 00:00:00,2017-06-30 00:00:00,2018-06-30 00:00:00,2019-06-30 00:00:00,,Cash Flow
Net Income,1093.0,1121.0,1256.0,1117.0,1794.0,,Cash Flow
Depreciation/Depletion,409.0,415.0,464.0,531.0,557.0,,Cash Flow
Deferred Taxes,-53.0,-94.0,-118.0,175.0,-66.0,,Cash Flow
Unusual Items,20.0,36.0,39.0,16.0,107.0,,Cash Flow
Equity in Net Earnings/Loss,,,,0.0,-71.0,,Cash Flow
Other Non-Cash Items,125.0,166.0,138.0,159.0,198.0,,Cash Flow
Non-Cash Items,145.0,202.0,177.0,175.0,234.0,,Cash Flow
"Cash Taxes Pd, Supplemental",417.0,451.0,456.0,351.0,588.0,,Cash Flow
"Cash Interest Pd, Suppl",66.0,79.0,96.0,128.0,131.0,,Cash Flow
Accounts Receivable,103.0,-101.0,-92.0,-105.0,-169.0,,Cash Flow
Inventories,-26.0,-69.0,-85.0,-147.0,-375.0,,Cash Flow
Other Assets,8.0,-72.0,-80.0,1.0,-62.0,,Cash Flow
Accounts Payable,147.0,101.0,54.0,349.0,319.0,,Cash Flow
Accrued Expenses,117.0,286.0,224.0,466.0,285.0,,Cash Flow
Changes in Working Capital,348.0,145.0,21.0,564.0,-2.0,,Cash Flow
Total Cash from Operations,1943.0,1789.0,1800.0,2562.0,2517.0,,Cash Flow
Capital Expenditures,-473.0,-525.0,-504.0,-629.0,-744.0,,Cash Flow
Acquisition of Business,-241.0,-101.0,-1681.0,,,,Cash Flow
Sale of Fixed Assets,,,12.0,0.0,2.0,,Cash Flow
Sale/Maturity of Investment,305.0,1374.0,1226.0,749.0,1229.0,,Cash Flow
Purchase of Investments,-1207.0,-2016.0,-1267.0,-478.0,-14.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-1143.0,-744.0,-1710.0,271.0,1217.0,,Cash Flow
Total Cash from Investing,-1616.0,-1269.0,-2214.0,-358.0,473.0,,Cash Flow
Financing Cash Flow Items,37.0,15.0,31.0,-39.0,-29.0,,Cash Flow
Total Cash Dividends Paid,-350.0,-423.0,-486.0,-546.0,-609.0,,Cash Flow
"Common Stock, Net",-983.0,-890.0,-413.0,-759.0,-1555.0,,Cash Flow
Options Exercised,101.0,84.0,141.0,182.0,192.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-881.0,-806.0,-272.0,-577.0,-1363.0,,Cash Flow
"Short Term Debt, Net",14.0,0.0,165.0,-8.0,-171.0,,Cash Flow
Long Term Debt Issued,294.0,616.0,1498.0,0.0,0.0,,Cash Flow
Long Term Debt Reduction,-8.0,-8.0,-306.0,-2.0,-1.0,,Cash Flow
"Long Term Debt, Net",286.0,609.0,1192.0,-2.0,-1.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",299.0,608.0,1357.0,-10.0,-172.0,,Cash Flow
Total Cash From Financing,-895.0,-605.0,630.0,-1172.0,-2173.0,,Cash Flow
Foreign Exchange Effects,-40.0,-22.0,6.0,13.0,-11.0,,Cash Flow
Net Change in Cash,-608.0,-107.0,222.0,1045.0,806.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1629.0,1021.0,914.0,1136.0,2181.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1021.0,914.0,1136.0,2181.0,2987.0,,Cash Flow
"Depreciation, Supplemental",409.0,415.0,464.0,531.0,557.0,,Cash Flow
Free Cash Flow,1470.0,1264.0,1296.0,1933.0,1773.0,,
FCF Growth,,-0.14013605442176869,0.025316455696202445,0.49151234567901225,-0.08277289187791004,0.0,
