,2015,2016,2017,2018,2019,2020,Report
Ret. Earn.(Accum. Deficit),2650.0,2926.0,3479.0,3833.0,4237.0,,Balance Sheet
Treasury Stock - Common,-1104.0,-1429.0,-1782.0,-1899.0,-2091.0,,Balance Sheet
Cum. Trans. Adjustment,-39.0,-50.0,-32.0,-43.0,-37.0,,Balance Sheet
Min. Pension Lblty Adj.,-12.0,-13.0,-1.0,1.0,0.0,,Balance Sheet
Other Comprehensive Income,4.0,-1.0,-4.0,-12.0,-30.0,,Balance Sheet
"Other Equity, Total",-46.0,-64.0,-36.0,-54.0,-67.0,,Balance Sheet
Total Equity,2023.0,1978.0,2218.0,2454.0,2668.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,4257.0,4354.0,6015.0,6069.0,6657.0,,Balance Sheet
Ttl Comm. Shares Outs.,260.0,254.0,248.0,247.0,245.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,33.0,39.0,45.0,46.0,47.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,3395.0,3493.0,3776.0,4146.0,4358.0,,Income Statement
"Cost of Revenue, Total",1883.0,1903.0,2047.0,2305.0,2374.0,,Income Statement
Selling/Gen/Admin Expense,836.0,852.0,981.0,937.0,1023.0,,Income Statement
Labor & Related Expense,,14.0,16.0,22.0,20.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",836.0,866.0,997.0,959.0,1043.0,,Income Statement
Research & Development,,,,90.0,94.0,,Income Statement
"Inter/Invest Inc, Operating",2.0,,,,,,Income Statement
Other Unusual Expnse (In),,,,,8.0,,Income Statement
Unusual Expense (Income),,,,,8.0,,Income Statement
Total Operating Expense,2721.0,2769.0,3044.0,3354.0,3518.0,,Income Statement
Total Operating Income,674.0,724.0,733.0,792.0,840.0,,Income Statement
"Inter Expse,Net Non-Operat",-31.0,-28.0,-53.0,-79.0,-74.0,,Income Statement
"Inter/Invest Inc, Non-Oper",-1.0,11.0,13.0,11.0,8.0,,Income Statement
OtherNon-OperatInc (Expnse),-7.0,-2.0,0.0,-4.0,-1.0,,Income Statement
"Other, Net",-7.0,-2.0,0.0,-4.0,-1.0,,Income Statement
Income Before Tax,635.0,706.0,693.0,720.0,774.0,,Income Statement
Income Tax - Total,225.0,247.0,222.0,151.0,158.0,,Income Statement
Income After Tax,410.0,459.0,471.0,569.0,616.0,,Income Statement
Net Inc Before Extra Items,410.0,459.0,471.0,569.0,616.0,,Income Statement
Total Extraordinary Items,,,273.0,0.0,,,Income Statement
Total Net Income,410.0,459.0,743.0,569.0,616.0,,Income Statement
Income Available to Common Excl. Extra. Items,410.0,459.0,471.0,569.0,616.0,,Income Statement
Income Available to Common Incl. Extra. Items,410.0,459.0,743.0,569.0,616.0,,Income Statement
Basic/Primary Weighted Average Shares,262.0,258.0,251.0,246.0,246.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.57,1.78,1.88,2.32,2.5,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.57,1.78,2.97,2.32,2.5,,Income Statement
Diluted Weighted Average Shares,267.0,262.0,256.0,251.0,252.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.54,1.75,1.84,2.27,2.44,,Income Statement
Diluted EPS Incl. Extra. Items,1.54,1.75,2.9,2.27,2.44,,Income Statement
Div/Share-ComStockPrimIssue,0.67,0.71,0.76,0.87,0.91,,Income Statement
Gross Divid - Common Stock,175.0,183.0,190.0,213.0,224.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",31.0,28.0,53.0,79.0,74.0,,Income Statement
"Interest Capitalized, Suppl",-1.0,0.0,0.0,,,,Income Statement
"Depreciat/Amort, Suppl",58.0,60.0,61.0,64.0,64.0,,Income Statement
Total Special Items,,,,,8.0,,Income Statement
Normalzd Income Before Tax,635.0,706.0,693.0,720.0,781.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,2.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,225.0,247.0,222.0,151.0,159.0,,Income Statement
Normalized Income After Tax,410.0,459.0,471.0,569.0,622.0,,Income Statement
Normalzd Inc Avail to Common,410.0,459.0,471.0,569.0,622.0,,Income Statement
Basic Normalized EPS,1.57,1.78,1.88,2.32,2.53,,Income Statement
Diluted Normalized EPS,1.54,1.75,1.84,2.27,2.47,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,410.0,459.0,743.0,569.0,616.0,,Cash Flow
Depreciation/Depletion,58.0,60.0,61.0,64.0,64.0,,Cash Flow
Amortization,43.0,48.0,65.0,77.0,113.0,,Cash Flow
Deferred Taxes,24.0,25.0,-238.0,11.0,6.0,,Cash Flow
Unusual Items,19.0,6.0,2.0,4.0,14.0,,Cash Flow
Equity in Net Earnings/Loss,-12.0,-9.0,-11.0,-9.0,-7.0,,Cash Flow
Other Non-Cash Items,26.0,-7.0,58.0,34.0,26.0,,Cash Flow
Non-Cash Items,34.0,-10.0,50.0,29.0,33.0,,Cash Flow
"Cash Taxes Pd, Supplemental",175.0,188.0,198.0,117.0,135.0,,Cash Flow
"Cash Interest Pd, Suppl",29.0,26.0,33.0,75.0,71.0,,Cash Flow
Accounts Receivable,34.0,-13.0,-10.0,-3.0,-9.0,,Cash Flow
Inventories,-39.0,19.0,-25.0,-55.0,-34.0,,Cash Flow
Other Assets,-2.0,2.0,10.0,19.0,5.0,,Cash Flow
Payable/Accrued,22.0,51.0,30.0,55.0,73.0,,Cash Flow
Changes in Working Capital,37.0,74.0,1.0,14.0,33.0,,Cash Flow
Total Cash from Operations,606.0,655.0,682.0,764.0,865.0,,Cash Flow
Capital Expenditures,-62.0,-50.0,-45.0,-60.0,-74.0,,Cash Flow
Acquisition of Business,-75.0,-305.0,-1260.0,-50.0,-475.0,,Cash Flow
Other Investing Cash Flow,-5.0,1.0,2.0,-2.0,-5.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-79.0,-305.0,-1258.0,-52.0,-480.0,,Cash Flow
Total Cash from Investing,-141.0,-355.0,-1303.0,-112.0,-554.0,,Cash Flow
Financing Cash Flow Items,13.0,24.0,-18.0,-4.0,-3.0,,Cash Flow
Total Cash Dividends Paid,-175.0,-183.0,-190.0,-213.0,-224.0,,Cash Flow
"Common Stock, Net",-363.0,-400.0,-400.0,-200.0,-250.0,,Cash Flow
Options Exercised,29.0,51.0,42.0,77.0,53.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-335.0,-350.0,-358.0,-123.0,-197.0,,Cash Flow
"Short Term Debt, Net",212.0,69.0,-156.0,-269.0,251.0,,Cash Flow
Long Term Debt Issued,0.0,0.0,1621.0,0.0,300.0,,Cash Flow
Long Term Debt Reduction,-250.0,0.0,-200.0,0.0,-600.0,,Cash Flow
"Long Term Debt, Net",-250.0,0.0,1421.0,0.0,-300.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-38.0,69.0,1266.0,-269.0,-49.0,,Cash Flow
Total Cash From Financing,-535.0,-440.0,699.0,-609.0,-473.0,,Cash Flow
Foreign Exchange Effects,-23.0,-3.0,14.0,-5.0,1.0,,Cash Flow
Net Change in Cash,-93.0,-142.0,91.0,38.0,-161.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,423.0,330.0,188.0,279.0,317.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,330.0,188.0,279.0,317.0,156.0,,Cash Flow
"Depreciation, Supplemental",58.0,60.0,61.0,64.0,64.0,,Cash Flow
Free Cash Flow,544.0,605.0,637.0,704.0,791.0,,
FCF Growth,,0.1121323529411764,0.05289256198347103,0.10518053375196224,0.12357954545454541,0.0,
