,2015,2016,2017,2018,2019,2020,Report
Labor & Related Expense,26.0,30.0,33.0,35.0,36.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",248.0,254.0,265.0,293.0,329.0,,Income Statement
Research & Development,77.0,75.0,76.0,81.0,98.0,,Income Statement
Depreciation,31.0,34.0,35.0,31.0,30.0,,Income Statement
Amortiz of Intangibles,47.0,47.0,45.0,54.0,49.0,,Income Statement
Depreciation/Amortization,78.0,81.0,80.0,86.0,79.0,,Income Statement
Total Operating Expense,671.0,663.0,694.0,747.0,802.0,,Income Statement
Total Operating Income,404.0,488.0,580.0,687.0,756.0,,Income Statement
"Inter Expse,Net Non-Operat",-62.0,-102.0,-116.0,-133.0,-148.0,,Income Statement
"Inter Income, Non-Operating",1.0,3.0,6.0,20.0,16.0,,Income Statement
"Invest Income, Non-Operat",0.0,2.0,,,,,Income Statement
"Inter/Invest Inc, Non-Oper",2.0,4.0,6.0,20.0,16.0,,Income Statement
OtherNon-OperatInc (Expnse),7.0,-5.0,-3.0,56.0,-21.0,,Income Statement
"Other, Net",7.0,-5.0,-3.0,56.0,-21.0,,Income Statement
Income Before Tax,350.0,386.0,467.0,630.0,603.0,,Income Statement
Income Tax - Total,120.0,125.0,128.0,133.0,40.0,,Income Statement
Income After Tax,230.0,261.0,338.0,497.0,564.0,,Income Statement
Net Inc Before Extra Items,230.0,261.0,338.0,497.0,564.0,,Income Statement
Discontinued Operations,-6.0,0.0,,,,,Income Statement
Extraordinary Item,,,-35.0,11.0,,,Income Statement
Total Extraordinary Items,-6.0,0.0,-35.0,11.0,,,Income Statement
Total Net Income,224.0,261.0,304.0,508.0,564.0,,Income Statement
Total Adjust to Net Income,0.0,0.0,,,,,Income Statement
Income Available to Common Excl. Extra. Items,230.0,261.0,338.0,497.0,564.0,,Income Statement
Income Available to Common Incl. Extra. Items,224.0,261.0,304.0,508.0,564.0,,Income Statement
Basic/Primary Weighted Average Shares,109.0,96.0,90.0,87.0,85.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.11,2.72,3.75,5.7,6.66,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.05,2.72,3.36,5.83,6.66,,Income Statement
Dilution Adjustment,0.0,0.0,,,,,Income Statement
Diluted Weighted Average Shares,110.0,97.0,92.0,90.0,86.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.09,2.7,3.68,5.54,6.59,,Income Statement
Diluted EPS Incl. Extra. Items,2.03,2.7,3.31,5.66,6.59,,Income Statement
Div/Share-ComStockPrimIssue,0.8,1.0,1.32,1.92,2.52,,Income Statement
Gross Divid - Common Stock,88.0,97.0,121.0,172.0,221.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",62.0,102.0,116.0,133.0,148.0,,Income Statement
"Depreciat/Amort, Suppl",31.0,34.0,35.0,31.0,30.0,,Income Statement
Normalzd Income Before Tax,350.0,386.0,467.0,630.0,603.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,120.0,125.0,128.0,133.0,40.0,,Income Statement
Normalized Income After Tax,230.0,261.0,338.0,497.0,564.0,,Income Statement
Normalzd Inc Avail to Common,230.0,261.0,338.0,497.0,564.0,,Income Statement
Basic Normalized EPS,2.11,2.72,3.75,5.7,6.66,,Income Statement
Diluted Normalized EPS,2.09,2.7,3.68,5.54,6.59,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,224.0,261.0,304.0,508.0,564.0,,Cash Flow
Depreciation/Depletion,31.0,34.0,35.0,31.0,30.0,,Cash Flow
Amortization,47.0,47.0,45.0,54.0,49.0,,Cash Flow
Deferred Taxes,-10.0,-17.0,-19.0,-1.0,-21.0,,Cash Flow
Unusual Items,,,,-61.0,17.0,,Cash Flow
Equity in Net Earnings/Loss,,0.0,0.0,,,,Cash Flow
Other Non-Cash Items,29.0,36.0,41.0,42.0,69.0,,Cash Flow
Non-Cash Items,29.0,36.0,41.0,-19.0,86.0,,Cash Flow
"Cash Taxes Pd, Supplemental",130.0,98.0,129.0,143.0,73.0,,Cash Flow
"Cash Interest Pd, Suppl",42.0,89.0,113.0,126.0,141.0,,Cash Flow
Accounts Receivable,-31.0,-18.0,-106.0,-154.0,-26.0,,Cash Flow
Prepaid Expenses,-3.0,42.0,-8.0,-6.0,-21.0,,Cash Flow
Accounts Payable,0.0,-2.0,1.0,2.0,3.0,,Cash Flow
Accrued Expenses,22.0,33.0,25.0,38.0,9.0,,Cash Flow
Changes in Working Capital,1.0,81.0,-2.0,39.0,2.0,,Cash Flow
Total Cash from Operations,321.0,442.0,404.0,613.0,710.0,,Cash Flow
Purchase of Fixed Assets,-41.0,-32.0,-33.0,-30.0,-29.0,,Cash Flow
Software Development Costs,-9.0,-10.0,-16.0,-19.0,-25.0,,Cash Flow
Capital Expenditures,-49.0,-43.0,-49.0,-49.0,-54.0,,Cash Flow
Acquisition of Business,-7.0,0.0,0.0,,-18.0,,Cash Flow
Sale of Business,0.0,1.0,0.0,84.0,0.0,,Cash Flow
Sale of Fixed Assets,0.0,0.0,0.0,0.0,0.0,,Cash Flow
Sale/Maturity of Investment,7.0,0.0,1.0,,0.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",0.0,1.0,1.0,84.0,-18.0,,Cash Flow
Total Cash from Investing,-49.0,-42.0,-48.0,35.0,-72.0,,Cash Flow
Financing Cash Flow Items,-10.0,-7.0,0.0,-6.0,-12.0,,Cash Flow
Total Cash Dividends Paid,-88.0,-96.0,-120.0,-171.0,-223.0,,Cash Flow
"Common Stock, Net",-701.0,-775.0,-150.0,-950.0,-292.0,,Cash Flow
Options Exercised,4.0,5.0,3.0,1.0,3.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-697.0,-770.0,-148.0,-949.0,-289.0,,Cash Flow
Long Term Debt Issued,800.0,500.0,0.0,500.0,1000.0,,Cash Flow
Long Term Debt Reduction,,,,,-513.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",800.0,500.0,0.0,500.0,487.0,,Cash Flow
Total Cash From Financing,5.0,-373.0,-268.0,-626.0,-37.0,,Cash Flow
Foreign Exchange Effects,-8.0,-13.0,9.0,-6.0,1.0,,Cash Flow
Net Change in Cash,269.0,14.0,98.0,15.0,602.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,509.0,778.0,792.0,890.0,904.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,778.0,792.0,890.0,904.0,1507.0,,Cash Flow
"Depreciation, Supplemental",31.0,34.0,35.0,31.0,30.0,,Cash Flow
Free Cash Flow,272.0,399.0,355.0,564.0,656.0,,
FCF Growth,,0.46691176470588225,-0.11027568922305764,0.5887323943661973,0.16312056737588643,0.0,
