,2015,2016,2017,2018,2019,2020,Report
Extraordinary Item,,,-17.0,,,,Income Statement
Tax on Extraordinary Items,-1.0,-48.0,0.0,0.0,,,Income Statement
Total Extraordinary Items,-699.0,266.0,-17.0,0.0,,,Income Statement
Total Net Income,-559.0,628.0,414.0,1061.0,46.0,,Income Statement
Total Adjust to Net Income,-1.0,-1.0,-1.0,-3.0,-2.0,,Income Statement
Income Available to Common Excl. Extra. Items,139.0,361.0,430.0,1058.0,44.0,,Income Statement
Income Available to Common Incl. Extra. Items,-561.0,627.0,413.0,1058.0,44.0,,Income Statement
Basic/Primary Weighted Average Shares,463.0,467.0,469.0,471.0,486.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,0.3,0.77,0.92,2.25,0.09,,Income Statement
Basic/Primary EPS Incl. Extra. Items,-1.21,1.34,0.88,2.25,0.09,,Income Statement
Dilution Adjustment,,,,7.0,0.0,,Income Statement
Diluted Weighted Average Shares,463.0,467.0,469.0,475.0,489.0,,Income Statement
Diluted EPS Excl. Extra. Items,0.3,0.77,0.92,2.24,0.09,,Income Statement
Diluted EPS Incl. Extra. Items,-1.21,1.34,0.88,2.24,0.09,,Income Statement
Div/Share-ComStockPrimIssue,2.26,2.1,1.48,1.48,1.48,,Income Statement
Gross Divid - Common Stock,1047.0,980.0,695.0,697.0,720.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",480.0,464.0,308.0,266.0,226.0,,Income Statement
"Interest Capitalized, Suppl",-9.0,-11.0,,,,,Income Statement
"Depreciat/Amort, Suppl",505.0,568.0,535.0,549.0,660.0,,Income Statement
Funds From Operats - REIT,-11.0,1119.0,661.0,780.0,787.0,,Income Statement
Total Special Items,129.0,-89.0,-118.0,-811.0,105.0,,Income Statement
Normalzd Income Before Tax,266.0,278.0,292.0,248.0,156.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),45.0,-1.0,-41.0,-284.0,37.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,35.0,3.0,-60.0,-302.0,19.0,,Income Statement
Normalized Income After Tax,230.0,275.0,352.0,549.0,137.0,,Income Statement
Normalzd Inc Avail to Common,223.0,273.0,353.0,531.0,112.0,,Income Statement
Basic Normalized EPS,0.48,0.58,0.75,1.13,0.23,,Income Statement
Diluted Normalized EPS,0.48,0.58,0.75,1.13,0.23,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,-546.0,640.0,423.0,1073.0,60.0,,Cash Flow
Depreciation/Depletion,505.0,568.0,535.0,549.0,660.0,,Cash Flow
Deferred Taxes,0.0,47.0,-6.0,-19.0,-18.0,,Cash Flow
Discontinued Operations,6.0,5.0,0.0,0.0,,,Cash Flow
Unusual Items,1442.0,-119.0,-120.0,-836.0,90.0,,Cash Flow
Equity in Net Earnings/Loss,-57.0,-11.0,-11.0,3.0,9.0,,Cash Flow
Other Non-Cash Items,-90.0,23.0,2.0,9.0,4.0,,Cash Flow
Non-Cash Items,1301.0,-103.0,-129.0,-825.0,102.0,,Cash Flow
"Cash Taxes Pd, Supplemental",7.0,14.0,10.0,4.0,1.0,,Cash Flow
"Cash Interest Pd, Suppl",452.0,489.0,309.0,276.0,202.0,,Cash Flow
Accounts Receivable,-29.0,-7.0,-25.0,6.0,-50.0,,Cash Flow
Payable/Accrued,-24.0,42.0,5.0,41.0,72.0,,Cash Flow
Changes in Working Capital,-38.0,62.0,24.0,69.0,42.0,,Cash Flow
Total Cash from Operations,1222.0,1214.0,847.0,849.0,846.0,,Cash Flow
Capital Expenditures,-894.0,-888.0,-934.0,-930.0,-2231.0,,Cash Flow
Acquisition of Business,-768.0,,,,,,Cash Flow
Sale of Business,,0.0,0.0,,,,Cash Flow
Sale of Fixed Assets,73.0,648.0,1777.0,2380.0,230.0,,Cash Flow
Sale/Maturity of Investment,31.0,28.0,37.0,26.0,27.0,,Cash Flow
"Investment, Net",0.0,-73.0,0.0,394.0,445.0,,Cash Flow
Purchase of Investments,-70.0,-10.0,-46.0,-12.0,-15.0,,Cash Flow
Other Investing Cash Flow,-32.0,-133.0,413.0,-29.0,95.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-766.0,460.0,2180.0,2759.0,782.0,,Cash Flow
Total Cash from Investing,-1660.0,-429.0,1246.0,1829.0,-1449.0,,Cash Flow
Financing Cash Flow Items,65.0,1615.0,-107.0,175.0,-77.0,,Cash Flow
Total Cash Dividends Paid,-1047.0,-980.0,-695.0,-697.0,-720.0,,Cash Flow
Sale/Issuance of Common,206.0,68.0,28.0,218.0,796.0,,Cash Flow
Repurch/Retirement Common,-9.0,-9.0,-5.0,-3.0,-5.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",198.0,59.0,23.0,214.0,791.0,,Cash Flow
Long Term Debt Issued,2269.0,0.0,5.0,224.0,2297.0,,Cash Flow
Long Term Debt Reduction,,-540.0,-1151.0,-4360.0,-9251.0,,Cash Flow
"Long Term Debt, Net",1910.0,-1748.0,-1369.0,-2313.0,654.0,,Cash Flow
Total Debt Reduction,-512.0,,,,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1398.0,-1748.0,-1369.0,-2313.0,654.0,,Cash Flow
Total Cash From Financing,614.0,-1054.0,-2148.0,-2621.0,647.0,,Cash Flow
Foreign Exchange Effects,-2.0,-1.0,0.0,0.0,0.0,,Cash Flow
Net Change in Cash,174.0,-270.0,-55.0,58.0,45.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,233.0,407.0,137.0,82.0,140.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,407.0,137.0,82.0,140.0,185.0,,Cash Flow
"Depreciation, Supplemental",505.0,568.0,535.0,549.0,660.0,,Cash Flow
Free Cash Flow,328.0,326.0,-87.0,-81.0,-1385.0,,
FCF Growth,,-0.0060975609756097615,-1.2668711656441718,-0.06896551724137934,16.098765432098766,0.0,
