,2015,2016,2017,2018,2019,2020,Report
Restructuring Charge,65.0,167.0,129.0,109.0,148.0,,Income Statement
Litigation,0.0,300.0,10.0,0.0,0.0,,Income Statement
Impair-Assets Held for Use,,,,34.0,11.0,,Income Statement
Other Unusual Expnse (In),98.0,73.0,8.0,14.0,11.0,,Income Statement
Unusual Expense (Income),163.0,540.0,147.0,157.0,170.0,,Income Statement
Total Operating Expense,9727.0,11108.0,11486.0,12976.0,13092.0,,Income Statement
Total Operating Income,1137.0,1166.0,1398.0,1459.0,1265.0,,Income Statement
"Inter Expse,Net Non-Operat",-124.0,-155.0,-140.0,-141.0,-164.0,,Income Statement
"Inter Income, Non-Operating",5.0,1.0,7.0,21.0,13.0,,Income Statement
"Invest Income, Non-Operat",,,,1.0,,,Income Statement
"Inter/Invest Inc, Non-Oper",5.0,1.0,7.0,22.0,13.0,,Income Statement
OtherNon-OperatInc (Expnse),-21.0,-12.0,-10.0,-6.0,12.0,,Income Statement
"Other, Net",-21.0,-12.0,-10.0,-6.0,12.0,,Income Statement
Income Before Tax,997.0,1000.0,1255.0,1334.0,1126.0,,Income Statement
Income Tax - Total,161.0,167.0,173.0,220.0,132.0,,Income Statement
Income After Tax,836.0,833.0,1082.0,1114.0,994.0,,Income Statement
Minority Interest,-39.0,-34.0,-42.0,-40.0,-19.0,,Income Statement
Equity In Affiliates,16.0,35.0,31.0,23.0,15.0,,Income Statement
Net Inc Before Extra Items,813.0,834.0,1071.0,1097.0,990.0,,Income Statement
Discontinued Operations,637.0,423.0,334.0,0.0,0.0,,Income Statement
Extraordinary Item,,,-50.0,-30.0,,,Income Statement
Total Extraordinary Items,637.0,423.0,284.0,-30.0,0.0,,Income Statement
Total Net Income,1450.0,1257.0,1355.0,1067.0,990.0,,Income Statement
Income Available to Common Excl. Extra. Items,813.0,834.0,1071.0,1097.0,990.0,,Income Statement
Income Available to Common Incl. Extra. Items,1450.0,1257.0,1355.0,1067.0,990.0,,Income Statement
Basic/Primary Weighted Average Shares,285.0,273.0,267.0,264.0,257.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.85,3.05,4.01,4.15,3.85,,Income Statement
Basic/Primary EPS Incl. Extra. Items,5.08,4.6,5.07,4.04,3.85,,Income Statement
Diluted Weighted Average Shares,287.0,274.0,268.0,265.0,257.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.84,3.05,4.0,4.14,3.85,,Income Statement
Diluted EPS Incl. Extra. Items,5.06,4.59,5.06,4.02,3.85,,Income Statement
Div/Share-ComStockPrimIssue,1.0,1.16,1.16,0.88,0.88,,Income Statement
Gross Divid - Common Stock,286.0,317.0,310.0,233.0,226.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",124.0,155.0,140.0,141.0,165.0,,Income Statement
"Depreciat/Amort, Suppl",274.0,372.0,429.0,518.0,571.0,,Income Statement
Total Special Items,215.0,598.0,184.0,235.0,99.0,,Income Statement
Normalzd Income Before Tax,1212.0,1598.0,1439.0,1569.0,1225.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),35.0,100.0,25.0,39.0,12.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,196.0,267.0,198.0,259.0,144.0,,Income Statement
Normalized Income After Tax,1016.0,1331.0,1241.0,1310.0,1081.0,,Income Statement
Normalzd Inc Avail to Common,993.0,1332.0,1230.0,1293.0,1077.0,,Income Statement
Basic Normalized EPS,3.48,4.88,4.6,4.89,4.2,,Income Statement
Diluted Normalized EPS,3.47,4.87,4.59,4.88,4.19,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1535.0,1326.0,1428.0,1107.0,1009.0,,Cash Flow
Depreciation/Depletion,274.0,372.0,429.0,522.0,571.0,,Cash Flow
Amortization,70.0,117.0,117.0,154.0,146.0,,Cash Flow
Deferred Taxes,-6.0,-121.0,-26.0,-14.0,-33.0,,Cash Flow
Discontinued Operations,-120.0,-11.0,-3.0,-12.0,0.0,,Cash Flow
Unusual Items,45.0,3.0,-1.0,-28.0,34.0,,Cash Flow
Equity in Net Earnings/Loss,1.0,-18.0,-18.0,-11.0,-6.0,,Cash Flow
Other Non-Cash Items,114.0,103.0,120.0,100.0,116.0,,Cash Flow
Non-Cash Items,40.0,77.0,98.0,49.0,144.0,,Cash Flow
"Cash Taxes Pd, Supplemental",231.0,253.0,275.0,283.0,189.0,,Cash Flow
"Cash Interest Pd, Suppl",101.0,144.0,124.0,134.0,153.0,,Cash Flow
Accounts Receivable,-183.0,-207.0,-287.0,55.0,-74.0,,Cash Flow
Inventories,-14.0,-45.0,-224.0,-120.0,8.0,,Cash Flow
Other Assets,-6.0,51.0,-187.0,-165.0,-202.0,,Cash Flow
Accounts Payable,142.0,35.0,268.0,62.0,133.0,,Cash Flow
Accrued Expenses,-101.0,440.0,-72.0,73.0,-9.0,,Cash Flow
Changes in Working Capital,-210.0,170.0,-578.0,-190.0,-213.0,,Cash Flow
Total Cash from Operations,1703.0,1941.0,1468.0,1628.0,1624.0,,Cash Flow
Capital Expenditures,-503.0,-657.0,-698.0,-846.0,-781.0,,Cash Flow
Acquisition of Business,-1657.0,-18.0,-374.0,-1213.0,-344.0,,Cash Flow
Sale of Business,724.0,245.0,0.0,0.0,,,Cash Flow
Sale of Fixed Assets,7.0,19.0,7.0,13.0,14.0,,Cash Flow
"Investment, Net",0.0,-1.0,-28.0,-2.0,0.0,,Cash Flow
Other Investing Cash Flow,-270.0,-166.0,-159.0,0.0,,,Cash Flow
"OtherInvestCashFlowItms,Tot",-1196.0,79.0,-554.0,-1202.0,-330.0,,Cash Flow
Total Cash from Investing,-1699.0,-578.0,-1252.0,-2048.0,-1111.0,,Cash Flow
Financing Cash Flow Items,-122.0,-86.0,370.0,-78.0,-45.0,,Cash Flow
Total Cash Dividends Paid,-286.0,-317.0,-310.0,-233.0,-226.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1159.0,-634.0,-383.0,-499.0,-420.0,,Cash Flow
"Short Term Debt, Net",-214.0,-34.0,-17.0,255.0,80.0,,Cash Flow
Long Term Debt Issued,2043.0,852.0,796.0,0.0,641.0,,Cash Flow
Long Term Debt Reduction,-546.0,-862.0,0.0,0.0,-654.0,,Cash Flow
"Long Term Debt, Net",1497.0,-10.0,796.0,0.0,-38.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1283.0,-44.0,779.0,255.0,42.0,,Cash Flow
Total Cash From Financing,-284.0,-1081.0,456.0,-555.0,-649.0,,Cash Flow
Foreign Exchange Effects,-45.0,-23.0,86.0,-54.0,-3.0,,Cash Flow
Net Change in Cash,-325.0,259.0,758.0,-1029.0,-139.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,904.0,579.0,838.0,1597.0,568.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,579.0,838.0,1596.0,568.0,429.0,,Cash Flow
"Depreciation, Supplemental",274.0,372.0,429.0,522.0,571.0,,Cash Flow
Free Cash Flow,1200.0,1284.0,770.0,782.0,843.0,,
FCF Growth,,0.07000000000000006,-0.40031152647975077,0.01558441558441559,0.07800511508951402,0.0,
