,2015,2016,2017,2018,2019,2020,Report
Gross Divid - Common Stock,1003.0,1025.0,1109.0,1130.0,1173.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",367.0,420.0,448.0,442.0,452.0,,Income Statement
"Interest Capitalized, Suppl",-2.0,-2.0,-5.0,,-9.0,,Income Statement
"Depreciat/Amort, Suppl",831.0,794.0,821.0,870.0,986.0,,Income Statement
Funds From Operats - REIT,1365.0,1441.0,1513.0,1308.0,1436.0,,Income Statement
Total Special Items,117.0,27.0,49.0,171.0,191.0,,Income Statement
Normalzd Income Before Tax,468.0,550.0,633.0,501.0,548.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),41.0,10.0,17.0,60.0,67.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,2.0,-22.0,-2.0,43.0,10.0,,Income Statement
Normalized Income After Tax,466.0,572.0,634.0,458.0,537.0,,Income Statement
Normalzd Inc Avail to Common,464.0,570.0,630.0,451.0,531.0,,Income Statement
Basic Normalized EPS,1.41,1.65,1.77,1.27,1.45,,Income Statement
Diluted Normalized EPS,1.39,1.64,1.76,1.26,1.44,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,419.0,651.0,1361.0,416.0,439.0,,Cash Flow
Depreciation/Depletion,974.0,899.0,888.0,920.0,1046.0,,Cash Flow
Unusual Items,-10.0,-98.0,-712.0,51.0,16.0,,Cash Flow
Equity in Net Earnings/Loss,25.0,3.0,5.0,58.0,4.0,,Cash Flow
Other Non-Cash Items,-69.0,-53.0,-60.0,-8.0,-27.0,,Cash Flow
Non-Cash Items,-54.0,-148.0,-767.0,102.0,-7.0,,Cash Flow
"Cash Interest Pd, Suppl",392.0,395.0,410.0,407.0,411.0,,Cash Flow
Other Assets,42.0,-12.0,-29.0,-23.0,-77.0,,Cash Flow
Accounts Payable,-2.0,-39.0,-35.0,-38.0,27.0,,Cash Flow
Accrued Expenses,20.0,3.0,11.0,5.0,10.0,,Cash Flow
Changes in Working Capital,60.0,-48.0,-53.0,-56.0,-40.0,,Cash Flow
Total Cash from Operations,1399.0,1355.0,1429.0,1381.0,1438.0,,Cash Flow
Capital Expenditures,-227.0,-261.0,-432.0,-463.0,-561.0,,Cash Flow
Sale of Fixed Assets,492.0,301.0,860.0,354.0,148.0,,Cash Flow
Sale/Maturity of Investment,77.0,,,,,,Cash Flow
Purchase of Investments,-2651.0,-1420.0,-726.0,-313.0,-962.0,,Cash Flow
Other Investing Cash Flow,-115.0,166.0,-639.0,746.0,-211.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-2197.0,-953.0,-505.0,787.0,-1025.0,,Cash Flow
Total Cash from Investing,-2424.0,-1214.0,-937.0,324.0,-1585.0,,Cash Flow
Financing Cash Flow Items,1215.0,0.0,-45.0,-40.0,-45.0,,Cash Flow
Cash Divids Paid - Common,-1003.0,-1025.0,-827.0,-1127.0,-1158.0,,Cash Flow
Cash Divs Paid - Preferred,-33.0,,,,,,Cash Flow
Total Cash Dividends Paid,-1037.0,-1025.0,-827.0,-1127.0,-1158.0,,Cash Flow
"Common Stock, Net",491.0,1287.0,74.0,0.0,942.0,,Cash Flow
Options Exercised,,,,,36.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",491.0,1287.0,74.0,0.0,978.0,,Cash Flow
"Long Term Debt, Net",-723.0,-36.0,385.0,321.0,-570.0,,Cash Flow
Total Debt Issued,2513.0,893.0,1112.0,2549.0,3579.0,,Cash Flow
Total Debt Reduction,-1436.0,-1022.0,-1369.0,-3466.0,-2624.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",354.0,-165.0,127.0,-595.0,385.0,,Cash Flow
Total Cash From Financing,1023.0,97.0,-671.0,-1762.0,161.0,,Cash Flow
Foreign Exchange Effects,-1.0,-1.0,1.0,-1.0,1.0,,Cash Flow
Net Change in Cash,-2.0,236.0,-179.0,-57.0,15.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,55.0,131.0,367.0,188.0,131.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,53.0,367.0,188.0,131.0,146.0,,Cash Flow
"Depreciation, Supplemental",974.0,899.0,888.0,920.0,1046.0,,Cash Flow
Free Cash Flow,1172.0,1094.0,997.0,918.0,877.0,,
FCF Growth,,-0.06655290102389078,-0.08866544789762343,-0.0792377131394183,-0.04466230936819171,0.0,
