,2015,2016,2017,2018,2019,2020,Report
Total Liabilities,2533.0,4860.0,5169.0,6611.0,7771.0,,Balance Sheet
Common Stock,3.0,3.0,3.0,3.0,3.0,,Balance Sheet
Additional Paid-In Capital,1091.0,1117.0,1141.0,1415.0,1418.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),2126.0,2590.0,3124.0,3599.0,4140.0,,Balance Sheet
Treasury Stock - Common,,,,-60.0,-352.0,,Balance Sheet
Unrealized Gain (Loss),-1.0,8.0,12.0,14.0,5.0,,Balance Sheet
Cum. Trans. Adjustment,-97.0,-273.0,-72.0,-178.0,-171.0,,Balance Sheet
Min. Pension Lblty Adj.,-8.0,-3.0,-9.0,-8.0,-32.0,,Balance Sheet
Other Comprehensive Income,,,-1.0,-4.0,-3.0,,Balance Sheet
"Other Equity, Total",-105.0,-275.0,-82.0,-189.0,-206.0,,Balance Sheet
Total Equity,3115.0,3443.0,4198.0,4782.0,5009.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,5648.0,8303.0,9367.0,11393.0,12780.0,,Balance Sheet
Ttl Comm. Shares Outs.,306.0,308.0,309.0,316.0,307.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,0.0,0.0,0.0,2.0,13.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,7193.0,8584.0,9737.0,11877.0,12506.0,,Income Statement
"Cost of Revenue, Total",4359.0,5232.0,5937.0,7302.0,7654.0,,Income Statement
Selling/Gen/Admin Expense,1966.0,2337.0,2693.0,3330.0,3553.0,,Income Statement
Labor & Related Expense,21.0,22.0,22.0,22.0,27.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1987.0,2359.0,2715.0,3353.0,3580.0,,Income Statement
Depreciation,122.0,108.0,118.0,138.0,151.0,,Income Statement
Amortiz of Intangibles,,83.0,102.0,137.0,140.0,,Income Statement
Depreciation/Amortization,122.0,191.0,220.0,274.0,291.0,,Income Statement
Restructuring Charge,20.0,16.0,5.0,14.0,35.0,,Income Statement
Impair-Assets Held for Use,,,0.0,33.0,47.0,,Income Statement
Other Unusual Expnse (In),0.0,40.0,11.0,17.0,2.0,,Income Statement
Unusual Expense (Income),20.0,56.0,16.0,65.0,84.0,,Income Statement
Total Operating Expense,6488.0,7839.0,8888.0,10993.0,11609.0,,Income Statement
Total Operating Income,705.0,745.0,848.0,883.0,897.0,,Income Statement
"Inter Expse,Net Non-Operat",-58.0,-88.0,-102.0,-146.0,-139.0,,Income Statement
"Inter Income, Non-Operating",3.0,2.0,20.0,6.0,33.0,,Income Statement
"Invest Income, Non-Operat",0.0,18.0,,,,,Income Statement
"Inter/Invest Inc, Non-Oper",2.0,21.0,20.0,6.0,33.0,,Income Statement
Income Before Tax,649.0,677.0,767.0,743.0,791.0,,Income Statement
Income Tax - Total,220.0,221.0,309.0,191.0,215.0,,Income Statement
Income After Tax,429.0,457.0,458.0,552.0,576.0,,Income Statement
Minority Interest,,,4.0,-3.0,-3.0,,Income Statement
Equity In Affiliates,-6.0,-1.0,6.0,-64.0,-32.0,,Income Statement
Net Inc Before Extra Items,423.0,456.0,468.0,485.0,541.0,,Income Statement
Discontinued Operations,,8.0,-7.0,-4.0,1.0,,Income Statement
Extraordinary Item,,,73.0,0.0,,,Income Statement
Total Extraordinary Items,,8.0,66.0,-4.0,1.0,,Income Statement
Total Net Income,423.0,464.0,534.0,480.0,541.0,,Income Statement
Income Available to Common Excl. Extra. Items,423.0,456.0,468.0,485.0,541.0,,Income Statement
Income Available to Common Incl. Extra. Items,423.0,464.0,534.0,480.0,541.0,,Income Statement
Basic/Primary Weighted Average Shares,305.0,307.0,309.0,314.0,310.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.39,1.49,1.51,1.54,1.74,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.39,1.51,1.73,1.53,1.75,,Income Statement
Diluted Weighted Average Shares,307.0,310.0,311.0,316.0,311.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.38,1.47,1.5,1.53,1.74,,Income Statement
Diluted EPS Incl. Extra. Items,1.38,1.5,1.72,1.52,1.74,,Income Statement
Div/Share-ComStockPrimIssue,0.0,0.0,0.0,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",58.0,88.0,102.0,146.0,139.0,,Income Statement
"Depreciat/Amort, Suppl",94.0,123.0,129.0,157.0,174.0,,Income Statement
Total Special Items,20.0,56.0,16.0,65.0,84.0,,Income Statement
Normalzd Income Before Tax,669.0,733.0,783.0,808.0,875.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),7.0,18.0,7.0,17.0,23.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,226.0,239.0,315.0,208.0,238.0,,Income Statement
Normalized Income After Tax,442.0,495.0,468.0,600.0,637.0,,Income Statement
Normalzd Inc Avail to Common,436.0,494.0,477.0,532.0,602.0,,Income Statement
Basic Normalized EPS,1.43,1.61,1.55,1.69,1.94,,Income Statement
Diluted Normalized EPS,1.42,1.59,1.54,1.69,1.93,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,423.0,464.0,530.0,483.0,545.0,,Cash Flow
Depreciation/Depletion,128.0,206.0,230.0,294.0,314.0,,Cash Flow
Deferred Taxes,22.0,-16.0,-47.0,-2.0,7.0,,Cash Flow
Unusual Items,0.0,45.0,7.0,103.0,88.0,,Cash Flow
Other Non-Cash Items,29.0,24.0,24.0,32.0,11.0,,Cash Flow
Non-Cash Items,29.0,69.0,32.0,135.0,100.0,,Cash Flow
"Cash Taxes Pd, Supplemental",180.0,230.0,273.0,200.0,181.0,,Cash Flow
"Cash Interest Pd, Suppl",55.0,86.0,96.0,138.0,143.0,,Cash Flow
Accounts Receivable,15.0,-51.0,-56.0,0.0,26.0,,Cash Flow
Inventories,-83.0,-64.0,-204.0,-127.0,15.0,,Cash Flow
Accounts Payable,-4.0,19.0,45.0,-78.0,4.0,,Cash Flow
Changes in Working Capital,-58.0,-88.0,-227.0,-200.0,98.0,,Cash Flow
Total Cash from Operations,544.0,635.0,519.0,711.0,1064.0,,Cash Flow
Capital Expenditures,-170.0,-207.0,-179.0,-250.0,-266.0,,Cash Flow
Acquisition of Business,-161.0,-1349.0,-513.0,-1215.0,-27.0,,Cash Flow
Sale of Business,,,301.0,0.0,18.0,,Cash Flow
Sale of Fixed Assets,,,,28.0,16.0,,Cash Flow
Purchase of Investments,-10.0,-186.0,-8.0,-60.0,-8.0,,Cash Flow
Other Investing Cash Flow,11.0,32.0,14.0,39.0,1.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-160.0,-1503.0,-206.0,-1209.0,1.0,,Cash Flow
Total Cash from Investing,-330.0,-1710.0,-385.0,-1459.0,-265.0,,Cash Flow
Financing Cash Flow Items,-8.0,-21.0,-2.0,-21.0,-8.0,,Cash Flow
"Common Stock, Net",,,,-60.0,-292.0,,Cash Flow
Options Exercised,8.0,8.0,7.0,5.0,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",8.0,8.0,7.0,-55.0,-292.0,,Cash Flow
"Long Term Debt, Net",,,20.0,-67.0,-53.0,,Cash Flow
Total Debt Issued,317.0,3889.0,850.0,2910.0,642.0,,Cash Flow
Total Debt Reduction,-556.0,-2650.0,-988.0,-1884.0,-890.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-239.0,1239.0,-118.0,959.0,-301.0,,Cash Flow
Total Cash From Financing,-239.0,1226.0,-113.0,883.0,-601.0,,Cash Flow
Foreign Exchange Effects,-3.0,-4.0,24.0,-77.0,-1.0,,Cash Flow
Net Change in Cash,-27.0,147.0,45.0,57.0,198.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,115.0,87.0,235.0,280.0,337.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,87.0,235.0,280.0,337.0,535.0,,Cash Flow
"Depreciation, Supplemental",128.0,206.0,230.0,294.0,314.0,,Cash Flow
Free Cash Flow,374.0,428.0,340.0,461.0,798.0,,
FCF Growth,,0.14438502673796783,-0.20560747663551404,0.35588235294117654,0.7310195227765726,0.0,
