,2015,2016,2017,2018,2019,2020,Report
Trsy. Shrs-Comm. Primary Iss.,35.0,39.0,45.0,50.0,55.0,,Balance Sheet
Date,2015-12-26 00:00:00,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,2019-12-28 00:00:00,,Income Statement
Total Revenue,6227.0,6780.0,7256.0,7911.0,8352.0,,Income Statement
"Cost of Revenue, Total",4083.0,4454.0,4764.0,5209.0,5480.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1369.0,1488.0,1640.0,1823.0,1933.0,,Income Statement
Depreciation/Amortization,124.0,143.0,166.0,177.0,196.0,,Income Statement
Total Operating Expense,5576.0,6085.0,6570.0,7209.0,7609.0,,Income Statement
Total Operating Income,651.0,694.0,686.0,702.0,743.0,,Income Statement
"Inter Expse,Net Non-Operat",-3.0,-6.0,-14.0,-18.0,-20.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,1.0,0.0,0.0,,,Income Statement
Income Before Tax,648.0,688.0,673.0,683.0,723.0,,Income Statement
Income Tax - Total,237.0,251.0,245.0,151.0,161.0,,Income Statement
Income After Tax,410.0,437.0,427.0,532.0,562.0,,Income Statement
Net Inc Before Extra Items,410.0,437.0,427.0,532.0,562.0,,Income Statement
Total Extraordinary Items,,,-5.0,0.0,0.0,,Income Statement
Total Net Income,410.0,437.0,423.0,532.0,562.0,,Income Statement
Income Available to Common Excl. Extra. Items,410.0,437.0,427.0,532.0,562.0,,Income Statement
Income Available to Common Incl. Extra. Items,410.0,437.0,423.0,532.0,562.0,,Income Statement
Basic/Primary Weighted Average Shares,136.0,133.0,128.0,123.0,120.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.03,3.29,3.35,4.34,4.7,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.03,3.29,3.31,4.34,4.7,,Income Statement
Diluted Weighted Average Shares,137.0,134.0,128.0,123.0,121.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.0,3.27,3.33,4.31,4.66,,Income Statement
Diluted EPS Incl. Extra. Items,3.0,3.27,3.3,4.31,4.66,,Income Statement
Div/Share-ComStockPrimIssue,0.76,0.92,1.05,1.2,1.36,,Income Statement
Gross Divid - Common Stock,103.0,122.0,134.0,147.0,163.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",3.0,6.0,14.0,18.0,20.0,,Income Statement
"Depreciat/Amort, Suppl",124.0,143.0,166.0,177.0,196.0,,Income Statement
Normalzd Income Before Tax,648.0,688.0,673.0,683.0,723.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,237.0,251.0,245.0,151.0,161.0,,Income Statement
Normalized Income After Tax,410.0,437.0,427.0,532.0,562.0,,Income Statement
Normalzd Inc Avail to Common,410.0,437.0,427.0,532.0,562.0,,Income Statement
Basic Normalized EPS,3.03,3.29,3.35,4.34,4.7,,Income Statement
Diluted Normalized EPS,3.0,3.27,3.33,4.31,4.66,,Income Statement
Date,2015-12-26 00:00:00,2016-12-31 00:00:00,2017-12-30 00:00:00,2018-12-29 00:00:00,2019-12-28 00:00:00,,Cash Flow
Net Income,410.0,437.0,423.0,532.0,562.0,,Cash Flow
Depreciation/Depletion,124.0,143.0,166.0,177.0,196.0,,Cash Flow
Deferred Taxes,-5.0,10.0,27.0,12.0,7.0,,Cash Flow
Unusual Items,0.0,1.0,0.0,-1.0,0.0,,Cash Flow
Other Non-Cash Items,19.0,24.0,29.0,29.0,31.0,,Cash Flow
Non-Cash Items,20.0,24.0,30.0,28.0,31.0,,Cash Flow
"Cash Taxes Pd, Supplemental",227.0,232.0,219.0,147.0,144.0,,Cash Flow
"Cash Interest Pd, Suppl",2.0,6.0,10.0,18.0,19.0,,Cash Flow
Inventories,-169.0,-68.0,-84.0,-136.0,-13.0,,Cash Flow
Prepaid Expenses,-21.0,2.0,2.0,-26.0,14.0,,Cash Flow
Accounts Payable,56.0,82.0,57.0,43.0,23.0,,Cash Flow
Accrued Expenses,17.0,2.0,-4.0,59.0,-4.0,,Cash Flow
Changes in Working Capital,-92.0,37.0,-13.0,-56.0,16.0,,Cash Flow
Total Cash from Operations,456.0,651.0,631.0,694.0,812.0,,Cash Flow
Capital Expenditures,-236.0,-226.0,-250.0,-279.0,-217.0,,Cash Flow
Acquisition of Business,,-144.0,,,,,Cash Flow
Sale of Business,0.0,,1.0,0.0,0.0,,Cash Flow
Sale of Fixed Assets,1.0,0.0,11.0,2.0,2.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",1.0,-143.0,12.0,2.0,2.0,,Cash Flow
Total Cash from Investing,-236.0,-369.0,-238.0,-276.0,-215.0,,Cash Flow
Financing Cash Flow Items,0.0,-1.0,-1.0,0.0,0.0,,Cash Flow
Total Cash Dividends Paid,-103.0,-122.0,-134.0,-147.0,-163.0,,Cash Flow
Sale/Issuance of Common,42.0,41.0,16.0,80.0,116.0,,Cash Flow
Repurch/Retirement Common,-296.0,-333.0,-370.0,-351.0,-537.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-254.0,-292.0,-354.0,-272.0,-421.0,,Cash Flow
Short Term Debt Issued,680.0,945.0,1180.0,1194.0,,,Cash Flow
Short Term Debt Reduction,-530.0,-820.0,-1028.0,-1212.0,,,Cash Flow
"Short Term Debt, Net",150.0,125.0,153.0,-19.0,,,Cash Flow
Long Term Debt Issued,,,,,1002.0,,Cash Flow
Long Term Debt Reduction,-1.0,-1.0,-2.0,-3.0,-1017.0,,Cash Flow
"Long Term Debt, Net",-1.0,-1.0,-2.0,-3.0,-15.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",149.0,124.0,150.0,-22.0,-15.0,,Cash Flow
Total Cash From Financing,-208.0,-291.0,-338.0,-441.0,-599.0,,Cash Flow
Net Change in Cash,13.0,-10.0,55.0,-23.0,-2.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,51.0,64.0,54.0,109.0,86.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,64.0,54.0,109.0,86.0,84.0,,Cash Flow
"Depreciation, Supplemental",124.0,143.0,166.0,177.0,196.0,,Cash Flow
Free Cash Flow,220.0,425.0,381.0,415.0,595.0,,
FCF Growth,,0.9318181818181819,-0.10352941176470587,0.08923884514435687,0.4337349397590362,0.0,
