,2015,2016,2017,2018,2019,2020,Report
Gain(Loss)on Sale of Assets,81.0,155.0,115.0,63.0,32.0,,Income Statement
"Other, Net",,,,,-1.0,,Income Statement
Income Before Tax,248.0,443.0,458.0,414.0,464.0,,Income Statement
Income Tax - Total,,4.0,2.0,0.0,,,Income Statement
Income After Tax,248.0,438.0,457.0,414.0,464.0,,Income Statement
Minority Interest,-16.0,-23.0,-25.0,-23.0,-25.0,,Income Statement
Net Inc Before Extra Items,232.0,415.0,432.0,390.0,439.0,,Income Statement
Discontinued Operations,0.0,,,,,,Income Statement
Extraordinary Item,,,2.0,,,,Income Statement
Total Extraordinary Items,0.0,,2.0,,,,Income Statement
Total Net Income,232.0,415.0,433.0,390.0,439.0,,Income Statement
Total Adjust to Net Income,-5.0,-4.0,0.0,0.0,,,Income Statement
Income Available to Common Excl. Extra. Items,227.0,411.0,432.0,390.0,439.0,,Income Statement
Income Available to Common Incl. Extra. Items,227.0,411.0,433.0,390.0,439.0,,Income Statement
Basic/Primary Weighted Average Shares,65.0,65.0,66.0,66.0,66.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.5,6.28,6.56,5.91,6.67,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.5,6.28,6.58,5.91,6.67,,Income Statement
Diluted Weighted Average Shares,65.0,66.0,66.0,66.0,66.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.49,6.27,6.55,5.9,6.66,,Income Statement
Diluted EPS Incl. Extra. Items,3.49,6.27,6.57,5.9,6.66,,Income Statement
Div/Share-ComStockPrimIssue,5.62,6.24,6.85,7.33,7.71,,Income Statement
Gross Divid - Common Stock,379.0,421.0,461.0,491.0,514.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",205.0,220.0,223.0,220.0,217.0,,Income Statement
"Interest Capitalized, Suppl",-16.0,-12.0,-14.0,-19.0,-24.0,,Income Statement
"Depreciat/Amort, Suppl",453.0,442.0,469.0,480.0,484.0,,Income Statement
Funds From Operats - REIT,654.0,755.0,812.0,872.0,936.0,,Income Statement
Total Special Items,-69.0,-152.0,-112.0,-63.0,-25.0,,Income Statement
Normalzd Income Before Tax,179.0,291.0,346.0,351.0,440.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),0.0,-2.0,0.0,0.0,0.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,0.0,3.0,1.0,0.0,0.0,,Income Statement
Normalized Income After Tax,179.0,288.0,345.0,351.0,440.0,,Income Statement
Normalzd Inc Avail to Common,158.0,261.0,320.0,327.0,414.0,,Income Statement
Basic Normalized EPS,2.43,3.98,4.86,4.95,6.3,,Income Statement
Diluted Normalized EPS,2.43,3.97,4.86,4.95,6.29,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,248.0,438.0,458.0,414.0,464.0,,Cash Flow
Depreciation/Depletion,453.0,442.0,469.0,480.0,484.0,,Cash Flow
Unusual Items,-76.0,-173.0,-160.0,-74.0,-77.0,,Cash Flow
Equity in Net Earnings/Loss,-22.0,-36.0,-42.0,-79.0,-61.0,,Cash Flow
Other Non-Cash Items,-26.0,-20.0,-16.0,-13.0,-28.0,,Cash Flow
Non-Cash Items,-123.0,-228.0,-217.0,-166.0,-166.0,,Cash Flow
"Cash Interest Pd, Suppl",181.0,204.0,212.0,204.0,194.0,,Cash Flow
Other Assets,0.0,-2.0,-3.0,-1.0,6.0,,Cash Flow
Payable/Accrued,-9.0,2.0,-13.0,0.0,30.0,,Cash Flow
Changes in Working Capital,44.0,60.0,60.0,99.0,137.0,,Cash Flow
Total Cash from Operations,622.0,712.0,770.0,827.0,919.0,,Cash Flow
Capital Expenditures,-830.0,-535.0,-487.0,-353.0,-464.0,,Cash Flow
Sale of Fixed Assets,319.0,239.0,132.0,348.0,23.0,,Cash Flow
Sale/Maturity of Investment,9.0,30.0,35.0,32.0,148.0,,Cash Flow
Purchase of Investments,-258.0,-203.0,-361.0,-200.0,-449.0,,Cash Flow
Other Investing Cash Flow,35.0,48.0,112.0,114.0,214.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",105.0,115.0,-81.0,293.0,-64.0,,Cash Flow
Total Cash from Investing,-726.0,-420.0,-568.0,-60.0,-528.0,,Cash Flow
Financing Cash Flow Items,-32.0,-36.0,-67.0,-15.0,-81.0,,Cash Flow
Total Cash Dividends Paid,-367.0,-411.0,-451.0,-505.0,-508.0,,Cash Flow
"Common Stock, Net",332.0,-1.0,89.0,-52.0,16.0,,Cash Flow
"Preferred Stock, Net",0.0,-74.0,,0.0,,,Cash Flow
Options Exercised,27.0,19.0,27.0,6.0,37.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",359.0,-56.0,116.0,-46.0,53.0,,Cash Flow
Total Debt Issued,1346.0,1265.0,1580.0,1042.0,2985.0,,Cash Flow
Total Debt Reduction,-1197.0,-1018.0,-1489.0,-1152.0,-2911.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",149.0,247.0,91.0,-111.0,74.0,,Cash Flow
Total Cash From Financing,107.0,-256.0,-311.0,-676.0,-462.0,,Cash Flow
Net Change in Cash,4.0,35.0,-109.0,90.0,-70.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,26.0,30.0,170.0,61.0,151.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,30.0,65.0,61.0,151.0,81.0,,Cash Flow
"Depreciation, Supplemental",453.0,442.0,469.0,480.0,484.0,,Cash Flow
Free Cash Flow,-208.0,177.0,283.0,474.0,455.0,,
FCF Growth,,-1.8509615384615383,0.5988700564971752,0.6749116607773851,-0.04008438818565396,0.0,
