,2015,2016,2017,2018,2019,2020,Report
Accrued Expenses,232.0,219.0,272.0,262.0,257.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,350.0,0.0,1310.0,0.0,491.0,,Balance Sheet
Customer Advances,2427.0,2279.0,2353.0,2368.0,2320.0,,Balance Sheet
Income Taxes Payable,,941.0,30.0,,,,Balance Sheet
Discontinued Operations,936.0,0.0,,,,,Balance Sheet
Other Current Liabilities,339.0,419.0,477.0,372.0,533.0,,Balance Sheet
"Other Curr. Lblts, Total",3702.0,3639.0,2860.0,2740.0,2853.0,,Balance Sheet
Total Current Liabilities,4453.0,4033.0,4622.0,3170.0,3766.0,,Balance Sheet
Total Long Term Debt,1746.0,2207.0,6876.0,5026.0,3961.0,,Balance Sheet
Total Debt,2096.0,2207.0,8186.0,5026.0,4452.0,,Balance Sheet
Other LT Liabilities,657.0,616.0,788.0,1948.0,1896.0,,Balance Sheet
Discont. Ops. - Lblts,134.0,0.0,,,,,Balance Sheet
"Other Liabilities, Total",791.0,616.0,788.0,1948.0,1896.0,,Balance Sheet
Total Liabilities,7298.0,8091.0,14687.0,10736.0,10200.0,,Balance Sheet
Redeemable Preferred Stock,,,,,0.0,,Balance Sheet
Common Stock,7.0,,,,,,Balance Sheet
Additional Paid-In Capital,6094.0,4309.0,4236.0,4691.0,4812.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),-270.0,-655.0,-761.0,328.0,933.0,,Balance Sheet
Unrealized Gain (Loss),3.0,7.0,5.0,-4.0,-1.0,,Balance Sheet
Cum. Trans. Adjustment,101.0,15.0,7.0,8.0,-5.0,,Balance Sheet
Other Comprehensive Income,,,,,-1.0,,Balance Sheet
"Other Equity, Total",101.0,15.0,7.0,8.0,-6.0,,Balance Sheet
Total Equity,5935.0,3676.0,3487.0,5023.0,5738.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,13233.0,11767.0,18174.0,15759.0,15938.0,,Balance Sheet
Ttl Comm. Shares Outs.,684.0,612.0,608.0,624.0,630.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,214.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-04-03 00:00:00,2016-04-01 00:00:00,2017-03-31 00:00:00,2018-03-30 00:00:00,2019-03-29 00:00:00,,Income Statement
Total Revenue,3956.0,3600.0,4019.0,4834.0,4731.0,,Income Statement
"Cost of Revenue, Total",727.0,615.0,853.0,1032.0,1050.0,,Income Statement
Selling/Gen/Admin Expense,1935.0,1492.0,1714.0,1785.0,1739.0,,Income Statement
Labor & Related Expense,77.0,95.0,309.0,382.0,201.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",2012.0,1587.0,2023.0,2167.0,1940.0,,Income Statement
Research & Development,812.0,748.0,823.0,956.0,913.0,,Income Statement
Depreciation/Amortization,87.0,57.0,147.0,220.0,207.0,,Income Statement
Restructuring Charge,164.0,136.0,77.0,61.0,28.0,,Income Statement
Impair-Assets Held for Use,,,23.0,25.0,2.0,,Income Statement
Other Unusual Expnse (In),,,173.0,-329.0,211.0,,Income Statement
Unusual Expense (Income),164.0,136.0,273.0,-243.0,241.0,,Income Statement
Total Operating Expense,3802.0,3143.0,4119.0,4132.0,4351.0,,Income Statement
Total Operating Income,154.0,457.0,-100.0,702.0,380.0,,Income Statement
"Inter Expse,Net Non-Operat",-78.0,-75.0,-208.0,-256.0,-208.0,,Income Statement
"Inter Income, Non-Operating",11.0,10.0,21.0,,42.0,,Income Statement
"Invest Income, Non-Operat",,,,,-119.0,,Income Statement
"Inter/Invest Inc, Non-Oper",11.0,10.0,21.0,,-77.0,,Income Statement
OtherNon-OperatInc (Expnse),14.0,0.0,25.0,-9.0,13.0,,Income Statement
"Other, Net",14.0,0.0,25.0,-9.0,13.0,,Income Statement
Income Before Tax,101.0,392.0,-262.0,437.0,108.0,,Income Statement
Income Tax - Total,-8.0,1213.0,-26.0,-31.0,149.0,,Income Statement
Income After Tax,109.0,-821.0,-236.0,468.0,-41.0,,Income Statement
Net Inc Before Extra Items,109.0,-821.0,-236.0,468.0,-41.0,,Income Statement
Discontinued Operations,769.0,3309.0,130.0,11.0,15.0,,Income Statement
Extraordinary Item,,,,659.0,57.0,,Income Statement
Total Extraordinary Items,769.0,3309.0,130.0,670.0,72.0,,Income Statement
Total Net Income,878.0,2488.0,-106.0,1138.0,31.0,,Income Statement
Income Available to Common Excl. Extra. Items,109.0,-821.0,-236.0,468.0,-41.0,,Income Statement
Income Available to Common Incl. Extra. Items,878.0,2488.0,-106.0,1138.0,31.0,,Income Statement
Basic/Primary Weighted Average Shares,689.0,670.0,618.0,616.0,632.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,0.16,-1.23,-0.38,0.76,-0.06,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.27,3.71,-0.17,1.85,0.05,,Income Statement
Diluted Weighted Average Shares,696.0,670.0,618.0,668.0,661.0,,Income Statement
Diluted EPS Excl. Extra. Items,0.16,-1.23,-0.38,0.7,-0.06,,Income Statement
Diluted EPS Incl. Extra. Items,1.26,3.71,-0.17,1.7,0.05,,Income Statement
Div/Share-ComStockPrimIssue,0.6,0.6,0.3,0.53,0.3,,Income Statement
Gross Divid - Common Stock,413.0,3000.0,222.0,253.0,217.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",78.0,75.0,208.0,256.0,208.0,,Income Statement
"Depreciat/Amort, Suppl",280.0,213.0,383.0,187.0,172.0,,Income Statement
Total Special Items,164.0,136.0,393.0,-183.0,244.0,,Income Statement
Normalzd Income Before Tax,265.0,528.0,131.0,254.0,352.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),57.0,48.0,138.0,-64.0,85.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,49.0,1261.0,112.0,-95.0,234.0,,Income Statement
Normalized Income After Tax,216.0,-733.0,19.0,349.0,118.0,,Income Statement
Normalzd Inc Avail to Common,216.0,-733.0,19.0,349.0,118.0,,Income Statement
Basic Normalized EPS,0.31,-1.09,0.03,0.57,0.19,,Income Statement
Diluted Normalized EPS,0.31,-1.09,0.03,0.52,0.18,,Income Statement
Date,2015-04-03 00:00:00,2016-04-01 00:00:00,2017-03-31 00:00:00,2018-03-30 00:00:00,2019-03-29 00:00:00,,Cash Flow
Net Income,878.0,2488.0,-106.0,1138.0,31.0,,Cash Flow
Depreciation/Depletion,280.0,213.0,492.0,640.0,615.0,,Cash Flow
Amortization,159.0,86.0,,,,,Cash Flow
Deferred Taxes,-23.0,1082.0,-168.0,-1848.0,-70.0,,Cash Flow
Discontinued Operations,,-3969.0,-194.0,-18.0,-15.0,,Cash Flow
Unusual Items,10.0,13.0,49.0,-572.0,10.0,,Cash Flow
Equity in Net Earnings/Loss,,,,,101.0,,Cash Flow
Other Non-Cash Items,189.0,160.0,472.0,681.0,338.0,,Cash Flow
Non-Cash Items,199.0,-3796.0,327.0,91.0,434.0,,Cash Flow
"Cash Taxes Pd, Supplemental",353.0,302.0,1081.0,354.0,112.0,,Cash Flow
"Cash Interest Pd, Suppl",75.0,70.0,143.0,199.0,183.0,,Cash Flow
Accounts Receivable,-38.0,38.0,45.0,-170.0,113.0,,Cash Flow
Other Assets,22.0,-3.0,84.0,-199.0,-32.0,,Cash Flow
Accounts Payable,-65.0,-69.0,-67.0,-4.0,6.0,,Cash Flow
Accrued Expenses,49.0,-7.0,20.0,-33.0,2.0,,Cash Flow
Changes in Working Capital,-181.0,723.0,-754.0,929.0,485.0,,Cash Flow
Total Cash from Operations,1312.0,796.0,-209.0,950.0,1495.0,,Cash Flow
Capital Expenditures,-381.0,-272.0,-70.0,-142.0,-207.0,,Cash Flow
Acquisition of Business,-39.0,-4.0,-6736.0,-401.0,-180.0,,Cash Flow
Sale of Business,,6535.0,7.0,933.0,0.0,,Cash Flow
Sale of Fixed Assets,,,,,26.0,,Cash Flow
Sale/Maturity of Investment,1024.0,1355.0,31.0,49.0,139.0,,Cash Flow
Purchase of Investments,-1758.0,-378.0,0.0,-436.0,0.0,,Cash Flow
Other Investing Cash Flow,0.0,-63.0,2.0,-24.0,-19.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-773.0,7445.0,-6696.0,121.0,-34.0,,Cash Flow
Total Cash from Investing,-1154.0,7173.0,-6766.0,-21.0,-241.0,,Cash Flow
Financing Cash Flow Items,7.0,-63.0,-72.0,-175.0,-177.0,,Cash Flow
Total Cash Dividends Paid,-413.0,-3030.0,-222.0,-211.0,-217.0,,Cash Flow
Sale/Issuance of Common,116.0,65.0,95.0,121.0,19.0,,Cash Flow
Repurch/Retirement Common,-500.0,-1868.0,-500.0,0.0,-234.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-384.0,-1803.0,-405.0,121.0,-215.0,,Cash Flow
Long Term Debt Issued,,500.0,6069.0,0.0,0.0,,Cash Flow
Long Term Debt Reduction,-21.0,-368.0,-90.0,-3210.0,-600.0,,Cash Flow
"Long Term Debt, Net",-21.0,132.0,5979.0,-3210.0,-600.0,,Cash Flow
Total Debt Issued,0.0,0.0,,,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-21.0,132.0,5979.0,-3210.0,-600.0,,Cash Flow
Total Cash From Financing,-811.0,-4764.0,5280.0,-3475.0,-1209.0,,Cash Flow
Foreign Exchange Effects,-180.0,-96.0,-41.0,73.0,-28.0,,Cash Flow
Net Change in Cash,-833.0,3109.0,-1736.0,-2473.0,17.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,3707.0,2874.0,5983.0,4247.0,1774.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,2874.0,5983.0,4247.0,1774.0,1791.0,,Cash Flow
"Depreciation, Supplemental",280.0,213.0,492.0,640.0,615.0,,Cash Flow
Free Cash Flow,931.0,524.0,-279.0,808.0,1288.0,,
FCF Growth,,-0.43716433941997856,-1.532442748091603,-3.8960573476702507,0.5940594059405941,0.0,
