,2015,2016,2017,2018,2019,2020,Report
Other Assets,-93.0,-827.0,-154.0,-199.0,-298.0,,Cash Flow
Changes in Working Capital,4091.0,3652.0,6001.0,6303.0,4853.0,,Cash Flow
Total Cash from Operations,6184.0,6511.0,8575.0,9342.0,8990.0,,Cash Flow
Sale of Business,0.0,,,,,,Cash Flow
Sale/Maturity of Investment,3538.0,1380.0,3762.0,5668.0,8085.0,,Cash Flow
Purchase of Investments,-5102.0,-3380.0,-3159.0,-7271.0,-7856.0,,Cash Flow
Loans,-9511.0,-11146.0,-9671.0,-16631.0,98.0,,Cash Flow
Other Investing Cash Flow,272.0,-218.0,-474.0,-802.0,-588.0,,Cash Flow
Total Cash from Investing,-10803.0,-13364.0,-9542.0,-19036.0,-261.0,,Cash Flow
Deposits,8273.0,8666.0,4431.0,7509.0,1117.0,,Cash Flow
Other Financing Cash Flow,-40.0,-5.0,-5.0,-34.0,37.0,,Cash Flow
Financing Cash Flow Items,8233.0,8661.0,4426.0,7475.0,1154.0,,Cash Flow
Total Cash Dividends Paid,,-214.0,-446.0,-534.0,-581.0,,Cash Flow
Sale/Issuance of Common,0.0,,,,,,Cash Flow
Repurch/Retirement Common,,-476.0,-1497.0,-1868.0,-3618.0,,Cash Flow
"Common Stock, Net",0.0,-476.0,-1497.0,-1868.0,-3618.0,,Cash Flow
"Preferred Stock, Net",,,,,734.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",0.0,-476.0,-1497.0,-1868.0,-2884.0,,Cash Flow
Long Term Debt Issued,6876.0,4984.0,6043.0,6337.0,5330.0,,Cash Flow
Long Term Debt Reduction,-9338.0,-9150.0,-5410.0,-3157.0,-9477.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-3117.0,-4166.0,633.0,3180.0,-4147.0,,Cash Flow
Total Cash From Financing,5116.0,3805.0,3116.0,8253.0,-6458.0,,Cash Flow
Net Change in Cash,497.0,-3048.0,2149.0,-1441.0,2271.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,11828.0,12716.0,9668.0,11817.0,10376.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,12325.0,9668.0,11817.0,10376.0,12647.0,,Cash Flow
"Depreciation, Supplemental",174.0,219.0,254.0,302.0,367.0,,Cash Flow
Free Cash Flow,,,,,,,
FCF Growth,,,,,,,
