,2015,2016,2017,2018,2019,2020,Report
IncTxsExcl ImpctofSpec Itms,595.0,743.0,830.0,590.0,618.0,,Income Statement
Normalized Income After Tax,1080.0,1315.0,1494.0,1918.0,1929.0,,Income Statement
Normalzd Inc Avail to Common,988.0,1223.0,1413.0,1836.0,1850.0,,Income Statement
Basic Normalized EPS,7.22,7.8,9.29,12.75,13.76,,Income Statement
Diluted Normalized EPS,7.18,7.78,9.26,12.74,13.75,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1080.0,1315.0,1408.0,1918.0,1929.0,,Cash Flow
Depreciation/Depletion,99.0,107.0,110.0,105.0,210.0,,Cash Flow
Amortization,26.0,43.0,31.0,25.0,19.0,,Cash Flow
Deferred Taxes,397.0,174.0,401.0,16.0,58.0,,Cash Flow
Unusual Items,-59.0,-42.0,-38.0,1.0,39.0,,Cash Flow
Other Non-Cash Items,50.0,51.0,56.0,50.0,72.0,,Cash Flow
Non-Cash Items,-9.0,9.0,18.0,51.0,111.0,,Cash Flow
"Cash Taxes Pd, Supplemental",379.0,277.0,494.0,375.0,321.0,,Cash Flow
"Cash Interest Pd, Suppl",400.0,499.0,405.0,516.0,736.0,,Cash Flow
Loan Loss Provision,170.0,190.0,168.0,132.0,176.0,,Cash Flow
Other Assets,-55.0,-49.0,136.0,-19.0,-352.0,,Cash Flow
Changes in Working Capital,150.0,-464.0,814.0,-24.0,30.0,,Cash Flow
Total Cash from Operations,1742.0,1183.0,2782.0,2090.0,2358.0,,Cash Flow
Capital Expenditures,-82.0,-108.0,-79.0,-98.0,-178.0,,Cash Flow
Acquisition of Business,-1933.0,0.0,0.0,,,,Cash Flow
Sale/Maturity of Investment,8894.0,3077.0,3372.0,3127.0,4954.0,,Cash Flow
Purchase of Investments,-3743.0,-3779.0,-1809.0,-1292.0,-1503.0,,Cash Flow
Loans,-1878.0,-2782.0,1969.0,-169.0,-3265.0,,Cash Flow
Other Investing Cash Flow,6456.0,2872.0,-58.0,-2978.0,719.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",7796.0,-613.0,3474.0,-1312.0,905.0,,Cash Flow
Total Cash from Investing,7714.0,-721.0,3395.0,-1410.0,727.0,,Cash Flow
Deposits,504.0,3555.0,-3075.0,-2273.0,4616.0,,Cash Flow
Other Financing Cash Flow,70.0,162.0,11.0,17.0,-25.0,,Cash Flow
Financing Cash Flow Items,574.0,3716.0,-3065.0,-2255.0,4591.0,,Cash Flow
Cash Divids Paid - Common,-375.0,-442.0,-457.0,-510.0,-552.0,,Cash Flow
Cash Divs Paid - Preferred,-81.0,-81.0,-73.0,-73.0,-67.0,,Cash Flow
Total Cash Dividends Paid,-456.0,-523.0,-530.0,-583.0,-620.0,,Cash Flow
"Common Stock, Net",,-641.0,-1206.0,-2194.0,-1350.0,,Cash Flow
Sale/Issuance of Preferred,,495.0,0.0,0.0,396.0,,Cash Flow
Repurch/Retirement Preferd,,-500.0,0.0,0.0,-382.0,,Cash Flow
"Preferred Stock, Net",,-5.0,0.0,0.0,15.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",,-646.0,-1206.0,-2194.0,-1335.0,,Cash Flow
"Short Term Debt, Net",-2167.0,-1937.0,12.0,4223.0,-4336.0,,Cash Flow
Long Term Debt Issued,1500.0,0.0,2146.0,1773.0,0.0,,Cash Flow
Long Term Debt Reduction,-8912.0,-1120.0,-3433.0,-1459.0,-1553.0,,Cash Flow
"Long Term Debt, Net",-7412.0,-1120.0,-1287.0,314.0,-1553.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-9580.0,-3057.0,-1276.0,4537.0,-5890.0,,Cash Flow
Total Cash From Financing,-9462.0,-510.0,-6077.0,-495.0,-3254.0,,Cash Flow
Net Change in Cash,-5.0,-47.0,100.0,185.0,-169.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1373.0,1368.0,1321.0,1421.0,1605.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1368.0,1321.0,1421.0,1605.0,1436.0,,Cash Flow
"Depreciation, Supplemental",99.0,107.0,110.0,105.0,210.0,,Cash Flow
Free Cash Flow,1660.0,1075.0,2703.0,1992.0,2180.0,,
FCF Growth,,-0.3524096385542169,1.514418604651163,-0.26304106548279693,0.0943775100401607,0.0,
