,2015,2016,2017,2018,2019,2020,Report
Tax on Extraordinary Items,-13.0,-113.0,0.0,0.0,,,Income Statement
Total Extraordinary Items,20.0,140.0,89.0,-1.0,,,Income Statement
Total Net Income,508.0,591.0,555.0,599.0,450.0,,Income Statement
Income Available to Common Excl. Extra. Items,488.0,452.0,466.0,600.0,450.0,,Income Statement
Income Available to Common Incl. Extra. Items,508.0,591.0,555.0,599.0,450.0,,Income Statement
Basic/Primary Weighted Average Shares,165.0,168.0,165.0,165.0,164.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.95,2.68,2.82,3.64,2.75,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.07,3.51,3.36,3.63,2.75,,Income Statement
Diluted Weighted Average Shares,168.0,171.0,169.0,168.0,167.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.89,2.64,2.76,3.56,2.7,,Income Statement
Diluted EPS Incl. Extra. Items,3.01,3.45,3.29,3.56,2.7,,Income Statement
Div/Share-ComStockPrimIssue,,,,,1.0,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,164.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",121.0,120.0,119.0,130.0,127.0,,Income Statement
"Depreciat/Amort, Suppl",121.0,126.0,136.0,165.0,186.0,,Income Statement
Total Special Items,,,,,40.0,,Income Statement
Normalzd Income Before Tax,684.0,654.0,691.0,720.0,608.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),,,,,8.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,197.0,202.0,225.0,120.0,127.0,,Income Statement
Normalized Income After Tax,488.0,452.0,466.0,600.0,481.0,,Income Statement
Normalzd Inc Avail to Common,488.0,452.0,466.0,600.0,481.0,,Income Statement
Basic Normalized EPS,2.95,2.68,2.82,3.64,2.94,,Income Statement
Diluted Normalized EPS,2.89,2.64,2.76,3.56,2.89,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,508.0,591.0,555.0,599.0,450.0,,Cash Flow
Depreciation/Depletion,121.0,126.0,136.0,165.0,186.0,,Cash Flow
Amortization,95.0,98.0,102.0,131.0,138.0,,Cash Flow
Deferred Taxes,-4.0,15.0,-74.0,18.0,-29.0,,Cash Flow
Discontinued Operations,0.0,-266.0,0.0,0.0,,,Cash Flow
Unusual Items,-100.0,0.0,0.0,0.0,-1.0,,Cash Flow
Other Non-Cash Items,59.0,52.0,38.0,48.0,60.0,,Cash Flow
Non-Cash Items,-41.0,-214.0,38.0,49.0,59.0,,Cash Flow
"Cash Taxes Pd, Supplemental",159.0,289.0,186.0,103.0,140.0,,Cash Flow
"Cash Interest Pd, Suppl",106.0,117.0,114.0,125.0,120.0,,Cash Flow
Accounts Receivable,-15.0,-6.0,-46.0,-17.0,-70.0,,Cash Flow
Prepaid Expenses,-2.0,-27.0,-31.0,-28.0,-20.0,,Cash Flow
Other Assets,,,,,51.0,,Cash Flow
Accrued Expenses,,,,,-50.0,,Cash Flow
Payable/Accrued,-9.0,-3.0,29.0,68.0,151.0,,Cash Flow
Changes in Working Capital,-14.0,-39.0,-14.0,-27.0,152.0,,Cash Flow
Total Cash from Operations,664.0,578.0,744.0,934.0,956.0,,Cash Flow
Capital Expenditures,-166.0,-157.0,-184.0,-231.0,-217.0,,Cash Flow
Acquisition of Business,-2858.0,-68.0,-873.0,-138.0,-699.0,,Cash Flow
Sale of Fixed Assets,0.0,715.0,0.0,0.0,,,Cash Flow
Sale/Maturity of Investment,1.0,1.0,0.0,1.0,,,Cash Flow
Purchase of Investments,0.0,0.0,0.0,0.0,,,Cash Flow
Other Investing Cash Flow,17.0,3.0,-49.0,103.0,-12.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-2840.0,650.0,-922.0,-34.0,-711.0,,Cash Flow
Total Cash from Investing,-3006.0,493.0,-1106.0,-265.0,-928.0,,Cash Flow
Financing Cash Flow Items,-32.0,-9.0,-11.0,-19.0,-28.0,,Cash Flow
Total Cash Dividends Paid,,,,,-164.0,,Cash Flow
Sale/Issuance of Common,721.0,0.0,0.0,,,,Cash Flow
Repurch/Retirement Common,-20.0,-327.0,-276.0,-439.0,-300.0,,Cash Flow
"Common Stock, Net",700.0,-327.0,-276.0,-439.0,-300.0,,Cash Flow
Options Exercised,39.0,41.0,35.0,87.0,52.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",739.0,-286.0,-241.0,-351.0,-248.0,,Cash Flow
Short Term Debt Issued,830.0,0.0,455.0,0.0,0.0,,Cash Flow
Short Term Debt Reduction,-185.0,0.0,0.0,,-250.0,,Cash Flow
"Short Term Debt, Net",540.0,-770.0,615.0,-300.0,-170.0,,Cash Flow
Long Term Debt Issued,1244.0,0.0,0.0,,620.0,,Cash Flow
Long Term Debt Reduction,-50.0,0.0,0.0,,,,Cash Flow
"Long Term Debt, Net",1194.0,0.0,0.0,,620.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1734.0,-770.0,615.0,-300.0,450.0,,Cash Flow
Total Cash From Financing,2441.0,-1064.0,363.0,-670.0,11.0,,Cash Flow
Foreign Exchange Effects,1.0,-10.0,7.0,-2.0,6.0,,Cash Flow
Net Change in Cash,99.0,-3.0,7.0,-3.0,45.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,39.0,138.0,135.0,142.0,140.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,138.0,135.0,142.0,140.0,185.0,,Cash Flow
"Depreciation, Supplemental",121.0,126.0,136.0,165.0,186.0,,Cash Flow
Free Cash Flow,498.0,421.0,560.0,703.0,739.0,,
FCF Growth,,-0.15461847389558236,0.33016627078384797,0.25535714285714284,0.05120910384068278,0.0,
