,2015,2016,2017,2018,2019,2020,Report
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,5916.0,9181.0,9552.0,10154.0,9715.0,,Income Statement
"Cost of Revenue, Total",3611.0,6210.0,6289.0,6636.0,6496.0,,Income Statement
Selling/Gen/Admin Expense,1247.0,2100.0,2101.0,2100.0,1913.0,,Income Statement
Advertising Expense,214.0,364.0,447.0,397.0,389.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1461.0,2464.0,2548.0,2497.0,2302.0,,Income Statement
Research & Development,113.0,147.0,158.0,151.0,149.0,,Income Statement
Restructuring Charge,77.0,62.0,88.0,87.0,27.0,,Income Statement
Impair-Assets Held for Use,,0.0,84.0,8337.0,1223.0,,Income Statement
Other Unusual Expnse (In),225.0,48.0,32.0,4.0,28.0,,Income Statement
Unusual Expense (Income),302.0,110.0,204.0,8428.0,1278.0,,Income Statement
Total Operating Expense,5487.0,8931.0,9199.0,17712.0,10225.0,,Income Statement
Total Operating Income,429.0,251.0,353.0,-7558.0,-510.0,,Income Statement
"Inter Expse,Net Non-Operat",-97.0,,,,,,Income Statement
"Inter Income, Non-Operating",8.0,,,,,,Income Statement
"Invest Income, Non-Operat",-3.0,29.0,-30.0,6.0,-5.0,,Income Statement
"Inter/Invest Inc, Non-Oper",6.0,29.0,-30.0,6.0,-5.0,,Income Statement
"Inter Inc(Exp),Net Non-Oper",,-404.0,-469.0,-446.0,-303.0,,Income Statement
"Other, Net",0.0,144.0,739.0,7.0,-33.0,,Income Statement
Income Before Tax,338.0,19.0,592.0,-7992.0,-852.0,,Income Statement
Income Tax - Total,78.0,57.0,-186.0,-1359.0,-1038.0,,Income Statement
Income After Tax,259.0,-38.0,779.0,-6633.0,186.0,,Income Statement
Net Inc Before Extra Items,259.0,-38.0,779.0,-6633.0,186.0,,Income Statement
Discontinued Operations,91.0,795.0,837.0,-180.0,-49.0,,Income Statement
Extraordinary Item,,,1392.0,,,,Income Statement
Tax on Extraordinary Items,,-229.0,-259.0,-130.0,-31.0,,Income Statement
Total Extraordinary Items,91.0,566.0,1970.0,-310.0,-80.0,,Income Statement
Total Net Income,350.0,528.0,2749.0,-6943.0,107.0,,Income Statement
Total Adjust to Net Income,0.0,,,,,,Income Statement
Income Available to Common Excl. Extra. Items,259.0,-38.0,779.0,-6633.0,186.0,,Income Statement
Income Available to Common Incl. Extra. Items,350.0,528.0,2749.0,-6943.0,107.0,,Income Statement
Basic/Primary Weighted Average Shares,269.0,421.0,487.0,474.0,423.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,0.96,-0.09,1.6,-14.0,0.44,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.3,1.25,5.65,-14.66,0.25,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
Diluted Weighted Average Shares,272.0,421.0,488.0,474.0,424.0,,Income Statement
Diluted EPS Excl. Extra. Items,0.96,-0.09,1.6,-14.0,0.44,,Income Statement
Diluted EPS Incl. Extra. Items,1.29,1.25,5.63,-14.66,0.25,,Income Statement
Div/Share-ComStockPrimIssue,0.76,0.76,0.88,0.92,0.92,,Income Statement
Gross Divid - Common Stock,206.0,329.0,428.0,436.0,393.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",97.0,,,,1.0,,Income Statement
"Depreciat/Amort, Suppl",95.0,122.0,158.0,245.0,263.0,,Income Statement
Total Special Items,302.0,110.0,204.0,8428.0,1278.0,,Income Statement
Normalzd Income Before Tax,640.0,129.0,797.0,436.0,427.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),70.0,38.0,71.0,2950.0,447.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,148.0,96.0,-115.0,1591.0,-590.0,,Income Statement
Normalized Income After Tax,491.0,33.0,911.0,-1155.0,1017.0,,Income Statement
Normalzd Inc Avail to Common,491.0,33.0,911.0,-1155.0,1017.0,,Income Statement
Basic Normalized EPS,1.82,0.08,1.87,-2.44,2.4,,Income Statement
Diluted Normalized EPS,1.81,0.08,1.87,-2.44,2.4,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,350.0,528.0,2749.0,-6918.0,107.0,,Cash Flow
Depreciation/Depletion,172.0,437.0,636.0,434.0,446.0,,Cash Flow
Deferred Taxes,-7.0,33.0,-1782.0,-1598.0,-1068.0,,Cash Flow
Unusual Items,77.0,-87.0,-632.0,8950.0,1349.0,,Cash Flow
Other Non-Cash Items,62.0,85.0,82.0,80.0,47.0,,Cash Flow
Non-Cash Items,139.0,-2.0,-550.0,9030.0,1395.0,,Cash Flow
"Cash Taxes Pd, Supplemental",55.0,189.0,262.0,292.0,156.0,,Cash Flow
"Cash Interest Pd, Suppl",83.0,316.0,459.0,458.0,304.0,,Cash Flow
Accounts Receivable,-34.0,-325.0,289.0,162.0,311.0,,Cash Flow
Inventories,-98.0,785.0,-350.0,126.0,131.0,,Cash Flow
Accounts Payable,20.0,282.0,211.0,-309.0,-109.0,,Cash Flow
Accrued Expenses,51.0,102.0,-235.0,-246.0,-169.0,,Cash Flow
Changes in Working Capital,-61.0,844.0,-86.0,-268.0,164.0,,Cash Flow
Total Cash from Operations,593.0,1840.0,966.0,680.0,1044.0,,Cash Flow
Capital Expenditures,-211.0,-441.0,-406.0,-384.0,-265.0,,Cash Flow
Acquisition of Business,-574.0,-8635.0,-634.0,0.0,,,Cash Flow
Sale of Fixed Assets,215.0,227.0,2107.0,5133.0,996.0,,Cash Flow
Other Investing Cash Flow,-80.0,25.0,12.0,59.0,5.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-439.0,-8383.0,1485.0,5192.0,1000.0,,Cash Flow
Total Cash from Investing,-650.0,-8825.0,1079.0,4807.0,735.0,,Cash Flow
Financing Cash Flow Items,-6.0,-16.0,-162.0,0.0,-176.0,,Cash Flow
Total Cash Dividends Paid,-206.0,-329.0,-429.0,-435.0,-390.0,,Cash Flow
"Common Stock, Net",-180.0,,-152.0,-1507.0,0.0,,Cash Flow
Options Exercised,,,-19.0,-19.0,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-180.0,,-171.0,-1526.0,0.0,,Cash Flow
"Short Term Debt, Net",-57.0,-641.0,112.0,-904.0,-26.0,,Cash Flow
Long Term Debt Issued,595.0,9415.0,,,,,Cash Flow
Long Term Debt Reduction,,-1100.0,-1512.0,-2580.0,-1272.0,,Cash Flow
"Long Term Debt, Net",595.0,8315.0,-1512.0,-2580.0,-1272.0,,Cash Flow
Total Debt Reduction,,,-34.0,-10.0,-39.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",538.0,7673.0,-1435.0,-3494.0,-1337.0,,Cash Flow
Total Cash From Financing,145.0,7329.0,-2196.0,-5455.0,-1904.0,,Cash Flow
Foreign Exchange Effects,-13.0,-31.0,49.0,-23.0,-1.0,,Cash Flow
Net Change in Cash,75.0,313.0,-102.0,10.0,-125.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,199.0,275.0,588.0,486.0,496.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,275.0,588.0,486.0,496.0,371.0,,Cash Flow
"Depreciation, Supplemental",172.0,437.0,636.0,434.0,446.0,,Cash Flow
Free Cash Flow,382.0,1399.0,560.0,296.0,779.0,,
FCF Growth,,2.662303664921466,-0.5997140814867763,-0.4714285714285714,1.6317567567567566,0.0,
