,2015,2016,2017,2018,2019,2020,Report
"Cost of Revenue, Total",2056.0,2315.0,2439.0,2202.0,2222.0,,Income Statement
Selling/Gen/Admin Expense,961.0,1053.0,1072.0,1284.0,1012.0,,Income Statement
Labor & Related Expense,,58.0,53.0,3.0,25.0,,Income Statement
Advertising Expense,409.0,469.0,502.0,440.0,414.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1370.0,1580.0,1627.0,1727.0,1451.0,,Income Statement
Research & Development,243.0,266.0,269.0,246.0,262.0,,Income Statement
Depreciation/Amortization,44.0,35.0,29.0,29.0,47.0,,Income Statement
"Other Operat Expse, Total",42.0,36.0,36.0,44.0,86.0,,Income Statement
Total Operating Expense,3756.0,4232.0,4399.0,4249.0,4068.0,,Income Statement
Total Operating Income,692.0,788.0,810.0,331.0,652.0,,Income Statement
"Inter Expse,Net Non-Operat",-97.0,-97.0,-98.0,-91.0,-102.0,,Income Statement
"Inter Income, Non-Operating",3.0,9.0,22.0,22.0,30.0,,Income Statement
"Invest Income, Non-Operat",51.0,30.0,24.0,25.0,14.0,,Income Statement
"Inter/Invest Inc, Non-Oper",55.0,39.0,46.0,47.0,44.0,,Income Statement
Gain(Loss)on Sale of Assets,9.0,0.0,0.0,,,,Income Statement
"Other, Net",-55.0,-37.0,28.0,-17.0,0.0,,Income Statement
Income Before Tax,604.0,692.0,786.0,270.0,594.0,,Income Statement
Income Tax - Total,157.0,159.0,73.0,9.0,74.0,,Income Statement
Income After Tax,447.0,533.0,713.0,261.0,520.0,,Income Statement
Minority Interest,5.0,18.0,0.0,0.0,,,Income Statement
Net Inc Before Extra Items,452.0,551.0,713.0,261.0,520.0,,Income Statement
Total Extraordinary Items,,,-316.0,-41.0,0.0,,Income Statement
Total Net Income,452.0,551.0,397.0,220.0,520.0,,Income Statement
Income Available to Common Excl. Extra. Items,452.0,551.0,713.0,261.0,520.0,,Income Statement
Income Available to Common Incl. Extra. Items,452.0,551.0,397.0,220.0,520.0,,Income Statement
Basic/Primary Weighted Average Shares,125.0,125.0,125.0,126.0,128.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,3.61,4.4,5.7,2.07,4.07,,Income Statement
Basic/Primary EPS Incl. Extra. Items,3.61,4.4,3.17,1.75,4.07,,Income Statement
Diluted Weighted Average Shares,127.0,127.0,127.0,127.0,128.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.57,4.34,5.61,2.06,4.05,,Income Statement
Diluted EPS Incl. Extra. Items,3.57,4.34,3.12,1.74,4.05,,Income Statement
Div/Share-ComStockPrimIssue,1.81,1.99,2.22,2.46,2.67,,Income Statement
Gross Divid - Common Stock,230.0,255.0,284.0,318.0,350.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",97.0,97.0,98.0,91.0,102.0,,Income Statement
"Depreciat/Amort, Suppl",112.0,120.0,143.0,139.0,134.0,,Income Statement
Total Special Items,-9.0,0.0,0.0,267.0,18.0,,Income Statement
Normalzd Income Before Tax,595.0,692.0,786.0,538.0,612.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),-2.0,0.0,0.0,9.0,2.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,155.0,159.0,73.0,19.0,76.0,,Income Statement
Normalized Income After Tax,440.0,533.0,713.0,519.0,536.0,,Income Statement
Normalzd Inc Avail to Common,445.0,551.0,713.0,519.0,536.0,,Income Statement
Basic Normalized EPS,3.56,4.4,5.7,4.12,4.19,,Income Statement
Diluted Normalized EPS,3.51,4.34,5.61,4.09,4.17,,Income Statement
Date,2015-12-27 00:00:00,2016-12-25 00:00:00,2017-12-31 00:00:00,2018-12-30 00:00:00,2019-12-29 00:00:00,,Cash Flow
Net Income,447.0,533.0,397.0,220.0,520.0,,Cash Flow
Depreciation/Depletion,112.0,120.0,143.0,139.0,134.0,,Cash Flow
Amortization,44.0,35.0,29.0,29.0,47.0,,Cash Flow
Deferred Taxes,-19.0,-1.0,112.0,-11.0,-15.0,,Cash Flow
Extraordinary Item,0.0,0.0,181.0,27.0,-15.0,,Cash Flow
Unusual Items,0.0,33.0,0.0,118.0,111.0,,Cash Flow
Other Non-Cash Items,77.0,82.0,48.0,53.0,59.0,,Cash Flow
Non-Cash Items,77.0,114.0,229.0,198.0,156.0,,Cash Flow
"Cash Taxes Pd, Supplemental",144.0,99.0,116.0,118.0,103.0,,Cash Flow
"Cash Interest Pd, Suppl",93.0,89.0,89.0,82.0,82.0,,Cash Flow
Accounts Receivable,-228.0,-150.0,-50.0,180.0,-211.0,,Cash Flow
Inventories,-99.0,-12.0,-25.0,-37.0,-5.0,,Cash Flow
Prepaid Expenses,83.0,7.0,24.0,-12.0,18.0,,Cash Flow
Other Assets,-43.0,-49.0,-48.0,-132.0,-34.0,,Cash Flow
Payable/Accrued,169.0,246.0,-80.0,107.0,62.0,,Cash Flow
Changes in Working Capital,-89.0,16.0,-185.0,71.0,-189.0,,Cash Flow
Total Cash from Operations,571.0,817.0,724.0,646.0,653.0,,Cash Flow
Capital Expenditures,-142.0,-155.0,-135.0,-140.0,-134.0,,Cash Flow
Acquisition of Business,0.0,-12.0,0.0,-155.0,-9.0,,Cash Flow
Sale of Business,19.0,0.0,0.0,,,,Cash Flow
"Investment, Net",,,,,80.0,,Cash Flow
Other Investing Cash Flow,20.0,29.0,3.0,9.0,1.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",38.0,17.0,3.0,-146.0,73.0,,Cash Flow
Total Cash from Investing,-104.0,-138.0,-131.0,-286.0,-61.0,,Cash Flow
Financing Cash Flow Items,-8.0,-28.0,-39.0,-65.0,831.0,,Cash Flow
Total Cash Dividends Paid,-226.0,-249.0,-277.0,-309.0,-337.0,,Cash Flow
"Common Stock, Net",-87.0,-150.0,-151.0,-250.0,-61.0,,Cash Flow
Options Exercised,43.0,42.0,29.0,30.0,32.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-44.0,-108.0,-122.0,-220.0,-30.0,,Cash Flow
"Short Term Debt, Net",-87.0,9.0,-18.0,-142.0,-9.0,,Cash Flow
"Long Term Debt, Net",0.0,0.0,144.0,0.0,2355.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-87.0,9.0,125.0,-142.0,2346.0,,Cash Flow
Total Cash From Financing,-365.0,-375.0,-312.0,-737.0,2811.0,,Cash Flow
Foreign Exchange Effects,-19.0,2.0,18.0,-21.0,-5.0,,Cash Flow
Net Change in Cash,84.0,306.0,299.0,-399.0,3398.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,893.0,977.0,1282.0,1581.0,1182.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,977.0,1282.0,1581.0,1182.0,4580.0,,Cash Flow
"Depreciation, Supplemental",112.0,120.0,143.0,139.0,134.0,,Cash Flow
Free Cash Flow,429.0,662.0,589.0,506.0,519.0,,
FCF Growth,,0.543123543123543,-0.11027190332326287,-0.14091680814940577,0.025691699604743157,0.0,
