,2015,2016,2017,2018,2019,2020,Report
"Cash Interest Pd, Suppl",322.0,338.0,320.0,377.0,387.0,,Cash Flow
Accounts Receivable,16.0,-7.0,-21.0,-29.0,-12.0,,Cash Flow
Prepaid Expenses,-63.0,-40.0,-17.0,-38.0,1.0,,Cash Flow
Other Assets,,,0.0,0.0,94.0,,Cash Flow
Accrued Expenses,,,0.0,0.0,-88.0,,Cash Flow
Payable/Accrued,7.0,-11.0,4.0,-3.0,-6.0,,Cash Flow
Changes in Working Capital,-36.0,-36.0,-30.0,-47.0,-4.0,,Cash Flow
Total Cash from Operations,723.0,743.0,818.0,851.0,970.0,,Cash Flow
Capital Expenditures,-209.0,-140.0,-147.0,-150.0,-154.0,,Cash Flow
Acquisition of Business,-610.0,-277.0,-442.0,-452.0,-774.0,,Cash Flow
Sale/Maturity of Investment,90.0,1.0,0.0,151.0,626.0,,Cash Flow
Purchase of Investments,,,,-157.0,-639.0,,Cash Flow
Other Investing Cash Flow,-9.0,-12.0,-17.0,-11.0,-6.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-528.0,-288.0,-458.0,-469.0,-793.0,,Cash Flow
Total Cash from Investing,-737.0,-428.0,-605.0,-618.0,-947.0,,Cash Flow
Financing Cash Flow Items,13.0,8.0,49.0,55.0,-2.0,,Cash Flow
Total Cash Dividends Paid,,,0.0,0.0,-83.0,,Cash Flow
"Common Stock, Net",-450.0,-546.0,-855.0,-796.0,-467.0,,Cash Flow
Options Exercised,,,,,116.0,,Cash Flow
Warrants Converted,-151.0,0.0,,,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-601.0,-546.0,-855.0,-796.0,-351.0,,Cash Flow
Long Term Debt Issued,1259.0,2349.0,2016.0,1751.0,1907.0,,Cash Flow
Long Term Debt Reduction,-1085.0,-2100.0,-1505.0,-3537.0,-1534.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",664.0,249.0,511.0,592.0,373.0,,Cash Flow
Total Cash From Financing,76.0,-289.0,-295.0,-149.0,-62.0,,Cash Flow
Foreign Exchange Effects,-13.0,14.0,0.0,-10.0,2.0,,Cash Flow
Net Change in Cash,49.0,39.0,-82.0,74.0,-37.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,98.0,147.0,186.0,104.0,178.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,147.0,186.0,104.0,178.0,141.0,,Cash Flow
"Depreciation, Supplemental",660.0,638.0,643.0,672.0,697.0,,Cash Flow
Free Cash Flow,514.0,603.0,671.0,701.0,816.0,,
FCF Growth,,0.1731517509727627,0.11276948590381419,0.04470938897168408,0.16405135520684744,0.0,
