,2015,2016,2017,2018,2019,2020,Report
Total Assets,4515.0,2847.0,2694.0,3141.0,3300.0,,Balance Sheet
Payable/Accrued,231.0,260.0,217.0,252.0,250.0,,Balance Sheet
Accrued Expenses,145.0,162.0,184.0,141.0,197.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,0.0,0.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1.0,1.0,1.0,1.0,0.0,,Balance Sheet
Customer Advances,1067.0,244.0,189.0,186.0,205.0,,Balance Sheet
Income Taxes Payable,435.0,374.0,348.0,263.0,272.0,,Balance Sheet
"Other Curr. Lblts, Total",1501.0,617.0,537.0,449.0,477.0,,Balance Sheet
Total Current Liabilities,1878.0,1040.0,939.0,844.0,923.0,,Balance Sheet
Long Term Debt,498.0,1491.0,1487.0,1490.0,1493.0,,Balance Sheet
Capital Lease Obligations,7.0,,6.0,5.0,,,Balance Sheet
Total Long Term Debt,505.0,1491.0,1493.0,1495.0,1493.0,,Balance Sheet
Total Debt,506.0,1492.0,1494.0,1496.0,1493.0,,Balance Sheet
Deferred Income Tax,143.0,133.0,159.0,229.0,198.0,,Balance Sheet
"Other Liabilities, Total",156.0,160.0,164.0,180.0,145.0,,Balance Sheet
Total Liabilities,2682.0,2824.0,2755.0,2747.0,2758.0,,Balance Sheet
Common Stock,3.0,3.0,2.0,2.0,2.0,,Balance Sheet
Additional Paid-In Capital,784.0,758.0,755.0,760.0,768.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),1836.0,40.0,-48.0,363.0,499.0,,Balance Sheet
Treasury Stock - Common,-792.0,-767.0,-755.0,-718.0,-707.0,,Balance Sheet
"Other Equity, Total",2.0,-11.0,-15.0,-14.0,-20.0,,Balance Sheet
Total Equity,1833.0,23.0,-61.0,394.0,542.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,4515.0,2847.0,2694.0,3141.0,3300.0,,Balance Sheet
Ttl Comm. Shares Outs.,275.0,221.0,207.0,209.0,202.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,41.0,40.0,39.0,37.0,36.0,,Balance Sheet
Date,2015-04-30 00:00:00,2016-04-30 00:00:00,2017-04-30 00:00:00,2018-04-30 00:00:00,2019-04-30 00:00:00,,Income Statement
Total Revenue,3079.0,3038.0,3036.0,3160.0,3095.0,,Income Statement
"Cost of Revenue, Total",1555.0,1610.0,1592.0,1740.0,1757.0,,Income Statement
Selling/Gen/Admin Expense,442.0,508.0,427.0,668.0,722.0,,Income Statement
Labor & Related Expense,239.0,229.0,239.0,,,,Income Statement
"Sell/Gen/AdminExpenses,Tot",681.0,737.0,666.0,668.0,722.0,,Income Statement
Depreciation/Amortization,48.0,58.0,62.0,,,,Income Statement
Unusual Expense (Income),,3.0,0.0,,,,Income Statement
Total Operating Expense,2284.0,2407.0,2320.0,2408.0,2479.0,,Income Statement
Total Operating Income,795.0,631.0,716.0,752.0,616.0,,Income Statement
"Inter Expse,Net Non-Operat",-45.0,-69.0,-93.0,-89.0,-87.0,,Income Statement
"Inter Income, Non-Operating",,9.0,0.0,7.0,17.0,,Income Statement
"Invest Income, Non-Operat",,-8.0,0.0,0.0,0.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,1.0,0.0,7.0,16.0,,Income Statement
OtherNon-OperatInc (Expnse),-7.0,7.0,6.0,-1.0,0.0,,Income Statement
"Other, Net",-7.0,7.0,6.0,-1.0,0.0,,Income Statement
Income Before Tax,743.0,569.0,629.0,669.0,545.0,,Income Statement
Income Tax - Total,256.0,186.0,208.0,42.0,100.0,,Income Statement
Income After Tax,487.0,384.0,421.0,627.0,445.0,,Income Statement
Net Inc Before Extra Items,487.0,384.0,421.0,627.0,445.0,,Income Statement
Discontinued Operations,-13.0,-15.0,-19.0,-21.0,-30.0,,Income Statement
Tax on Extraordinary Items,,5.0,7.0,7.0,7.0,,Income Statement
Total Extraordinary Items,-13.0,-9.0,-12.0,-14.0,-23.0,,Income Statement
Total Net Income,474.0,374.0,409.0,613.0,423.0,,Income Statement
Total Adjust to Net Income,-1.0,-1.0,-1.0,-1.0,-1.0,,Income Statement
Income Available to Common Excl. Extra. Items,486.0,383.0,420.0,625.0,444.0,,Income Statement
Income Available to Common Incl. Extra. Items,473.0,374.0,408.0,612.0,421.0,,Income Statement
Basic/Primary Weighted Average Shares,275.0,249.0,213.0,209.0,205.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.77,1.54,1.97,2.99,2.16,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.72,1.5,1.92,2.93,2.05,,Income Statement
Dilution Adjustment,,0.0,,,,,Income Statement
Diluted Weighted Average Shares,277.0,251.0,214.0,210.0,207.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.75,1.53,1.96,2.98,2.15,,Income Statement
Diluted EPS Incl. Extra. Items,1.71,1.49,1.91,2.91,2.04,,Income Statement
Div/Share-ComStockPrimIssue,0.8,0.8,0.88,0.96,1.0,,Income Statement
Gross Divid - Common Stock,220.0,202.0,187.0,201.0,205.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",45.0,69.0,93.0,89.0,87.0,,Income Statement
"Depreciat/Amort, Suppl",101.0,101.0,103.0,103.0,93.0,,Income Statement
Total Special Items,2.0,8.0,-1.0,,,,Income Statement
Normalzd Income Before Tax,745.0,578.0,629.0,669.0,545.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),1.0,3.0,0.0,,,,Income Statement
IncTxsExcl ImpctofSpec Itms,257.0,189.0,208.0,42.0,100.0,,Income Statement
Normalized Income After Tax,488.0,389.0,421.0,627.0,445.0,,Income Statement
Normalzd Inc Avail to Common,487.0,388.0,420.0,625.0,444.0,,Income Statement
Basic Normalized EPS,1.77,1.56,1.97,2.99,2.16,,Income Statement
Diluted Normalized EPS,1.76,1.55,1.96,2.98,2.15,,Income Statement
Date,2015-04-30 00:00:00,2016-04-30 00:00:00,2017-04-30 00:00:00,2018-04-30 00:00:00,2019-04-30 00:00:00,,Cash Flow
Net Income,474.0,374.0,409.0,613.0,423.0,,Cash Flow
Depreciation/Depletion,160.0,174.0,182.0,183.0,167.0,,Cash Flow
Deferred Taxes,18.0,24.0,47.0,37.0,-36.0,,Cash Flow
Non-Cash Items,101.0,99.0,72.0,96.0,94.0,,Cash Flow
"Cash Taxes Pd, Supplemental",237.0,165.0,164.0,8.0,133.0,,Cash Flow
"Cash Interest Pd, Suppl",45.0,59.0,87.0,84.0,82.0,,Cash Flow
Accounts Receivable,-68.0,-71.0,-78.0,-66.0,-74.0,,Cash Flow
Prepaid Expenses,-9.0,4.0,-5.0,-3.0,-5.0,,Cash Flow
Other Assets,26.0,4.0,-6.0,-1.0,,,Cash Flow
Accrued Expenses,-21.0,17.0,23.0,-43.0,,,Cash Flow
Payable/Accrued,1.0,17.0,-30.0,33.0,55.0,,Cash Flow
Changes in Working Capital,-126.0,-126.0,-158.0,-80.0,-41.0,,Cash Flow
Total Cash from Operations,627.0,545.0,552.0,850.0,607.0,,Cash Flow
Capital Expenditures,-123.0,-100.0,-89.0,-99.0,-95.0,,Cash Flow
Acquisition of Business,-113.0,-89.0,-55.0,-43.0,-44.0,,Cash Flow
Sale/Maturity of Investment,92.0,436.0,1.0,0.0,,,Cash Flow
Purchase of Investments,-91.0,,,,,,Cash Flow
Other Investing Cash Flow,86.0,82.0,242.0,29.0,-16.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-26.0,429.0,189.0,-13.0,-60.0,,Cash Flow
Total Cash from Investing,-149.0,330.0,99.0,-112.0,-155.0,,Cash Flow
Financing Cash Flow Items,-32.0,-764.0,-23.0,-9.0,-11.0,,Cash Flow
Total Cash Dividends Paid,-220.0,-202.0,-187.0,-200.0,-205.0,,Cash Flow
"Common Stock, Net",-10.0,-2018.0,-323.0,-9.0,-190.0,,Cash Flow
Options Exercised,17.0,26.0,2.0,28.0,3.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",6.0,-1993.0,-320.0,19.0,-187.0,,Cash Flow
Short Term Debt Issued,1049.0,,,,,,Cash Flow
Short Term Debt Reduction,-1049.0,,,,,,Cash Flow
"Short Term Debt, Net",0.0,,,,,,Cash Flow
Long Term Debt Issued,0.0,2462.0,1700.0,830.0,720.0,,Cash Flow
Long Term Debt Reduction,-400.0,-1465.0,-1700.0,-830.0,-720.0,,Cash Flow
"Long Term Debt, Net",-400.0,997.0,0.0,0.0,0.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-400.0,997.0,0.0,0.0,0.0,,Cash Flow
Total Cash From Financing,-646.0,-1962.0,-530.0,-191.0,-404.0,,Cash Flow
Foreign Exchange Effects,-10.0,-11.0,-4.0,-1.0,-4.0,,Cash Flow
Net Change in Cash,-178.0,-1098.0,117.0,546.0,44.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,2185.0,2099.0,1001.0,1118.0,1664.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,2007.0,1001.0,1118.0,1664.0,1708.0,,Cash Flow
"Depreciation, Supplemental",160.0,174.0,182.0,183.0,167.0,,Cash Flow
Free Cash Flow,504.0,445.0,463.0,751.0,512.0,,
FCF Growth,,-0.11706349206349209,0.04044943820224711,0.6220302375809936,-0.31824234354194403,0.0,
