,2015,2016,2017,2018,2019,2020,Report
Long Term Investments,1242.0,6174.0,6320.0,6610.0,6851.0,,Balance Sheet
Other Long Term Assets,4092.0,467.0,506.0,1060.0,1133.0,,Balance Sheet
Total Assets,68782.0,72688.0,66009.0,68124.0,67598.0,,Balance Sheet
Accounts Payable,10088.0,11000.0,12494.0,13566.0,14341.0,,Balance Sheet
Accrued Expenses,1357.0,1398.0,1228.0,5857.0,5468.0,,Balance Sheet
Notes Payable/ST Debt,0.0,0.0,0.0,430.0,2400.0,,Balance Sheet
Curr. Port. LT Dbt/Cap Ls.,1068.0,323.0,251.0,1536.0,3338.0,,Balance Sheet
Income Taxes Payable,176.0,206.0,329.0,273.0,216.0,,Balance Sheet
Other Current Liabilities,3868.0,4086.0,4245.0,5.0,6.0,,Balance Sheet
"Other Curr. Lblts, Total",4044.0,4292.0,4574.0,278.0,222.0,,Balance Sheet
Total Current Liabilities,16557.0,17013.0,18547.0,21667.0,25769.0,,Balance Sheet
Total Long Term Debt,13315.0,18705.0,12684.0,12431.0,11098.0,,Balance Sheet
Total Debt,14383.0,19028.0,12935.0,14397.0,16836.0,,Balance Sheet
Deferred Income Tax,3538.0,2644.0,2281.0,1815.0,1785.0,,Balance Sheet
Minority Interest,439.0,401.0,808.0,682.0,641.0,,Balance Sheet
Pension Benefits - Underfunded,419.0,,,,,,Balance Sheet
Other LT Liabilities,3653.0,4045.0,4223.0,5522.0,4794.0,,Balance Sheet
"Other Liabilities, Total",4072.0,4045.0,4223.0,5522.0,4794.0,,Balance Sheet
Total Liabilities,37921.0,42808.0,38543.0,42117.0,44087.0,,Balance Sheet
Common Stock,12.0,12.0,12.0,12.0,12.0,,Balance Sheet
Additional Paid-In Capital,9953.0,10111.0,10339.0,10493.0,10639.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),25089.0,27684.0,30137.0,33551.0,35815.0,,Balance Sheet
Treasury Stock - Common,-3977.0,-4934.0,-9971.0,-15047.0,-19057.0,,Balance Sheet
Unrealized Gain (Loss),,,,3.0,3.0,,Balance Sheet
Cum. Trans. Adjustment,,,,-3076.0,-3884.0,,Balance Sheet
Other Equity,-2.0,-1.0,0.0,,-1.0,,Balance Sheet
Min. Pension Lblty Adj.,,,,101.0,-48.0,,Balance Sheet
Other Comprehensive Income,-214.0,-2992.0,-3051.0,-30.0,32.0,,Balance Sheet
"Other Equity, Total",-216.0,-2993.0,-3051.0,-3005.0,-3901.0,,Balance Sheet
Total Equity,30861.0,29880.0,27466.0,26007.0,23511.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,68782.0,72688.0,66009.0,68124.0,67598.0,,Balance Sheet
Ttl Comm. Shares Outs.,1090.0,1083.0,1024.0,952.0,895.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,83.0,90.0,149.0,220.0,277.0,,Balance Sheet
Date,2015-08-31 00:00:00,2016-08-31 00:00:00,2017-08-31 00:00:00,2018-08-31 00:00:00,2019-08-31 00:00:00,,Income Statement
Total Revenue,103444.0,117351.0,118214.0,131537.0,136866.0,,Income Statement
"Cost of Revenue, Total",76520.0,87477.0,89052.0,100745.0,106790.0,,Income Statement
Selling/Gen/Admin Expense,21694.0,22359.0,21623.0,22800.0,23222.0,,Income Statement
Advertising Expense,491.0,598.0,571.0,665.0,585.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",22185.0,22957.0,22194.0,23465.0,23807.0,,Income Statement
Depreciation/Amortization,,369.0,332.0,448.0,567.0,,Income Statement
"Inter/Invest Inc, Operating",-315.0,-56.0,-146.0,-208.0,-303.0,,Income Statement
Restructuring Charge,,424.0,835.0,0.0,477.0,,Income Statement
Litigation,,47.0,0.0,284.0,31.0,,Income Statement
Impair-Assets Held for Use,386.0,30.0,,,,,Income Statement
Impair-Assets Held for Sale,,,,178.0,0.0,,Income Statement
Other Unusual Expnse (In),,-166.0,463.0,514.0,499.0,,Income Statement
Unusual Expense (Income),386.0,335.0,1298.0,976.0,1007.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),0.0,,,,,,Income Statement
Total Operating Expense,98776.0,111082.0,112730.0,125426.0,131868.0,,Income Statement
Total Operating Income,4668.0,6269.0,5484.0,6111.0,4998.0,,Income Statement
"Inter Expse, Non-Operating",-607.0,-596.0,-693.0,-616.0,-704.0,,Income Statement
"Inter Capital, Non-Operat",1.0,0.0,0.0,0.0,0.0,,Income Statement
"Inter Expse,Net Non-Operat",-606.0,-596.0,-693.0,-616.0,-704.0,,Income Statement
"Inter/Invest Inc, Non-Oper",1323.0,-529.0,-48.0,21.0,155.0,,Income Statement
OtherNon-OperatInc (Expnse),-74.0,,110.0,459.0,78.0,,Income Statement
"Other, Net",-74.0,,110.0,459.0,78.0,,Income Statement
Income Before Tax,5311.0,5144.0,4853.0,5975.0,4527.0,,Income Statement
Income Tax - Total,1079.0,1180.0,760.0,1123.0,588.0,,Income Statement
Income After Tax,4232.0,3964.0,4093.0,4852.0,3939.0,,Income Statement
Minority Interest,-59.0,-18.0,-23.0,-7.0,20.0,,Income Statement
Equity In Affiliates,24.0,44.0,8.0,54.0,23.0,,Income Statement
Net Inc Before Extra Items,4197.0,3990.0,4078.0,4899.0,3982.0,,Income Statement
Total Extraordinary Items,23.0,183.0,0.0,125.0,0.0,,Income Statement
Total Net Income,4220.0,4173.0,4078.0,5024.0,3982.0,,Income Statement
Income Available to Common Excl. Extra. Items,4197.0,3990.0,4078.0,4899.0,3982.0,,Income Statement
Income Available to Common Incl. Extra. Items,4220.0,4173.0,4078.0,5024.0,3982.0,,Income Statement
Basic/Primary Weighted Average Shares,1043.0,1083.0,1074.0,991.0,922.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,4.02,3.68,3.8,4.94,4.32,,Income Statement
Basic/Primary EPS Incl. Extra. Items,4.05,3.85,3.8,5.07,4.32,,Income Statement
Diluted Weighted Average Shares,1054.0,1091.0,1079.0,995.0,924.0,,Income Statement
Diluted EPS Excl. Extra. Items,3.98,3.66,3.78,4.92,4.31,,Income Statement
Diluted EPS Incl. Extra. Items,4.0,3.82,3.78,5.05,4.31,,Income Statement
Div/Share-ComStockPrimIssue,1.35,1.44,1.5,1.6,1.76,,Income Statement
Gross Divid - Common Stock,1458.0,1578.0,1625.0,1610.0,1629.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",606.0,596.0,693.0,616.0,704.0,,Income Statement
"Interest Capitalized, Suppl",-1.0,0.0,0.0,0.0,0.0,,Income Statement
"Depreciat/Amort, Suppl",1300.0,1322.0,1300.0,1400.0,1500.0,,Income Statement
Total Special Items,473.0,335.0,1298.0,976.0,1007.0,,Income Statement
Normalzd Income Before Tax,5784.0,5479.0,6151.0,6951.0,5534.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),96.0,77.0,203.0,183.0,131.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,1175.0,1257.0,963.0,1306.0,719.0,,Income Statement
Normalized Income After Tax,4609.0,4222.0,5188.0,5645.0,4815.0,,Income Statement
Normalzd Inc Avail to Common,4574.0,4248.0,5173.0,5692.0,4858.0,,Income Statement
Basic Normalized EPS,4.38,3.92,4.82,5.74,5.27,,Income Statement
Diluted Normalized EPS,4.34,3.89,4.8,5.72,5.26,,Income Statement
Date,2015-08-31 00:00:00,2016-08-31 00:00:00,2017-08-31 00:00:00,2018-08-31 00:00:00,2019-08-31 00:00:00,,Cash Flow
Net Income,4279.0,4191.0,4101.0,5031.0,3962.0,,Cash Flow
Depreciation/Depletion,1742.0,1718.0,1654.0,1770.0,2038.0,,Cash Flow
Deferred Taxes,-32.0,-442.0,-434.0,-322.0,100.0,,Cash Flow
Unusual Items,-779.0,516.0,,1.0,,,Cash Flow
Equity in Net Earnings/Loss,-878.0,-81.0,-143.0,-581.0,-187.0,,Cash Flow
Other Non-Cash Items,837.0,263.0,455.0,426.0,421.0,,Cash Flow
Non-Cash Items,-820.0,698.0,312.0,-154.0,234.0,,Cash Flow
"Cash Taxes Pd, Supplemental",1300.0,1100.0,1100.0,600.0,900.0,,Cash Flow
"Cash Interest Pd, Suppl",472.0,580.0,643.0,577.0,676.0,,Cash Flow
Accounts Receivable,-338.0,115.0,-153.0,-391.0,-789.0,,Cash Flow
Inventories,719.0,-644.0,98.0,331.0,141.0,,Cash Flow
Other Assets,22.0,66.0,0.0,-22.0,-112.0,,Cash Flow
Accounts Payable,268.0,1572.0,1684.0,1352.0,954.0,,Cash Flow
Accrued Expenses,170.0,313.0,-128.0,287.0,-374.0,,Cash Flow
Changes in Working Capital,495.0,1682.0,1622.0,1938.0,-739.0,,Cash Flow
Total Cash from Operations,5664.0,7847.0,7255.0,8263.0,5595.0,,Cash Flow
Capital Expenditures,-1251.0,-1325.0,-1351.0,-1367.0,-1702.0,,Cash Flow
Acquisition of Business,-4832.0,-126.0,-88.0,-4793.0,-741.0,,Cash Flow
Sale of Business,814.0,74.0,,,,,Cash Flow
Sale of Fixed Assets,1051.0,215.0,503.0,655.0,120.0,,Cash Flow
Sale/Maturity of Investment,50.0,,,,,,Cash Flow
Purchase of Investments,-49.0,-2360.0,,,,,Cash Flow
Other Investing Cash Flow,-59.0,5.0,93.0,4.0,16.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-3025.0,-2192.0,508.0,-4134.0,-605.0,,Cash Flow
Total Cash from Investing,-4276.0,-3517.0,-843.0,-5501.0,-2307.0,,Cash Flow
Financing Cash Flow Items,-395.0,-143.0,-45.0,-98.0,74.0,,Cash Flow
Total Cash Dividends Paid,-1384.0,-1563.0,-1723.0,-1739.0,-1643.0,,Cash Flow
"Common Stock, Net",-1226.0,-1152.0,-5220.0,-5228.0,-4160.0,,Cash Flow
Options Exercised,503.0,235.0,217.0,174.0,174.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-723.0,-917.0,-5003.0,-5054.0,-3986.0,,Cash Flow
"Short Term Debt, Net",-226.0,29.0,33.0,586.0,536.0,,Cash Flow
Long Term Debt Issued,12285.0,5991.0,0.0,5900.0,12433.0,,Cash Flow
Long Term Debt Reduction,-10472.0,-791.0,-6196.0,-4890.0,-10461.0,,Cash Flow
"Long Term Debt, Net",1813.0,5200.0,-6196.0,1010.0,1972.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",1587.0,5229.0,-6163.0,1596.0,2508.0,,Cash Flow
Total Cash From Financing,-915.0,2606.0,-12934.0,-5295.0,-3047.0,,Cash Flow
Foreign Exchange Effects,-119.0,-129.0,26.0,11.0,-9.0,,Cash Flow
Net Change in Cash,354.0,6807.0,-6496.0,-2522.0,232.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,2646.0,3000.0,9992.0,3496.0,975.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,3000.0,9807.0,3496.0,975.0,1207.0,,Cash Flow
"Depreciation, Supplemental",1742.0,1718.0,1654.0,1770.0,2038.0,,Cash Flow
Free Cash Flow,4413.0,6522.0,5904.0,6896.0,3893.0,,
FCF Growth,,0.4779061862678451,-0.09475620975160992,0.1680216802168022,-0.43546983758700697,0.0,
