,2015,2016,2017,2018,2019,2020,Report
Diluted Normalized EPS,5.94,6.55,8.41,13.79,15.14,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,585.0,566.0,1346.0,1096.0,1174.0,,Cash Flow
Depreciation/Depletion,1244.0,1245.0,1383.0,1671.0,2038.0,,Cash Flow
Deferred Taxes,336.0,123.0,-533.0,257.0,204.0,,Cash Flow
Unusual Items,-132.0,-93.0,-91.0,-239.0,-263.0,,Cash Flow
Other Non-Cash Items,54.0,-4.0,96.0,114.0,76.0,,Cash Flow
Non-Cash Items,-78.0,-97.0,5.0,-125.0,-187.0,,Cash Flow
"Cash Taxes Pd, Supplemental",60.0,99.0,205.0,71.0,238.0,,Cash Flow
"Cash Interest Pd, Suppl",447.0,415.0,357.0,455.0,581.0,,Cash Flow
Accounts Receivable,-11.0,15.0,-184.0,-115.0,39.0,,Cash Flow
Inventories,8.0,1.0,1.0,-20.0,-8.0,,Cash Flow
Prepaid Expenses,-38.0,77.0,-20.0,75.0,-59.0,,Cash Flow
Accounts Payable,-8.0,-29.0,141.0,49.0,-86.0,,Cash Flow
Accrued Expenses,-43.0,52.0,70.0,-35.0,-91.0,,Cash Flow
Changes in Working Capital,-92.0,116.0,8.0,-46.0,-205.0,,Cash Flow
Total Cash from Operations,1995.0,1953.0,2209.0,2853.0,3024.0,,Cash Flow
Capital Expenditures,-1636.0,-1339.0,-1889.0,-2291.0,-2350.0,,Cash Flow
Acquisition of Business,-86.0,-28.0,-2377.0,-2966.0,-249.0,,Cash Flow
Sale of Fixed Assets,555.0,510.0,566.0,687.0,868.0,,Cash Flow
Purchase of Investments,-3.0,-2.0,-5.0,-3.0,-3.0,,Cash Flow
Other Investing Cash Flow,,,21.0,22.0,24.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",466.0,480.0,-1795.0,-2260.0,640.0,,Cash Flow
Total Cash from Investing,-1170.0,-859.0,-3684.0,-4551.0,-1710.0,,Cash Flow
Financing Cash Flow Items,-74.0,34.0,-44.0,-24.0,-28.0,,Cash Flow
"Common Stock, Net",-789.0,-528.0,-56.0,-817.0,-870.0,,Cash Flow
Options Exercised,1.0,1.0,3.0,2.0,11.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-788.0,-527.0,-53.0,-815.0,-859.0,,Cash Flow
Long Term Debt Issued,8566.0,8752.0,11801.0,12178.0,9260.0,,Cash Flow
Long Term Debt Reduction,-8482.0,-9223.0,-10207.0,-9942.0,-9678.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",87.0,-471.0,1594.0,2236.0,-418.0,,Cash Flow
Total Cash From Financing,-775.0,-964.0,1497.0,1397.0,-1305.0,,Cash Flow
Foreign Exchange Effects,-29.0,3.0,18.0,-8.0,0.0,,Cash Flow
Net Change in Cash,21.0,133.0,40.0,-309.0,9.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,158.0,179.0,312.0,352.0,43.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,179.0,312.0,352.0,43.0,52.0,,Cash Flow
"Depreciation, Supplemental",1244.0,1245.0,1383.0,1671.0,2038.0,,Cash Flow
Free Cash Flow,359.0,614.0,320.0,562.0,674.0,,
FCF Growth,,0.7103064066852367,-0.4788273615635179,0.7562500000000001,0.19928825622775803,0.0,
