,2015,2016,2017,2018,2019,2020,Report
Total Debt,19464.0,16473.0,9384.0,6521.0,5891.0,,Balance Sheet
Deferred Income Tax,19.0,20.0,21.0,65.0,17.0,,Balance Sheet
Minority Interest,2756.0,2451.0,2392.0,19.0,20.0,,Balance Sheet
Reserves,326.0,287.0,269.0,282.0,298.0,,Balance Sheet
Pension Benefits - Underfunded,588.0,,,435.0,,,Balance Sheet
Other LT Liabilities,2822.0,2004.0,1755.0,1514.0,2376.0,,Balance Sheet
Discont. Ops. - Lblts,4.0,3220.0,6867.0,700.0,0.0,,Balance Sheet
"Other Liabilities, Total",3740.0,5511.0,8891.0,2931.0,2674.0,,Balance Sheet
Total Liabilities,29873.0,28641.0,23896.0,11862.0,10873.0,,Balance Sheet
"Pref. Stock-Non Rdmbl, Net",302.0,,,,,,Balance Sheet
Common Stock,4.0,4.0,4.0,4.0,4.0,,Balance Sheet
Additional Paid-In Capital,8296.0,8358.0,8377.0,8510.0,8501.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),-3007.0,-3787.0,-6269.0,-6022.0,-1616.0,,Balance Sheet
Treasury Stock - Common,-2413.0,-2399.0,-2386.0,-3632.0,-5039.0,,Balance Sheet
"Other Equity, Total",-173.0,-135.0,-72.0,-94.0,-192.0,,Balance Sheet
Total Equity,3009.0,2041.0,-346.0,-1234.0,1658.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,32882.0,30682.0,23550.0,10628.0,12531.0,,Balance Sheet
Ttl Comm. Shares Outs.,314.0,315.0,317.0,284.0,249.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,103.0,102.0,102.0,137.0,173.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,12328.0,8915.0,9074.0,9478.0,9821.0,,Income Statement
"Cost of Revenue, Total",9000.0,6676.0,6886.0,7108.0,7303.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1228.0,1032.0,836.0,799.0,827.0,,Income Statement
Research & Development,154.0,48.0,22.0,11.0,7.0,,Income Statement
Depreciation/Amortization,1351.0,756.0,596.0,421.0,373.0,,Income Statement
Impair-Assets Held for Use,4860.0,483.0,1534.0,99.0,5.0,,Income Statement
Impair-Assets Held for Sale,56.0,268.0,79.0,15.0,108.0,,Income Statement
Other Unusual Expnse (In),-31.0,142.0,93.0,134.0,74.0,,Income Statement
Unusual Expense (Income),4885.0,973.0,1690.0,216.0,180.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),0.0,80.0,-16.0,-32.0,-7.0,,Income Statement
"Other, Net",26.0,47.0,51.0,18.0,66.0,,Income Statement
"Other Operat Expse, Total",-193.0,-193.0,-87.0,0.0,,,Income Statement
Total Operating Expense,16425.0,9292.0,9943.0,8555.0,8690.0,,Income Statement
Total Operating Income,-4097.0,-377.0,-869.0,923.0,1131.0,,Income Statement
"Inter Expse, Non-Operating",-962.0,-612.0,-577.0,-490.0,-416.0,,Income Statement
"Inter Capital, Non-Operat",25.0,29.0,20.0,7.0,3.0,,Income Statement
"Inter Expse,Net Non-Operat",-937.0,-583.0,-557.0,-483.0,-413.0,,Income Statement
"Inter/Invest Inc, Non-Oper",22.0,-18.0,-14.0,9.0,2.0,,Income Statement
OtherNon-OperatInc (Expnse),26.0,47.0,51.0,18.0,66.0,,Income Statement
Income Before Tax,-4986.0,-931.0,-1389.0,467.0,786.0,,Income Statement
Income Tax - Total,1345.0,25.0,-44.0,7.0,-3334.0,,Income Statement
Income After Tax,-6331.0,-956.0,-1345.0,460.0,4120.0,,Income Statement
Minority Interest,54.0,117.0,184.0,0.0,-3.0,,Income Statement
Net Inc Before Extra Items,-6277.0,-839.0,-1161.0,460.0,4117.0,,Income Statement
Discontinued Operations,-105.0,56.0,-931.0,-188.0,321.0,,Income Statement
Tax on Extraordinary Items,,9.0,-61.0,-4.0,,,Income Statement
Total Extraordinary Items,-105.0,65.0,-992.0,-192.0,321.0,,Income Statement
Total Net Income,-6382.0,-774.0,-2153.0,268.0,4438.0,,Income Statement
Preferred Dividends,-20.0,-5.0,0.0,0.0,,,Income Statement
Misc Earnings Adjustment,0.0,78.0,0.0,0.0,,,Income Statement
Total Adjust to Net Income,-20.0,73.0,0.0,0.0,,,Income Statement
Income Available to Common Excl. Extra. Items,-6297.0,-766.0,-1161.0,460.0,4117.0,,Income Statement
Income Available to Common Incl. Extra. Items,-6402.0,-701.0,-2153.0,268.0,4438.0,,Income Statement
Basic/Primary Weighted Average Shares,329.0,316.0,317.0,304.0,262.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,-19.14,-2.42,-3.66,1.51,15.71,,Income Statement
Basic/Primary EPS Incl. Extra. Items,-19.46,-2.22,-6.79,0.88,16.94,,Income Statement
Diluted Weighted Average Shares,329.0,316.0,317.0,308.0,264.0,,Income Statement
Diluted EPS Excl. Extra. Items,-19.14,-2.42,-3.66,1.49,15.59,,Income Statement
Diluted EPS Incl. Extra. Items,-19.46,-2.22,-6.79,0.87,16.81,,Income Statement
Div/Share-ComStockPrimIssue,0.58,0.24,0.12,0.12,0.12,,Income Statement
Gross Divid - Common Stock,191.0,74.0,38.0,37.0,32.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",937.0,583.0,557.0,483.0,413.0,,Income Statement
"Interest Capitalized, Suppl",-25.0,-29.0,-20.0,-7.0,-3.0,,Income Statement
"Depreciat/Amort, Suppl",1113.0,1005.0,918.0,352.0,222.0,,Income Statement
Total Special Items,4885.0,973.0,1690.0,216.0,180.0,,Income Statement
Normalzd Income Before Tax,-101.0,42.0,301.0,683.0,966.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),1710.0,341.0,592.0,3.0,63.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,3055.0,366.0,548.0,10.0,-3271.0,,Income Statement
Normalized Income After Tax,-3156.0,-324.0,-247.0,673.0,4237.0,,Income Statement
Normalzd Inc Avail to Common,-3122.0,-134.0,-63.0,673.0,4234.0,,Income Statement
Basic Normalized EPS,-9.49,-0.42,-0.2,2.21,16.16,,Income Statement
Diluted Normalized EPS,-9.49,-0.42,-0.2,2.18,16.04,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,-6436.0,-891.0,-2337.0,268.0,4441.0,,Cash Flow
Depreciation/Depletion,1351.0,1172.0,596.0,459.0,373.0,,Cash Flow
Amortization,235.0,226.0,140.0,118.0,110.0,,Cash Flow
Deferred Taxes,1326.0,-43.0,13.0,5.0,-3353.0,,Cash Flow
Discontinued Operations,419.0,-529.0,2140.0,446.0,-362.0,,Cash Flow
Unusual Items,5131.0,1250.0,1484.0,96.0,175.0,,Cash Flow
Equity in Net Earnings/Loss,37.0,54.0,102.0,46.0,14.0,,Cash Flow
Other Non-Cash Items,88.0,144.0,108.0,174.0,158.0,,Cash Flow
Non-Cash Items,5675.0,919.0,3834.0,762.0,-15.0,,Cash Flow
"Cash Taxes Pd, Supplemental",12.0,14.0,9.0,9.0,8.0,,Cash Flow
"Cash Interest Pd, Suppl",924.0,890.0,543.0,436.0,372.0,,Cash Flow
Accounts Receivable,113.0,-7.0,-83.0,-83.0,5.0,,Cash Flow
Inventories,-59.0,71.0,143.0,31.0,22.0,,Cash Flow
Prepaid Expenses,-21.0,-44.0,-187.0,-41.0,29.0,,Cash Flow
Accounts Payable,-180.0,-39.0,44.0,113.0,-177.0,,Cash Flow
Accrued Expenses,-29.0,-35.0,-44.0,-166.0,10.0,,Cash Flow
Changes in Working Capital,-550.0,387.0,-242.0,-355.0,-192.0,,Cash Flow
Total Cash from Operations,1601.0,1770.0,2004.0,1257.0,1364.0,,Cash Flow
Capital Expenditures,-1029.0,-976.0,-254.0,-388.0,-228.0,,Cash Flow
Acquisition of Business,-31.0,-209.0,-14.0,-511.0,-355.0,,Cash Flow
Sale of Business,,,0.0,,0.0,,Cash Flow
Sale of Fixed Assets,27.0,73.0,430.0,1564.0,1294.0,,Cash Flow
Sale/Maturity of Investment,713.0,546.0,501.0,513.0,381.0,,Cash Flow
Purchase of Investments,-1024.0,-574.0,-569.0,-611.0,-507.0,,Cash Flow
"Intangible, Net",41.0,-1.0,66.0,19.0,11.0,,Cash Flow
Other Investing Cash Flow,-225.0,349.0,-799.0,-791.0,-40.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-499.0,184.0,-385.0,183.0,784.0,,Cash Flow
Total Cash from Investing,-1528.0,-792.0,-639.0,-205.0,556.0,,Cash Flow
Financing Cash Flow Items,563.0,-233.0,-392.0,395.0,-24.0,,Cash Flow
Total Cash Dividends Paid,-201.0,-76.0,-38.0,-37.0,-32.0,,Cash Flow
Sale/Issuance of Common,1.0,1.0,,,,,Cash Flow
Repurch/Retirement Common,-437.0,0.0,0.0,-1250.0,-1440.0,,Cash Flow
"Common Stock, Net",-436.0,1.0,-2.0,-1250.0,-1437.0,,Cash Flow
"Preferred Stock, Net",0.0,-226.0,,0.0,,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-436.0,-225.0,-2.0,-1250.0,-1437.0,,Cash Flow
Long Term Debt Issued,1004.0,5527.0,,1100.0,1916.0,,Cash Flow
Long Term Debt Reduction,,,,,-2571.0,,Cash Flow
"Long Term Debt, Net",1004.0,5527.0,,1100.0,-655.0,,Cash Flow
Total Debt Issued,,,1178.0,,,,Cash Flow
Total Debt Reduction,-1362.0,-5908.0,-1884.0,-1734.0,,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-358.0,-381.0,-706.0,-634.0,-655.0,,Cash Flow
Total Cash From Financing,-432.0,-915.0,-1138.0,-1526.0,-2148.0,,Cash Flow
Foreign Exchange Effects,10.0,1.0,-1.0,1.0,0.0,,Cash Flow
Net Change in Cash,-349.0,64.0,226.0,-473.0,-228.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1671.0,1322.0,860.0,1086.0,613.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1322.0,1386.0,1086.0,613.0,385.0,,Cash Flow
"Depreciation, Supplemental",1351.0,1172.0,596.0,459.0,373.0,,Cash Flow
Free Cash Flow,572.0,794.0,1750.0,869.0,1136.0,,
FCF Growth,,0.3881118881118881,1.2040302267002518,-0.5034285714285714,0.30724971231300335,0.0,
