,2015,2016,2017,2018,2019,2020,Report
Impair-Assets Held for Use,,,,747.0,0.0,,Income Statement
Other Unusual Expnse (In),,,,,-437.0,,Income Statement
Unusual Expense (Income),201.0,173.0,275.0,994.0,-249.0,,Income Statement
Total Operating Expense,19649.0,19350.0,20117.0,20758.0,18848.0,,Income Statement
Total Operating Income,1242.0,1368.0,1136.0,279.0,1571.0,,Income Statement
"Inter Expse,Net Non-Operat",-165.0,-161.0,-162.0,-192.0,-187.0,,Income Statement
"Inter/Invest Inc, Non-Oper",,26.0,-40.0,99.0,30.0,,Income Statement
"Inter Inc(Exp),Net Non-Oper",-46.0,-119.0,-47.0,-207.0,138.0,,Income Statement
Income Before Tax,1031.0,1114.0,887.0,-21.0,1552.0,,Income Statement
Income Tax - Total,209.0,186.0,130.0,152.0,286.0,,Income Statement
Income After Tax,822.0,928.0,757.0,-173.0,1266.0,,Income Statement
Minority Interest,-39.0,-40.0,13.0,-24.0,-14.0,,Income Statement
Net Inc Before Extra Items,783.0,888.0,770.0,-197.0,1252.0,,Income Statement
Total Extraordinary Items,,,-420.0,14.0,-68.0,,Income Statement
Total Net Income,783.0,888.0,350.0,-183.0,1184.0,,Income Statement
Income Available to Common Excl. Extra. Items,783.0,888.0,770.0,-197.0,1252.0,,Income Statement
Income Available to Common Incl. Extra. Items,783.0,888.0,350.0,-183.0,1184.0,,Income Statement
Basic/Primary Weighted Average Shares,79.0,76.0,73.0,67.0,64.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,9.95,11.67,10.5,-2.93,19.65,,Income Statement
Basic/Primary EPS Incl. Extra. Items,9.95,11.67,4.77,-2.72,18.59,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
Diluted Weighted Average Shares,80.0,77.0,74.0,67.0,64.0,,Income Statement
Diluted EPS Excl. Extra. Items,9.83,11.5,10.35,-2.93,19.5,,Income Statement
Diluted EPS Incl. Extra. Items,9.83,11.5,4.7,-2.72,18.44,,Income Statement
Div/Share-ComStockPrimIssue,3.45,3.9,4.3,4.55,4.75,,Income Statement
Gross Divid - Common Stock,269.0,294.0,312.0,308.0,308.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",165.0,161.0,162.0,192.0,187.0,,Income Statement
"Depreciat/Amort, Suppl",594.0,584.0,300.0,323.0,330.0,,Income Statement
Total Special Items,265.0,259.0,275.0,994.0,-249.0,,Income Statement
Normalzd Income Before Tax,1296.0,1373.0,1162.0,973.0,1303.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),54.0,43.0,40.0,348.0,-46.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,263.0,229.0,170.0,500.0,240.0,,Income Statement
Normalized Income After Tax,1033.0,1144.0,992.0,473.0,1063.0,,Income Statement
Normalzd Inc Avail to Common,994.0,1104.0,1005.0,449.0,1049.0,,Income Statement
Basic Normalized EPS,12.63,14.5,13.71,6.68,16.47,,Income Statement
Diluted Normalized EPS,12.48,14.3,13.5,6.68,16.34,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,822.0,928.0,337.0,-159.0,1198.0,,Cash Flow
Depreciation/Depletion,668.0,655.0,654.0,645.0,587.0,,Cash Flow
Deferred Taxes,-42.0,-116.0,239.0,-67.0,-116.0,,Cash Flow
Non-Cash Items,-63.0,0.0,0.0,747.0,-437.0,,Cash Flow
"Cash Taxes Pd, Supplemental",251.0,300.0,311.0,206.0,469.0,,Cash Flow
"Cash Interest Pd, Suppl",178.0,198.0,181.0,183.0,194.0,,Cash Flow
Accounts Receivable,-89.0,-291.0,160.0,79.0,-87.0,,Cash Flow
Inventories,-141.0,-18.0,-229.0,73.0,-39.0,,Cash Flow
Accounts Payable,14.0,37.0,180.0,210.0,140.0,,Cash Flow
Accrued Expenses,-90.0,11.0,-176.0,-216.0,165.0,,Cash Flow
Changes in Working Capital,-160.0,-264.0,34.0,63.0,-2.0,,Cash Flow
Total Cash from Operations,1225.0,1203.0,1264.0,1229.0,1230.0,,Cash Flow
Capital Expenditures,-689.0,-660.0,-684.0,-590.0,-532.0,,Cash Flow
Acquisition of Business,0.0,,,,,,Cash Flow
Sale of Fixed Assets,37.0,63.0,61.0,160.0,1174.0,,Cash Flow
Sale/Maturity of Investment,,0.0,113.0,60.0,0.0,,Cash Flow
Purchase of Investments,-70.0,-12.0,-208.0,-25.0,0.0,,Cash Flow
Other Investing Cash Flow,41.0,-3.0,-3.0,-4.0,-6.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",8.0,48.0,-37.0,191.0,1168.0,,Cash Flow
Total Cash from Investing,-681.0,-612.0,-721.0,-399.0,636.0,,Cash Flow
Financing Cash Flow Items,-9.0,-30.0,-19.0,-48.0,-7.0,,Cash Flow
Total Cash Dividends Paid,-269.0,-294.0,-312.0,-306.0,-305.0,,Cash Flow
Sale/Issuance of Common,38.0,26.0,34.0,17.0,8.0,,Cash Flow
Repurch/Retirement Common,-250.0,-525.0,-750.0,-1153.0,-148.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-212.0,-499.0,-716.0,-1136.0,-140.0,,Cash Flow
"Short Term Debt, Net",-465.0,55.0,367.0,653.0,-723.0,,Cash Flow
Long Term Debt Issued,531.0,1012.0,691.0,705.0,,,Cash Flow
Long Term Debt Reduction,-283.0,-522.0,-564.0,-386.0,-949.0,,Cash Flow
"Long Term Debt, Net",248.0,490.0,127.0,319.0,-249.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-217.0,545.0,494.0,972.0,-972.0,,Cash Flow
Total Cash From Financing,-707.0,-278.0,-553.0,-518.0,-1424.0,,Cash Flow
Foreign Exchange Effects,-91.0,-36.0,63.0,-67.0,-28.0,,Cash Flow
Net Change in Cash,-254.0,277.0,53.0,245.0,414.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,1026.0,963.0,1240.0,1293.0,1538.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,772.0,1240.0,1293.0,1538.0,1952.0,,Cash Flow
"Depreciation, Supplemental",668.0,655.0,654.0,645.0,587.0,,Cash Flow
Free Cash Flow,536.0,543.0,580.0,639.0,698.0,,
FCF Growth,,0.013059701492537323,0.06813996316758741,0.10172413793103452,0.09233176838810642,0.0,
