,2015,2016,2017,2018,2019,2020,Report
"Inter Expse,Net Non-Operat",-153.0,-331.0,-473.0,-496.0,-519.0,,Income Statement
"Inter Income, Non-Operating",12.0,26.0,33.0,44.0,33.0,,Income Statement
"Invest Income, Non-Operat",,,,9.0,-67.0,,Income Statement
"Inter/Invest Inc, Non-Oper",12.0,26.0,33.0,53.0,-34.0,,Income Statement
OtherNon-OperatInc (Expnse),-40.0,-32.0,-47.0,-14.0,-4.0,,Income Statement
"Other, Net",-40.0,-32.0,-47.0,-14.0,-4.0,,Income Statement
Income Before Tax,1253.0,1345.0,2274.0,1839.0,1373.0,,Income Statement
Income Tax - Total,327.0,327.0,500.0,363.0,79.0,,Income Statement
Income After Tax,926.0,1018.0,1774.0,1476.0,1294.0,,Income Statement
Net Inc Before Extra Items,926.0,1018.0,1774.0,1476.0,1294.0,,Income Statement
Discontinued Operations,357.0,625.0,0.0,0.0,,,Income Statement
Extraordinary Item,,,-434.0,66.0,0.0,,Income Statement
Total Extraordinary Items,357.0,625.0,-434.0,66.0,0.0,,Income Statement
Total Net Income,1283.0,1643.0,1340.0,1542.0,1294.0,,Income Statement
Income Available to Common Excl. Extra. Items,926.0,1018.0,1774.0,1476.0,1294.0,,Income Statement
Income Available to Common Incl. Extra. Items,1283.0,1643.0,1340.0,1542.0,1294.0,,Income Statement
Basic/Primary Weighted Average Shares,435.0,394.0,347.0,322.0,306.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,2.13,2.58,5.11,4.58,4.23,,Income Statement
Basic/Primary EPS Incl. Extra. Items,2.95,4.17,3.86,4.79,4.23,,Income Statement
Diluted Weighted Average Shares,443.0,400.0,355.0,329.0,313.0,,Income Statement
Diluted EPS Excl. Extra. Items,2.09,2.55,5.0,4.49,4.13,,Income Statement
Diluted EPS Incl. Extra. Items,2.9,4.11,3.77,4.69,4.13,,Income Statement
Div/Share-ComStockPrimIssue,1.69,1.89,1.2,1.44,1.68,,Income Statement
Gross Divid - Common Stock,756.0,661.0,311.0,464.0,514.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",153.0,331.0,473.0,496.0,522.0,,Income Statement
"Depreciat/Amort, Suppl",306.0,298.0,243.0,146.0,114.0,,Income Statement
Total Special Items,39.0,-139.0,-1078.0,-537.0,-9.0,,Income Statement
Normalzd Income Before Tax,1292.0,1206.0,1196.0,1302.0,1364.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),4.0,-24.0,256.0,96.0,30.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,331.0,303.0,756.0,459.0,109.0,,Income Statement
Normalized Income After Tax,961.0,903.0,440.0,843.0,1255.0,,Income Statement
Normalzd Inc Avail to Common,961.0,903.0,440.0,843.0,1255.0,,Income Statement
Basic Normalized EPS,2.21,2.29,1.27,2.62,4.1,,Income Statement
Diluted Normalized EPS,2.17,2.26,1.24,2.56,4.01,,Income Statement
Date,2015-12-26 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1283.0,1643.0,1340.0,1542.0,1294.0,,Cash Flow
Depreciation/Depletion,319.0,310.0,253.0,137.0,112.0,,Cash Flow
Deferred Taxes,-101.0,28.0,634.0,-11.0,-232.0,,Cash Flow
Discontinued Operations,-357.0,-625.0,0.0,0.0,,,Cash Flow
Unusual Items,39.0,-148.0,-1080.0,-549.0,30.0,,Cash Flow
Other Non-Cash Items,-52.0,39.0,10.0,34.0,44.0,,Cash Flow
Non-Cash Items,-370.0,-734.0,-1070.0,-515.0,74.0,,Cash Flow
"Cash Taxes Pd, Supplemental",392.0,314.0,346.0,279.0,283.0,,Cash Flow
"Cash Interest Pd, Suppl",141.0,297.0,442.0,455.0,497.0,,Cash Flow
Accounts Receivable,-36.0,-23.0,-19.0,-66.0,-56.0,,Cash Flow
Inventories,-4.0,1.0,3.0,,,,Cash Flow
Prepaid Expenses,-14.0,-1.0,-13.0,0.0,-8.0,,Cash Flow
Payable/Accrued,55.0,-40.0,-173.0,-68.0,-36.0,,Cash Flow
Changes in Working Capital,129.0,1.0,-127.0,23.0,67.0,,Cash Flow
Total Cash from Operations,1260.0,1248.0,1030.0,1176.0,1315.0,,Cash Flow
Capital Expenditures,-442.0,-427.0,-318.0,-234.0,-196.0,,Cash Flow
Acquisition of Business,,,,-66.0,,,Cash Flow
Sale of Business,,,,,0.0,,Cash Flow
Sale of Fixed Assets,213.0,370.0,1773.0,825.0,110.0,,Cash Flow
"Investment, Net",,,,-200.0,0.0,,Cash Flow
Other Investing Cash Flow,30.0,53.0,17.0,-12.0,-2.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",243.0,423.0,1790.0,547.0,108.0,,Cash Flow
Total Cash from Investing,-199.0,-4.0,1472.0,313.0,-88.0,,Cash Flow
Financing Cash Flow Items,196.0,111.0,-122.0,-60.0,-85.0,,Cash Flow
Total Cash Dividends Paid,-730.0,-744.0,-416.0,-462.0,-511.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-1200.0,-5403.0,-1960.0,-2390.0,-815.0,,Cash Flow
Short Term Debt Issued,609.0,1400.0,0.0,59.0,130.0,,Cash Flow
Short Term Debt Reduction,0.0,-2000.0,0.0,-59.0,-126.0,,Cash Flow
"Short Term Debt, Net",912.0,-1285.0,0.0,0.0,4.0,,Cash Flow
Long Term Debt Issued,0.0,6900.0,1088.0,1556.0,800.0,,Cash Flow
Long Term Debt Reduction,-267.0,-323.0,-385.0,-1264.0,-331.0,,Cash Flow
"Long Term Debt, Net",-267.0,6577.0,703.0,292.0,469.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",645.0,5292.0,703.0,292.0,473.0,,Cash Flow
Total Cash From Financing,-1089.0,-744.0,-1795.0,-2620.0,-938.0,,Cash Flow
Foreign Exchange Effects,0.0,-34.0,61.0,-63.0,5.0,,Cash Flow
Net Change in Cash,-28.0,466.0,768.0,-1194.0,294.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,393.0,365.0,831.0,1668.0,474.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,365.0,831.0,1599.0,474.0,768.0,,Cash Flow
"Depreciation, Supplemental",319.0,310.0,253.0,137.0,112.0,,Cash Flow
Free Cash Flow,818.0,821.0,712.0,942.0,1119.0,,
FCF Growth,,0.003667481662591676,-0.1327649208282582,0.3230337078651686,0.1878980891719746,0.0,
