,2015,2016,2017,2018,2019,2020,Report
"Other Equity, Total",-61.0,-92.0,8.0,-35.0,-47.0,,Balance Sheet
Total Equity,4871.0,4648.0,4690.0,3703.0,2133.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,18515.0,18756.0,18975.0,19110.0,17311.0,,Balance Sheet
Ttl Comm. Shares Outs.,210.0,195.0,182.0,166.0,126.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,7.0,0.0,0.0,0.0,0.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Net Sales,14210.0,11139.0,11362.0,11454.0,11410.0,,Income Statement
Sales Returns & Allowances,-428.0,-431.0,-485.0,-50.0,-22.0,,Income Statement
Total Revenue,13782.0,10707.0,10877.0,11405.0,11388.0,,Income Statement
"Cost of Revenue, Total",9825.0,7432.0,7640.0,8196.0,7914.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",1461.0,1085.0,1057.0,1128.0,1103.0,,Income Statement
Depreciation/Amortization,638.0,509.0,560.0,591.0,615.0,,Income Statement
"Inter/Invest Inc, Operating",-18.0,-17.0,9.0,4.0,-13.0,,Income Statement
Impair-Assets Held for Use,210.0,43.0,331.0,20.0,125.0,,Income Statement
Other Unusual Expnse (In),495.0,-374.0,-533.0,-61.0,33.0,,Income Statement
Unusual Expense (Income),705.0,-331.0,-202.0,-40.0,158.0,,Income Statement
Total Operating Expense,12611.0,8678.0,9064.0,9879.0,9779.0,,Income Statement
Total Operating Income,1171.0,2030.0,1813.0,1526.0,1610.0,,Income Statement
"Inter Expse,Net Non-Operat",-462.0,-418.0,-439.0,-487.0,-444.0,,Income Statement
"Inter/Invest Inc, Non-Oper",5.0,4.0,8.0,0.0,,,Income Statement
OtherNon-OperatInc (Expnse),9.0,8.0,18.0,10.0,29.0,,Income Statement
"Other, Net",9.0,8.0,18.0,10.0,29.0,,Income Statement
Income Before Tax,723.0,1623.0,1400.0,1048.0,1195.0,,Income Statement
Income Tax - Total,296.0,432.0,576.0,258.0,280.0,,Income Statement
Income After Tax,427.0,1191.0,824.0,790.0,916.0,,Income Statement
Minority Interest,-158.0,-153.0,-167.0,-174.0,-210.0,,Income Statement
Net Inc Before Extra Items,270.0,1038.0,657.0,616.0,705.0,,Income Statement
Discontinued Operations,0.0,-158.0,-245.0,-457.0,146.0,,Income Statement
Extraordinary Item,,,252.0,,,,Income Statement
Tax on Extraordinary Items,,,,,-41.0,,Income Statement
Total Extraordinary Items,0.0,-158.0,7.0,-457.0,105.0,,Income Statement
Total Net Income,270.0,880.0,664.0,159.0,811.0,,Income Statement
Income Available to Common Excl. Extra. Items,270.0,1038.0,657.0,616.0,705.0,,Income Statement
Income Available to Common Incl. Extra. Items,270.0,880.0,664.0,159.0,811.0,,Income Statement
Basic/Primary Weighted Average Shares,212.0,202.0,189.0,171.0,153.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,1.27,5.15,3.48,3.61,4.61,,Income Statement
Basic/Primary EPS Incl. Extra. Items,1.27,4.36,3.52,0.93,5.29,,Income Statement
Dilution Adjustment,0.0,,,,,,Income Statement
Diluted Weighted Average Shares,216.0,205.0,191.0,172.0,154.0,,Income Statement
Diluted EPS Excl. Extra. Items,1.25,5.07,3.43,3.58,4.59,,Income Statement
Diluted EPS Incl. Extra. Items,1.25,4.29,3.47,0.92,5.27,,Income Statement
Div/Share-ComStockPrimIssue,0.0,,,,,,Income Statement
Gross Divid - Common Stock,0.0,0.0,0.0,0.0,0.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",462.0,418.0,439.0,487.0,459.0,,Income Statement
"Interest Capitalized, Suppl",0.0,-13.0,-19.0,-26.0,-27.0,,Income Statement
"Depreciat/Amort, Suppl",475.0,706.0,762.0,575.0,601.0,,Income Statement
Total Special Items,705.0,-331.0,-202.0,-40.0,158.0,,Income Statement
Normalzd Income Before Tax,1428.0,1292.0,1198.0,1008.0,1354.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),288.0,-88.0,-83.0,-10.0,37.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,584.0,344.0,493.0,249.0,317.0,,Income Statement
Normalized Income After Tax,844.0,948.0,705.0,760.0,1037.0,,Income Statement
Normalzd Inc Avail to Common,687.0,795.0,538.0,586.0,827.0,,Income Statement
Basic Normalized EPS,3.24,3.94,2.85,3.43,5.4,,Income Statement
Diluted Normalized EPS,3.17,3.88,2.81,3.4,5.38,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,427.0,1033.0,831.0,333.0,1021.0,,Cash Flow
Depreciation/Depletion,638.0,720.0,777.0,591.0,615.0,,Cash Flow
Deferred Taxes,62.0,52.0,-395.0,274.0,42.0,,Cash Flow
Discontinued Operations,,16.0,53.0,-241.0,424.0,,Cash Flow
Unusual Items,211.0,-108.0,958.0,293.0,181.0,,Cash Flow
Equity in Net Earnings/Loss,9.0,18.0,29.0,26.0,9.0,,Cash Flow
Other Non-Cash Items,167.0,31.0,102.0,155.0,117.0,,Cash Flow
Non-Cash Items,388.0,-43.0,1142.0,234.0,731.0,,Cash Flow
"Cash Taxes Pd, Supplemental",156.0,339.0,387.0,93.0,158.0,,Cash Flow
"Cash Interest Pd, Suppl",405.0,407.0,425.0,489.0,473.0,,Cash Flow
Accounts Receivable,-170.0,-198.0,-268.0,156.0,-77.0,,Cash Flow
Inventories,-48.0,23.0,-19.0,74.0,10.0,,Cash Flow
Other Assets,4.0,36.0,-12.0,3.0,7.0,,Cash Flow
Accounts Payable,31.0,12.0,27.0,-36.0,-85.0,,Cash Flow
Accrued Expenses,55.0,68.0,-78.0,84.0,-15.0,,Cash Flow
Changes in Working Capital,42.0,226.0,-389.0,99.0,87.0,,Cash Flow
Total Cash from Operations,1557.0,1988.0,1966.0,1531.0,2496.0,,Cash Flow
Capital Expenditures,-708.0,-829.0,-905.0,-987.0,-767.0,,Cash Flow
Acquisition of Business,-96.0,-564.0,-804.0,-183.0,-101.0,,Cash Flow
Sale of Fixed Assets,20.0,65.0,92.0,150.0,3877.0,,Cash Flow
Sale/Maturity of Investment,1639.0,1300.0,499.0,44.0,99.0,,Cash Flow
Purchase of Investments,-1737.0,-1174.0,-247.0,-34.0,-116.0,,Cash Flow
"Intangible, Net",0.0,,,,,,Cash Flow
Other Investing Cash Flow,0.0,0.0,0.0,4.0,3.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-174.0,-373.0,-459.0,-19.0,3762.0,,Cash Flow
Total Cash from Investing,-882.0,-1202.0,-1365.0,-1006.0,2995.0,,Cash Flow
Financing Cash Flow Items,-263.0,-166.0,-139.0,-172.0,-244.0,,Cash Flow
"Common Stock, Net",-550.0,-1098.0,-803.0,-1162.0,-2384.0,,Cash Flow
Options Exercised,54.0,37.0,21.0,14.0,11.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-496.0,-1061.0,-782.0,-1148.0,-2372.0,,Cash Flow
Long Term Debt Issued,54542.0,51991.0,50992.0,59935.0,38526.0,,Cash Flow
Long Term Debt Reduction,-53922.0,-52116.0,-50837.0,-59240.0,-40606.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",620.0,-125.0,155.0,695.0,-2080.0,,Cash Flow
Total Cash From Financing,-139.0,-1352.0,-766.0,-625.0,-4696.0,,Cash Flow
Foreign Exchange Effects,-3.0,4.0,0.0,-3.0,-2.0,,Cash Flow
Net Change in Cash,534.0,-561.0,-165.0,-104.0,793.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,965.0,1245.0,683.0,519.0,415.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1499.0,683.0,519.0,415.0,1209.0,,Cash Flow
"Depreciation, Supplemental",638.0,720.0,777.0,591.0,615.0,,Cash Flow
Free Cash Flow,849.0,1159.0,1061.0,544.0,1729.0,,
FCF Growth,,0.365135453474676,-0.08455565142364108,-0.48727615457115925,2.1783088235294117,0.0,
