,2015,2016,2017,2018,2019,2020,Report
Long Term Debt Reduction,,,0.0,0.0,-375.0,,Cash Flow
"Long Term Debt, Net",,,0.0,375.0,-375.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",185.0,-185.0,0.0,375.0,-375.0,,Cash Flow
Total Cash From Financing,-71.0,-510.0,-419.0,12.0,-926.0,,Cash Flow
Foreign Exchange Effects,-7.0,-6.0,1.0,-3.0,-3.0,,Cash Flow
Net Change in Cash,13.0,68.0,29.0,15.0,214.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,334.0,347.0,415.0,444.0,459.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,347.0,415.0,444.0,459.0,673.0,,Cash Flow
"Depreciation, Supplemental",125.0,124.0,123.0,149.0,153.0,,Cash Flow
Free Cash Flow,848.0,737.0,813.0,852.0,629.0,,
FCF Growth,,-0.13089622641509435,0.10312075983717772,0.047970479704797064,-0.2617370892018779,0.0,
