,2015,2016,2017,2018,2019,2020,Report
Total Long Term Debt,1576.0,1568.0,1588.0,1597.0,1576.0,,Balance Sheet
Total Debt,1639.0,1856.0,2006.0,2476.0,2367.0,,Balance Sheet
Deferred Income Tax,,,391.0,263.0,306.0,,Balance Sheet
Minority Interest,344.0,299.0,905.0,911.0,958.0,,Balance Sheet
Pension Benefits - Underfunded,647.0,655.0,619.0,532.0,591.0,,Balance Sheet
Other LT Liabilities,1358.0,1289.0,1636.0,2027.0,2539.0,,Balance Sheet
"Other Liabilities, Total",2005.0,1944.0,2255.0,2559.0,3130.0,,Balance Sheet
Total Liabilities,7728.0,8136.0,10816.0,11714.0,12230.0,,Balance Sheet
Common Stock,556.0,556.0,556.0,556.0,556.0,,Balance Sheet
Additional Paid-In Capital,1622.0,1597.0,1654.0,1715.0,1790.0,,Balance Sheet
Ret. Earn.(Accum. Deficit),10322.0,11040.0,11464.0,12917.0,14416.0,,Balance Sheet
Treasury Stock - Common,-3735.0,-4489.0,-4905.0,-6028.0,-7225.0,,Balance Sheet
ESOP Debt Guarantee,-11.0,-8.0,-7.0,-5.0,-2.0,,Balance Sheet
Unrealized Gain (Loss),,-9.0,-2.0,0.0,0.0,,Balance Sheet
Cum. Trans. Adjustment,,-1127.0,-812.0,-1138.0,-1285.0,,Balance Sheet
Min. Pension Lblty Adj.,-654.0,-685.0,-689.0,-671.0,-734.0,,Balance Sheet
Other Comprehensive Income,-694.0,,,2.0,-9.0,,Balance Sheet
"Other Equity, Total",-1348.0,-1812.0,-1501.0,-1807.0,-2028.0,,Balance Sheet
Total Equity,7406.0,6875.0,7259.0,7348.0,7507.0,,Balance Sheet
Total Liabilities & Shareholders’ Equity,15134.0,15011.0,18075.0,19062.0,19737.0,,Balance Sheet
Ttl Comm. Shares Outs.,175.0,168.0,166.0,158.0,151.0,,Balance Sheet
Trsy. Shrs-Comm. Primary Iss.,47.0,54.0,57.0,64.0,72.0,,Balance Sheet
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Income Statement
Total Revenue,19110.0,17509.0,20428.0,23771.0,23571.0,,Income Statement
"Cost of Revenue, Total",14163.0,13051.0,15328.0,18034.0,17591.0,,Income Statement
"Sell/Gen/AdminExpenses,Tot",2092.0,2099.0,2429.0,2437.0,2454.0,,Income Statement
Research & Development,735.0,637.0,754.0,902.0,1001.0,,Income Statement
Depreciation/Amortization,18.0,9.0,12.0,20.0,20.0,,Income Statement
"Inter/Invest Inc, Operating",-315.0,-301.0,-357.0,-394.0,-330.0,,Income Statement
Restructuring Charge,90.0,,,,119.0,,Income Statement
Impair-Assets Held for Use,226.0,18.0,4.0,19.0,22.0,,Income Statement
Other Unusual Expnse (In),60.0,138.0,5.0,0.0,,,Income Statement
Unusual Expense (Income),376.0,154.0,-11.0,17.0,143.0,,Income Statement
Loss(Gain)/Sale Asts (Oper),,-2.0,-20.0,-2.0,2.0,,Income Statement
"Other, Net",5.0,71.0,95.0,77.0,158.0,,Income Statement
"Other Operat Expse, Total",-16.0,-20.0,-61.0,-31.0,-8.0,,Income Statement
Total Operating Expense,17053.0,15629.0,18094.0,20985.0,20871.0,,Income Statement
Total Operating Income,2057.0,1880.0,2334.0,2786.0,2700.0,,Income Statement
"Inter Expse, Non-Operating",-72.0,-79.0,-86.0,-115.0,-114.0,,Income Statement
"Inter Capital, Non-Operat",3.0,6.0,4.0,2.0,3.0,,Income Statement
"Inter Expse,Net Non-Operat",-69.0,-73.0,-82.0,-113.0,-111.0,,Income Statement
"Inter Income, Non-Operating",24.0,23.0,18.0,35.0,46.0,,Income Statement
"Invest Income, Non-Operat",8.0,29.0,0.0,-32.0,41.0,,Income Statement
"Inter/Invest Inc, Non-Oper",32.0,52.0,18.0,3.0,87.0,,Income Statement
OtherNon-OperatInc (Expnse),5.0,71.0,95.0,77.0,158.0,,Income Statement
Income Before Tax,2025.0,1930.0,2365.0,2753.0,2834.0,,Income Statement
Income Tax - Total,555.0,474.0,590.0,554.0,566.0,,Income Statement
Income After Tax,1470.0,1456.0,1775.0,2199.0,2268.0,,Income Statement
Minority Interest,-71.0,-62.0,5.0,-46.0,-8.0,,Income Statement
Net Inc Before Extra Items,1399.0,1394.0,1780.0,2153.0,2260.0,,Income Statement
Total Extraordinary Items,,,-781.0,-12.0,0.0,,Income Statement
Total Net Income,1399.0,1394.0,999.0,2141.0,2260.0,,Income Statement
Income Available to Common Excl. Extra. Items,1399.0,1394.0,1780.0,2153.0,2260.0,,Income Statement
Income Available to Common Incl. Extra. Items,1399.0,1394.0,999.0,2141.0,2260.0,,Income Statement
Basic/Primary Weighted Average Shares,178.0,169.0,167.0,162.0,155.0,,Income Statement
Basic/Primary EPS Excl. Extra. Items,7.86,8.25,10.68,13.28,14.54,,Income Statement
Basic/Primary EPS Incl. Extra. Items,7.86,8.25,6.0,13.2,14.54,,Income Statement
Diluted Weighted Average Shares,178.0,169.0,167.0,163.0,156.0,,Income Statement
Diluted EPS Excl. Extra. Items,7.84,8.23,10.64,13.23,14.48,,Income Statement
Diluted EPS Incl. Extra. Items,7.84,8.23,5.97,13.15,14.48,,Income Statement
Div/Share-ComStockPrimIssue,3.51,4.0,4.21,4.44,4.9,,Income Statement
Gross Divid - Common Stock,622.0,676.0,701.0,718.0,761.0,,Income Statement
Pro Forma Net Income,,,,,,,Income Statement
"Interest Expense, Suppl",137.0,148.0,167.0,229.0,232.0,,Income Statement
"Interest Capitalized, Suppl",-3.0,-6.0,-4.0,-2.0,-3.0,,Income Statement
"Depreciat/Amort, Suppl",421.0,438.0,468.0,456.0,497.0,,Income Statement
Total Special Items,376.0,154.0,-11.0,17.0,143.0,,Income Statement
Normalzd Income Before Tax,2401.0,2084.0,2354.0,2770.0,2977.0,,Income Statement
Efct/SpecItemsIncTxs (STEC),103.0,38.0,-3.0,3.0,29.0,,Income Statement
IncTxsExcl ImpctofSpec Itms,658.0,512.0,587.0,557.0,595.0,,Income Statement
Normalized Income After Tax,1743.0,1572.0,1767.0,2213.0,2382.0,,Income Statement
Normalzd Inc Avail to Common,1672.0,1510.0,1772.0,2167.0,2374.0,,Income Statement
Basic Normalized EPS,9.39,8.93,10.63,13.36,15.28,,Income Statement
Diluted Normalized EPS,9.37,8.92,10.59,13.31,15.21,,Income Statement
Date,2015-12-31 00:00:00,2016-12-31 00:00:00,2017-12-31 00:00:00,2018-12-31 00:00:00,2019-12-31 00:00:00,,Cash Flow
Net Income,1470.0,1456.0,994.0,2187.0,2268.0,,Cash Flow
Depreciation/Depletion,514.0,530.0,583.0,611.0,672.0,,Cash Flow
Deferred Taxes,-108.0,50.0,-54.0,-97.0,-4.0,,Cash Flow
Extraordinary Item,0.0,0.0,820.0,15.0,0.0,,Cash Flow
Unusual Items,132.0,-7.0,76.0,-108.0,10.0,,Cash Flow
Equity in Net Earnings/Loss,-36.0,-46.0,-123.0,-93.0,-14.0,,Cash Flow
Other Non-Cash Items,91.0,-107.0,-177.0,109.0,40.0,,Cash Flow
Non-Cash Items,187.0,-160.0,596.0,-77.0,36.0,,Cash Flow
"Cash Taxes Pd, Supplemental",,430.0,622.0,699.0,691.0,,Cash Flow
"Cash Interest Pd, Suppl",,68.0,82.0,114.0,109.0,,Cash Flow
Accounts Receivable,103.0,-265.0,-508.0,-363.0,195.0,,Cash Flow
Inventories,150.0,-4.0,-407.0,-695.0,291.0,,Cash Flow
Other Assets,-151.0,14.0,-12.0,-162.0,-95.0,,Cash Flow
Accounts Payable,-130.0,188.0,639.0,302.0,-310.0,,Cash Flow
Accrued Expenses,-226.0,-195.0,378.0,433.0,-112.0,,Cash Flow
Changes in Working Capital,2.0,63.0,158.0,-246.0,209.0,,Cash Flow
Total Cash from Operations,2065.0,1939.0,2277.0,2378.0,3181.0,,Cash Flow
Purchase of Fixed Assets,-744.0,-531.0,-506.0,-709.0,-700.0,,Cash Flow
Purchase/Acq of Intangibles,-55.0,-63.0,-81.0,-75.0,-75.0,,Cash Flow
Capital Expenditures,-799.0,-594.0,-587.0,-784.0,-775.0,,Cash Flow
Acquisition of Business,-117.0,-94.0,-662.0,-70.0,-237.0,,Cash Flow
Sale of Fixed Assets,25.0,14.0,110.0,20.0,23.0,,Cash Flow
Sale/Maturity of Investment,270.0,366.0,266.0,331.0,389.0,,Cash Flow
"Investment, Net",8.0,-102.0,76.0,-102.0,-44.0,,Cash Flow
Purchase of Investments,-289.0,-519.0,-260.0,-405.0,-515.0,,Cash Flow
Other Investing Cash Flow,-16.0,12.0,5.0,36.0,9.0,,Cash Flow
"OtherInvestCashFlowItms,Tot",-119.0,-323.0,-465.0,-190.0,-375.0,,Cash Flow
Total Cash from Investing,-918.0,-917.0,-1052.0,-974.0,-1150.0,,Cash Flow
Financing Cash Flow Items,-55.0,-138.0,34.0,1.0,100.0,,Cash Flow
Total Cash Dividends Paid,-622.0,-676.0,-701.0,-718.0,-761.0,,Cash Flow
"Iss (Retirmnt) of Stock,Net",-900.0,-778.0,-451.0,-1140.0,-1271.0,,Cash Flow
"Short Term Debt, Net",-41.0,231.0,98.0,483.0,-67.0,,Cash Flow
Long Term Debt Issued,44.0,111.0,6.0,36.0,,,Cash Flow
Long Term Debt Reduction,-76.0,-163.0,-60.0,-62.0,-96.0,,Cash Flow
"Long Term Debt, Net",-32.0,-52.0,-54.0,-26.0,-96.0,,Cash Flow
"Iss (Retirmnt) of Debt, Net",-73.0,179.0,44.0,457.0,-163.0,,Cash Flow
Total Cash From Financing,-1650.0,-1413.0,-1074.0,-1400.0,-2095.0,,Cash Flow
Foreign Exchange Effects,-87.0,-200.0,98.0,-70.0,-110.0,,Cash Flow
Net Change in Cash,-590.0,-591.0,249.0,-66.0,-174.0,,Cash Flow
NetCash-BeginBal/RsvdforFutUse,2301.0,1711.0,1120.0,1369.0,1303.0,,Cash Flow
NetCash-EndBal/RsrvforFutUse,1711.0,1120.0,1369.0,1303.0,1129.0,,Cash Flow
"Depreciation, Supplemental",514.0,530.0,583.0,611.0,672.0,,Cash Flow
Free Cash Flow,1266.0,1345.0,1690.0,1594.0,2406.0,,
FCF Growth,,0.06240126382306488,0.2565055762081785,-0.0568047337278107,0.5094102885821832,0.0,
